return_id,order_id,prod_id,return_date,reason,refund_amount
3899,78543,569,2025-09-02,Not liked,18298.31
3900,78568,1830,2024-04-26,Not liked,762.17
3901,78584,4912,2024-10-01,Size issue,8665.53
3902,78608,4874,2025-03-14,Size issue,216.02
3903,78613,1000,2024-10-15,Defective,3806.89
3904,78659,776,2024-11-21,Size issue,2886.53
3905,78665,4307,2025-07-27,Size issue,2051.13
3906,78666,681,2024-05-18,Defective,2901.99
3907,78669,2756,2024-12-22,Wrong Item,1989.3
3908,78675,825,2025-11-27,Defective,4477.57
3909,78683,4565,2024-01-26,Not liked,1924.4
3910,78686,368,2025-06-25,Defective,44339.54
3911,78690,2662,2024-01-29,Defective,1715.84
3912,78705,3067,2025-06-14,Size issue,1335.0
3913,78720,2299,2026-02-12,Size issue,1924.75
3914,78737,4210,2024-05-14,Defective,7240.8
3915,78742,3415,2025-04-11,Wrong Item,10161.34
3916,78781,2820,2025-03-05,Size issue,1444.89
3917,78784,2896,2024-07-14,Defective,625.58
3918,78796,1700,2025-09-19,Wrong Item,25642.28
3919,78816,426,2024-02-25,Wrong Item,98286.62
3920,78819,1947,2025-10-24,Not liked,8373.78
3921,78825,3989,2024-10-10,Not liked,5924.29
3922,78901,255,2024-05-18,Wrong Item,136536.86
3923,78910,3039,2025-09-22,Size issue,33.82
3924,78934,2370,2025-08-08,Defective,3006.89
3925,78942,4054,2025-08-29,Wrong Item,1901.07
3926,78968,3957,2025-06-19,Size issue,9277.74
3927,78970,2202,2025-05-03,Defective,218.59
3928,78973,4001,2025-02-05,Wrong Item,4181.64
3929,78974,211,2025-06-29,Wrong Item,122469.22
3930,78986,637,2024-02-04,Size issue,131351.26
3931,79019,5710,2024-11-18,Wrong Item,35424.7
3932,79044,5643,2025-06-05,Not liked,12043.71
3933,79045,4494,2024-06-21,Not liked,873.78
3934,79073,2328,2024-05-25,Not liked,3295.36
3935,79075,3648,2024-05-10,Size issue,3356.57
3936,79081,2590,2024-01-31,Size issue,2141.07
3937,79108,5558,2025-05-28,Defective,5419.97
3938,79130,2778,2024-09-30,Wrong Item,1061.83
3939,79182,3810,2024-12-28,Not liked,8737.21
3940,79266,2672,2024-07-27,Defective,1778.79
3941,79313,3962,2024-07-27,Wrong Item,6832.98
3942,79315,4332,2025-11-29,Not liked,5858.88
3943,79453,5374,2025-10-29,Defective,10680.01
3944,79479,5771,2024-04-03,Size issue,17493.35
3945,79485,1764,2024-12-16,Not liked,11197.35
3946,79508,1194,2024-10-02,Defective,8143.55
3947,79581,2676,2025-06-01,Size issue,1504.08
3948,79597,3159,2024-05-21,Size issue,1148.77
3949,79602,5013,2024-12-24,Defective,9849.09
3950,79618,4289,2025-09-17,Wrong Item,7979.22
3951,79628,5110,2026-01-25,Not liked,12274.21
3952,79671,5200,2025-11-29,Not liked,14396.63
3953,79673,5644,2025-10-13,Not liked,45864.45
3954,79680,1800,2024-11-05,Size issue,11191.85
3955,79681,4560,2026-01-14,Size issue,633.71
3956,79691,534,2024-10-09,Wrong Item,118009.79
3957,79694,1584,2024-08-10,Size issue,20221.04
3958,79707,3767,2025-11-24,Not liked,1518.61
3959,79720,5539,2025-11-29,Wrong Item,7363.61
3960,79757,552,2025-07-24,Defective,102503.03
3961,79762,3582,2025-04-13,Not liked,11829.43
3962,79765,1744,2024-11-07,Wrong Item,32819.02
3963,79769,5216,2025-11-09,Size issue,9414.54
3964,79784,5185,2024-10-25,Size issue,10483.65
3965,79791,3146,2024-02-21,Defective,870.44
3966,79794,4856,2024-12-21,Defective,177.28
3967,79807,2518,2025-02-20,Wrong Item,259.56
3968,79823,1659,2024-02-23,Defective,10368.2
3969,79825,1689,2025-02-11,Not liked,30492.44
3970,79826,4889,2025-01-22,Defective,10392.21
3971,79835,4109,2025-02-22,Size issue,3867.24
3972,79839,1003,2025-11-20,Defective,6969.71
3973,79840,4906,2025-05-28,Defective,10712.78
3974,79865,3820,2025-12-23,Not liked,14243.28
3975,79882,4706,2024-09-29,Not liked,1142.35
3976,79896,5638,2024-06-09,Wrong Item,14797.14
3977,79918,1712,2025-01-12,Defective,29052.28
3978,79924,3343,2025-12-03,Size issue,14194.16
3979,79933,149,2025-11-17,Wrong Item,603.0
3980,79937,3535,2025-10-01,Defective,2556.26
3981,79950,2674,2024-02-14,Not liked,292.51
3982,79955,3952,2024-12-28,Defective,7389.2
3983,79960,3821,2025-03-14,Not liked,893.16
3984,79976,235,2024-09-11,Not liked,108127.84
3985,79978,4028,2025-03-25,Not liked,3589.92
3986,80053,1177,2025-09-30,Defective,6289.18
3987,80069,1294,2025-08-17,Defective,8660.85
3988,80100,4089,2025-05-29,Defective,4833.34
3989,80144,1844,2025-05-16,Defective,37391.88
3990,80157,361,2024-08-23,Size issue,54586.46
3991,80191,2451,2024-06-30,Size issue,3182.83
3992,80203,5296,2024-02-11,Size issue,11322.67
3993,80205,4730,2024-12-07,Not liked,1836.13
3994,80238,804,2025-04-12,Defective,3970.57
3995,80277,203,2025-12-10,Not liked,62731.14
3996,80286,4974,2024-09-21,Defective,5348.94
3997,80300,2218,2024-03-24,Not liked,235.71
3998,80309,1910,2025-01-14,Defective,21882.25
3999,80415,2972,2024-06-25,Defective,1204.47
4000,80432,2273,2025-06-12,Wrong Item,4138.03
4001,80458,3215,2025-05-05,Not liked,1015.6
4002,80460,4755,2025-07-09,Wrong Item,940.86
4003,80468,5507,2024-12-15,Not liked,20249.92
4004,80504,2731,2026-02-27,Size issue,1605.96
4005,80510,619,2025-05-05,Not liked,23854.25
4006,80522,5640,2025-01-20,Size issue,32555.16
4007,80557,414,2025-12-04,Wrong Item,103461.04
4008,80569,3335,2026-02-20,Defective,5802.28
4009,80640,3389,2025-08-16,Not liked,13369.9
4010,80676,3285,2026-02-03,Size issue,7454.97
4011,80686,2888,2024-04-12,Wrong Item,1461.67
4012,80701,3546,2025-11-20,Not liked,1261.57
4013,80735,367,2024-02-08,Not liked,140495.5
4014,80740,4025,2024-08-29,Wrong Item,732.12
4015,80769,4282,2025-02-25,Wrong Item,8501.79
4016,80790,3794,2025-07-28,Wrong Item,1867.69
4017,80815,5101,2024-08-05,Size issue,12992.29
4018,80843,1862,2025-12-25,Defective,33663.27
4019,80871,4546,2025-01-21,Wrong Item,1696.8
4020,80899,5095,2024-12-20,Defective,14204.89
4021,80904,4052,2025-09-22,Defective,9456.55
4022,80913,4101,2025-09-30,Size issue,2770.02
4023,80920,4039,2025-04-13,Wrong Item,5263.33
4024,80926,2983,2026-01-06,Size issue,593.36
4025,80934,2529,2025-10-15,Size issue,692.66
4026,80960,1476,2025-08-03,Not liked,5132.86
4027,80967,2602,2024-06-23,Defective,1384.02
4028,81015,5028,2025-09-23,Wrong Item,2782.87
4029,81018,2820,2026-02-12,Defective,1444.89
4030,81074,5084,2025-04-06,Wrong Item,9936.03
4031,81119,3331,2025-11-12,Defective,4993.62
4032,81125,4102,2024-08-27,Defective,1321.43
4033,81126,66,2025-12-13,Defective,119306.01
4034,81158,4125,2025-04-15,Wrong Item,7810.92
4035,81174,2917,2025-01-18,Not liked,966.09
4036,81229,1541,2024-09-06,Defective,4653.59
4037,81239,2570,2025-02-19,Size issue,1996.34
4038,81243,4080,2025-11-04,Wrong Item,4304.2
4039,81262,5171,2026-02-04,Size issue,946.03
4040,81295,3874,2024-03-31,Not liked,9862.51
4041,81301,4087,2024-02-28,Wrong Item,4938.05
4042,81356,3327,2025-01-04,Wrong Item,11965.71
4043,81358,4630,2024-12-27,Not liked,1315.17
4044,81377,917,2025-04-15,Size issue,8202.95
4045,81387,2508,2025-05-24,Defective,758.89
4046,81420,5811,2025-12-06,Not liked,36442.04
4047,81425,4006,2024-06-15,Defective,1285.95
4048,81438,3366,2025-09-07,Not liked,8440.26
4049,81443,4482,2025-08-05,Not liked,1493.52
4050,81470,4642,2024-03-09,Not liked,1979.15
4051,81490,2779,2024-04-08,Not liked,1870.37
4052,81505,3599,2025-09-06,Defective,9357.37
4053,81508,3149,2025-07-14,Not liked,1937.84
4054,81596,133,2024-06-28,Not liked,120719.82
4055,81644,4148,2024-06-24,Wrong Item,7495.12
4056,81650,5583,2025-11-19,Defective,13607.58
4057,81654,4235,2025-03-09,Wrong Item,3649.02
4058,81656,173,2024-12-19,Size issue,30608.89
4059,81670,2616,2025-12-05,Size issue,1041.61
4060,81737,336,2025-10-23,Wrong Item,59852.81
4061,81740,2816,2025-03-20,Not liked,1690.63
4062,81755,187,2025-11-23,Defective,84153.58
4063,81790,3523,2025-06-30,Size issue,1014.81
4064,81810,2119,2024-09-11,Wrong Item,277.31
4065,81812,4013,2024-05-14,Defective,9562.55
4066,81818,82,2025-06-26,Size issue,111138.79
4067,81875,1106,2024-12-21,Not liked,624.05
4068,81876,681,2025-10-26,Defective,2901.99
4069,81899,112,2026-02-10,Wrong Item,124348.29
4070,81942,2578,2025-01-12,Wrong Item,3292.1
4071,81949,2923,2024-03-09,Size issue,129.94
4072,81950,5809,2024-11-20,Defective,34275.43
4073,81952,1043,2024-03-17,Size issue,7982.68
4074,81968,4429,2025-02-09,Size issue,1846.33
4075,81987,5246,2024-07-05,Wrong Item,5432.47
4076,81992,2480,2025-10-13,Not liked,3533.38
4077,82014,3520,2024-04-05,Size issue,5439.02
4078,82021,778,2025-11-09,Size issue,2524.0
4079,82034,5214,2024-12-26,Size issue,14189.33
4080,82081,5480,2024-09-11,Not liked,6060.43
4081,82088,4812,2025-12-12,Defective,1526.17
4082,82093,4670,2025-03-01,Size issue,1028.07
4083,82104,4696,2024-04-14,Size issue,1938.56
4084,82113,3542,2025-04-20,Not liked,12751.28
4085,82118,5049,2024-03-12,Wrong Item,4549.67
4086,82121,4749,2025-10-04,Not liked,1070.02
4087,82125,1309,2025-12-29,Wrong Item,4654.27
4088,82127,3537,2024-03-11,Defective,14949.47
4089,82144,4847,2024-06-05,Size issue,417.58
4090,82164,802,2024-04-03,Size issue,2994.99
4091,82201,3421,2024-06-04,Size issue,13741.88
4092,82219,4586,2024-08-10,Defective,331.5
4093,82234,5319,2025-11-03,Defective,13722.43
4094,82307,4688,2025-10-11,Not liked,1059.88
4095,82318,1387,2025-09-09,Not liked,9047.15
4096,82359,2264,2024-11-09,Not liked,713.42
4097,82364,5157,2026-01-23,Wrong Item,6500.14
4098,82367,997,2025-08-29,Defective,9516.53
4099,82398,1473,2025-07-16,Wrong Item,24829.15
4100,82419,327,2024-07-22,Size issue,28293.93
4101,82437,110,2024-08-16,Not liked,112861.56
4102,82448,4972,2025-12-28,Size issue,12568.72
4103,82464,5611,2024-11-19,Wrong Item,27792.3
4104,82468,4767,2026-02-17,Wrong Item,1245.58
4105,82478,1823,2025-10-16,Wrong Item,29129.9
4106,82522,5121,2024-06-23,Size issue,3169.54
4107,82539,2179,2025-08-13,Wrong Item,1936.36
4108,82540,2,2024-07-07,Not liked,149225.1
4109,82579,1980,2025-09-13,Not liked,6604.37
4110,82601,1623,2025-08-19,Wrong Item,20720.91
4111,82609,3003,2024-08-09,Wrong Item,1592.91
4112,82611,4917,2025-03-23,Not liked,4810.54
4113,82627,5712,2024-12-13,Size issue,9714.71
4114,82666,834,2025-06-18,Not liked,3458.39
4115,82669,3151,2025-09-17,Wrong Item,320.62
4116,82692,1692,2025-03-28,Not liked,19942.37
4117,82693,4594,2024-09-06,Not liked,838.04
4118,82698,40,2025-07-10,Size issue,4031.98
4119,82725,5630,2025-03-18,Defective,22546.47
4120,82759,3197,2025-04-14,Size issue,769.8
4121,82768,2994,2024-08-11,Defective,1203.55
4122,82776,1472,2025-03-14,Defective,38284.81
4123,82796,1191,2025-10-17,Defective,7053.76
4124,82847,4947,2025-11-09,Wrong Item,14244.65
4125,82856,5362,2024-06-02,Wrong Item,10394.06
4126,82863,4674,2025-05-20,Size issue,1574.17
4127,82892,829,2025-09-15,Not liked,7244.83
4128,82907,4201,2025-04-05,Not liked,4781.15
4129,82928,3556,2024-05-31,Wrong Item,10351.26
4130,82946,536,2025-10-18,Defective,82848.81
4131,82976,479,2024-11-26,Size issue,113530.62
4132,83013,3257,2024-10-20,Size issue,1784.92
4133,83022,2603,2024-12-05,Defective,3036.97
4134,83052,553,2024-08-01,Wrong Item,53177.37
4135,83058,5229,2025-06-22,Size issue,7358.19
4136,83098,3515,2025-03-06,Defective,618.61
4137,83112,4382,2025-12-24,Not liked,5748.79
4138,83144,940,2026-01-22,Wrong Item,1962.21
4139,83167,1993,2025-06-11,Not liked,1630.52
4140,83199,2570,2025-05-18,Not liked,1996.34
4141,83237,3533,2025-11-21,Not liked,3968.34
4142,83261,5716,2025-08-28,Wrong Item,44657.93
4143,83320,5455,2024-01-16,Defective,11143.07
4144,83323,3679,2024-12-07,Not liked,2954.56
4145,83333,5760,2024-02-19,Not liked,4639.8
4146,83351,5747,2025-06-23,Wrong Item,47545.51
4147,83422,371,2025-03-30,Defective,86488.84
4148,83446,2012,2024-09-19,Not liked,20441.61
4149,83458,5333,2026-02-01,Size issue,913.25
4150,83462,2299,2025-08-03,Wrong Item,1924.75
4151,83481,1899,2024-09-30,Wrong Item,8853.42
4152,83491,501,2025-08-22,Not liked,97443.93
4153,83501,5371,2025-11-28,Defective,5674.9
4154,83520,2430,2024-02-26,Defective,535.71
4155,83551,2261,2024-10-03,Size issue,485.09
4156,83627,2264,2025-10-06,Defective,713.42
4157,83661,3729,2025-06-02,Not liked,14344.8
4158,83666,5093,2025-11-15,Defective,6640.12
4159,83767,5295,2025-04-06,Defective,11155.77
4160,83773,5398,2024-03-07,Size issue,7631.74
4161,83811,2894,2024-07-22,Wrong Item,1740.96
4162,83812,1506,2024-03-30,Defective,22519.46
4163,83828,4423,2024-02-07,Defective,1633.39
4164,83832,5057,2025-06-17,Defective,13132.79
4165,83835,636,2025-03-12,Size issue,98563.89
4166,83847,4101,2025-11-15,Size issue,2770.02
4167,83881,4810,2025-07-28,Wrong Item,109.26
4168,83925,3560,2025-04-16,Defective,1434.05
4169,83959,5166,2024-09-21,Size issue,1007.54
4170,83965,78,2024-05-29,Defective,5003.34
4171,84052,5747,2025-04-07,Size issue,47545.51
4172,84053,609,2025-03-07,Size issue,80597.99
4173,84068,4588,2025-07-14,Size issue,149.75
4174,84073,1585,2024-01-23,Size issue,7387.45
4175,84124,4780,2025-08-12,Not liked,408.66
4176,84125,4345,2025-12-13,Size issue,7544.16
4177,84138,5178,2025-04-05,Size issue,5325.65
4178,84181,4194,2024-12-18,Size issue,7374.87
4179,84188,4688,2025-12-19,Not liked,1059.88
4180,84205,1706,2025-10-20,Size issue,1297.67
4181,84227,2050,2024-05-02,Defective,1364.2
4182,84246,5739,2024-09-25,Not liked,10300.3
4183,84251,666,2024-07-22,Not liked,3255.68
4184,84267,5473,2024-07-07,Defective,31499.27
4185,84271,1826,2025-10-17,Not liked,18447.0
4186,84316,3867,2024-12-27,Defective,9023.27
4187,84359,1167,2024-04-08,Wrong Item,2065.18
4188,84397,534,2024-04-24,Size issue,118009.79
4189,84424,2664,2025-04-19,Not liked,402.43
4190,84463,3379,2024-02-03,Wrong Item,4758.19
4191,84475,163,2025-11-05,Wrong Item,50374.41
4192,84481,410,2025-08-14,Wrong Item,103050.11
4193,84542,1594,2025-05-27,Not liked,16327.39
4194,84546,321,2025-02-28,Wrong Item,41572.24
4195,84597,3191,2024-01-21,Wrong Item,907.11
4196,84636,4618,2024-07-23,Wrong Item,316.98
4197,84637,5675,2025-01-27,Wrong Item,35275.13
4198,84671,5211,2025-07-18,Size issue,14201.46
4199,84674,4684,2024-02-21,Defective,1330.55
4200,84683,1808,2025-06-26,Wrong Item,25696.66
4201,84716,4930,2025-09-10,Not liked,1817.82
4202,84736,841,2024-02-28,Wrong Item,9351.13
4203,84773,525,2024-01-29,Wrong Item,51668.69
4204,84806,1658,2024-05-29,Wrong Item,39643.03
4205,84828,3955,2025-01-30,Size issue,314.04
4206,84865,948,2025-06-12,Not liked,3620.34
4207,84885,4343,2025-08-22,Wrong Item,9448.48
4208,84943,4720,2025-12-10,Size issue,1281.92
4209,84944,2799,2025-10-28,Not liked,480.71
4210,84967,3201,2025-12-11,Defective,1760.71
4211,84968,4418,2024-09-12,Not liked,7595.67
4212,84988,947,2024-09-16,Defective,3543.28
4213,85047,915,2024-04-13,Wrong Item,7113.83
4214,85048,278,2024-06-15,Not liked,37254.22
4215,85056,3040,2025-04-26,Defective,1261.61
4216,85090,1615,2025-05-01,Size issue,33453.35
4217,85122,3218,2024-01-13,Size issue,1766.36
4218,85127,3761,2025-08-31,Not liked,3818.87
4219,85251,1198,2024-09-24,Wrong Item,4200.65
4220,85276,854,2024-08-21,Not liked,5733.76
4221,85376,5492,2024-12-14,Size issue,39847.41
4222,85392,1341,2024-01-11,Defective,4647.0
4223,85395,4522,2024-02-14,Wrong Item,1384.77
4224,85444,4324,2025-04-26,Size issue,7388.89
4225,85472,328,2025-08-25,Wrong Item,131423.87
4226,85502,167,2024-12-04,Defective,18668.06
4227,85519,4068,2024-01-26,Wrong Item,9121.04
4228,85526,850,2024-11-07,Wrong Item,9005.76
4229,85528,5236,2025-09-21,Defective,1087.59
4230,85529,5376,2024-07-21,Defective,10514.72
4231,85541,2993,2024-08-06,Size issue,901.95
4232,85544,4825,2024-11-23,Wrong Item,1363.55
4233,85549,1260,2025-07-31,Not liked,3890.72
4234,85569,5200,2025-01-31,Defective,14396.63
4235,85575,3155,2024-09-28,Defective,1471.98
4236,85582,1955,2024-10-10,Wrong Item,10069.5
4237,85596,2617,2025-08-22,Defective,250.44
4238,85643,2058,2024-05-28,Defective,1908.04
4239,85644,5106,2025-01-17,Size issue,7030.51
4240,85680,4999,2025-05-18,Defective,910.13
4241,85684,5230,2024-08-03,Size issue,11419.55
4242,85715,153,2024-06-07,Wrong Item,97788.76
4243,85733,1602,2025-04-27,Defective,26020.08
4244,85759,3564,2025-01-09,Wrong Item,8534.34
4245,85760,1670,2025-03-23,Not liked,18003.13
4246,85768,505,2024-06-07,Wrong Item,47081.9
4247,85776,1241,2026-01-12,Not liked,2871.74
4248,85791,1588,2025-01-21,Not liked,33089.03
4249,85802,3954,2024-03-12,Not liked,4662.4
4250,85846,2040,2025-04-26,Not liked,3427.02
4251,85851,444,2025-04-27,Not liked,6050.55
4252,85853,1347,2025-01-16,Defective,2493.43
4253,85877,2324,2024-09-02,Size issue,3671.77
4254,85889,662,2025-01-16,Not liked,5390.62
4255,85931,3575,2024-04-21,Wrong Item,6808.23
4256,85947,4617,2025-11-22,Wrong Item,260.82
4257,85960,710,2024-02-02,Not liked,1440.11
4258,85986,1136,2026-01-31,Defective,1163.78
4259,85995,712,2024-11-05,Size issue,8386.4
4260,86008,5609,2024-12-30,Wrong Item,28243.94
4261,86010,3378,2024-03-02,Size issue,5664.51
4262,86021,3830,2024-10-16,Not liked,5920.93
4263,86037,2485,2025-12-10,Defective,1848.69
4264,86062,550,2024-12-18,Not liked,126995.4
4265,86116,5532,2024-01-23,Not liked,23167.14
4266,86161,5572,2025-05-30,Not liked,18143.07
4267,86175,3899,2025-10-07,Wrong Item,9055.95
4268,86182,3808,2025-05-26,Wrong Item,4449.61
4269,86193,843,2025-05-11,Size issue,9538.99
4270,86216,574,2024-08-08,Not liked,133352.89
4271,86231,998,2024-11-11,Size issue,9015.47
4272,86238,3166,2025-06-02,Defective,1608.55
4273,86240,4918,2024-09-07,Wrong Item,11482.19
4274,86270,1697,2024-07-19,Wrong Item,28520.76
4275,86309,4091,2024-09-01,Defective,239.09
4276,86333,4247,2025-06-16,Not liked,7508.52
4277,86364,4692,2025-03-10,Wrong Item,934.56
4278,86377,5546,2025-03-13,Defective,24137.19
4279,86383,3062,2024-04-22,Not liked,185.11
4280,86394,1,2026-01-27,Size issue,140622.17
4281,86458,450,2024-03-16,Not liked,8775.59
4282,86461,4917,2024-09-23,Wrong Item,4810.54
4283,86472,1575,2024-05-10,Size issue,37009.7
4284,86507,899,2025-06-26,Defective,6631.55
4285,86521,3975,2026-01-17,Size issue,5582.04
4286,86525,4696,2024-12-11,Size issue,1938.56
4287,86571,1275,2025-12-02,Wrong Item,2687.13
4288,86577,2470,2024-11-18,Not liked,705.43
4289,86584,4654,2024-02-16,Wrong Item,1431.43
4290,86603,1678,2025-06-16,Size issue,23559.74
4291,86627,322,2024-07-27,Not liked,35091.93
4292,86645,539,2024-11-06,Defective,91298.59
4293,86650,2021,2024-03-25,Size issue,36358.8
4294,86659,495,2025-08-15,Wrong Item,146490.72
4295,86668,4661,2025-04-23,Size issue,1756.21
4296,86695,2514,2024-02-17,Not liked,3848.06
4297,86699,3611,2025-10-14,Not liked,9052.01
4298,86720,3637,2024-10-11,Defective,9806.23
4299,86731,5790,2024-01-31,Size issue,8346.74
4300,86735,172,2024-05-24,Defective,61047.34
4301,86738,3453,2024-02-02,Defective,9773.99
4302,86743,815,2026-02-14,Wrong Item,2520.31
4303,86760,2943,2024-07-01,Defective,1004.76
4304,86780,4887,2024-09-16,Wrong Item,4235.41
4305,86799,3149,2024-05-07,Not liked,1937.84
4306,86827,1509,2024-10-25,Size issue,37195.29
4307,86867,2288,2024-05-24,Wrong Item,4734.76
4308,86881,1901,2024-05-24,Wrong Item,19430.82
4309,86894,2231,2025-01-02,Defective,3128.55
4310,86932,2239,2024-12-05,Size issue,4359.67
4311,86943,3,2025-11-25,Defective,66016.8
4312,86989,1596,2024-01-19,Size issue,17044.6
4313,87005,1094,2025-02-19,Not liked,1028.3
4314,87072,4802,2025-09-27,Wrong Item,242.37
4315,87090,176,2024-09-24,Size issue,44691.96
4316,87105,4720,2024-06-29,Not liked,1281.92
4317,87112,596,2025-01-04,Size issue,36324.05
4318,87174,5153,2024-09-29,Size issue,11970.67
4319,87180,2237,2024-11-11,Wrong Item,1373.69
4320,87232,4245,2025-03-27,Defective,6787.61
4321,87254,410,2024-02-16,Size issue,103050.11
4322,87261,4322,2026-01-03,Defective,9635.25
4323,87283,90,2024-12-01,Wrong Item,70968.31
4324,87291,1111,2024-01-29,Defective,9908.12
4325,87294,1090,2025-02-11,Wrong Item,9302.37
4326,87296,1900,2026-01-10,Wrong Item,32613.3
4327,87317,2559,2025-10-05,Size issue,4014.18
4328,87340,1660,2024-07-24,Not liked,35215.47
4329,87347,600,2025-03-24,Defective,46202.72
4330,87386,4629,2024-01-23,Size issue,931.13
4331,87411,5060,2024-10-13,Wrong Item,12876.06
4332,87449,308,2025-11-08,Not liked,117151.28
4333,87471,3746,2025-12-25,Not liked,4925.8
4334,87537,4327,2024-09-20,Defective,6191.78
4335,87538,4311,2025-09-24,Not liked,2123.69
4336,87541,1229,2025-12-21,Not liked,5710.25
4337,87566,1741,2025-08-22,Wrong Item,11081.37
4338,87611,3815,2025-10-19,Wrong Item,3894.59
4339,87641,4183,2025-05-05,Not liked,2793.96
4340,87646,5105,2024-08-19,Wrong Item,3804.28
4341,87661,3393,2024-06-21,Size issue,8373.68
4342,87677,3174,2024-06-22,Not liked,1733.93
4343,87735,3306,2025-04-25,Wrong Item,948.95
4344,87736,4330,2024-03-30,Not liked,6408.01
4345,87808,4065,2024-02-11,Not liked,3078.36
4346,87819,179,2024-11-02,Defective,98249.62
4347,87861,2415,2024-11-22,Wrong Item,857.18
4348,87880,3718,2025-08-11,Wrong Item,12939.4
4349,87898,3853,2025-02-08,Not liked,8368.83
4350,87900,1768,2024-06-30,Size issue,25704.08
4351,87907,1166,2025-02-20,Wrong Item,8030.13
4352,87922,3411,2024-11-08,Wrong Item,14684.28
4353,87956,2413,2025-05-24,Size issue,4444.65
4354,87957,4884,2024-05-05,Wrong Item,6354.61
4355,87981,1794,2024-03-15,Not liked,13268.94
4356,87998,2497,2025-02-16,Not liked,610.29
4357,88011,1155,2025-08-29,Defective,1432.43
4358,88116,1150,2025-12-06,Defective,869.0
4359,88146,3859,2024-09-16,Defective,856.03
4360,88177,3056,2024-11-27,Not liked,656.88
4361,88179,1354,2024-06-22,Size issue,937.96
4362,88185,2740,2025-03-16,Defective,1092.27
4363,88190,852,2025-08-10,Size issue,954.34
4364,88197,1033,2024-07-19,Wrong Item,9569.15
4365,88201,2168,2025-01-19,Size issue,2209.01
4366,88212,451,2025-06-09,Not liked,106045.67
4367,88213,4398,2024-11-25,Defective,7595.66
4368,88299,1835,2025-12-06,Wrong Item,17006.67
4369,88310,3209,2024-02-07,Wrong Item,413.54
4370,88331,4017,2025-12-14,Wrong Item,376.5
4371,88346,1433,2025-07-17,Wrong Item,7204.91
4372,88351,4470,2024-09-23,Wrong Item,1354.54
4373,88360,3174,2024-09-07,Not liked,1733.93
4374,88410,1101,2025-02-26,Wrong Item,4950.48
4375,88412,4518,2025-05-06,Not liked,1608.86
4376,88417,4806,2025-12-29,Defective,1725.83
4377,88455,5617,2025-01-28,Size issue,47406.72
4378,88470,4989,2025-08-03,Not liked,2896.14
4379,88472,494,2025-05-07,Size issue,78993.98
4380,88480,4194,2025-12-08,Wrong Item,7374.87
4381,88526,3716,2025-07-31,Not liked,13652.21
4382,88530,3731,2025-12-19,Not liked,9482.68
4383,88549,5251,2024-12-09,Wrong Item,5028.58
4384,88567,4067,2025-05-28,Not liked,4576.29
4385,88580,5142,2025-04-30,Defective,7591.79
4386,88636,2215,2025-05-11,Not liked,3496.7
4387,88663,1342,2025-09-13,Wrong Item,1327.62
4388,88674,684,2025-06-24,Wrong Item,1586.28
4389,88675,1241,2026-01-12,Size issue,2871.74
4390,88705,1409,2025-05-21,Defective,866.97
4391,88724,2674,2025-01-11,Defective,292.51
4392,88733,679,2024-12-05,Wrong Item,5946.62
4393,88760,3409,2025-06-24,Not liked,3526.23
4394,88765,2992,2024-07-27,Size issue,1060.33
4395,88784,2214,2025-06-05,Wrong Item,2893.83
4396,88806,2349,2024-09-22,Not liked,1436.31
4397,88819,1171,2025-05-02,Not liked,5778.31
4398,88826,2118,2025-02-18,Size issue,176.08
4399,88861,4704,2025-05-19,Not liked,1120.37
4400,88885,4747,2025-03-23,Wrong Item,1370.16
4401,88901,5159,2025-12-13,Not liked,5936.85
4402,88905,2661,2025-01-14,Size issue,1504.62
4403,88932,3118,2024-10-18,Not liked,1348.14
4404,88949,969,2025-12-08,Defective,8376.0
4405,88976,3943,2024-12-31,Wrong Item,849.07
4406,89000,4876,2025-12-22,Size issue,8503.31
4407,89006,4653,2025-06-15,Size issue,215.73
4408,89019,1697,2025-11-16,Size issue,28520.76
4409,89022,5385,2026-02-03,Wrong Item,4076.91
4410,89026,1051,2024-08-23,Defective,994.52
4411,89066,124,2024-04-09,Wrong Item,95057.39
4412,89092,284,2024-07-01,Not liked,119211.91
4413,89121,3441,2024-06-08,Defective,1059.66
4414,89131,1266,2026-02-19,Defective,9728.25
4415,89150,4758,2025-01-13,Wrong Item,803.27
4416,89162,5184,2025-01-01,Defective,11494.61
4417,89163,1152,2025-01-25,Size issue,8506.37
4418,89170,568,2025-03-31,Size issue,71726.38
4419,89178,5406,2024-10-25,Wrong Item,9532.08
4420,89185,5660,2024-05-22,Wrong Item,2756.98
4421,89200,4949,2025-08-27,Wrong Item,1745.93
4422,89232,987,2024-06-09,Size issue,3438.81
4423,89252,424,2024-09-21,Size issue,146337.8
4424,89302,1950,2025-06-17,Wrong Item,11412.79
4425,89310,3829,2025-04-10,Not liked,4286.92
4426,89312,874,2025-03-17,Size issue,500.58
4427,89323,5807,2025-06-03,Not liked,8644.1
4428,89324,4625,2024-02-15,Not liked,1780.22
4429,89326,961,2024-02-24,Wrong Item,8786.76
4430,89332,265,2024-05-21,Defective,38769.6
4431,89333,1863,2025-12-16,Defective,31837.16
4432,89380,3161,2024-08-12,Wrong Item,1111.45
4433,89416,3389,2024-02-14,Size issue,13369.9
4434,89467,1397,2025-05-28,Defective,6097.01
4435,89514,2179,2024-05-03,Defective,1936.36
4436,89516,2392,2026-02-05,Not liked,3785.9
