return_id,order_id,prod_id,return_date,reason,refund_amount
5228,104369,501,2024-03-28,Defective,97443.93
1388,27750,5343,2025-09-08,Size issue,11745.52
3083,61714,541,2024-12-05,Defective,109284.55
1339,26840,4672,2026-01-25,Wrong Item,1522.34
6583,131138,5343,2025-05-21,Defective,11745.52
336,6608,4585,2024-08-22,Size issue,60.35
2662,53521,4083,2024-03-23,Wrong Item,3520.76
3904,78659,776,2024-11-21,,2886.53
3470,69758,1019,,Wrong Item,6510.88
2435,48971,4817,2024-11-08,DEFECTIVE,1852.47
5876,117706,552,,Not liked,102503.03
5459,109123,4667,2024-09-12,Size issue,749.12
1772,35823,3613,2025-01-12,Size issue,4978.24
5757,115335,553,2024-06-20,Not liked,53177.37
2562,51768,5302,,Defective,
335,6600,1891,2024-02-07,Wrong Item,27582.42
1768,35759,2344,2024-09-08,Defective,2163.5
3129,62742,5749,2025-09-29,Not liked,10964.68
6118,121868,5482,2025-11-21,Size issue,
4221,85376,5492,2024-12-14,Size issue,39847.41
1497,29810,5057,2025-08-05,,13132.79
7321,146250,985,2025-05-18,Not liked,2061.56
84,1485,5435,2024-05-28,Size issue,46719.07
2229,44496,3176,2025-10-20,Size issue,175.32
3164,63460,3146,2026-01-05,Defective,870.44
3644,73471,4242,2024-08-16,Defective,5479.71
1982,39876,2746,2025-01-15,Not liked,162.74
2374,47702,2375,2025-12-24,Size issue,2476.27
1322,26476,5513,2024-02-26,Size issue,43920.95
174,3168,1339,2024-09-20,Size issue,1853.01
469,9145,3334,2024-12-15,Not liked,14714.6
2933,58899,5583,2026-01-15,Size issue,13607.58
5032,100734,5701,2025-05-13,Defective,27846.48
5812,116276,5791,2025-11-16,Wrong Item,2060.72
6335,126066,4265,,Size issue,6899.02
5645,113083,2829,2026-02-20,DEFECTIVE,753.78
725,14573,4166,2025-07-27,Not liked,266.57
6554,130639,5560,2024-12-17,Not liked,44687.11
6350,126347,5186,2024-06-12,Defective,10700.24
4916,98281,2169,2024-03-22,Not liked,2766.24
4669,93550,4994,2024-11-29,Wrong Item,7774.65
4659,93472,557,2024-06-26,Size issue,93377.5
6499,129619,1694,2025-08-28,Wrong Item,36827.98
3707,74724,2848,2026-02-20,Size issue,1723.78
373,7347,3403,2025-01-03,WRONG ITEM,11943.14
4233,85549,1260,,,3890.72
7133,142198,4241,2025-01-11,Defective,8358.0
6116,121831,2141,2026-01-23,Defective,2820.31
4374,88410,1101,2025-02-26,Wrong Item,4950.48
3836,77143,5230,2024-11-17,size issue,11419.55
669,13377,1460,2025-06-09,Wrong Item,7294.52
1791,36149,202,2025-11-24,WRONG ITEM,149251.84
2740,54986,1044,2025-06-15,size issue,9590.23
5903,118141,3457,2024-06-15,Size issue,9647.31
7281,145401,5384,2025-03-04,Defective,
1619,32718,3343,2025-03-12,Not liked,14194.16
5858,117320,5009,2024-12-12,Defective,14054.76
989,19978,5045,2025-12-10,size issue,3932.8
6782,135678,2558,2025-12-31,wrong item,4307.96
3440,69222,3547,2025-07-21,Wrong Item,4430.73
3516,70642,3977,2024-07-03,Size issue,3282.13
1608,32519,1340,2024-09-06,Wrong Item,6850.97
1981,39875,2302,2025-09-07,Defective,4599.83
2628,52759,3714,2024-01-28,Size Issue,3889.18
4904,98063,2440,2025-06-27,Defective,3457.5
1520,30294,3958,2024-09-25,Wrong Item,6305.05
5569,111605,1935,2024-07-06,Wrong Item,
2499,50663,5197,2025-08-07,Defective,1471.64
2284,45727,3973,2026-01-22,Defective,3234.36
858,17330,1571,2025-10-16,Size issue,33784.6
3404,68589,5477,2025-10-18,Not liked,41245.52
2538,51289,2090,2025-09-21,Size issue,1307.91
381,7445,4983,2026-02-08,Size issue,14483.47
3989,80144,1844,2025-05-16,Defective,37391.88
2554,51642,2046,2024-09-19,Defective,3964.07
1353,27089,1548,2025-03-17,Size issue,6800.1
4851,96918,1735,2025-01-31,Defective,14416.54
3952,79671,5200,2025-11-29,Not liked,14396.63
6245,124476,4140,2026-01-13,Size issue,6204.76
4142,83261,5716,2025-08-28,Wrong Item,44657.93
7260,145046,3031,2024-08-29,Size Issue,248.28
6999,139616,1339,2024-08-19,Not liked,1853.01
297,5975,4213,2025-06-05,Defective,2144.24
4180,84205,1706,2025-10-20,SIZE ISSUE,1297.67
2783,55857,1876,2024-12-21,Not liked,28956.35
5116,102228,2067,2024-11-03,Defective,1801.94
2255,45030,171,2025-12-26,Wrong Item,108062.23
6805,136078,273,2025-09-04,Defective,133692.84
1697,34468,279,2026-02-27,Not liked,14643.93
3356,67490,4687,2025-04-18,Defective,1444.87
6403,127535,3205,2025-02-15,Defective,1725.59
4908,98164,1640,2025-03-15,Size Issue,18788.23
1713,34785,3503,2025-08-05,Not liked,12086.38
4825,96518,467,2025-04-22,Defective,50367.85
238,4772,1221,2026-01-22,Not liked,9879.58
5824,116491,4345,2025-01-04,Size issue,7544.16
4355,87981,1794,2024-03-15,Not liked,13268.94
154,2875,1612,2025-10-10,defective,27372.11
6618,132002,5627,2024-10-02,SIZE ISSUE,24118.62
570,11383,2643,2026-01-04,Not liked,1631.4
5038,100825,978,2025-07-14,Wrong Item,5111.12
2883,57795,4630,2024-04-09,Size issue,1315.17
7393,147784,3567,2026-02-11,Not liked,13296.18
498,9921,5447,2024-10-16,Size issue,13994.77
1940,39027,4696,2025-01-11,Not liked,1938.56
2157,43107,633,2025-02-23,Defective,50115.35
7026,140139,588,2025-09-29,Not liked,94632.25
3004,59948,4987,2024-05-27,Wrong Item,8600.08
2785,55931,2064,2025-02-08,Wrong Item,4157.45
6205,123559,1217,2024-01-22,,3762.1
3578,72008,1626,2025-01-04,Not liked,13075.9
25,377,3136,2024-12-12,Defective,723.56
4868,97354,4068,2024-09-27,Wrong Item,9121.04
3787,76208,4076,2025-06-16,Size issue,4545.85
1521,30330,2885,2025-04-03,Wrong Item,1545.55
3018,60250,5663,2024-02-02,Not liked,34547.42
2984,59671,3369,2025-03-24,,3454.66
5466,109306,4989,2024-08-13,Defective,2896.14
3626,73041,456,2024-11-08,Defective,37394.8
872,17608,2127,2025-07-15,Wrong Item,2393.34
4827,96538,226,2025-04-23,Wrong Item,3367.39
3069,61375,4598,2025-02-15,Not liked,1070.33
1478,29442,2429,2026-02-25,Not liked,3758.03
5343,106882,1194,2025-02-08,Size issue,8143.55
4497,90445,4940,,Size issue,8602.43
474,9281,5757,2025-08-19,SIZE ISSUE,44994.66
6468,128942,1646,2025-01-28,Wrong Item,17897.52
5942,118834,4491,2026-01-09,Not liked,1050.71
2111,42179,5504,2025-11-03,Size issue,5144.08
3957,79694,1584,2024-08-10,Size issue,20221.04
7074,141159,630,,Not liked,140248.9
2205,44053,4157,2025-12-22,Wrong Item,6430.19
3917,78784,2896,2024-07-14,Defective,625.58
5478,109532,927,,Defective,2704.98
3098,62127,847,2025-04-08,,7410.96
2188,43733,2676,2024-07-05,Wrong Item,1504.08
1303,26137,4383,2025-03-14,Size issue,1379.46
3606,72598,4566,2025-12-10,Defective,106.95
349,6758,4000,2025-01-01,Wrong Item,2809.36
4291,86627,322,2024-07-27,Not liked,35091.93
6272,124974,1779,2026-02-01,Wrong Item,
7210,143891,2910,2025-08-13,Not liked,
2289,45807,1616,2025-11-28,Not liked,24742.49
3999,80415,2972,2024-06-25,Defective,1204.47
7466,149471,2108,2025-10-18,Defective,2906.11
5039,100844,230,2024-08-24,Size issue,112278.32
545,10835,4727,2024-04-22,Defective,446.84
7450,149086,4547,2024-06-07,,887.59
4469,89984,4464,2025-06-24,Not liked,1176.77
7423,148469,806,2025-10-18,Size issue,7239.14
4084,82113,3542,2025-04-20,Not liked,12751.28
5292,105753,798,2025-01-16,Not liked,1026.56
444,8659,4116,2025-02-15,Wrong Item,6973.89
4029,81018,2820,2026-02-12,Defective,1444.89
1479,29465,317,2024-09-10,Defective,146877.6
3085,61735,5337,2024-05-23,Defective,3085.98
4090,82164,802,2024-04-03,Size Issue,2994.99
3201,64041,4502,2025-02-18,Not liked,173.91
2178,43537,1282,2024-09-19,Wrong Item,5607.61
7451,149095,5762,2024-07-26,Size issue,19886.94
7278,145335,1351,2025-11-22,size issue,
7170,143163,4760,2025-10-13,Defective,1148.25
3261,65506,774,2024-11-13,Not liked,8047.73
3124,62700,5809,2025-03-05,Wrong Item,34275.43
7273,145253,3156,2025-11-03,Size issue,1723.89
236,4764,112,2025-10-01,Defective,124348.29
1486,29576,5324,2025-04-14,Size issue,13751.78
6160,122697,4924,2024-10-31,Not liked,11154.76
3456,69517,1870,2024-11-20,Wrong Item,23178.3
6134,122116,3924,2026-01-23,Defective,9447.43
6029,120198,168,,Wrong Item,56904.68
163,3021,3730,2025-01-08,Size issue,10641.16
2204,44046,3520,2024-05-07,Size issue,5439.02
225,4557,4828,2025-05-15,Size issue,390.45
4229,85528,5236,2025-09-21,Defective,1087.59
6203,123546,2123,2024-06-11,Not liked,3911.47
96,1640,4462,2024-01-18,Defective,1713.94
3009,60029,3924,2024-12-18,Size issue,9447.43
2259,45081,3284,2024-12-07,Defective,12061.51
2934,58912,2763,2024-11-28,Defective,176.55
3061,61283,4411,2024-09-18,Not liked,458.11
6684,133442,3462,2025-03-25,Defective,14627.66
1846,37284,3549,2025-12-03,Defective,8077.85
5336,106724,990,2024-04-25,Not liked,7683.55
3237,64790,114,2025-03-01,Not liked,63034.52
7077,141176,5061,2024-05-28,Not liked,14412.81
4084,82113,3542,2025-04-20,Not liked,12751.28
6042,120418,4223,2024-05-25,Wrong Item,9083.26
4106,82522,5121,2024-06-23,Size issue,3169.54
4179,84188,4688,2025-12-19,Not liked,1059.88
2585,52063,1213,2026-01-27,Size issue,6574.28
4507,90531,5114,2025-05-09,Size issue,7711.89
4921,98438,2773,2025-07-11,NOT LIKED,1688.32
6314,125768,141,2025-01-10,Wrong Item,1108.46
6295,125489,1168,2025-10-31,Wrong Item,6500.5
5898,118080,5502,2025-05-07,Defective,9926.92
5029,100645,2893,2025-06-12,Not liked,1619.61
7181,143357,4417,2024-12-15,Not liked,2498.47
4391,88724,2674,2025-01-11,Defective,292.51
3062,61289,2115,2024-04-22,Not liked,1081.32
3253,65347,5042,2024-02-03,Wrong Item,2769.51
6983,139289,5293,2024-06-25,Wrong Item,9917.46
6597,131443,4752,2025-07-06,Wrong Item,1336.01
3122,62602,1174,,Not liked,3710.04
1264,25459,923,2024-09-12,Size issue,8418.92
7124,142106,431,2024-07-08,Not liked,24662.81
296,5937,4198,2025-12-03,Wrong Item,5045.98
3956,79691,534,2024-10-09,Wrong Item,118009.79
3048,61035,2091,2024-06-28,Defective,592.85
835,16894,5773,2024-01-30,Size issue,29651.29
1435,28687,329,2024-08-17,Size issue,108798.57
6226,124011,4679,2024-09-08,Wrong Item,1978.83
2926,58758,708,2024-02-19,Size issue,5146.43
6584,131155,176,2024-01-29,Wrong Item,44691.96
2209,44118,156,2025-01-19,Not liked,31451.74
2923,58735,3017,2025-10-22,Size issue,923.17
4578,91823,5456,2025-01-16,Wrong Item,29499.55
7124,142106,431,2024-07-08,Not liked,24662.81
2841,57026,913,2024-09-06,,7359.28
566,11277,5019,2024-04-29,Size issue,12545.14
5195,103771,929,2025-12-31,Not Liked,
4770,95478,1779,2024-11-17,,18000.07
2370,47664,633,2024-04-13,Defective,50115.35
5075,101556,1174,2025-10-17,Defective,3710.04
956,19332,3208,2025-04-14,Not liked,1060.72
7285,145484,285,2025-12-09,Not liked,96203.43
1644,33236,673,2024-03-27,Wrong Item,3818.6
1519,30290,1818,2025-10-15,Size issue,38791.26
3569,71843,2912,2024-07-21,Not liked,1040.39
6137,122171,3025,2025-03-12,Size issue,1123.23
4754,95164,2303,2024-04-30,Defective,3946.98
2017,40485,1404,2024-05-18,Wrong Item,2731.53
6056,120774,2862,2024-10-17,Size issue,116.28
5760,115395,5414,2024-12-08,defective,10316.12
6699,133836,444,2026-01-13,Defective,6050.55
5023,100542,2421,2025-07-30,Not liked,4466.0
1239,24939,5623,2025-06-14,Not liked,39239.12
3486,70120,644,2025-12-06,Defective,132421.02
4811,96288,4856,2024-09-30,Wrong Item,177.28
4146,83351,5747,2025-06-23,Wrong Item,47545.51
2948,59110,5405,2025-09-03,DEFECTIVE,1211.18
6789,135811,1957,2026-02-06,,39948.64
2357,47282,3805,2025-08-31,Defective,6922.67
2948,59110,5405,2025-09-03,DEFECTIVE,1211.18
2802,56246,438,2026-01-04,Not liked,67693.97
3070,61389,4969,2024-08-20,,12935.02
6163,122764,2353,2024-07-20,Wrong Item,4208.6
6682,133309,2237,2024-03-21,Size issue,1373.69
1934,38899,79,2025-03-04,Wrong Item,
896,18049,5649,2025-08-28,Not liked,30908.91
833,16773,4298,2024-04-17,Defective,5408.2
3538,71094,4639,2024-10-08,Wrong Item,1663.06
7110,141657,3344,2025-02-07,Wrong Item,5763.29
5016,100334,2499,2025-09-05,Size issue,2147.59
6280,125125,2747,2025-05-11,Size issue,399.01
34,544,4912,2026-02-11,Not liked,8665.53
6960,138947,1190,2025-10-23,Wrong Item,864.16
5990,119566,4803,2024-12-31,Wrong Item,941.93
1313,26249,4125,2025-05-12,Wrong Item,7810.92
6296,125506,3151,2024-09-06,Not liked,320.62
5203,103873,4468,2025-11-03,Not liked,1859.06
720,14424,4355,2024-03-10,Not liked,8040.74
6113,121722,1910,,Size issue,21882.25
2305,46085,685,2025-01-11,Not liked,9424.73
1241,24946,1992,2024-09-24,Size issue,15654.12
4208,84943,4720,2025-12-10,,1281.92
1130,22714,5414,2026-01-19,Wrong Item,
2943,59008,1441,2024-05-09,Defective,
732,14715,232,2026-02-19,Wrong Item,143930.85
6075,121123,1487,2024-09-14,Wrong Item,22267.78
502,9974,1995,2025-01-23,Not liked,32218.08
6629,132249,2645,2024-02-10,Wrong Item,1594.67
5480,109546,3631,2024-05-06,Defective,8659.32
4821,96407,3359,2024-05-28,Wrong Item,1828.61
1837,37209,359,2025-10-29,Not liked,21738.11
766,15243,5050,2025-11-06,NOT LIKED,2272.27
2335,46530,1389,2025-01-16,Defective,8883.6
7043,140485,3422,2024-09-29,Not liked,7286.12
4131,82976,479,2024-11-26,Size issue,113530.62
1600,32365,2055,2024-11-15,defective,2115.21
1102,22116,1645,2024-02-08,Not liked,5351.68
4062,81755,187,2025-11-23,Defective,84153.58
1441,28830,4300,2025-09-14,Not liked,6729.82
4016,80790,3794,,Wrong Item,1867.69
3802,76485,1863,2024-10-31,,31837.16
819,16437,3599,2024-09-28,Size issue,9357.37
178,3447,4357,2025-09-19,Size issue,4477.38
5690,113916,4721,2024-08-12,Size issue,1767.94
1311,26233,1812,2025-09-14,Defective,22592.89
3180,63694,2806,2024-02-24,Size issue,1231.47
6033,120261,4497,2025-12-02,Wrong Item,182.38
789,15834,5617,2025-06-17,,47406.72
2420,48604,253,2025-03-31,Size issue,59812.32
4522,90751,2507,2025-03-18,Size issue,1645.31
5944,118856,1910,2025-11-30,Not liked,21882.25
2915,58492,3364,2025-10-08,Defective,10321.19
5066,101416,4937,2025-01-10,Not liked,4781.45
4282,86461,4917,2024-09-23,Wrong Item,4810.54
4344,87736,4330,2024-03-30,Not liked,6408.01
5617,112500,1971,2026-01-05,Not liked,35897.61
3309,66594,1632,2024-07-24,Size issue,20068.76
6435,128221,5170,2025-06-23,Size issue,7458.17
2722,54704,2384,2025-03-13,Wrong Item,
4285,86521,3975,,size issue,5582.04
716,14336,1327,2024-06-01,Size issue,1875.39
2461,49759,4967,,Not liked,1438.69
5835,116669,527,2024-02-06,wrong item,78138.74
445,8663,141,2025-10-19,Wrong Item,1108.46
4129,82928,3556,2024-05-31,Wrong Item,10351.26
6207,123606,1904,2025-09-16,Wrong Item,16479.31
2271,45321,3682,2025-10-03,Defective,3701.44
5820,116361,1434,2025-06-09,Defective,2338.71
4763,95365,4187,2024-03-29,WRONG ITEM,3576.04
2683,53862,2411,2025-04-10,Defective,2597.44
316,6371,4833,2025-05-23,Wrong Item,1134.21
4166,83847,4101,2025-11-15,Size issue,2770.02
7040,140432,2234,2025-12-23,Size issue,1857.58
2569,51875,5199,2026-02-26,Not liked,6631.09
6704,133989,4357,,Defective,4477.38
706,14040,5059,2025-06-24,Wrong Item,3002.0
4855,97011,4645,2024-10-08,Wrong Item,723.28
6550,130585,5347,2024-02-05,Defective,5378.47
5106,102064,2362,2025-04-17,Not liked,4478.05
1962,39432,1793,2026-01-31,Not Liked,18795.97
6657,132850,951,2024-11-06,,8401.72
4844,96830,5739,2025-11-16,defective,10300.3
6611,131854,4341,2024-11-26,Defective,7209.03
5953,118995,3905,2024-08-17,Size issue,4581.45
7428,148632,3564,2025-01-21,Size issue,8534.34
7102,141611,2411,2024-06-10,Wrong Item,2597.44
527,10414,4716,2024-09-02,Not liked,1344.47
1971,39634,3279,2025-09-28,Not liked,765.09
6943,138604,4539,2024-01-30,Not liked,760.92
6946,138671,1679,2025-09-04,Defective,28270.7
6083,121247,4720,2025-12-29,Not liked,1281.92
5537,110872,306,2025-11-04,Defective,36624.2
2768,55526,5039,2024-09-18,Not liked,13921.43
4024,80926,2983,2026-01-06,Size issue,593.36
5261,105124,1358,2024-03-28,Defective,4806.66
1121,22543,3924,2025-07-16,Size issue,9447.43
4524,90759,1947,2026-01-25,,8373.78
6855,136976,2581,2024-01-29,,1797.88
5754,115251,4913,2025-07-26,Wrong Item,6379.95
6645,132658,3512,,Wrong Item,3816.51
6912,138025,1512,2025-06-01,Size issue,11072.5
748,14956,1786,2024-08-01,Size issue,14698.6
5431,108562,5523,2025-07-14,Wrong Item,41892.45
204,4057,1527,2024-07-21,Wrong Item,32993.65
4126,82863,4674,2025-05-20,Size issue,1574.17
3517,70644,310,2025-07-12,Wrong Item,30531.03
3664,73896,689,2024-04-18,Size issue,1981.81
1099,22071,5290,2024-08-23,Wrong Item,6827.94
1471,29339,2666,2025-07-31,wrong item,1585.36
3433,69103,4714,2024-01-16,,1955.96
5985,119524,2167,2024-04-29,Defective,3684.05
6228,124064,4280,2026-02-22,Not liked,7348.26
3438,69187,1557,2024-08-26,defective,20594.32
1417,28261,5103,,Wrong Item,7493.36
6657,132850,951,2024-11-06,,8401.72
4983,99669,1531,2025-11-10,Defective,20814.72
430,8347,2004,2024-02-12,Not liked,1526.71
4275,86309,4091,2024-09-01,Defective,239.09
5727,114758,5576,2025-08-04,SIZE ISSUE,2346.26
4859,97129,1980,2025-12-23,Not liked,6604.37
1194,23923,664,2025-04-15,Not liked,9695.68
5104,102061,3729,2024-08-25,Defective,14344.8
2226,44473,4245,2026-01-02,Wrong Item,6787.61
6945,138658,2833,2026-02-17,Defective,1662.04
5078,101665,5793,2024-08-01,WRONG ITEM,30894.7
6384,127138,5692,2024-12-22,Not Liked,40868.28
2863,57476,5772,2026-01-27,Size Issue,20641.75
4684,93813,5179,2025-09-17,Wrong Item,11712.63
970,19632,2943,2025-09-23,Wrong Item,
1585,31965,1809,2025-02-18,Not liked,39971.77
707,14053,1992,2025-01-25,Defective,15654.12
7233,144355,1144,2025-04-24,Not liked,4965.59
5433,108574,1670,2025-12-13,Not liked,18003.13
2556,51670,2098,2026-01-02,Defective,3128.64
5566,111560,4466,,Defective,1707.05
5386,107768,4079,2025-09-03,Not liked,7381.32
4043,81358,4630,2024-12-27,Not liked,1315.17
2417,48549,4141,,,3379.45
29,457,2655,2024-06-03,Defective,1865.69
4970,99369,2523,2025-01-09,Size issue,4270.26
2611,52510,4539,2024-08-07,Defective,760.92
2992,59771,1859,,Size issue,11604.97
1253,25233,3245,2025-09-12,Wrong Item,1107.18
7043,140485,3422,2024-09-29,Not liked,7286.12
3656,73757,1188,2025-03-03,Wrong Item,
5880,117739,5351,2024-05-12,Size issue,8551.79
4674,93609,1179,2026-01-02,Defective,3746.34
5804,116108,5561,2024-07-11,Defective,7086.53
5628,112646,3284,2025-03-05,Size issue,12061.51
2296,45904,2756,2025-01-07,Defective,1989.3
778,15586,3495,2024-11-16,Wrong Item,11527.59
1442,28836,3132,2025-03-21,Wrong Item,87.14
5171,103293,4006,2025-03-07,Not liked,1285.95
4293,86650,2021,2024-03-25,Size issue,36358.8
6756,135273,2245,2026-02-21,Not liked,437.15
5122,102450,4854,2024-06-13,Not liked,1521.13
5922,118494,4738,2026-02-24,Size issue,1607.39
2152,42959,5077,2024-12-21,Size issue,3756.17
6713,134258,3084,2025-11-04,Defective,471.96
4576,91767,3927,2025-08-17,Wrong Item,
5982,119470,3421,2024-10-26,Wrong Item,13741.88
361,7014,214,2025-04-28,Size issue,92343.79
4345,87808,4065,2024-02-11,Not liked,3078.36
7225,144131,3980,2025-02-25,Size issue,2917.77
2635,52885,4757,2024-01-24,Wrong Item,1675.29
1786,36010,2291,2025-11-26,Size issue,3247.31
98,1663,3943,,Defective,
2348,46930,5656,2024-11-02,Wrong Item,12326.26
390,7645,96,2024-04-01,size issue,58297.31
2241,44744,1764,2024-10-28,Defective,11197.35
5650,113144,4556,2024-03-01,Wrong Item,870.63
3403,68551,4624,2025-07-29,Wrong Item,1400.79
1561,31358,2703,2024-08-26,Not liked,756.6
2050,41106,4463,2024-12-28,Defective,1054.46
508,10154,5470,2024-09-10,Defective,39589.59
6085,121312,2930,2025-10-04,Defective,1775.63
7081,141245,1574,2024-07-16,defective,38343.51
4944,98818,1926,2024-04-05,Not liked,26609.03
2408,48423,2485,2024-02-06,Size issue,1848.69
3778,76102,3762,2024-01-28,Not liked,8368.49
6801,136032,817,,Not liked,9437.21
1707,34690,2118,2025-05-22,Defective,176.08
3107,62250,74,2026-02-01,Wrong Item,138316.48
1670,33860,4539,2026-02-07,Size issue,760.92
5036,100777,4963,2025-02-24,Wrong Item,6955.28
2671,53646,5119,2024-07-29,Defective,3560.76
2988,59726,856,2024-11-26,Wrong Item,3213.55
4480,90225,528,2025-12-20,Not liked,27389.66
5815,116316,3632,2024-02-20,Wrong Item,2536.16
7349,146932,4618,2025-09-20,Wrong Item,316.98
764,15213,4138,2025-08-19,Defective,7818.04
3564,71717,2580,2024-07-09,Wrong Item,508.89
2924,58748,1418,2026-02-19,Wrong Item,9164.86
2274,45410,1935,2026-01-17,Size issue,34736.84
2098,41936,1571,2024-10-14,Defective,33784.6
7293,145668,3371,2024-03-09,Wrong Item,2922.59
5439,108724,51,2024-03-13,defective,65744.34
4893,97810,3933,,Wrong Item,3674.76
4077,82014,3520,2024-04-05,Size issue,5439.02
5946,118922,3633,2024-05-09,Wrong Item,6381.84
436,8440,5530,2024-09-07,Defective,39562.56
999,20152,2363,2026-01-20,Wrong Item,348.19
7197,143624,4165,2025-02-19,not liked,8535.59
5471,109440,2668,2024-05-11,Size issue,329.66
4563,91589,2141,2025-08-25,Defective,2820.31
3894,78469,1934,2026-01-06,Not liked,16709.91
947,19205,125,2025-01-20,Not liked,30520.04
2462,49767,170,2024-11-26,Not liked,3163.15
3838,77223,3882,2025-05-16,Size issue,8374.14
1440,28777,5662,2024-03-29,Defective,9296.6
496,9868,5104,2026-02-17,Size issue,6355.89
4088,82127,3537,2024-03-11,Defective,14949.47
3425,68998,1087,2024-09-23,Size issue,6712.01
1694,34346,4054,2025-09-16,Defective,1901.07
5372,107564,1262,2025-11-27,Not liked,8811.71
5162,103153,3082,2024-11-02,Wrong Item,1436.21
4937,98725,1612,2024-03-02,Wrong Item,27372.11
3241,64933,1730,2026-01-06,Defective,25471.07
402,7815,3480,2025-11-07,Size Issue,7310.69
2207,44096,5639,2026-02-08,Size issue,36163.6
7054,140753,5055,2025-01-28,Size issue,10691.51
4809,96256,2131,2024-04-20,Size issue,4746.83
1885,38072,91,2024-09-03,Not liked,83005.67
6129,121998,649,2024-10-06,Size issue,
3074,61438,1742,2024-07-20,Wrong Item,13125.16
5220,104242,4067,2025-01-22,Wrong Item,4576.29
536,10527,3013,,size issue,1538.58
3804,76505,4970,2025-07-29,Defective,7911.58
3685,74382,1156,2025-10-26,Not liked,6205.53
1454,28965,890,2025-02-27,Not liked,831.08
1932,38851,5723,2026-01-05,Not liked,32607.81
7416,148316,4182,2024-12-07,Wrong Item,2548.78
879,17733,2992,2024-06-11,Size issue,1060.33
3739,75450,4608,2024-12-11,Defective,479.01
6966,139038,5503,2024-09-09,WRONG ITEM,9110.99
3525,70809,862,2024-10-04,Defective,2684.87
2682,53848,5373,2025-06-07,Not Liked,
4741,94863,1676,2024-02-26,Wrong Item,31906.16
4523,90754,2769,2024-02-21,Not liked,285.74
3772,75958,2455,,Defective,2800.86
1541,30907,2893,2025-07-16,NOT LIKED,1619.61
3676,74105,1820,2024-09-01,Defective,35924.32
395,7707,1167,2025-08-24,Size issue,2065.18
6568,130824,5497,2024-02-24,Size issue,29960.65
4669,93550,4994,2024-11-29,Wrong Item,7774.65
3668,73942,1014,2024-10-16,Wrong Item,8458.63
3523,70777,3525,2026-01-18,Size issue,14104.13
1665,33698,783,2026-01-10,Defective,3767.6
2714,54500,1419,2025-03-29,Not liked,7253.81
6988,139308,321,2024-07-07,DEFECTIVE,41572.24
3990,80157,361,2024-08-23,,54586.46
7085,141327,3209,2025-07-21,Wrong Item,413.54
5347,106971,5620,2024-08-17,Not liked,31345.85
348,6735,178,2024-03-31,Defective,45620.02
7324,146337,2974,2024-11-12,Defective,385.61
6484,129347,4256,2025-01-01,Defective,637.42
1223,24573,600,2024-12-22,Wrong Item,46202.72
1985,39935,1355,,wrong item,9074.62
6685,133463,1234,2025-09-14,Wrong Item,6180.99
3805,76515,486,2024-05-25,Not liked,82141.23
4400,88885,4747,2025-03-23,Wrong Item,1370.16
2681,53809,2107,2024-03-05,Not liked,1191.23
845,17070,2040,2025-08-19,Not liked,3427.02
3871,78021,4725,2025-04-03,Size issue,213.71
6430,128106,334,2024-06-13,Not liked,
653,13106,1203,2025-09-16,Not liked,6574.4
4185,84271,1826,2025-10-17,Not liked,18447.0
1192,23885,382,2025-10-17,Defective,94331.58
5717,114552,3143,,Wrong Item,246.3
3603,72544,3209,2024-08-20,Not liked,413.54
6069,120981,3415,2025-09-25,Wrong Item,10161.34
352,6808,5529,,,17293.7
2425,48749,5168,2025-12-21,Wrong Item,2262.8
1401,27938,155,2024-10-23,Wrong Item,95561.11
3410,68732,2942,2025-10-25,Not liked,63.67
5264,105174,2581,2025-11-26,Wrong Item,1797.88
3835,77139,2471,2025-10-19,,4923.85
1840,37233,2799,2024-04-07,Wrong Item,480.71
6527,130242,5089,2025-03-15,,318.79
3556,71539,1887,2025-04-10,Wrong Item,1975.21
1628,32831,2052,2024-07-24,Wrong Item,4722.99
3382,68163,404,2025-10-29,Wrong Item,10021.55
5348,107016,683,,,2288.72
6036,120345,43,2025-07-16,Not liked,49949.79
6262,124819,239,2025-11-27,Size issue,127871.05
1111,22244,2568,2024-04-07,Size issue,2304.88
24,338,243,2024-08-02,Not liked,21567.92
5382,107739,1325,2024-02-08,Size issue,9847.84
2625,52700,4688,2025-03-05,Size issue,
767,15245,2296,2024-04-06,Not liked,1775.26
4163,83828,4423,2024-02-07,Defective,1633.39
5304,106158,3100,2024-06-19,Wrong Item,1942.66
3155,63270,3761,2024-05-06,Wrong Item,
731,14701,482,2025-02-16,Not liked,139157.82
961,19434,4315,2024-08-10,Size issue,9036.45
3065,61347,2593,2025-06-22,Size Issue,2142.95
5073,101508,4635,2024-04-19,Size issue,779.31
3621,72869,2316,2026-01-19,Defective,2150.84
3678,74193,1442,2024-10-02,Size issue,7281.4
1330,26581,5026,2024-01-28,defective,9657.29
3975,79882,4706,2024-09-29,Not liked,
1939,38996,1416,2024-03-04,size issue,5281.09
6633,132351,1066,2025-06-09,defective,4772.72
873,17625,3263,2024-05-27,Defective,12707.55
4550,91283,3212,2024-07-27,Size Issue,87.98
728,14634,3943,2024-10-18,,849.07
2660,53490,3902,2025-10-06,Defective,1594.07
1946,39146,3049,2024-03-07,Not liked,1851.2
383,7474,3642,2026-02-14,Wrong Item,3012.43
