shipment_id,supplier_id,warehouse_id,product_id,quantity,shipped_date,arrival_date,status
1857,75,1,3023,276.0,2024-05-04,2024-05-11,Received
798,71,2,1085,351.0,2025-11-11,2025-11-14,Delayed
116,37,1,2857,610.0,2025-10-16,2025-10-26,Received
223,78,5,2680,,2024-04-19,2024-04-25,Received
1142,22,5,4019,807.0,2025-10-05,2025-10-10,Received
1868,47,2,5058,335.0,2025-01-02,2025-01-09,In Transit
15,82,1,2162,580.0,2025-02-19,2025-02-22,Received
1464,90,3,2426,654.0,2024-03-25,2024-04-01,Received
562,76,3,879,491.0,2024-11-29,2024-12-12,In Transit
919,33,1,5760,178.0,2024-12-10,2024-12-13,Received
1241,82,5,2892,218.0,2025-01-10,2025-01-18,Received
2000,91,5,2280,626.0,2024-12-05,2024-12-12,Received
874,68,1,5113,693.0,2025-10-27,2025-10-29,Received
1729,2,5,1947,761.0,2024-05-15,2024-05-23,Received
1105,68,3,1500,195.0,2025-05-06,2025-05-14,
1751,89,3,600,420.0,2025-11-22,2025-12-04,Received
917,67,5,1929,984.0,2025-08-14,2025-08-26,Received
1580,38,4,3229,,2025-09-06,2025-09-13,Received
530,77,4,3619,660.0,2024-02-23,2024-03-04,In Transit
1678,63,5,5161,924.0,2024-07-27,2024-08-06,Received
1799,16,2,4463,80.0,2025-12-23,2025-12-30,Received
1354,22,3,672,213.0,2024-11-25,,Received
1054,89,2,1588,258.0,2025-01-13,2025-01-16,
1307,47,4,5018,601.0,2025-12-25,2026-01-06,Received
901,23,2,2914,836.0,2025-06-25,2025-07-04,Received
1025,12,1,2453,432.0,2024-03-17,2024-03-25,Received
1402,18,2,5304,,2025-11-01,2025-11-10,Received
1080,28,5,493,,2025-03-18,2025-03-26,Received
1363,52,4,4974,90.0,2024-03-29,2024-03-31,Received
521,12,1,114,637.0,2025-09-16,2025-09-22,RECEIVED
369,84,1,3609,130.0,2024-07-12,2024-07-19,Received
1848,81,4,683,805.0,,2025-08-04,
891,50,1,723,752.0,2025-02-19,2025-02-22,Delayed
1549,1,5,261,817.0,2025-01-10,2025-01-23,Received
1664,7,2,5687,925.0,2025-08-26,2025-09-02,Received
1991,71,1,1338,242.0,2024-10-28,2024-11-04,Received
73,6,4,1620,455.0,2025-06-01,2025-06-07,In Transit
1977,35,4,844,284.0,2026-01-16,2026-01-20,Received
49,49,4,2101,961.0,2024-12-07,,Received
1353,90,3,203,182.0,2025-11-16,2025-11-25,In Transit
841,60,2,5005,397.0,2024-09-12,2024-09-22,Received
456,57,2,3742,321.0,2025-10-11,2025-10-20,Received
959,32,1,1630,,2025-06-26,2025-06-30,Received
1097,53,2,3221,,2024-12-04,2024-12-06,in transit
404,33,5,3694,216.0,2025-05-01,2025-05-08,Delayed
661,19,4,3638,664.0,2025-09-16,2025-09-29,In Transit
967,77,4,5649,678.0,,2024-06-18,Received
840,31,4,5405,535.0,2025-10-07,2025-10-13,Received
419,27,5,374,574.0,2025-08-04,2025-08-16,
1646,74,4,1860,966.0,2024-05-26,2024-06-07,Received
1020,68,3,1636,540.0,2025-06-21,2025-06-29,In Transit
802,82,4,3852,326.0,2025-08-04,2025-08-12,In Transit
1650,47,4,3111,844.0,2026-01-31,2026-02-13,RECEIVED
1594,48,2,5580,670.0,2025-10-17,2025-10-26,Received
1432,18,2,2350,827.0,2025-10-21,2025-11-01,Received
1976,28,4,1230,231.0,2025-03-09,2025-03-19,Received
1974,36,3,4127,490.0,2025-03-02,2025-03-04,Received
1478,3,5,1520,746.0,2025-05-29,2025-06-05,Received
1028,1,3,2248,682.0,2024-11-12,2024-11-17,Received
1132,16,3,3465,754.0,2025-10-22,2025-10-29,Received
699,28,4,1769,247.0,2025-10-21,2025-10-26,Received
805,70,2,4012,231.0,2025-12-09,2025-12-17,Received
762,37,5,913,143.0,2025-11-05,2025-11-14,In Transit
134,70,5,2200,779.0,2025-12-21,2026-01-03,Received
1788,6,5,841,929.0,2024-04-28,2024-05-07,Received
1175,49,4,2875,304.0,2024-07-07,2024-07-16,Delayed
1684,77,1,2672,787.0,2025-11-14,2025-11-23,Received
258,20,5,3651,736.0,2025-07-13,2025-07-15,Received
1428,88,1,3883,442.0,2025-10-11,2025-10-19,Received
1679,38,5,2843,511.0,,2025-12-19,Received
795,24,1,1914,530.0,2024-05-02,2024-05-05,In Transit
506,41,5,1589,969.0,2024-10-12,2024-10-20,Received
1524,78,4,5320,106.0,2025-05-20,2025-05-30,Received
803,31,2,3816,370.0,2024-03-15,2024-03-24,DELAYED
430,77,4,4780,376.0,2025-07-04,2025-07-10,Delayed
84,23,4,4728,462.0,2024-12-30,2025-01-07,Received
559,40,5,5444,95.0,2024-03-21,2024-04-01,Received
881,63,5,1268,390.0,2025-07-24,2025-07-30,Received
755,19,2,5316,814.0,2024-06-07,2024-06-14,Received
330,62,1,4553,361.0,2024-12-17,2024-12-25,Received
804,59,3,2247,588.0,2025-01-02,2025-01-07,Received
1949,71,3,2327,518.0,2025-11-24,2025-12-05,Received
389,23,4,5047,979.0,2024-02-15,2024-02-20,Received
845,26,2,5768,424.0,2024-06-23,2024-07-03,Received
429,28,4,2934,452.0,2025-04-08,2025-04-11,In Transit
742,88,5,2558,101.0,2024-10-24,2024-11-06,Received
447,2,2,320,284.0,2025-05-22,2025-05-24,Received
410,26,2,3032,933.0,2024-08-17,2024-08-26,Received
37,80,4,826,226.0,2024-07-12,2024-07-24,Received
1187,67,5,1473,989.0,2024-05-04,2024-05-06,In Transit
1601,72,4,1836,995.0,2024-08-27,2024-09-02,In Transit
77,49,2,975,922.0,2024-05-27,2024-06-03,Received
263,9,1,1051,473.0,2024-05-24,2024-05-28,
634,88,5,1642,380.0,2024-02-18,2024-02-28,Received
311,81,5,5375,616.0,2025-07-01,,Received
417,6,2,2334,,2024-10-11,,Received
951,82,3,1901,629.0,2025-09-18,2025-09-23,Received
1465,15,2,4532,521.0,2026-01-09,2026-01-18,In Transit
1655,76,2,4740,995.0,2026-02-08,2026-02-21,Received
260,65,3,3608,923.0,2026-01-15,2026-01-27,Received
1287,73,3,761,135.0,2025-03-22,2025-04-01,Received
460,20,5,1873,141.0,2025-07-12,2025-07-21,In Transit
115,78,4,3830,900.0,2025-10-03,2025-10-13,Received
150,15,2,5318,229.0,2024-10-18,2024-10-29,Received
1280,77,2,3742,684.0,2024-05-01,2024-05-05,Received
1101,42,4,2413,212.0,2024-07-16,2024-07-18,Received
1473,31,5,4577,537.0,2025-01-27,2025-02-09,Received
1210,79,3,5667,209.0,,2024-09-20,Received
1457,30,1,3596,248.0,2025-11-29,,RECEIVED
765,62,3,4953,161.0,2025-11-19,2025-11-26,Received
708,58,1,4077,211.0,2024-09-28,2024-10-01,In Transit
1832,83,2,1149,707.0,2025-12-27,2025-12-30,Received
321,27,1,1426,986.0,2025-12-04,2025-12-12,Received
965,31,5,3153,93.0,,2024-10-11,In Transit
1336,59,2,2559,460.0,2026-01-25,2026-01-29,Delayed
454,70,1,2503,538.0,2024-04-13,2024-04-16,Received
1392,14,1,4959,401.0,2024-08-18,2024-08-27,Received
911,26,1,1914,794.0,2024-05-08,2024-05-11,RECEIVED
1325,19,5,1610,,2024-05-23,2024-05-28,Received
996,38,2,4243,789.0,2025-06-02,2025-06-13,Received
1748,76,2,1454,254.0,2024-07-28,2024-08-01,Received
902,62,4,381,741.0,2024-10-29,2024-11-07,Received
1039,70,2,1656,397.0,,2025-10-03,
1135,19,3,1051,456.0,2024-07-04,2024-07-08,Received
24,40,5,4689,483.0,2025-03-05,2025-03-16,Received
1698,40,4,957,553.0,2025-05-10,2025-05-16,Received
344,83,5,2859,866.0,2024-03-31,2024-04-06,
73,6,4,1620,455.0,2025-06-01,2025-06-07,In Transit
541,42,4,15,809.0,2025-12-19,,Received
185,80,2,1133,85.0,2025-06-17,2025-06-24,In Transit
660,42,5,4303,97.0,2025-05-24,2025-06-05,Received
421,52,2,1446,493.0,2025-08-23,2025-09-04,Received
1181,74,5,5639,263.0,2024-06-24,2024-07-04,Delayed
535,36,2,4524,105.0,2024-04-28,,Received
1717,49,1,2962,926.0,2024-07-08,2024-07-20,Received
314,52,1,5392,118.0,2025-09-01,2025-09-05,Received
1143,19,1,395,196.0,2024-07-02,2024-07-13,Delayed
1516,25,3,1389,710.0,2025-06-10,2025-06-20,In Transit
212,49,2,5607,,,2025-10-07,
204,61,5,5361,652.0,2024-05-09,2024-05-19,received
842,56,5,3713,233.0,2025-08-13,2025-08-24,Received
1836,88,4,1920,837.0,2024-09-13,2024-09-26,Received
72,91,3,2837,140.0,2024-07-27,2024-08-06,Received
561,63,2,3392,580.0,2026-02-08,2026-02-13,Received
239,73,1,1262,206.0,2026-01-29,2026-02-05,Received
1286,38,3,3234,402.0,2025-07-07,2025-07-15,Received
1063,23,4,3481,907.0,2024-12-31,2025-01-06,In Transit
1710,75,2,4077,711.0,2025-01-04,2025-01-06,In Transit
1178,23,1,5375,555.0,,2025-12-06,Received
648,45,1,3714,882.0,2025-11-20,2025-11-25,Delayed
1361,85,2,2270,927.0,2025-11-28,2025-12-01,Received
1570,48,5,5051,87.0,2024-11-20,2024-11-29,Received
1228,71,4,3127,776.0,2024-06-24,2024-07-03,received
497,3,1,1442,992.0,2025-04-13,2025-04-20,
657,51,1,5580,118.0,2025-05-21,2025-05-26,In Transit
1482,45,2,4674,981.0,2024-10-11,2024-10-22,Delayed
515,28,1,1457,666.0,2025-07-30,2025-08-05,In Transit
727,87,4,5622,138.0,2025-03-14,2025-03-26,Received
349,91,5,845,219.0,2025-10-13,2025-10-20,RECEIVED
203,68,3,33,,2024-04-29,2024-05-08,Received
1725,68,1,4885,232.0,2024-06-23,2024-07-06,Received
232,55,2,1330,279.0,2026-01-22,2026-01-29,Received
201,72,1,3273,966.0,2024-07-06,2024-07-11,In Transit
60,62,3,5740,877.0,2025-07-31,2025-08-12,Received
1263,28,5,5704,871.0,2024-06-14,2024-06-21,In Transit
227,72,4,4528,751.0,2025-03-04,2025-03-14,In Transit
26,22,5,5302,141.0,2025-06-16,2025-06-28,Received
1675,62,3,2596,789.0,2025-01-21,2025-01-24,Delayed
1521,16,3,5177,199.0,2025-09-15,2025-09-24,Received
1513,87,5,797,505.0,2024-06-20,2024-06-25,
1672,46,1,2066,949.0,2024-08-17,2024-08-29,Received
916,83,5,2817,833.0,2026-02-09,2026-02-13,In Transit
1749,16,5,701,850.0,2024-09-12,2024-09-24,Received
1888,27,2,4791,522.0,2024-11-14,2024-11-26,Received
1574,45,2,3703,654.0,2025-12-13,2025-12-15,RECEIVED
146,28,5,3403,561.0,2024-10-09,2024-10-21,Received
833,12,1,4144,730.0,2026-02-04,2026-02-16,Received
1971,63,3,986,913.0,2024-06-30,2024-07-10,Delayed
631,19,3,4746,532.0,2026-02-03,2026-02-13,Received
616,77,2,1802,200.0,2025-02-24,2025-03-04,In Transit
313,84,1,1966,942.0,2025-10-03,2025-10-15,
221,89,3,2124,563.0,2024-10-11,2024-10-13,Received
1467,76,2,3430,420.0,2025-10-08,2025-10-16,Delayed
1822,43,4,3467,385.0,2024-02-26,2024-03-03,Received
1041,23,5,2850,157.0,2024-03-27,2024-04-04,Delayed
403,15,3,4137,,2025-04-30,,In Transit
1709,73,5,5116,955.0,2024-08-18,2024-08-25,Received
1827,30,1,1627,916.0,,2025-09-22,Received
170,77,1,3666,927.0,,2024-09-11,
1066,72,3,951,274.0,2026-01-27,2026-02-03,In Transit
1787,69,3,2899,678.0,2025-07-05,2025-07-14,Received
756,62,2,5001,413.0,2024-12-19,2024-12-21,Received
1900,32,2,3428,323.0,2024-11-15,2024-11-27,Received
467,58,1,2251,946.0,2025-06-06,2025-06-18,Received
1155,28,3,590,615.0,2024-09-13,2024-09-18,Received
1923,33,4,1671,372.0,2024-02-17,2024-02-20,Received
1001,88,4,3479,268.0,2024-06-23,2024-07-05,Delayed
20,18,1,3284,953.0,2025-09-06,2025-09-09,Received
1970,90,5,3616,644.0,2024-10-01,2024-10-05,Delayed
104,2,1,767,626.0,2026-02-02,2026-02-14,Received
351,81,3,970,754.0,2024-02-29,2024-03-02,Received
528,41,3,590,509.0,2026-01-24,2026-02-06,Received
1451,60,1,1439,81.0,2025-10-20,2025-10-26,Received
737,32,1,1799,954.0,2025-04-14,2025-04-22,Received
1766,16,3,2598,639.0,2025-09-22,2025-09-24,Received
878,10,5,5786,348.0,2025-11-18,2025-11-25,Received
1605,14,3,2183,313.0,2024-12-09,2024-12-13,Received
1618,2,5,4732,212.0,2025-03-01,2025-03-08,Received
1399,84,4,3112,,2025-12-24,2026-01-04,Received
465,21,5,1462,560.0,2024-04-22,2024-04-26,received
1856,17,1,3435,724.0,2024-06-10,2024-06-17,
794,40,2,5435,64.0,2024-08-31,2024-09-11,Received
198,80,5,3925,742.0,2025-09-03,2025-09-12,Received
1091,61,4,634,989.0,2026-01-28,2026-01-31,Received
1518,53,3,5341,260.0,2025-04-17,2025-04-25,Received
1116,58,5,2026,347.0,2024-05-29,2024-06-07,Received
193,87,1,3862,574.0,2024-06-24,2024-06-29,Received
1531,9,4,4444,500.0,2025-07-25,2025-07-31,Received
1767,14,5,2,78.0,2024-10-28,2024-10-30,RECEIVED
214,70,3,350,105.0,2025-04-17,2025-04-30,Received
830,31,4,5735,481.0,2024-03-07,2024-03-15,In Transit
1851,31,1,5411,586.0,2024-09-19,2024-09-27,In Transit
286,27,2,4329,509.0,2025-04-18,2025-04-22,In Transit
1794,85,5,3621,54.0,2025-09-13,2025-09-25,Received
94,71,2,5409,,2025-06-19,2025-06-21,Received
323,56,3,309,164.0,2024-07-29,2024-08-02,Received
575,4,2,5558,739.0,,2024-11-19,In Transit
958,34,2,4098,498.0,2025-09-22,2025-09-26,Received
885,84,4,232,375.0,2024-06-21,2024-06-25,Received
1333,51,1,1086,494.0,2024-04-03,2024-04-16,Received
1844,71,5,5716,202.0,2025-09-14,,RECEIVED
850,37,5,1678,182.0,2024-06-12,2024-06-19,Received
349,91,5,845,219.0,2025-10-13,2025-10-20,RECEIVED
1612,37,3,5666,194.0,2025-04-03,2025-04-09,In Transit
1819,35,3,2474,564.0,2024-02-15,2024-02-18,Received
1157,18,4,645,132.0,2025-10-24,2025-10-26,In Transit
511,44,1,364,832.0,2025-01-06,2025-01-16,Received
1694,31,2,2624,289.0,2025-12-26,2026-01-03,Received
292,90,5,3921,610.0,2024-10-18,,
302,39,4,2016,482.0,2024-06-16,2024-06-27,Received
1189,75,1,4348,627.0,2025-12-28,2026-01-04,Received
943,20,3,5622,406.0,2024-09-04,2024-09-15,Received
1453,68,4,2583,740.0,2025-01-29,2025-02-03,Received
1425,48,5,2123,983.0,2024-05-30,2024-06-01,Received
1821,51,5,1536,836.0,2025-12-27,2026-01-07,In Transit
772,88,4,713,187.0,2024-07-13,2024-07-25,Received
572,81,4,1734,99.0,2024-08-19,2024-08-25,Received
1924,26,1,4423,900.0,2024-03-27,2024-04-07,Received
1395,31,1,4577,568.0,2025-09-04,2025-09-11,Received
641,1,5,1611,686.0,2024-10-01,2024-10-08,Received
1153,21,4,2151,340.0,2024-04-09,2024-04-17,Received
1885,45,3,1792,202.0,2024-02-15,2024-02-20,In Transit
75,22,1,3363,195.0,2024-10-31,2024-11-12,
1203,60,3,1196,821.0,2024-08-09,2024-08-21,Received
866,29,4,656,137.0,2026-01-16,2026-01-23,Received
686,69,5,5337,,2025-05-05,2025-05-16,
1239,20,1,4571,687.0,2024-03-10,2024-03-17,Received
858,9,4,3472,302.0,2024-12-04,2024-12-14,Received
1368,19,2,2835,768.0,2024-09-18,2024-09-25,Received
743,13,2,1986,698.0,2024-10-29,2024-11-01,Received
1996,18,1,5222,718.0,2024-12-09,2024-12-19,
248,84,5,298,536.0,2024-07-11,2024-07-19,Received
598,29,5,960,705.0,2024-11-27,2024-12-02,Received
424,12,3,2915,832.0,2025-10-28,,In Transit
1926,47,3,5557,688.0,2025-07-26,2025-07-30,In Transit
144,24,4,2531,997.0,2025-01-23,2025-02-03,Received
629,73,4,3478,125.0,,2024-05-05,Received
1174,88,1,4674,630.0,,2025-02-16,Received
944,60,1,1587,337.0,2025-09-07,2025-09-09,Received
1151,61,2,3095,787.0,2025-04-11,2025-04-22,Received
1310,74,1,1995,711.0,2025-05-28,2025-06-09,Received
1377,6,1,266,430.0,2025-09-02,2025-09-06,received
413,6,4,4384,570.0,2024-02-26,2024-03-09,Received
1375,10,2,2742,849.0,2025-02-26,2025-03-01,Received
779,14,2,197,,2026-02-01,2026-02-06,In Transit
1357,76,1,3354,707.0,2025-02-22,2025-03-02,Received
165,9,4,460,948.0,2024-10-15,2024-10-24,
1225,69,5,762,136.0,2024-11-15,,Received
406,86,5,4264,475.0,2025-05-21,2025-05-29,Received
1145,15,5,3308,861.0,2024-05-04,2024-05-15,Received
1535,13,4,4205,542.0,2025-06-04,2025-06-15,Received
50,87,2,5003,416.0,2025-02-15,2025-02-28,Received
1189,75,1,4348,627.0,2025-12-28,2026-01-04,Received
79,16,5,2979,255.0,2024-02-19,,Received
1365,60,1,4504,224.0,2024-05-24,2024-06-06,RECEIVED
1001,88,4,3479,268.0,2024-06-23,2024-07-05,Delayed
849,1,1,2300,364.0,2024-11-17,2024-11-19,Received
1265,77,3,5232,,2024-05-25,2024-05-31,Received
1331,83,2,4858,216.0,2025-11-03,2025-11-10,Received
1440,12,1,1312,880.0,2024-11-27,2024-12-04,Received
411,35,5,44,125.0,2024-08-16,2024-08-20,Received
728,47,4,323,,2025-07-03,2025-07-16,Received
1783,59,1,124,,2025-01-19,2025-01-26,Received
1305,31,1,5815,361.0,2025-04-04,2025-04-15,In Transit
446,69,3,3059,738.0,2025-12-15,2025-12-19,Received
1979,72,2,2921,839.0,2024-05-25,2024-06-02,In Transit
977,82,1,590,345.0,2025-01-07,2025-01-10,Received
1469,66,5,1393,590.0,,2024-06-02,Received
1805,5,3,5202,696.0,2024-06-13,2024-06-15,Received
1016,14,4,4866,978.0,2025-05-26,2025-05-29,Received
1850,72,4,1344,403.0,2024-07-15,2024-07-28,Received
252,17,4,3025,793.0,2025-12-04,2025-12-12,In Transit
35,1,3,5599,944.0,2024-06-14,2024-06-19,Received
25,25,2,415,176.0,,2024-07-09,Received
1545,54,2,3062,458.0,2025-09-25,2025-10-07,Received
608,48,1,2998,810.0,2025-06-13,2025-06-24,Delayed
1865,30,2,290,516.0,2024-10-22,2024-11-04,In Transit
1170,54,3,717,712.0,,2024-04-27,Received
1455,66,2,842,275.0,,2025-04-07,Received
1522,62,1,1739,340.0,2025-06-07,2025-06-10,Received
66,50,4,5729,94.0,2024-11-29,2024-12-11,received
622,60,3,2870,701.0,2024-10-06,2024-10-14,Received
1086,52,5,1032,,2025-03-09,2025-03-12,
74,22,2,4274,148.0,2024-12-24,2025-01-01,Received
218,62,4,1360,,2025-10-31,,Received
1636,85,3,5013,582.0,2024-05-22,2024-05-26,Received
130,25,1,3606,557.0,2024-10-30,,Received
910,30,2,5382,743.0,2024-11-10,2024-11-20,In Transit
1994,49,4,4403,783.0,2025-04-04,2025-04-17,Received
1233,11,4,5268,312.0,2024-04-22,2024-04-28,received
655,47,1,5528,893.0,2025-09-09,2025-09-11,Received
998,80,2,3840,789.0,2025-02-27,2025-03-11,Received
880,49,3,4975,377.0,2024-04-14,2024-04-24,Received
1484,83,4,2290,208.0,2025-08-04,2025-08-12,
1023,89,3,2836,,2024-04-17,2024-04-23,Received
863,87,1,1358,436.0,2024-10-26,2024-11-01,
1741,27,5,4564,843.0,2024-06-21,2024-07-03,Received
695,58,1,665,455.0,2026-02-12,2026-02-20,Received
219,40,1,2125,322.0,2025-01-14,2025-01-20,Received
1980,31,1,2008,322.0,2025-03-17,2025-03-22,Received
1298,32,5,4083,713.0,2025-11-21,2025-11-30,Received
320,63,5,4984,733.0,2026-01-13,2026-01-15,Received
1523,13,3,1798,671.0,,2025-10-28,Received
1911,45,4,2096,649.0,2024-05-30,2024-06-07,Received
118,7,4,2766,614.0,2025-06-20,2025-06-30,received
1670,16,4,4876,998.0,2025-03-21,2025-03-31,In Transit
392,7,2,2082,70.0,2024-07-26,2024-07-30,Received
526,24,3,4364,633.0,2024-06-06,2024-06-12,Received
590,73,5,580,748.0,2025-03-22,2025-03-25,Delayed
347,4,3,2677,842.0,2025-11-12,2025-11-23,
1021,91,3,1770,744.0,2025-03-10,2025-03-18,Received
382,25,2,2421,699.0,,2024-07-11,Received
534,69,4,1336,126.0,2025-08-11,2025-08-22,In Transit
1509,21,3,5363,800.0,2024-09-03,2024-09-07,Received
1528,30,1,4261,812.0,2025-12-21,2025-12-27,Received
1330,37,2,2228,451.0,,2024-07-31,Received
131,16,2,4407,513.0,2026-01-28,2026-02-01,Received
316,90,5,5552,304.0,2025-05-18,2025-05-26,Received
602,67,1,3616,572.0,2024-11-19,2024-11-29,
732,30,2,4435,189.0,2025-12-17,2025-12-28,received
787,90,3,2763,471.0,2024-08-25,2024-09-05,received
1550,89,3,1824,767.0,2025-02-08,2025-02-15,In Transit
1405,41,5,1192,253.0,2024-06-13,2024-06-26,Received
1277,68,2,4666,324.0,2025-06-26,,received
1773,59,3,1136,113.0,2025-09-23,2025-09-25,In Transit
729,68,2,1836,399.0,2025-12-24,2026-01-05,received
832,28,5,4298,182.0,2024-09-12,2024-09-22,Received
1020,68,3,1636,540.0,2025-06-21,2025-06-29,In Transit
1579,85,4,5147,122.0,2025-06-17,2025-06-23,Received
882,8,3,2034,565.0,2025-07-18,2025-07-21,Received
405,52,2,2107,187.0,2024-12-24,2025-01-02,Received
92,13,4,3847,631.0,2024-05-20,2024-05-25,In Transit
665,47,4,1619,996.0,2025-07-17,2025-07-29,In Transit
670,13,5,1815,69.0,2025-06-23,,Received
1024,2,5,5579,110.0,2024-06-24,2024-07-07,Delayed
225,34,3,5351,,2024-06-15,2024-06-27,
1990,76,1,2501,993.0,2024-04-09,2024-04-20,Received
459,49,3,3668,324.0,2025-12-19,2026-01-01,Received
1681,54,3,2452,425.0,2025-07-06,2025-07-18,Received
900,5,4,5056,158.0,2025-07-12,2025-07-25,Received
373,40,3,34,,2024-12-18,2024-12-24,Received
586,45,1,5109,210.0,2025-06-29,2025-07-01,
1894,5,3,1266,206.0,2024-09-21,,Received
1899,65,5,2404,699.0,2025-04-17,2025-04-24,Received
1762,14,4,1733,346.0,2024-04-22,2024-05-01,RECEIVED
399,23,4,2030,679.0,2025-10-04,2025-10-10,Received
209,69,1,2823,105.0,2025-10-02,2025-10-05,Delayed
383,74,2,3804,348.0,2025-05-18,2025-05-25,Received
1988,82,1,5247,143.0,2025-07-13,2025-07-25,Received
547,41,1,1683,950.0,2025-08-10,2025-08-12,Received
987,48,2,3037,437.0,2024-10-27,2024-11-04,Received
625,7,3,951,605.0,2024-11-10,2024-11-16,Received
1985,80,1,4615,693.0,,2025-11-23,Received
1897,5,5,3683,464.0,2025-12-14,2025-12-23,
200,3,5,871,972.0,2024-06-12,2024-06-19,Received
1407,86,3,5093,469.0,2026-01-28,2026-02-08,In Transit
2,69,1,70,743.0,2025-02-19,2025-03-01,Received
1651,77,2,1110,390.0,2024-04-25,2024-05-07,Received
457,5,1,3045,359.0,2025-12-17,2025-12-25,Received
550,39,5,2181,99.0,2025-08-05,2025-08-16,Received
1141,85,2,2976,317.0,2025-03-26,2025-04-01,Received
884,71,3,400,884.0,2024-04-05,2024-04-14,
1371,49,4,3619,874.0,2025-09-29,2025-10-01,Received
554,41,1,574,562.0,2025-08-12,2025-08-14,Received
1904,61,5,3973,978.0,2025-02-26,2025-03-02,Received
100,36,3,2197,433.0,2024-12-06,2024-12-11,Received
797,65,1,3322,597.0,2025-05-03,2025-05-14,
926,16,5,5317,676.0,2026-02-14,2026-02-27,Received
1176,74,5,3069,251.0,2025-10-11,2025-10-22,Delayed
1338,18,5,227,739.0,2025-12-31,2026-01-13,Received
774,27,1,4774,522.0,2024-03-11,2024-03-20,Received
583,88,2,2946,856.0,2024-04-19,2024-04-30,In Transit
1841,77,5,2750,427.0,2025-05-03,2025-05-05,Received
1992,36,5,1605,,2026-02-05,2026-02-14,Delayed
1539,79,1,133,909.0,2025-04-10,2025-04-20,In Transit
149,19,4,3955,922.0,2026-01-04,2026-01-16,Received
822,45,4,3343,335.0,2024-04-15,2024-04-24,Received
55,58,5,5814,449.0,,2025-03-26,In Transit
826,52,4,1763,88.0,2025-08-09,,Received
1411,75,2,5102,337.0,2024-04-27,,Received
1127,87,3,115,438.0,2025-09-28,,In Transit
600,74,3,3441,827.0,2024-05-04,2024-05-06,
1414,7,2,4893,196.0,2024-09-27,2024-10-04,In Transit
865,39,1,5283,750.0,2025-05-08,2025-05-10,Received
773,67,1,2675,792.0,2024-09-17,2024-09-30,Received
1775,12,4,3794,670.0,2024-12-30,2025-01-06,Received
1129,41,3,5542,139.0,2025-10-20,2025-10-25,Received
1183,15,4,2219,474.0,2025-12-14,2025-12-27,Received
1890,19,1,4232,112.0,2025-04-14,2025-04-21,Received
319,52,4,2029,933.0,2025-10-11,2025-10-17,Received
664,87,1,1059,96.0,2025-08-06,2025-08-09,Received
1000,40,5,4488,877.0,2025-11-18,2025-11-25,In Transit
1162,39,1,4986,456.0,2025-05-11,2025-05-22,Received
1867,81,1,1025,814.0,2024-09-15,2024-09-22,Received
1801,49,4,148,417.0,2025-07-06,2025-07-16,Received
1345,22,2,1959,636.0,2025-08-14,2025-08-27,Received
1487,79,2,2785,870.0,2024-03-24,2024-04-06,Received
1782,86,5,1071,252.0,2025-12-03,2025-12-14,received
1015,62,3,2128,387.0,2024-12-15,2024-12-17,Received
1188,80,1,1024,606.0,2025-01-05,2025-01-08,Received
791,20,1,1525,558.0,2024-03-21,2024-03-26,In Transit
799,48,5,323,856.0,2026-01-28,2026-02-10,In Transit
1360,36,2,360,627.0,2025-07-28,2025-08-09,Received
764,81,4,4260,766.0,2025-06-25,,Received
1716,91,4,5770,562.0,,2024-11-17,Received
1997,63,2,2630,936.0,2025-08-24,2025-08-31,Received
1768,63,1,2331,417.0,2024-10-03,2024-10-16,Received
1478,3,5,1520,746.0,2025-05-29,2025-06-05,Received
938,58,4,3580,593.0,2025-03-28,2025-04-07,In Transit
342,88,3,4165,,2025-10-07,2025-10-20,Received
591,6,2,209,755.0,2025-05-14,2025-05-17,Received
244,68,2,2651,412.0,2024-10-28,2024-11-08,Received
1700,8,2,1284,235.0,2025-11-03,2025-11-06,Received
620,43,1,1794,372.0,2024-07-01,2024-07-14,Received
705,78,4,35,,2025-01-28,2025-01-30,Received
857,76,2,867,431.0,,2025-08-11,Received
1348,24,4,59,531.0,2024-09-07,2024-09-19,Received
1587,63,4,2876,340.0,2025-04-28,2025-05-03,Received
1276,72,1,5418,406.0,2024-09-24,2024-10-07,In Transit
856,24,1,962,251.0,2024-05-22,2024-06-04,Received
1185,43,3,4136,227.0,2024-10-02,2024-10-08,Received
936,73,4,3765,372.0,2025-12-31,2026-01-04,Received
531,39,2,2130,219.0,2024-03-22,,Received
527,42,1,1827,750.0,2024-12-25,2025-01-07,Received
1791,28,5,4503,479.0,2024-12-21,2025-01-02,Received
1593,29,1,5316,758.0,2024-06-30,2024-07-05,Received
1301,32,3,166,181.0,2025-02-03,2025-02-16,Received
1859,20,1,4495,302.0,2025-09-03,2025-09-08,In Transit
1599,60,3,4253,853.0,2025-03-02,2025-03-10,RECEIVED
1972,30,2,2802,446.0,,2025-02-10,Received
1914,6,4,5012,274.0,2024-06-24,2024-07-05,Received
290,33,1,2987,984.0,2024-08-29,2024-09-05,Received
624,72,3,1736,173.0,2026-01-14,2026-01-18,In Transit
171,83,3,3374,227.0,2025-11-02,2025-11-05,Received
120,17,3,5278,893.0,2026-01-16,2026-01-29,
442,37,4,4553,511.0,2024-08-08,2024-08-10,
85,39,2,2157,533.0,2024-08-16,2024-08-18,Received
