warehouse_id,product_id,snapshot_date,quantity_on_hand
5,3907,2025-02-28,993.0
3,4253,2026-01-22,2856.0
5,4642,2025-06-08,1291.0
4,3878,2025-06-18,1262.0
3,2261,,2479.0
4,4821,2025-11-18,1920.0
3,476,2025-10-12,2101.0
5,3878,2026-01-20,2342.0
1,3878,2025-07-13,1637.0
1,4821,2025-08-31,2125.0
4,476,2025-11-11,2140.0
3,1209,2025-08-19,1606.0
3,2784,2025-07-13,1516.0
1,546,,2261.0
4,4821,,1592.0
3,476,2025-06-01,1568.0
2,2784,2025-04-25,
3,4334,2025-09-07,1960.0
3,4334,2025-12-30,2692.0
2,3878,2025-09-07,1861.0
2,2784,2025-08-26,1833.0
1,1353,2025-03-27,1102.0
4,1089,2026-02-06,2590.0
5,4457,2025-08-03,1576.0
1,1360,2025-06-26,
1,2261,2025-12-04,2304.0
3,1089,2025-03-26,1020.0
2,2185,2025-10-13,2077.0
4,4253,2025-06-07,1396.0
3,517,2025-09-30,2070.0
3,4457,2025-07-29,1627.0
2,754,2025-06-19,1991.0
4,3907,2025-08-28,2173.0
3,4642,2026-02-24,2698.0
2,2784,2025-07-16,1635.0
3,959,2025-03-06,1028.0
3,476,2025-04-06,1127.0
3,517,2025-08-22,1947.0
3,2185,2026-01-23,2507.0
2,4334,2025-10-29,2111.0
3,4457,2026-02-11,2282.0
2,4821,2025-12-16,2267.0
3,517,2025-10-29,2271.0
4,4457,2025-11-14,2289.0
3,1353,2026-01-11,
3,1089,2025-02-28,1023.0
3,1209,2025-08-30,1675.0
4,754,2025-05-28,1305.0
4,517,2025-12-19,2296.0
1,4642,2026-02-16,2666.0
4,959,2025-09-25,2187.0
2,517,2025-06-17,
2,546,2025-04-18,1097.0
5,959,2025-04-16,1223.0
2,3907,,2124.0
4,3907,,
2,3878,2025-03-25,1128.0
5,4821,2025-09-11,1336.0
3,1353,2025-03-21,1071.0
1,2261,,1360.0
4,1360,2025-06-07,1783.0
3,4253,2025-05-09,1361.0
1,3907,2026-01-23,3283.0
4,546,2025-08-19,1765.0
1,4334,2025-10-05,1462.0
5,1353,2025-05-15,1393.0
4,3907,2025-06-15,1887.0
3,754,2025-05-09,1295.0
2,1360,2025-10-15,1564.0
3,2784,2025-08-11,1576.0
5,959,2025-09-11,1818.0
1,3907,2026-01-09,3159.0
5,517,2025-06-27,1433.0
3,4457,2025-06-27,1425.0
4,3878,2025-10-28,
1,3013,2025-12-30,2027.0
5,4642,,1409.0
1,2261,2025-11-18,2234.0
1,754,2025-04-30,1046.0
5,1209,2025-12-01,2164.0
2,1360,2026-02-05,2031.0
5,4457,2025-03-09,1054.0
1,3878,2025-10-20,1915.0
2,1360,2025-03-25,1088.0
2,4253,2025-08-19,2169.0
2,1353,2025-09-11,1995.0
1,1360,2025-11-03,2329.0
2,3907,2025-04-16,1115.0
1,517,2025-08-21,1369.0
2,3878,2025-08-23,1794.0
1,4821,2025-09-09,2168.0
3,546,2025-06-27,1407.0
4,1360,2025-11-19,2135.0
5,959,2025-04-13,1159.0
3,2261,2026-02-16,2650.0
1,517,2026-02-20,1946.0
1,959,2025-03-10,1051.0
2,2784,2025-12-05,2426.0
2,4642,2025-08-02,1607.0
5,546,2026-01-05,2501.0
5,4821,2025-08-29,1409.0
3,2261,2025-05-29,1497.0
1,4334,2026-01-21,1924.0
2,3907,2025-07-04,1571.0
4,476,,1467.0
2,4334,2026-01-25,2301.0
5,2261,2025-09-20,2342.0
2,1089,2025-12-26,2515.0
5,476,2025-05-13,1418.0
5,1360,2025-08-19,1921.0
5,2185,2025-04-08,1102.0
3,4253,2025-07-13,1926.0
4,1353,2025-09-28,2031.0
5,2784,2025-03-28,
2,1353,2025-06-08,1505.0
3,1353,2025-12-06,2272.0
5,4821,2025-06-23,1204.0
5,3013,2026-01-02,
5,754,2025-05-12,1216.0
3,3907,2025-06-25,1332.0
3,754,2025-12-02,1945.0
3,4253,2025-02-28,1036.0
2,4642,2026-01-01,2257.0
2,546,2025-08-23,1701.0
2,2784,2025-05-13,1467.0
5,2261,2025-07-10,1962.0
1,754,2025-03-22,990.0
5,3878,2025-08-13,2031.0
5,3907,2026-01-07,2585.0
1,3878,2025-12-26,2124.0
5,517,2025-05-29,1237.0
2,3013,2026-01-16,2381.0
1,517,2026-02-02,2032.0
3,959,2026-02-18,2164.0
1,754,2025-10-13,2068.0
1,2784,2025-06-19,1370.0
3,4457,2025-11-02,2017.0
3,2261,2025-09-13,1877.0
2,4457,2025-08-12,1454.0
5,4253,2025-04-23,1399.0
2,2784,2025-08-12,1688.0
5,754,,1982.0
4,1089,2026-02-24,2634.0
4,959,2025-02-26,1017.0
1,3878,2026-01-21,2216.0
1,1209,2026-01-21,2914.0
4,4642,2025-12-02,1901.0
3,3907,2025-12-28,
5,4253,2025-07-17,1459.0
2,959,2026-01-25,2245.0
4,546,2025-12-15,2288.0
3,546,2025-03-22,1156.0
3,959,2025-07-23,1434.0
3,3907,2025-09-14,1819.0
5,1209,2026-01-24,2281.0
5,546,2025-10-03,2312.0
5,3013,2025-03-27,1131.0
4,4457,2025-08-12,1873.0
4,546,2026-02-01,2580.0
1,546,2026-02-25,2760.0
4,546,2025-12-21,2361.0
2,4642,2025-03-26,1142.0
3,754,2025-11-22,1905.0
5,959,2026-01-16,2265.0
4,1089,2025-06-28,1526.0
1,4334,2025-06-15,1233.0
1,4253,2025-04-24,1216.0
2,2261,2025-09-17,2039.0
3,4457,2025-04-23,1197.0
3,4334,2025-04-27,1341.0
3,2185,2026-02-12,2493.0
1,754,2025-10-15,2052.0
4,546,2025-09-23,1800.0
4,2784,2025-05-26,1417.0
2,4642,2025-05-26,1577.0
4,2261,2025-12-01,1576.0
4,546,2025-04-29,1339.0
3,4253,2025-09-27,2241.0
5,2185,2025-11-14,2179.0
1,754,2025-11-11,
5,1209,2025-08-17,1678.0
3,1360,2025-04-14,1333.0
1,2185,2026-01-31,2283.0
3,1360,2026-02-04,2216.0
4,1089,2025-04-07,1250.0
2,1360,2025-09-10,1464.0
4,3907,2025-12-18,2695.0
5,517,2026-02-14,2379.0
3,4457,2025-09-20,
5,754,2025-10-15,1658.0
1,4253,2025-06-09,
5,4457,2025-09-18,2005.0
1,959,2025-10-11,2062.0
2,476,2025-04-08,1226.0
5,1089,2026-01-20,2399.0
4,4334,2026-02-11,2363.0
1,4821,2025-03-05,999.0
2,959,2025-03-25,1182.0
5,4821,2025-03-23,933.0
5,4253,2025-06-14,1456.0
5,3013,2025-03-10,1008.0
5,2261,,1991.0
2,754,2025-12-12,2947.0
5,2261,2025-11-07,2695.0
5,4642,2025-04-09,1071.0
1,3013,2025-12-22,
1,3013,2025-06-23,1523.0
2,4457,2025-12-07,1962.0
2,4457,2025-05-09,1078.0
5,1209,2025-06-07,1268.0
3,754,,
2,3907,2025-06-15,1378.0
3,1360,2025-07-07,1477.0
4,476,2025-09-21,1915.0
5,3013,2025-09-14,1949.0
5,517,2025-09-07,1662.0
5,1209,2025-10-26,1860.0
5,1209,2026-01-17,2313.0
1,4821,2025-07-03,1739.0
5,4253,2025-06-29,1536.0
5,3878,2026-02-03,2512.0
5,1209,2026-02-20,2364.0
2,4334,2025-03-15,970.0
4,4457,2025-05-03,1307.0
5,1360,2025-03-05,1030.0
3,959,2026-01-28,2195.0
2,4457,2025-12-23,2060.0
5,2784,2025-07-05,1276.0
2,4334,2025-07-30,1655.0
2,4253,2025-07-26,1992.0
4,476,2025-09-04,1726.0
4,4457,,2490.0
2,546,2026-02-11,2543.0
5,3878,2025-11-04,2258.0
5,4334,2025-04-13,1409.0
1,1360,2026-02-16,2887.0
5,2261,2025-04-13,1289.0
5,754,2025-07-17,1333.0
2,1209,2025-07-17,1613.0
1,2185,2025-09-24,1642.0
5,2261,2025-11-12,2746.0
2,2784,2025-06-04,1577.0
2,4334,2025-09-04,1805.0
1,1360,2025-09-18,2213.0
5,3878,2025-04-01,1114.0
3,2261,2026-01-26,2563.0
2,1209,2025-08-31,1819.0
4,754,2025-05-11,1311.0
2,959,2025-06-17,1493.0
1,4642,2025-03-01,1013.0
3,476,2025-05-15,1424.0
5,2784,2025-08-18,
4,2261,2025-06-23,1214.0
4,2784,2025-07-16,1697.0
2,3013,2025-07-01,1575.0
3,2784,,1124.0
3,4457,2025-05-26,1374.0
4,1209,2025-05-12,1441.0
5,4457,2025-04-11,1271.0
3,4642,2025-08-25,2107.0
5,1353,,
4,476,2025-10-08,2061.0
4,754,2026-01-28,2290.0
4,1353,2025-11-11,2305.0
4,517,2025-10-22,2127.0
2,3907,2025-03-04,1027.0
2,4642,2025-11-01,1904.0
4,3878,2025-12-16,2039.0
3,3878,2025-12-14,2216.0
4,476,2025-06-05,1442.0
5,3013,2025-05-23,1486.0
5,546,2025-09-16,2222.0
5,517,,1083.0
5,1209,2025-09-21,1710.0
1,4334,2025-09-15,1447.0
4,1089,2026-02-02,
1,4642,2025-09-14,1915.0
2,959,2026-02-25,2385.0
2,1360,2025-03-15,1085.0
1,1209,2025-11-25,2695.0
3,1360,2025-11-17,1781.0
2,517,,1262.0
5,4457,2025-10-30,2168.0
4,3013,2026-01-08,2187.0
1,2261,2026-02-21,2444.0
5,959,2025-10-16,1953.0
4,1360,2026-01-29,2606.0
4,2261,2025-04-14,989.0
2,754,2026-01-20,3131.0
2,1353,,2246.0
2,4821,2025-06-20,1558.0
4,3907,,2498.0
2,476,2026-01-22,2834.0
3,4334,2025-11-28,2544.0
2,1353,2025-04-16,1104.0
2,2185,2026-01-10,2504.0
5,4334,2025-06-12,1742.0
1,3878,2025-04-19,1166.0
2,4334,2025-10-14,2023.0
1,754,,1005.0
5,4253,2025-10-08,1741.0
1,546,2025-09-22,1861.0
4,3013,2026-02-15,
4,1089,2025-07-25,1713.0
1,1360,,2747.0
3,517,2026-02-09,2793.0
3,546,2026-01-08,2586.0
4,546,2025-05-11,1463.0
4,1360,2025-08-25,1830.0
1,546,2025-08-10,1711.0
3,3907,2025-05-15,1246.0
3,2784,2026-01-31,2274.0
3,1209,2025-03-30,1074.0
1,2261,2025-03-11,1053.0
1,2784,2025-08-07,1703.0
2,4253,2025-02-26,996.0
2,4642,2026-01-27,2265.0
5,3013,2026-01-25,2733.0
1,4253,2026-02-21,2703.0
3,959,2025-07-18,1397.0
5,2261,2025-07-27,1966.0
5,476,2026-01-14,2358.0
3,3878,2025-04-06,1140.0
4,1209,2025-07-16,1707.0
4,517,2026-02-10,2472.0
3,1209,2026-02-22,2508.0
1,754,2025-02-28,989.0
4,2261,,1072.0
4,4253,2025-07-01,1465.0
3,546,2025-11-12,2294.0
1,4642,2025-12-14,2365.0
2,754,2025-10-06,2656.0
3,2261,2025-10-06,1880.0
1,4457,2025-10-09,1459.0
5,4821,,
2,2261,2025-07-07,1699.0
5,3013,2026-02-06,2816.0
2,3907,2025-06-05,1353.0
4,4642,2025-05-08,1110.0
2,2784,2025-08-19,1791.0
3,3878,2025-04-26,1139.0
4,1089,2025-07-11,1595.0
5,2784,,1544.0
5,4457,2025-10-06,
1,2261,2025-04-25,1211.0
2,3878,2025-06-05,1419.0
4,2261,2025-07-07,1250.0
1,4821,2025-06-16,1603.0
2,4457,2026-02-04,
2,1353,2025-08-09,1885.0
3,4457,,1332.0
1,754,2025-10-26,2085.0
3,1089,2025-12-01,2092.0
2,476,2025-12-28,2719.0
4,754,2025-03-17,1056.0
3,4642,2025-09-09,
3,3013,2025-08-31,2179.0
2,1360,2025-06-22,1070.0
1,3013,2025-05-16,1428.0
3,2784,2025-05-02,1403.0
4,4642,2025-12-14,1946.0
3,1089,2025-10-31,1937.0
5,4642,2025-07-20,1342.0
1,517,2025-05-10,1155.0
4,476,2025-11-15,2158.0
3,517,2025-10-21,2251.0
3,2185,2025-12-23,2398.0
3,4457,2026-01-31,
5,2784,2025-04-26,1158.0
5,517,2025-05-23,1224.0
2,1360,2025-11-25,1778.0
5,2185,2025-04-09,1119.0
3,2261,2025-03-20,1096.0
1,4821,2026-02-05,2793.0
4,4457,2025-05-05,1314.0
4,754,2025-03-01,990.0
1,1353,2025-11-07,2102.0
4,1360,2025-12-17,2287.0
5,1353,2025-07-14,1636.0
5,754,2026-02-24,2396.0
5,4642,2025-05-19,1178.0
3,1353,2025-04-01,1091.0
1,3878,2025-06-06,1475.0
4,4457,2025-04-13,1274.0
4,1360,2025-11-02,2116.0
3,546,2026-02-12,2813.0
3,2261,2025-12-09,2409.0
4,2261,2025-12-22,1725.0
5,959,2025-07-21,1560.0
1,754,2025-08-27,1869.0
3,4821,2025-11-03,2048.0
3,2185,,1813.0
1,959,2025-09-05,1854.0
3,2185,2025-09-28,1911.0
4,4253,2025-09-12,1782.0
2,1089,2025-05-02,1361.0
2,476,2025-03-30,1173.0
4,3878,2025-04-06,970.0
1,4642,2025-05-26,
2,546,2025-08-02,1683.0
2,3013,2025-09-03,1872.0
4,3907,2025-11-29,2651.0
2,4457,2025-09-10,1603.0
3,959,2025-12-28,
1,4642,2025-04-15,1197.0
1,4253,2025-08-27,1663.0
2,4457,2025-11-13,1894.0
1,517,2025-10-29,1708.0
5,2185,2025-10-10,1967.0
4,1353,2025-04-20,1241.0
2,1360,2025-05-11,1066.0
5,3907,2025-10-27,2434.0
1,4457,2025-03-29,1074.0
3,2185,2025-07-31,1609.0
1,2784,2026-02-04,2581.0
2,4821,2025-07-09,1617.0
4,959,2025-06-19,1592.0
2,3878,2025-10-30,2058.0
4,2261,2025-12-13,1673.0
5,476,2025-05-11,1442.0
2,4334,2025-12-06,2217.0
2,1209,2025-10-05,1941.0
5,2185,2025-12-30,2498.0
2,754,2025-06-14,1924.0
4,2784,2025-09-29,1926.0
4,1089,2026-01-31,2545.0
1,1209,2025-03-09,1017.0
4,517,2025-04-03,1039.0
2,754,2025-12-20,2939.0
5,4821,2025-04-23,989.0
2,754,2025-03-07,1092.0
5,546,,2514.0
4,4642,2025-03-23,1084.0
5,517,2025-11-24,1914.0
1,2261,2025-11-10,2214.0
2,4334,2025-08-18,1736.0
3,517,2026-02-06,2780.0
1,959,2026-02-11,2452.0
2,476,2025-10-21,2505.0
1,1353,2025-08-24,1766.0
2,2185,2026-01-15,2569.0
2,959,2025-04-04,1190.0
4,4642,,1538.0
5,4642,,1562.0
1,3907,,1181.0
4,1360,2025-03-10,1099.0
4,4642,2025-07-15,1490.0
5,517,2025-10-26,1844.0
3,4642,2025-08-04,1996.0
2,4334,2025-12-29,2221.0
3,1089,2025-11-10,2003.0
4,4253,2025-05-05,1343.0
5,3878,2025-07-08,1810.0
4,3013,2025-08-10,1640.0
4,2261,2025-06-11,
5,1089,2025-04-28,1364.0
5,546,2025-06-20,1815.0
3,4334,2025-04-17,1236.0
3,1089,2025-09-02,1788.0
2,1360,2025-08-06,1326.0
5,1209,2025-05-08,1162.0
4,4253,2025-03-12,
4,1360,2025-06-05,1798.0
4,2261,2025-03-05,1041.0
1,2784,2025-12-13,2367.0
2,517,2025-08-21,1875.0
2,754,2025-11-28,
4,4821,2025-12-13,2176.0
2,1360,2025-11-16,1752.0
4,3013,2025-05-28,1289.0
2,4457,2025-06-03,1216.0
3,476,2026-02-23,2355.0
3,546,2025-11-02,2165.0
3,3013,2025-11-13,2713.0
4,4821,2025-09-27,1898.0
2,4334,2025-06-20,1487.0
2,1089,2025-11-18,2178.0
1,754,2025-10-03,2021.0
1,1360,2026-01-17,
4,1360,2025-09-04,1874.0
1,2185,2025-03-08,1060.0
5,3878,2025-12-19,2323.0
1,959,2025-08-29,1815.0
5,4642,2025-04-03,1103.0
2,4457,2025-07-05,1418.0
1,4642,2025-07-05,1580.0
3,1089,2025-12-27,2222.0
4,476,2026-02-19,2602.0
1,2261,2025-06-21,1430.0
3,2185,,2424.0
2,4821,2025-06-16,1523.0
4,754,2025-03-26,1070.0
1,4334,2026-01-16,1922.0
2,4253,2025-06-17,1701.0
1,4821,2025-11-06,2362.0
2,1353,2025-11-13,2244.0
4,4821,2025-10-08,1929.0
4,2261,2025-03-15,1072.0
3,4642,2025-06-14,1786.0
2,2185,2025-12-15,2375.0
4,754,2025-07-20,1614.0
3,3013,2025-03-30,
5,4253,2025-11-25,1919.0
2,546,,1717.0
5,4334,2025-12-26,2559.0
3,3013,2025-11-06,
4,3907,2025-05-11,1601.0
1,959,2026-01-20,2443.0
2,1360,2025-03-05,1059.0
1,1353,2025-07-01,1471.0
5,3013,2025-09-18,1971.0
2,4334,2025-12-09,2229.0
3,3907,2025-09-26,1859.0
3,4821,2025-07-27,1655.0
3,4253,2025-11-17,2549.0
3,2185,2025-06-26,1462.0
3,546,,2138.0
2,2784,2025-11-09,2272.0
1,4334,2025-09-28,1510.0
4,4334,2025-05-03,1321.0
1,546,2025-05-17,1378.0
4,4642,,1967.0
1,2185,2025-05-04,1004.0
1,2784,2025-06-25,1400.0
2,1209,2026-02-13,2412.0
4,4457,2026-01-07,2435.0
1,3907,2025-03-10,1103.0
2,4334,2025-10-19,2035.0
3,1089,2025-07-25,1667.0
3,1089,2025-06-06,1508.0
2,4642,2025-12-03,1932.0
5,4821,2025-04-10,972.0
5,3013,2025-12-28,2595.0
1,3013,2025-11-07,2037.0
5,476,2025-05-21,1410.0
3,754,2025-07-02,1609.0
5,1209,2025-03-07,1009.0
5,2784,2025-03-02,1017.0
4,2185,2025-10-13,1839.0
1,4253,2025-07-25,1696.0
4,4253,2026-01-19,
2,1209,2026-01-03,2217.0
3,3907,2026-01-30,2770.0
4,4334,,2264.0
4,4457,2025-05-11,1332.0
3,4334,2025-03-14,1126.0
2,4821,2026-01-06,2378.0
4,3013,2025-08-29,1840.0
1,3878,2025-06-04,1450.0
3,3878,2025-05-07,1188.0
2,546,2025-10-16,1656.0
4,4253,2025-06-16,
2,754,,2769.0
3,2784,2025-06-20,1411.0
2,546,2025-03-16,995.0
4,2261,2025-09-05,1484.0
3,3878,2026-02-09,2237.0
5,1089,2025-05-13,1396.0
5,476,2026-02-18,2584.0
4,959,2025-11-04,2483.0
1,476,2025-05-01,1295.0
4,4253,2025-11-09,1904.0
1,2784,2025-05-01,1202.0
5,4821,2025-07-26,1336.0
3,754,2025-09-26,1716.0
2,546,2025-10-10,1649.0
4,3013,2026-01-24,2237.0
4,546,2025-04-12,1255.0
1,1360,2025-07-07,1920.0
4,959,2025-05-24,1405.0
1,476,2026-01-07,2550.0
2,1360,2026-02-17,2064.0
2,517,2026-02-15,2559.0
2,517,2025-06-19,1506.0
5,4457,2025-11-14,2230.0
1,3907,,1107.0
1,4334,2025-09-03,1463.0
4,4334,2025-08-24,1578.0
4,959,2025-10-30,2452.0
4,546,2025-06-22,1612.0
5,1360,2025-06-11,1598.0
3,2185,2025-09-29,1920.0
2,517,2025-09-21,2070.0
5,1089,2025-07-17,1712.0
5,4821,2025-04-07,966.0
1,2185,2025-10-08,1719.0
1,546,,2543.0
2,476,2025-08-06,1923.0
4,1209,2025-12-16,2460.0
1,2185,2025-09-25,1664.0
3,3907,2025-09-25,1837.0
1,1209,2025-10-02,2505.0
5,959,2025-12-19,
2,1089,2025-11-25,2256.0
1,2185,2025-12-31,2120.0
3,546,2025-05-21,1378.0
1,4457,2025-03-14,1005.0
3,1089,2025-12-08,2131.0
1,2784,2025-09-03,1835.0
5,4821,2026-02-17,1964.0
1,754,2026-02-17,2809.0
2,1089,2025-06-08,1481.0
3,2261,2025-04-23,1283.0
2,2185,2025-07-02,1536.0
1,2185,2025-08-14,1527.0
3,959,2025-04-04,1147.0
3,1209,2025-03-16,
3,4642,2025-05-21,1574.0
4,546,2025-08-05,1703.0
4,3907,2025-08-10,2048.0
1,3013,2025-03-11,1078.0
3,1353,,
4,754,2025-10-08,2002.0
5,4253,2025-08-28,1665.0
4,3013,2025-07-10,1466.0
2,2185,2025-12-14,2352.0
4,517,2025-04-12,1067.0
4,1089,2025-05-21,1377.0
4,1209,2025-04-13,1299.0
3,4642,2026-01-28,2606.0
3,959,2025-04-10,1187.0
5,4642,2025-04-04,1094.0
3,3878,2025-11-14,
2,2185,2025-07-15,1633.0
2,4457,2025-07-06,1406.0
2,1209,2025-12-11,2034.0
1,476,2025-10-14,2128.0
4,4457,2025-11-05,2173.0
1,1209,2025-08-14,2120.0
1,3013,2025-06-14,1498.0
4,1209,2025-06-11,1648.0
5,3907,2025-11-04,2405.0
3,2261,2025-08-15,
3,1353,2025-08-06,1502.0
1,3878,2025-03-25,1060.0
4,4821,2025-10-15,1939.0
1,959,2025-10-31,2179.0
3,4253,2025-11-17,2549.0
1,1089,2025-08-19,1473.0
3,2185,2025-04-24,1337.0
1,2261,,1347.0
5,1209,2026-02-09,2364.0
3,4821,2025-04-18,1173.0
2,2784,2026-01-16,2696.0
4,1360,2025-07-07,1899.0
3,4821,2026-02-12,2537.0
1,546,2025-06-11,1529.0
3,2261,2025-08-02,1657.0
1,2185,2025-05-05,1007.0
2,754,2025-04-28,1556.0
1,959,2026-01-30,2467.0
2,754,2025-11-15,2790.0
3,1089,2025-10-14,1867.0
5,4457,2025-09-12,1921.0
3,2185,2025-03-06,1005.0
4,2185,2025-07-05,1427.0
1,3878,2026-01-24,2227.0
2,546,2025-04-28,1167.0
1,4821,2025-04-22,1369.0
5,2185,2025-09-29,1947.0
4,1209,2025-10-07,2068.0
1,2185,2025-06-07,1163.0
5,1353,2025-03-07,986.0
2,2261,2026-01-06,2648.0
3,3878,2025-11-08,2075.0
3,959,,2022.0
5,1360,2026-02-08,2783.0
2,3013,2025-11-21,2052.0
4,1089,2026-02-04,2546.0
4,1360,2025-06-19,1774.0
4,3878,,1545.0
2,3878,2025-07-08,1609.0
2,4821,2025-11-13,2068.0
2,2261,2025-04-13,1266.0
3,546,2025-03-09,1046.0
3,754,2025-05-29,1514.0
2,2784,2025-03-07,951.0
1,2784,2025-10-01,
2,4821,2025-07-16,1646.0
1,3878,2025-04-13,1187.0
2,1353,2025-05-22,1352.0
2,1089,2025-10-30,2027.0
5,754,2025-05-22,1232.0
1,546,2025-10-02,1868.0
1,4821,2025-11-18,
1,3907,2026-02-21,3331.0
5,4253,2025-12-22,2003.0
2,4457,2025-12-11,1957.0
1,959,2025-08-10,1814.0
2,1360,2025-05-05,1057.0
5,1353,2025-06-20,1595.0
1,476,2025-05-09,1381.0
4,1353,2025-09-11,1875.0
4,3907,2025-11-09,2617.0
1,1089,2025-11-23,2004.0
3,4334,2025-11-30,
3,959,2026-02-19,2160.0
4,4642,2025-11-22,
3,3013,2026-01-07,2806.0
3,1360,2025-11-18,1768.0
5,4334,2025-03-11,1077.0
3,4253,2025-06-21,1739.0
1,1209,2025-11-01,2740.0
5,4642,2025-03-01,1066.0
3,4821,2025-10-29,2039.0
5,2261,2025-08-24,2055.0
1,1089,2025-06-16,1349.0
2,2261,2025-09-05,1924.0
2,959,2025-07-17,1566.0
1,2185,2026-02-04,2283.0
4,2261,2026-01-19,1838.0
3,1089,2025-04-24,1214.0
2,3013,2025-06-20,1424.0
5,2261,2025-10-10,2532.0
5,546,2025-08-24,2094.0
5,4253,2026-01-04,2116.0
3,959,2025-10-07,1689.0
1,546,2025-07-03,1708.0
3,1360,2026-01-08,1965.0
4,546,2025-08-06,1700.0
5,546,2025-03-27,1171.0
1,1089,2025-10-05,1712.0
5,4821,2026-02-15,1957.0
3,2185,2025-11-14,2124.0
4,3907,2025-05-28,1733.0
3,2185,2025-06-25,1473.0
4,476,,2534.0
1,2261,2026-02-11,2458.0
3,2784,2025-06-05,1461.0
1,1089,2025-04-14,1106.0
4,2784,2025-04-06,1112.0
3,3907,2025-08-21,1700.0
3,1353,2025-04-22,
5,959,2025-12-16,2090.0
2,2185,2025-04-07,1256.0
2,476,2026-02-12,2869.0
4,1353,2026-02-13,2675.0
3,476,2025-10-17,2055.0
2,546,2026-01-18,2314.0
3,4457,2025-07-23,1584.0
1,3878,2025-11-22,2085.0
5,476,,1603.0
4,1353,2025-08-11,1660.0
1,4253,2025-12-18,2462.0
2,476,2025-10-01,2265.0
2,2261,2025-06-04,1627.0
4,3878,2026-01-23,2149.0
4,4642,2025-08-22,1490.0
2,2185,2025-05-12,1325.0
2,959,2025-09-07,1881.0
5,4642,2025-12-23,2067.0
3,3013,2025-10-14,2497.0
2,1353,2025-10-24,2223.0
3,4457,2026-02-19,2295.0
4,3878,2025-04-13,969.0
4,1353,2026-02-15,2673.0
1,3878,2026-01-23,2240.0
1,476,,2610.0
4,3013,2025-08-31,1858.0
1,4253,2025-06-25,1638.0
1,4642,2025-10-29,2174.0
2,4642,2025-04-12,1227.0
4,2185,,1151.0
2,4334,2025-07-11,1623.0
3,2261,2025-10-04,1898.0
3,1360,2025-05-26,1379.0
3,4821,2025-03-03,1004.0
2,3907,2025-09-10,1923.0
2,1209,2025-06-26,1463.0
4,3878,2025-10-12,1741.0
5,2784,2025-04-16,1108.0
4,2784,2025-04-28,
5,4457,2025-04-09,1220.0
1,3878,2025-11-23,2105.0
4,1353,2025-09-05,1805.0
3,3878,2025-11-15,2185.0
1,546,2025-09-30,1869.0
1,4457,2025-08-27,1399.0
2,517,2026-01-19,
2,4334,2025-04-29,1252.0
1,476,2025-07-08,1562.0
3,3878,2025-07-30,1538.0
1,1209,,2734.0
5,754,2025-03-08,1039.0
1,4334,2025-06-25,1258.0
4,754,2025-08-07,1748.0
2,3013,2026-01-31,2498.0
3,1089,2025-03-22,1005.0
5,959,2026-01-14,2256.0
2,476,2025-07-28,1876.0
5,2784,2025-11-27,1944.0
1,4334,2025-08-31,
2,1089,2025-05-01,1346.0
1,476,2025-12-08,2373.0
4,4253,2025-11-08,1915.0
5,4457,2026-02-09,2633.0
2,3907,2025-04-06,1036.0
3,4457,2025-11-26,2128.0
4,2261,2025-11-03,1596.0
5,2261,2025-06-13,1788.0
3,476,2025-05-06,1352.0
5,517,2025-07-18,1466.0
5,754,2026-02-02,2341.0
3,546,2025-08-07,1626.0
2,4334,2025-10-20,2062.0
4,2784,2025-10-29,1992.0
2,754,2025-10-21,2693.0
5,4334,2025-09-18,2134.0
3,959,2025-12-01,1729.0
1,3013,2025-08-07,1751.0
4,2261,2025-07-28,1231.0
4,1089,2025-07-18,1669.0
2,1209,2025-11-04,1992.0
4,517,2025-06-12,1305.0
2,2185,2025-07-13,1612.0
3,476,2025-03-30,1068.0
3,517,2025-06-01,1502.0
4,4334,2025-04-28,1363.0
5,546,2025-03-24,1175.0
5,1360,2025-08-04,1811.0
5,1360,2025-05-25,1473.0
4,546,2025-05-10,1453.0
1,4334,2025-09-09,1501.0
3,754,2025-08-18,1715.0
2,959,2025-07-24,1583.0
2,2185,2026-01-02,2481.0
3,546,,1996.0
5,546,2025-12-13,2478.0
1,959,2025-04-19,1163.0
4,4334,2025-08-07,1506.0
5,2784,2025-05-01,1171.0
3,1209,2025-08-27,1666.0
1,754,2025-03-21,976.0
1,4642,,1930.0
5,1089,2025-07-22,1717.0
4,3013,2025-04-17,
1,3907,2025-06-13,1726.0
1,2185,2025-03-19,1002.0
5,1353,2025-09-24,2065.0
1,3013,2025-05-23,1483.0
4,4253,2025-03-26,1097.0
4,1089,2025-04-04,1212.0
2,476,2025-03-21,1123.0
3,546,2025-10-16,2042.0
5,1209,2025-06-18,1271.0
5,3878,2025-07-19,1847.0
1,959,2025-08-31,1827.0
2,1209,2025-08-11,1776.0
3,4821,2026-02-09,2497.0
5,2185,2025-07-01,1567.0
5,517,2025-10-23,1829.0
1,3878,2025-08-11,1694.0
1,754,2025-08-13,1840.0
3,959,2025-10-17,1651.0
4,3878,2025-05-10,1072.0
2,3907,2025-09-30,2127.0
5,517,2025-11-09,1782.0
4,3013,2025-12-19,2120.0
2,2261,2026-02-23,2869.0
3,2261,,1754.0
2,1360,2025-07-18,1300.0
1,476,2025-12-12,2392.0
1,517,2025-09-27,1499.0
4,959,2025-10-08,2299.0
