store_id,product_id,quantity_on_hand,reorder_level
122,253,174.0,12.0
100,4806,181.0,33.0
99,3686,17.0,31.0
36,2191,47.0,40.0
1,3159,58.0,26.0
70,5516,25.0,24.0
92,1954,138.0,49.0
65,1095,2.0,37.0
199,5738,83.0,13.0
40,5530,137.0,15.0
58,4091,67.0,
15,2473,43.0,46.0
42,1111,159.0,20.0
104,86,6.0,32.0
83,91,169.0,42.0
82,4411,151.0,24.0
162,949,66.0,11.0
97,4321,156.0,33.0
149,1428,73.0,14.0
60,5764,106.0,
57,3187,101.0,13.0
9,4963,116.0,39.0
17,1938,43.0,
99,1329,131.0,23.0
181,1148,185.0,43.0
91,227,120.0,43.0
85,2227,95.0,12.0
81,4364,129.0,31.0
188,431,180.0,49.0
161,1384,44.0,15.0
122,2793,145.0,20.0
74,334,140.0,40.0
125,4057,161.0,47.0
165,2647,,43.0
125,4415,127.0,49.0
44,4225,133.0,23.0
66,959,78.0,45.0
102,4774,127.0,47.0
129,1486,90.0,39.0
42,2496,105.0,41.0
9,2091,66.0,28.0
192,5335,,17.0
48,272,80.0,47.0
173,5267,120.0,48.0
49,1601,112.0,26.0
74,1133,175.0,27.0
190,3779,57.0,21.0
76,4379,140.0,25.0
119,5151,170.0,25.0
194,4294,129.0,10.0
140,4287,161.0,42.0
19,3498,152.0,49.0
144,1522,194.0,36.0
178,4731,4.0,39.0
7,5770,50.0,49.0
32,4120,109.0,37.0
94,2396,133.0,16.0
119,5019,6.0,12.0
44,4880,81.0,26.0
159,2644,159.0,47.0
92,1586,147.0,27.0
175,5756,80.0,43.0
134,4425,190.0,27.0
71,721,1.0,40.0
36,1985,95.0,32.0
111,4252,129.0,36.0
115,295,88.0,27.0
134,5263,120.0,18.0
132,5142,134.0,23.0
173,1127,78.0,36.0
168,615,23.0,35.0
177,2912,67.0,35.0
32,5340,127.0,41.0
42,1762,117.0,18.0
29,2944,182.0,32.0
200,1587,84.0,48.0
2,4627,195.0,45.0
200,5400,111.0,45.0
89,1949,170.0,31.0
70,756,84.0,33.0
65,4434,9.0,31.0
199,3942,161.0,28.0
86,5589,53.0,23.0
69,940,10.0,28.0
119,2166,81.0,24.0
171,694,110.0,29.0
165,1013,131.0,16.0
116,2435,197.0,29.0
114,5664,52.0,19.0
30,4628,121.0,42.0
1,5561,74.0,27.0
158,4926,6.0,34.0
99,3901,6.0,29.0
23,1985,156.0,26.0
148,2056,154.0,30.0
167,3430,177.0,41.0
178,3244,46.0,16.0
200,4997,167.0,23.0
178,3497,123.0,23.0
125,4363,140.0,30.0
67,3250,75.0,36.0
180,4639,91.0,41.0
105,5340,139.0,31.0
135,2308,99.0,25.0
27,4618,,13.0
132,1239,134.0,23.0
148,2776,,11.0
135,4535,52.0,33.0
161,5253,152.0,42.0
120,4578,152.0,22.0
46,819,68.0,32.0
159,765,161.0,32.0
54,2840,111.0,43.0
104,2277,129.0,24.0
21,5001,,22.0
157,252,113.0,39.0
34,2469,60.0,12.0
46,4543,89.0,45.0
200,3834,1.0,31.0
69,319,34.0,
49,4481,11.0,35.0
142,346,143.0,38.0
41,2235,78.0,37.0
25,4608,87.0,37.0
150,2341,15.0,43.0
21,2344,105.0,20.0
87,3772,76.0,10.0
197,2225,192.0,37.0
121,3298,71.0,26.0
130,1635,155.0,11.0
161,4048,176.0,41.0
19,4846,57.0,13.0
87,2135,98.0,16.0
76,258,123.0,21.0
83,4106,95.0,32.0
28,5498,70.0,12.0
19,4539,25.0,47.0
132,429,,25.0
79,2128,6.0,27.0
14,5385,172.0,12.0
119,4218,177.0,21.0
189,3399,0.0,29.0
143,4258,168.0,21.0
79,621,7.0,22.0
95,4445,147.0,20.0
172,5198,13.0,32.0
44,3945,82.0,38.0
31,1205,60.0,46.0
131,1991,188.0,29.0
38,5535,181.0,
157,1913,59.0,30.0
190,5390,17.0,48.0
89,4008,85.0,24.0
139,2186,147.0,49.0
96,4297,190.0,39.0
56,1925,168.0,36.0
46,5253,,46.0
160,3864,172.0,40.0
156,125,128.0,18.0
136,688,68.0,45.0
84,3609,,19.0
38,2981,187.0,17.0
73,562,89.0,32.0
169,5495,80.0,38.0
48,4023,175.0,39.0
93,3539,105.0,15.0
45,488,140.0,
50,5056,148.0,46.0
46,2303,197.0,49.0
116,1876,14.0,29.0
76,4092,188.0,22.0
26,3555,189.0,37.0
17,786,79.0,47.0
135,1461,162.0,30.0
40,2901,159.0,18.0
62,5173,155.0,47.0
62,773,155.0,43.0
6,840,47.0,48.0
93,5717,56.0,14.0
114,518,30.0,17.0
39,27,106.0,19.0
17,901,146.0,45.0
61,1274,9.0,12.0
94,132,149.0,13.0
89,454,170.0,26.0
133,4800,20.0,38.0
134,5225,23.0,32.0
105,4938,168.0,25.0
81,521,0.0,13.0
46,1478,101.0,21.0
53,5756,52.0,
59,5387,62.0,14.0
94,1159,84.0,21.0
97,1224,179.0,
128,547,17.0,27.0
16,2060,30.0,44.0
38,757,85.0,24.0
125,1273,143.0,46.0
103,1508,41.0,49.0
56,5060,177.0,44.0
52,1954,143.0,10.0
187,1542,1.0,39.0
44,3960,14.0,27.0
16,5182,84.0,33.0
23,4132,140.0,47.0
167,4473,73.0,
43,707,105.0,12.0
13,2089,,48.0
64,363,,46.0
189,5367,121.0,21.0
28,4235,46.0,21.0
1,4097,129.0,27.0
141,3172,22.0,26.0
53,4105,124.0,11.0
23,1153,125.0,36.0
80,2272,94.0,44.0
198,5763,8.0,37.0
91,4460,126.0,29.0
94,5754,168.0,43.0
105,2641,171.0,41.0
168,922,69.0,39.0
168,4305,146.0,40.0
168,5661,51.0,12.0
112,2636,53.0,21.0
172,3700,49.0,36.0
14,3034,91.0,22.0
108,5322,27.0,16.0
95,484,186.0,35.0
102,692,127.0,20.0
32,5127,73.0,16.0
195,1811,179.0,44.0
18,4300,53.0,47.0
155,4104,93.0,31.0
52,109,171.0,15.0
135,3074,75.0,32.0
192,1717,7.0,28.0
21,384,105.0,45.0
199,2428,48.0,13.0
32,296,16.0,29.0
103,4284,57.0,40.0
199,1237,50.0,48.0
114,2374,159.0,15.0
199,3336,138.0,42.0
6,3076,50.0,37.0
186,214,37.0,32.0
73,2503,144.0,30.0
144,2025,50.0,48.0
75,562,149.0,40.0
129,1125,58.0,29.0
133,1691,119.0,21.0
140,2949,170.0,11.0
138,1099,190.0,29.0
167,1780,177.0,13.0
80,4438,132.0,30.0
67,12,79.0,
71,3737,134.0,20.0
28,389,8.0,15.0
38,1381,197.0,20.0
167,5753,186.0,35.0
141,1962,176.0,46.0
11,1863,,31.0
105,618,103.0,30.0
151,1255,7.0,30.0
44,1297,92.0,37.0
113,2801,127.0,41.0
167,1643,138.0,16.0
126,3377,101.0,22.0
14,1342,191.0,49.0
120,1048,50.0,21.0
65,3305,99.0,25.0
150,3127,35.0,43.0
146,3420,,22.0
78,1956,35.0,46.0
151,785,,48.0
43,711,115.0,36.0
144,3962,192.0,16.0
100,2216,66.0,16.0
167,3024,53.0,46.0
53,160,57.0,45.0
115,4258,169.0,22.0
130,4734,147.0,47.0
163,4082,112.0,39.0
27,5194,77.0,
90,736,135.0,29.0
94,1932,119.0,40.0
51,3312,172.0,45.0
168,2277,7.0,45.0
159,167,37.0,44.0
199,2103,194.0,37.0
162,712,8.0,29.0
144,3943,13.0,32.0
14,5573,1.0,16.0
100,5307,173.0,30.0
69,5184,,23.0
159,5228,61.0,21.0
161,2319,199.0,20.0
65,1479,147.0,19.0
84,2548,104.0,41.0
83,5716,159.0,23.0
189,52,184.0,18.0
4,3965,37.0,48.0
99,4017,101.0,38.0
119,3008,124.0,39.0
135,5753,27.0,28.0
192,1482,48.0,47.0
124,489,192.0,14.0
20,1164,11.0,24.0
194,677,60.0,13.0
145,2150,174.0,30.0
159,110,136.0,40.0
150,4792,127.0,13.0
103,2493,153.0,21.0
122,2317,99.0,
166,5320,129.0,27.0
128,3031,115.0,27.0
58,3026,67.0,11.0
49,5807,112.0,
46,1299,109.0,37.0
58,3272,148.0,30.0
95,2499,45.0,33.0
68,4023,160.0,30.0
70,4143,173.0,30.0
5,5014,159.0,14.0
70,755,78.0,41.0
1,4130,66.0,11.0
40,972,139.0,42.0
142,1023,23.0,37.0
116,4316,,29.0
119,3961,72.0,43.0
117,5697,102.0,41.0
197,442,188.0,20.0
163,847,10.0,29.0
153,5202,91.0,45.0
4,613,2.0,40.0
15,4487,39.0,29.0
163,3948,124.0,36.0
108,786,153.0,29.0
2,2091,158.0,20.0
124,2698,63.0,23.0
83,3583,166.0,25.0
130,2895,165.0,10.0
115,1912,121.0,49.0
163,4795,150.0,35.0
104,3188,107.0,33.0
162,832,103.0,24.0
66,276,25.0,14.0
134,4521,174.0,11.0
112,5537,,
156,3363,157.0,14.0
106,4297,122.0,
111,1963,173.0,11.0
31,3308,17.0,45.0
103,3116,189.0,41.0
90,1563,9.0,10.0
114,3424,23.0,35.0
150,927,70.0,31.0
184,5163,152.0,49.0
9,2542,117.0,39.0
141,3353,123.0,25.0
7,1243,93.0,44.0
189,686,155.0,42.0
145,5497,156.0,40.0
127,2876,72.0,12.0
164,4836,112.0,25.0
121,3788,146.0,13.0
79,3813,64.0,33.0
62,1752,122.0,35.0
18,5803,48.0,22.0
195,704,55.0,18.0
104,1691,164.0,46.0
179,5153,43.0,
76,5749,189.0,22.0
69,5294,,43.0
120,3368,123.0,45.0
183,2870,34.0,22.0
16,1286,12.0,27.0
157,3576,,25.0
153,680,194.0,45.0
54,4511,53.0,14.0
32,1454,16.0,17.0
98,4147,95.0,20.0
121,4952,183.0,25.0
192,1727,,19.0
133,3842,87.0,29.0
62,1879,125.0,42.0
105,919,103.0,48.0
198,255,197.0,46.0
43,5684,172.0,49.0
61,1670,79.0,15.0
39,354,89.0,19.0
151,4382,53.0,12.0
90,29,158.0,26.0
155,1446,118.0,33.0
86,4360,49.0,27.0
101,2410,175.0,47.0
46,112,0.0,38.0
150,1201,17.0,24.0
188,4908,25.0,29.0
150,1755,159.0,36.0
130,2423,75.0,12.0
155,3890,199.0,39.0
113,4505,17.0,12.0
31,2597,199.0,31.0
47,2884,64.0,22.0
30,3879,173.0,26.0
172,2635,110.0,41.0
47,890,134.0,
59,527,1.0,48.0
64,3837,38.0,42.0
86,1161,105.0,47.0
49,1862,136.0,38.0
197,4486,158.0,14.0
19,579,136.0,44.0
185,2111,160.0,41.0
157,2738,118.0,27.0
159,5226,145.0,38.0
137,3553,38.0,21.0
80,3968,18.0,46.0
82,359,15.0,43.0
171,4167,,11.0
74,5049,,
93,505,102.0,45.0
59,4716,,10.0
78,5360,152.0,20.0
184,1538,131.0,46.0
186,3917,140.0,18.0
19,547,76.0,27.0
84,4667,65.0,46.0
164,2550,145.0,19.0
136,740,99.0,38.0
118,2484,150.0,10.0
99,2048,49.0,37.0
26,1596,28.0,43.0
23,1344,62.0,28.0
29,1640,119.0,22.0
178,2155,,40.0
2,3678,70.0,22.0
168,234,111.0,11.0
95,2620,37.0,16.0
131,4209,193.0,15.0
35,474,171.0,46.0
154,2881,,40.0
157,3486,76.0,43.0
162,4359,103.0,11.0
13,4934,125.0,24.0
53,3285,181.0,35.0
187,308,141.0,42.0
35,3538,154.0,26.0
5,3215,,34.0
90,3674,164.0,30.0
150,5469,148.0,28.0
186,4061,157.0,24.0
135,3498,180.0,30.0
95,4567,182.0,41.0
174,5308,5.0,13.0
28,1271,175.0,14.0
32,5350,35.0,43.0
181,4875,70.0,43.0
100,5720,155.0,20.0
187,654,136.0,41.0
115,3501,139.0,31.0
116,5650,48.0,29.0
73,154,119.0,12.0
180,2834,72.0,12.0
134,5122,130.0,49.0
17,5721,58.0,28.0
35,4046,17.0,43.0
133,4811,180.0,15.0
47,3330,75.0,33.0
186,2353,85.0,14.0
167,1331,151.0,11.0
148,692,88.0,15.0
160,5144,73.0,36.0
117,5449,31.0,11.0
87,5375,48.0,48.0
93,3542,72.0,21.0
50,3272,69.0,27.0
175,4883,191.0,36.0
35,3622,151.0,18.0
81,2281,52.0,47.0
187,2852,80.0,45.0
18,845,29.0,37.0
81,1791,147.0,24.0
19,1653,186.0,45.0
58,1874,43.0,22.0
88,2673,186.0,14.0
110,4610,79.0,38.0
47,3412,31.0,19.0
105,242,127.0,27.0
2,2715,73.0,24.0
138,3432,102.0,40.0
108,2447,48.0,
5,4174,27.0,
28,23,182.0,48.0
199,551,,39.0
40,3456,54.0,41.0
63,5738,47.0,36.0
40,2873,181.0,43.0
94,3783,147.0,37.0
86,3381,176.0,16.0
101,4846,158.0,29.0
134,4101,146.0,41.0
52,1420,,38.0
120,3819,15.0,32.0
20,2949,131.0,43.0
159,2991,118.0,
164,4433,190.0,38.0
128,294,187.0,40.0
189,4135,4.0,14.0
67,3741,2.0,42.0
64,2127,15.0,34.0
175,3672,159.0,18.0
110,2663,14.0,42.0
142,3567,34.0,33.0
160,2474,62.0,23.0
53,953,28.0,49.0
122,2873,115.0,31.0
189,2551,4.0,39.0
66,1510,160.0,13.0
11,5627,177.0,26.0
59,3235,152.0,19.0
112,4895,54.0,42.0
133,1793,13.0,49.0
170,5244,120.0,14.0
90,1458,70.0,15.0
72,2749,144.0,39.0
144,2719,151.0,26.0
140,2938,76.0,41.0
131,1615,123.0,13.0
18,1120,82.0,47.0
166,5320,129.0,27.0
119,5730,180.0,14.0
149,2375,147.0,32.0
160,852,53.0,30.0
102,609,22.0,15.0
17,5801,87.0,35.0
42,2206,94.0,17.0
67,2241,131.0,32.0
44,806,119.0,24.0
56,4298,100.0,16.0
93,5557,74.0,39.0
86,2059,174.0,35.0
81,4125,159.0,26.0
21,1180,193.0,15.0
174,1961,38.0,49.0
186,4312,41.0,13.0
160,3189,138.0,48.0
14,2894,72.0,41.0
198,5147,121.0,27.0
189,3457,184.0,15.0
178,1339,60.0,43.0
147,2872,27.0,28.0
108,1403,95.0,39.0
86,2722,60.0,30.0
35,4624,49.0,41.0
159,4164,,36.0
117,5322,174.0,45.0
133,3829,2.0,15.0
36,5451,71.0,
38,3153,6.0,18.0
31,1917,150.0,23.0
14,2340,100.0,16.0
4,847,,42.0
159,5199,9.0,11.0
49,3670,53.0,
112,1797,183.0,
172,8,19.0,32.0
26,1899,196.0,
128,3844,166.0,49.0
17,84,30.0,38.0
22,3425,76.0,25.0
169,5506,158.0,17.0
174,2775,190.0,25.0
120,164,19.0,19.0
95,5153,123.0,25.0
139,1357,41.0,46.0
81,5035,93.0,14.0
19,2901,159.0,36.0
164,392,111.0,21.0
187,3974,73.0,
195,1723,34.0,32.0
150,3452,196.0,42.0
171,2804,138.0,37.0
44,2794,143.0,26.0
37,3193,172.0,35.0
116,3891,165.0,36.0
43,4828,114.0,43.0
21,1177,28.0,30.0
112,4392,91.0,30.0
184,2215,69.0,30.0
66,3484,81.0,48.0
114,502,12.0,23.0
108,4221,173.0,48.0
94,2539,161.0,43.0
195,638,,21.0
88,1836,186.0,48.0
79,2180,26.0,31.0
136,402,32.0,21.0
59,1430,196.0,33.0
50,1879,155.0,34.0
76,1038,142.0,27.0
98,1016,183.0,39.0
158,3910,108.0,43.0
193,4764,18.0,31.0
121,3873,52.0,25.0
144,3751,3.0,21.0
37,2154,17.0,18.0
195,4492,18.0,28.0
122,3213,110.0,44.0
75,315,140.0,39.0
2,5035,194.0,
70,277,23.0,11.0
134,472,109.0,19.0
175,5566,194.0,12.0
45,1341,49.0,14.0
146,1807,41.0,24.0
121,1251,140.0,26.0
157,1108,109.0,43.0
3,1742,186.0,42.0
200,4789,144.0,13.0
180,2907,55.0,34.0
43,1088,98.0,25.0
25,5340,88.0,16.0
62,368,174.0,34.0
157,3921,28.0,36.0
106,915,8.0,32.0
179,3813,23.0,21.0
123,720,98.0,18.0
42,5721,77.0,42.0
150,279,140.0,38.0
186,2038,166.0,11.0
65,3456,85.0,42.0
142,1730,119.0,36.0
127,1967,48.0,34.0
8,5544,37.0,18.0
87,2052,117.0,46.0
174,1159,146.0,36.0
85,1588,47.0,48.0
47,2970,165.0,40.0
91,5478,141.0,33.0
195,2497,165.0,18.0
149,2360,173.0,14.0
155,2647,161.0,20.0
169,1998,167.0,37.0
181,3888,153.0,25.0
159,4556,18.0,36.0
152,3381,87.0,19.0
33,5394,67.0,38.0
58,5013,177.0,14.0
31,1033,16.0,15.0
132,3577,122.0,44.0
127,2137,106.0,
74,938,118.0,13.0
200,3701,102.0,16.0
116,3359,,26.0
79,3293,60.0,33.0
19,1816,38.0,33.0
93,816,,15.0
1,1861,187.0,40.0
32,4052,50.0,12.0
87,2612,,11.0
104,4100,177.0,29.0
71,973,140.0,
32,293,105.0,18.0
133,1494,94.0,21.0
111,3548,56.0,36.0
172,1942,49.0,18.0
163,1355,89.0,27.0
200,2087,111.0,11.0
69,2800,127.0,
149,1635,33.0,35.0
104,163,85.0,23.0
168,907,,29.0
93,469,82.0,47.0
130,3407,,46.0
75,812,147.0,20.0
70,2571,76.0,44.0
119,752,115.0,16.0
172,3211,51.0,10.0
49,3298,96.0,41.0
90,5144,83.0,46.0
7,5773,195.0,24.0
167,3614,82.0,28.0
159,1777,127.0,
27,1877,174.0,
82,3009,14.0,38.0
20,5042,133.0,20.0
128,444,156.0,10.0
59,4481,91.0,44.0
31,4465,172.0,43.0
131,127,169.0,45.0
52,702,153.0,15.0
160,2951,151.0,48.0
195,3393,57.0,41.0
121,3492,143.0,28.0
173,1067,150.0,21.0
144,4957,84.0,26.0
73,2780,79.0,33.0
184,2189,180.0,
6,5217,146.0,49.0
78,2176,152.0,47.0
142,4180,60.0,39.0
130,1844,104.0,10.0
66,3551,92.0,41.0
96,151,77.0,30.0
1,4453,29.0,48.0
146,2884,16.0,22.0
45,3052,68.0,18.0
122,3914,43.0,21.0
192,5314,119.0,26.0
152,4254,62.0,37.0
13,1730,145.0,41.0
47,222,42.0,25.0
176,4439,10.0,30.0
194,2802,194.0,35.0
5,4352,127.0,42.0
57,548,60.0,41.0
183,2689,139.0,46.0
96,4933,130.0,28.0
9,695,139.0,44.0
17,285,38.0,36.0
60,5547,134.0,38.0
177,4285,197.0,14.0
115,3204,7.0,29.0
151,4671,184.0,46.0
113,2861,52.0,45.0
163,2124,,44.0
42,3046,148.0,
141,2263,45.0,12.0
117,4360,171.0,37.0
40,5792,111.0,31.0
77,2143,9.0,18.0
5,3017,11.0,31.0
83,135,181.0,15.0
140,4287,161.0,42.0
112,5435,199.0,17.0
78,4824,180.0,45.0
165,2711,19.0,
14,1850,11.0,39.0
76,4208,139.0,45.0
29,4682,161.0,28.0
19,3093,95.0,38.0
40,625,193.0,11.0
122,366,138.0,45.0
5,2253,152.0,25.0
89,2699,164.0,35.0
57,4740,37.0,46.0
24,4203,17.0,34.0
27,407,156.0,16.0
155,1987,80.0,26.0
198,4238,31.0,20.0
132,1517,155.0,45.0
115,3984,,40.0
168,1673,33.0,11.0
33,2922,4.0,21.0
133,2815,180.0,48.0
24,3332,191.0,20.0
36,1074,191.0,16.0
24,2317,112.0,18.0
6,5534,87.0,36.0
89,1082,,38.0
140,1542,59.0,21.0
85,4468,118.0,21.0
17,4515,162.0,32.0
80,4943,61.0,45.0
163,234,119.0,17.0
50,3596,145.0,16.0
89,5562,175.0,38.0
111,5206,94.0,30.0
68,141,57.0,12.0
168,2078,59.0,44.0
1,5199,118.0,35.0
74,4510,66.0,23.0
178,5681,97.0,37.0
150,4112,96.0,11.0
153,2942,59.0,11.0
9,2184,23.0,28.0
6,520,25.0,49.0
160,3027,108.0,18.0
152,718,,40.0
186,73,78.0,27.0
24,3144,44.0,46.0
113,4745,199.0,30.0
176,3769,183.0,34.0
78,2522,65.0,26.0
124,1144,48.0,20.0
40,224,74.0,13.0
68,4968,142.0,12.0
71,5414,51.0,14.0
88,32,27.0,18.0
36,4069,89.0,33.0
138,669,78.0,20.0
20,3568,43.0,46.0
26,1308,108.0,23.0
39,1458,178.0,44.0
47,485,196.0,19.0
193,1842,112.0,24.0
126,2163,58.0,48.0
78,2445,34.0,12.0
129,5335,116.0,33.0
120,1853,92.0,29.0
79,2812,83.0,24.0
58,834,182.0,37.0
57,5272,93.0,49.0
170,5084,24.0,38.0
141,2691,18.0,44.0
29,237,150.0,17.0
47,4702,147.0,43.0
130,3525,34.0,35.0
199,3328,78.0,41.0
10,4610,61.0,35.0
74,5634,19.0,23.0
104,5104,,25.0
37,539,11.0,47.0
79,5376,160.0,44.0
64,3069,1.0,45.0
183,2294,41.0,43.0
113,2574,106.0,48.0
3,2546,46.0,18.0
64,3065,14.0,12.0
23,2348,5.0,41.0
149,4287,71.0,18.0
57,554,152.0,38.0
168,1104,96.0,41.0
179,700,167.0,26.0
160,4141,60.0,46.0
151,1453,47.0,10.0
5,978,120.0,45.0
11,1942,160.0,14.0
125,1576,169.0,40.0
30,5452,119.0,24.0
152,889,159.0,33.0
81,3819,36.0,45.0
72,455,60.0,47.0
67,1615,60.0,21.0
178,4877,163.0,14.0
8,2520,42.0,39.0
140,1267,150.0,19.0
199,3165,164.0,38.0
22,2344,81.0,24.0
148,1320,173.0,48.0
169,2303,127.0,40.0
46,5208,174.0,45.0
68,3735,124.0,24.0
10,56,183.0,16.0
123,3353,100.0,19.0
20,5343,159.0,35.0
55,1429,23.0,14.0
94,3789,87.0,43.0
82,5717,179.0,10.0
71,3525,36.0,10.0
114,745,141.0,21.0
128,5490,103.0,12.0
127,4909,127.0,22.0
4,88,160.0,32.0
1,405,123.0,23.0
57,1593,34.0,22.0
73,5453,178.0,43.0
184,4732,130.0,22.0
18,996,186.0,
183,2655,26.0,46.0
23,1981,103.0,33.0
55,665,56.0,45.0
149,259,176.0,46.0
47,3090,107.0,24.0
107,3108,127.0,14.0
17,4259,171.0,47.0
162,414,44.0,44.0
19,5049,187.0,47.0
162,763,98.0,39.0
142,5003,99.0,29.0
36,3970,108.0,46.0
2,1045,143.0,47.0
149,2727,165.0,10.0
104,2941,62.0,15.0
51,4965,103.0,12.0
175,2368,40.0,27.0
102,5757,129.0,34.0
12,1761,178.0,23.0
99,3710,29.0,29.0
40,4702,,32.0
163,2895,97.0,26.0
16,4889,14.0,19.0
37,4627,111.0,32.0
116,4217,37.0,28.0
160,1589,144.0,10.0
57,4963,39.0,48.0
138,5221,39.0,12.0
67,4304,52.0,38.0
87,2916,92.0,36.0
82,4883,105.0,29.0
156,1126,56.0,
16,2417,154.0,38.0
116,4278,25.0,39.0
13,4250,90.0,42.0
146,1243,10.0,19.0
183,5659,33.0,41.0
105,5634,,26.0
83,4634,183.0,18.0
61,404,82.0,49.0
153,2851,178.0,30.0
83,3405,72.0,25.0
64,667,170.0,40.0
33,5292,160.0,20.0
91,2967,,30.0
161,2997,81.0,28.0
29,1142,97.0,45.0
185,3946,117.0,29.0
199,600,147.0,31.0
14,3602,120.0,22.0
37,5275,62.0,34.0
101,3580,182.0,25.0
94,544,24.0,34.0
157,2875,88.0,49.0
152,1751,100.0,41.0
96,1236,94.0,27.0
80,362,38.0,36.0
95,2329,127.0,26.0
125,1271,59.0,24.0
23,4227,198.0,21.0
68,1932,191.0,23.0
30,2369,20.0,30.0
37,4832,,38.0
139,3718,,16.0
91,1341,110.0,11.0
22,4813,154.0,14.0
57,2033,197.0,19.0
101,3706,135.0,30.0
147,2615,68.0,42.0
60,4421,165.0,40.0
122,39,172.0,48.0
129,2010,75.0,28.0
169,4746,155.0,17.0
122,1059,,40.0
124,3744,48.0,12.0
149,4984,179.0,42.0
98,1237,165.0,23.0
113,4768,88.0,16.0
55,2377,16.0,21.0
58,4297,189.0,22.0
156,2961,57.0,23.0
24,3245,156.0,13.0
35,4841,65.0,43.0
79,5551,199.0,38.0
58,986,164.0,35.0
10,3304,103.0,49.0
118,3410,,16.0
177,3086,109.0,21.0
137,1865,116.0,16.0
189,2595,175.0,16.0
145,3043,115.0,37.0
9,2091,66.0,28.0
138,358,13.0,10.0
29,5195,,22.0
147,2204,,21.0
59,2747,50.0,37.0
137,1589,66.0,10.0
62,5795,31.0,15.0
21,5359,5.0,18.0
152,1013,38.0,43.0
97,5212,123.0,25.0
80,1813,22.0,31.0
98,896,104.0,13.0
107,2187,71.0,11.0
164,1858,192.0,47.0
97,3005,43.0,28.0
145,1311,165.0,40.0
176,3353,106.0,23.0
152,1507,1.0,33.0
194,3087,5.0,27.0
151,4242,85.0,23.0
25,3507,54.0,37.0
60,4690,98.0,44.0
175,4795,165.0,43.0
24,4108,50.0,41.0
95,4294,103.0,38.0
179,3721,43.0,10.0
28,2229,86.0,22.0
43,1145,104.0,41.0
193,4450,144.0,28.0
137,3378,25.0,20.0
89,1349,47.0,21.0
154,2593,123.0,40.0
191,2750,110.0,40.0
78,5538,150.0,42.0
20,2938,162.0,46.0
33,3396,82.0,14.0
86,2621,88.0,47.0
152,405,106.0,36.0
115,551,22.0,38.0
73,5510,64.0,33.0
137,3960,,45.0
199,5191,,26.0
159,4676,24.0,47.0
143,5547,83.0,17.0
135,1183,89.0,21.0
151,1678,,43.0
110,2297,,16.0
198,1131,,23.0
19,553,27.0,43.0
31,3163,188.0,46.0
73,5725,,18.0
72,249,63.0,31.0
113,1434,72.0,16.0
198,2529,,12.0
121,1929,76.0,21.0
40,5692,45.0,36.0
71,5210,94.0,16.0
102,4082,114.0,48.0
48,2749,46.0,43.0
74,5781,87.0,
140,3362,160.0,18.0
164,2573,83.0,25.0
194,5808,105.0,43.0
85,5206,54.0,24.0
69,5306,62.0,44.0
146,84,9.0,25.0
8,3764,192.0,11.0
4,636,57.0,11.0
133,2880,22.0,46.0
16,2708,195.0,24.0
42,4707,45.0,18.0
169,4552,141.0,25.0
166,3316,150.0,30.0
160,4062,123.0,37.0
108,398,55.0,41.0
56,5530,74.0,30.0
28,916,97.0,29.0
40,2862,,42.0
89,5078,10.0,32.0
163,3774,53.0,42.0
175,2483,187.0,48.0
100,4713,31.0,45.0
81,4684,167.0,18.0
186,1894,27.0,48.0
44,309,189.0,12.0
111,1465,103.0,15.0
127,3372,44.0,49.0
145,40,171.0,15.0
149,5212,66.0,30.0
70,2491,190.0,31.0
66,5117,128.0,14.0
153,5378,11.0,48.0
161,206,94.0,47.0
13,1175,154.0,35.0
21,42,157.0,31.0
80,1218,146.0,12.0
160,5732,111.0,47.0
168,4806,40.0,18.0
14,5757,94.0,46.0
147,2871,,17.0
161,3501,153.0,12.0
110,467,110.0,29.0
55,1313,142.0,16.0
179,1562,67.0,37.0
68,1652,174.0,34.0
101,3356,17.0,10.0
114,180,173.0,32.0
175,797,115.0,22.0
52,5662,1.0,26.0
157,3820,69.0,49.0
65,3454,0.0,47.0
83,218,141.0,43.0
47,3767,140.0,37.0
195,5658,182.0,33.0
154,3131,172.0,42.0
1,5379,26.0,25.0
31,5778,85.0,25.0
108,84,104.0,15.0
187,4981,100.0,12.0
63,3424,157.0,44.0
114,4030,,42.0
127,3509,166.0,36.0
170,145,79.0,40.0
63,665,77.0,49.0
74,1795,67.0,35.0
83,853,185.0,45.0
193,1353,49.0,20.0
193,2901,155.0,46.0
175,5120,172.0,10.0
115,126,194.0,44.0
102,4597,151.0,33.0
46,11,115.0,
72,4161,63.0,43.0
93,4897,166.0,35.0
103,4406,100.0,36.0
150,3805,27.0,44.0
124,1034,120.0,37.0
82,2622,90.0,16.0
145,3758,181.0,30.0
197,5808,68.0,16.0
8,3594,35.0,29.0
190,5126,99.0,16.0
110,5534,174.0,
21,3701,,45.0
114,2931,49.0,45.0
89,4526,117.0,11.0
132,5010,136.0,32.0
78,249,105.0,20.0
171,623,3.0,36.0
87,2221,82.0,38.0
50,219,175.0,14.0
101,1972,18.0,27.0
165,2610,124.0,32.0
88,989,192.0,36.0
120,4261,31.0,11.0
120,2281,78.0,20.0
28,5687,146.0,16.0
49,4135,178.0,24.0
58,946,184.0,23.0
125,4132,69.0,47.0
95,5430,173.0,42.0
196,206,146.0,49.0
