work_order_id,product_id,line_id,start_timestamp,end_timestamp,quantity_produced,rejected_quantity,status
9015,1602,4,2024-06-21 09:18:48.032558,2024-06-21 17:18:48.032558,3492,118,Completed
9016,5444,3,2025-12-23 14:02:10.654355,2025-12-23 15:02:10.654355,319,10,Completed
9017,346,8,2026-01-20 18:13:49.672321,2026-01-20 20:13:49.672321,155,5,Completed
9018,1556,10,2024-06-21 00:29:44.553883,2024-06-21 02:29:44.553883,762,22,Completed
9019,5095,6,2024-11-18 15:09:58.153054,2024-11-19 02:09:58.153054,2668,118,Completed
9020,1832,5,2024-12-26 19:10:14.255289,2024-12-26 20:10:14.255289,263,6,Completed
9021,1578,1,2026-01-18 17:55:42.308107,2026-01-19 00:55:42.308107,2878,134,Completed
9022,2937,10,2024-08-18 23:55:28.755612,2024-08-19 00:55:28.755612,349,16,Completed
9023,3309,9,2025-12-07 13:40:57.643083,2025-12-07 22:40:57.643083,2607,10,Completed
9024,5624,8,2024-03-09 01:52:00.269657,2024-03-09 10:52:00.269657,646,1,Completed
9025,5771,1,2024-06-24 20:17:17.065056,2024-06-25 07:17:17.065056,4398,89,Completed
9026,5023,10,2024-03-28 23:00:28.412446,2024-03-29 04:00:28.412446,1981,86,Completed
9027,2462,9,2024-12-07 13:40:12.155426,2024-12-07 17:40:12.155426,1046,6,Completed
9028,2270,1,2024-10-20 04:32:42.420911,2024-10-20 07:32:42.420911,1198,44,Completed
9029,3795,2,2024-06-23 20:37:42.689272,2024-06-24 06:37:42.689272,1885,55,Completed
9030,577,1,2024-07-11 17:28:38.194441,2024-07-11 23:28:38.194441,2442,28,Completed
9031,1544,10,2025-02-05 16:34:00.547944,2025-02-05 17:34:00.547944,330,9,Completed
9032,4373,6,2025-07-01 06:10:35.330690,2025-07-01 14:10:35.330690,1873,18,Completed
9033,5507,3,2025-05-08 11:24:16.769912,2025-05-08 22:24:16.769912,3797,59,Completed
9034,904,1,2025-04-17 23:15:39.804456,2025-04-18 03:15:39.804456,1612,14,Completed
9035,2756,6,2025-10-11 22:36:35.305100,2025-10-12 02:36:35.305100,1049,40,Completed
9036,1199,2,2025-06-08 03:53:43.023859,2025-06-08 10:53:43.023859,1257,55,Completed
9037,5357,1,2024-11-15 15:40:33.333683,2024-11-15 21:40:33.333683,2415,55,Completed
9038,4011,8,2025-05-03 07:15:24.093143,2025-05-03 11:15:24.093143,271,10,Completed
9039,1714,2,2025-12-10 01:08:42.937549,2025-12-10 10:08:42.937549,1574,53,Completed
9040,544,4,2025-10-28 18:48:07.967109,2025-10-28 19:48:07.967109,471,15,Completed
9041,3319,3,2025-04-25 02:31:58.976035,2025-04-25 08:31:58.976035,2213,27,Completed
9042,4793,10,2025-11-09 03:24:13.427469,2025-11-09 12:24:13.427469,3343,29,Completed
9043,3225,3,2025-05-01 02:45:14.861268,2025-05-01 05:45:14.861268,937,13,Completed
9044,655,10,2025-01-28 02:30:54.592207,2025-01-28 03:30:54.592207,368,2,Completed
9045,1897,8,2024-12-21 17:06:29.945010,2024-12-22 02:06:29.945010,699,4,Completed
9046,25,2,2024-09-10 00:12:44.089620,2024-09-10 09:12:44.089620,1918,84,Completed
9047,607,8,2025-06-04 12:33:53.438423,2025-06-04 23:33:53.438423,721,0,Completed
9048,3888,9,2024-07-10 15:14:53.237426,2024-07-10 17:14:53.237426,600,11,Completed
9049,1941,7,2026-02-03 21:37:01.067703,2026-02-03 22:37:01.067703,367,4,Completed
9050,3067,8,2024-04-07 20:44:50.726402,2024-04-07 22:44:50.726402,138,1,Completed
9051,2308,6,2025-05-07 06:46:35.720699,2025-05-07 14:46:35.720699,1809,4,Completed
9052,50,4,2025-06-06 17:35:54.111375,2025-06-07 04:35:54.111375,4338,177,Completed
9053,5799,4,2024-04-28 17:59:26.728749,2024-04-29 03:59:26.728749,4607,39,Completed
9054,1919,3,2024-03-19 12:27:33.169279,2024-03-19 22:27:33.169279,3486,87,Completed
9055,5094,7,2024-09-06 14:25:13.260075,2024-09-06 18:25:13.260075,1323,48,Completed
9056,3094,9,2025-06-13 23:36:59.701499,2025-06-14 08:36:59.701499,2276,30,Completed
9057,2102,9,2025-03-07 07:05:47.200141,2025-03-07 17:05:47.200141,2949,25,Completed
9058,2231,4,2024-08-31 01:02:59.555704,2024-08-31 04:02:59.555704,1195,31,Completed
9059,1703,6,2025-09-22 04:43:18.701994,2025-09-22 06:43:18.701994,437,21,Completed
9060,5430,10,2025-01-15 05:46:41.069905,2025-01-15 08:46:41.069905,1161,32,Completed
9061,2136,7,2024-05-12 04:47:26.676116,2024-05-12 08:47:26.676116,1235,38,Completed
9062,5785,6,2024-09-06 18:04:09.402000,2024-09-07 02:04:09.402000,1962,26,Completed
9063,4349,9,2025-11-24 04:24:15.652702,2025-11-24 07:24:15.652702,820,19,Completed
9064,4997,7,2025-12-10 12:58:22.857084,2025-12-10 14:58:22.857084,604,26,Completed
9065,1456,7,2024-11-28 13:13:39.350070,2024-11-28 18:13:39.350070,1513,10,Completed
9066,3919,1,2025-07-23 05:13:01.539064,2025-07-23 15:13:01.539064,3609,148,Completed
9067,2341,8,2024-05-01 05:31:31.249282,2024-05-01 12:31:31.249282,506,11,Completed
9068,1548,7,2025-08-09 03:33:27.024093,2025-08-09 04:33:27.024093,314,14,Completed
9069,2162,2,2025-01-08 05:39:14.524324,2025-01-08 14:39:14.524324,1598,76,Completed
9070,229,3,2025-02-20 00:55:58.383457,2025-02-20 08:55:58.383457,2598,97,Completed
9071,5015,9,2025-12-30 23:53:49.817899,2025-12-31 06:53:49.817899,2022,12,Completed
9072,2043,8,2026-01-24 21:25:19.233672,2026-01-25 07:25:19.233672,714,7,Completed
9073,440,8,2025-10-22 06:42:29.902288,2025-10-22 17:42:29.902288,768,17,Completed
9074,4983,1,2024-04-16 08:04:00.458377,2024-04-16 14:04:00.458377,2239,15,Completed
9075,4244,8,2025-07-31 01:26:42.835745,2025-07-31 02:26:42.835745,64,2,Completed
9076,3850,2,2024-02-29 17:08:59.261230,2024-02-29 18:08:59.261230,200,7,Completed
9077,202,9,2024-06-05 14:21:00.331671,2024-06-05 16:21:00.331671,508,25,Completed
9078,2149,4,2025-03-16 20:27:46.799514,2025-03-16 21:27:46.799514,423,10,Completed
9079,4538,2,2024-08-12 20:00:49.962585,2024-08-13 07:00:49.962585,2198,43,Completed
9080,5662,8,2025-04-05 20:24:30.591274,2025-04-06 07:24:30.591274,741,7,Completed
9081,3821,4,2025-11-01 05:53:18.296441,2025-11-01 08:53:18.296441,1204,23,Completed
9082,2875,2,2024-09-27 23:01:15.971210,2024-09-28 10:01:15.971210,2179,57,Completed
9083,2207,9,2025-06-29 06:38:50.937274,2025-06-29 17:38:50.937274,2901,110,Completed
9084,1845,1,2024-07-23 18:45:11.925685,2024-07-23 20:45:11.925685,782,21,Completed
9085,5337,4,2024-03-07 13:03:17.282639,2024-03-07 14:03:17.282639,485,10,Completed
9086,5051,3,2024-03-09 12:40:46.190330,2024-03-09 23:40:46.190330,3749,77,Completed
9087,2287,8,2025-01-08 09:17:32.618846,2025-01-08 10:17:32.618846,66,0,Completed
9088,5697,4,2025-03-18 19:21:30.444516,2025-03-18 23:21:30.444516,1967,52,Completed
9089,152,3,2025-05-02 21:55:20.204383,2025-05-03 05:55:20.204383,2962,140,Completed
9090,2718,10,2024-02-27 02:02:05.732971,2024-02-27 13:02:05.732971,4051,183,Completed
9091,1287,2,2024-09-23 23:03:34.499191,2024-09-24 04:03:34.499191,1004,10,Completed
9092,1539,10,2024-10-13 14:53:39.185449,2024-10-13 22:53:39.185449,3106,8,Completed
9093,2932,4,2026-02-03 00:20:37.189278,2026-02-03 07:20:37.189278,3389,142,Completed
9094,1236,2,2025-11-11 06:05:23.651350,2025-11-11 14:05:23.651350,1703,44,Completed
9095,4582,7,2024-06-27 02:01:08.508078,2024-06-27 11:01:08.508078,3249,134,Completed
9096,4236,10,2025-03-27 15:26:15.505767,2025-03-27 23:26:15.505767,3138,49,Completed
9097,2025,9,2026-01-07 22:55:29.594902,2026-01-08 02:55:29.594902,1023,9,Completed
9098,1263,2,2024-06-08 02:38:35.996277,2024-06-08 06:38:35.996277,783,5,Completed
9099,3362,1,2026-02-07 10:51:06.248266,2026-02-07 11:51:06.248266,334,2,Completed
9100,4877,6,2024-04-24 10:18:50.673471,2024-04-24 14:18:50.673471,855,34,Completed
9101,4867,5,2025-07-05 00:50:24.473885,2025-07-05 11:50:24.473885,3365,15,Completed
9102,2279,8,2026-01-25 10:41:19.911968,2026-01-25 20:41:19.911968,724,9,Completed
9103,5045,5,2024-06-23 07:38:09.963889,2024-06-23 08:38:09.963889,279,12,Completed
9104,4440,5,2024-08-05 04:39:05.488004,2024-08-05 11:39:05.488004,1977,58,Completed
9105,3979,8,2025-03-08 06:03:14.510361,2025-03-08 17:03:14.510361,779,15,Completed
9106,1764,1,2026-02-11 16:04:58.230263,2026-02-11 21:04:58.230263,1877,9,Completed
9107,3199,5,2025-06-11 03:01:18.106189,2025-06-11 09:01:18.106189,1794,52,Completed
9108,5421,2,2024-11-29 09:48:28.551593,2024-11-29 19:48:28.551593,2161,78,Completed
9109,665,5,2026-01-02 07:48:11.445062,2026-01-02 13:48:11.445062,1790,36,Completed
9110,2212,8,2024-11-17 08:43:46.164293,2024-11-17 10:43:46.164293,154,6,Completed
9111,2940,1,2024-10-09 15:34:57.320968,2024-10-09 23:34:57.320968,3115,118,Completed
9112,4128,7,2024-06-21 23:01:16.345805,2024-06-22 01:01:16.345805,682,19,Completed
9113,5335,5,2025-08-13 00:57:51.359279,2025-08-13 07:57:51.359279,1830,16,Completed
9114,3364,7,2025-11-16 03:16:00.627957,2025-11-16 04:16:00.627957,337,12,Completed
9115,2947,9,2024-06-14 20:04:12.263517,2024-06-15 06:04:12.263517,2935,16,Completed
9116,4338,2,2025-05-04 08:54:34.763914,2025-05-04 15:54:34.763914,1375,64,Completed
9117,5237,8,2025-07-24 09:54:36.484506,2025-07-24 14:54:36.484506,362,8,Completed
9118,4011,7,2025-04-15 06:40:47.408444,2025-04-15 07:40:47.408444,351,12,Completed
9119,1359,4,2024-08-10 10:46:26.301790,2024-08-10 16:46:26.301790,2880,82,Completed
9120,128,3,2024-09-09 00:33:28.197537,2024-09-09 11:33:28.197537,3822,11,Completed
9121,1564,3,2026-01-12 16:43:21.098316,2026-01-13 00:43:21.098316,2841,49,Completed
9122,1741,5,2024-10-10 12:31:40.608974,2024-10-10 19:31:40.608974,1836,24,Completed
9123,3343,1,2024-06-03 18:50:09.375362,2024-06-04 00:50:09.375362,2138,105,Completed
9124,3182,6,2025-09-27 14:55:59.311548,2025-09-27 22:55:59.311548,1980,55,Completed
9125,212,3,2024-03-28 21:12:41.120498,2024-03-28 22:12:41.120498,354,12,Completed
9126,3532,9,2024-07-15 13:03:10.186045,2024-07-15 14:03:10.186045,243,8,Completed
9127,5274,1,2025-07-05 16:02:11.235531,2025-07-06 00:02:11.235531,2677,57,Completed
9128,3919,2,2025-12-14 12:36:43.238508,2025-12-14 19:36:43.238508,1302,1,Completed
9129,2104,7,2024-06-13 18:13:52.301544,2024-06-14 04:13:52.301544,3573,86,Completed
9130,3264,7,2025-08-23 02:15:20.217832,2025-08-23 05:15:20.217832,962,2,Completed
9131,2645,3,2024-10-07 13:09:58.067382,2024-10-07 16:09:58.067382,1009,35,Completed
9132,20,10,2025-02-15 19:21:42.687241,2025-02-16 05:21:42.687241,3857,103,Completed
9133,3966,9,2025-02-09 03:57:03.003255,2025-02-09 14:57:03.003255,3189,78,Completed
9134,247,9,2025-01-13 17:30:06.629023,2025-01-14 00:30:06.629023,1828,86,Completed
9135,2972,10,2025-07-26 09:12:57.180454,2025-07-26 20:12:57.180454,3735,24,Completed
9136,3484,9,2024-12-26 00:13:57.384702,2024-12-26 05:13:57.384702,1403,62,Completed
9137,3561,2,2025-07-09 20:00:17.597741,2025-07-10 07:00:17.597741,2185,89,Completed
9138,4302,8,2026-01-23 11:29:24.317586,2026-01-23 17:29:24.317586,417,13,Completed
9139,3800,2,2025-09-09 09:32:41.406799,2025-09-09 14:32:41.406799,870,42,Completed
9140,192,2,2025-03-19 23:13:13.535105,2025-03-20 03:13:13.535105,805,6,Completed
9141,5799,7,2024-02-29 05:56:02.883019,2024-02-29 14:56:02.883019,3267,98,Completed
9142,5445,8,2024-12-26 04:22:27.287531,2024-12-26 08:22:27.287531,258,5,Completed
9143,1939,10,2024-04-08 08:37:20.897569,2024-04-08 17:37:20.897569,3196,125,Completed
9144,4361,4,2025-09-12 04:05:58.321171,2025-09-12 05:05:58.321171,490,21,Completed
9145,2898,7,2024-05-03 09:30:48.846224,2024-05-03 15:30:48.846224,1998,74,Completed
9146,4203,2,2024-09-18 16:16:44.183626,2024-09-18 22:16:44.183626,1185,21,Completed
9147,3725,4,2026-02-11 06:45:29.664009,2026-02-11 13:45:29.664009,2849,134,Completed
9148,1021,5,2024-10-01 12:30:51.679825,2024-10-01 19:30:51.679825,2013,62,Completed
9149,505,5,2025-10-09 17:51:11.263146,2025-10-09 19:51:11.263146,506,20,Completed
9150,1131,2,2024-08-06 20:47:26.458999,2024-08-07 06:47:26.458999,1987,38,Completed
9151,2820,3,2024-10-18 15:38:15.999086,2024-10-18 22:38:15.999086,2639,3,Completed
9152,681,6,2025-08-26 20:49:12.519247,2025-08-27 04:49:12.519247,1781,9,Completed
9153,3526,7,2024-02-23 15:28:43.280835,2024-02-24 01:28:43.280835,3282,70,Completed
9154,1696,3,2025-10-01 19:01:59.421176,2025-10-01 22:01:59.421176,1068,2,Completed
9155,2883,9,2025-03-24 15:04:20.286961,2025-03-24 20:04:20.286961,1477,59,Completed
9156,4433,8,2024-08-16 01:07:37.630222,2024-08-16 07:07:37.630222,392,14,Completed
9157,930,6,2025-12-27 21:35:04.951305,2025-12-28 05:35:04.951305,1887,27,Completed
9158,3117,1,2025-02-01 05:09:09.878350,2025-02-01 16:09:09.878350,4150,127,Completed
9159,367,8,2024-07-02 11:00:11.961236,2024-07-02 13:00:11.961236,130,0,Completed
9160,1343,4,2025-06-07 11:05:56.442769,2025-06-07 20:05:56.442769,3711,82,Completed
9161,349,7,2024-08-14 14:26:42.361087,2024-08-14 21:26:42.361087,2361,36,Completed
9162,2084,8,2024-12-03 12:11:28.765087,2024-12-03 19:11:28.765087,519,3,Completed
9163,807,6,2024-11-08 12:41:32.173879,2024-11-08 14:41:32.173879,514,16,Completed
9164,5507,7,2025-12-08 01:19:00.608249,2025-12-08 05:19:00.608249,1400,59,Completed
9165,1120,9,2025-05-01 10:21:44.722250,2025-05-01 21:21:44.722250,3052,9,Completed
9166,3983,5,2024-10-18 18:25:52.263762,2024-10-19 04:25:52.263762,2990,12,Completed
9167,442,6,2024-05-18 18:14:12.908389,2024-05-18 21:14:12.908389,631,9,Completed
9168,2728,6,2024-04-24 20:38:13.752136,2024-04-25 06:38:13.752136,2297,56,Completed
9169,4808,3,2024-06-22 11:58:18.558973,2024-06-22 22:58:18.558973,3393,169,Completed
9170,2752,3,2025-11-28 16:53:01.939974,2025-11-29 01:53:01.939974,3342,161,Completed
9171,3221,6,2024-12-10 18:41:30.302429,2024-12-11 04:41:30.302429,2370,44,Completed
9172,4250,1,2025-11-04 22:23:14.129023,2025-11-05 07:23:14.129023,3399,49,Completed
9173,4346,5,2024-06-30 14:39:31.140976,2024-06-30 23:39:31.140976,2303,108,Completed
9174,339,5,2024-03-14 01:02:06.427595,2024-03-14 05:02:06.427595,1071,52,Completed
9175,1282,8,2024-06-15 12:20:11.334705,2024-06-15 23:20:11.334705,856,15,Completed
9176,1773,4,2024-08-27 10:42:49.436844,2024-08-27 19:42:49.436844,4223,201,Completed
9177,5396,9,2025-05-27 17:34:27.092568,2025-05-27 18:34:27.092568,296,2,Completed
9178,5053,6,2024-11-06 12:01:55.145937,2024-11-06 21:01:55.145937,2025,50,Completed
9179,2122,3,2026-01-05 23:57:55.676037,2026-01-06 03:57:55.676037,1485,29,Completed
9180,4253,3,2026-01-31 05:28:02.342069,2026-01-31 14:28:02.342069,3033,139,Completed
9181,3135,2,2025-12-18 04:38:10.954797,2025-12-18 08:38:10.954797,861,13,Completed
9182,775,4,2024-02-27 09:31:14.572380,2024-02-27 10:31:14.572380,419,2,Completed
9183,2207,5,2024-03-09 15:13:02.135746,2024-03-10 01:13:02.135746,3009,127,Completed
9184,4842,5,2024-10-18 04:32:14.444124,2024-10-18 10:32:14.444124,1584,65,Completed
9185,1076,7,2024-04-22 07:45:58.348641,2024-04-22 16:45:58.348641,3089,45,Completed
9186,2464,5,2024-03-07 15:05:35.615854,2024-03-07 16:05:35.615854,282,12,Completed
9187,2361,5,2024-07-30 22:44:43.539322,2024-07-31 00:44:43.539322,590,1,Completed
9188,4685,6,2025-10-29 23:21:27.872161,2025-10-30 08:21:27.872161,2003,63,Completed
9189,1739,10,2025-11-08 20:30:41.955898,2025-11-09 06:30:41.955898,3542,17,Completed
9190,3886,7,2025-12-03 06:04:24.716381,2025-12-03 09:04:24.716381,1056,25,Completed
9191,5789,6,2024-09-06 14:13:56.304276,2024-09-06 17:13:56.304276,715,4,Completed
9192,175,2,2024-07-20 01:48:09.520345,2024-07-20 07:48:09.520345,1281,35,Completed
9193,65,4,2024-11-15 03:05:17.306967,2024-11-15 09:05:17.306967,2888,26,Completed
9194,1748,9,2024-09-27 08:13:26.200832,2024-09-27 13:13:26.200832,1306,29,Completed
9195,912,6,2025-10-24 05:00:47.045805,2025-10-24 11:00:47.045805,1388,55,Completed
9196,3041,10,2024-03-17 16:58:35.180084,2024-03-17 23:58:35.180084,2714,131,Completed
9197,5512,4,2025-06-17 06:34:39.148788,2025-06-17 17:34:39.148788,4879,69,Completed
9198,2460,5,2026-02-13 14:12:28.649644,2026-02-13 20:12:28.649644,1648,21,Completed
9199,5367,10,2024-11-21 11:07:57.071334,2024-11-21 12:07:57.071334,377,10,Completed
9200,4053,9,2024-02-16 15:52:29.520956,2024-02-16 21:52:29.520956,1622,28,Completed
9201,1443,10,2025-04-30 14:50:50.487283,2025-04-30 17:50:50.487283,1188,33,Completed
9202,3132,3,2025-12-14 00:06:17.432564,2025-12-14 09:06:17.432564,3298,93,Completed
9203,2801,10,2025-04-16 11:53:26.500447,2025-04-16 15:53:26.500447,1397,69,Completed
9204,4817,5,2025-04-19 12:28:11.682330,2025-04-19 21:28:11.682330,2225,89,Completed
9205,1510,3,2025-02-10 00:47:43.120505,2025-02-10 05:47:43.120505,1747,74,Completed
9206,4411,7,2024-08-28 07:46:57.455540,2024-08-28 14:46:57.455540,2550,112,Completed
9207,1945,8,2025-07-05 01:59:54.919451,2025-07-05 09:59:54.919451,555,13,Completed
9208,2073,7,2025-12-17 20:49:27.732075,2025-12-18 07:49:27.732075,3891,97,Completed
9209,4570,9,2025-01-07 14:51:29.803164,2025-01-07 16:51:29.803164,556,12,Completed
9210,4308,3,2025-05-18 17:43:48.859150,2025-05-19 02:43:48.859150,2798,82,Completed
9211,3634,1,2025-09-20 03:30:11.209163,2025-09-20 12:30:11.209163,3659,18,Completed
9212,4526,7,2024-08-21 21:25:07.603821,2024-08-21 22:25:07.603821,350,2,Completed
9213,5509,4,2025-12-28 19:35:10.179245,2025-12-29 03:35:10.179245,3161,25,Completed
9214,5313,5,2024-08-30 07:45:08.546424,2024-08-30 10:45:08.546424,824,34,Completed
9215,4244,2,2025-02-24 00:53:50.476646,2025-02-24 08:53:50.476646,1459,20,Completed
9216,4552,3,2025-02-27 16:09:55.376005,2025-02-28 01:09:55.376005,3083,90,Completed
9217,1943,2,2024-06-19 16:07:30.134073,2024-06-19 18:07:30.134073,399,3,Completed
9218,3686,9,2025-06-01 10:23:25.174957,2025-06-01 15:23:25.174957,1410,31,Completed
9219,4829,10,2024-06-04 00:33:46.210775,2024-06-04 11:33:46.210775,4008,91,Completed
9220,4080,8,2026-01-26 11:10:49.870778,2026-01-26 21:10:49.870778,770,8,Completed
9221,1681,10,2024-08-23 12:30:22.659462,2024-08-23 20:30:22.659462,2831,82,Completed
9222,4049,6,2026-01-15 22:28:01.384371,2026-01-16 02:28:01.384371,921,13,Completed
9223,5645,4,2025-09-22 12:00:40.835419,2025-09-22 15:00:40.835419,1429,11,Completed
9224,3786,1,2025-04-13 03:26:24.192560,2025-04-13 09:26:24.192560,2363,23,Completed
9225,3449,9,2025-12-12 08:59:27.423370,2025-12-12 13:59:27.423370,1242,37,Completed
9226,4037,2,2025-04-15 13:14:58.153434,2025-04-15 20:14:58.153434,1304,57,Completed
9227,4914,2,2024-10-05 00:07:25.532809,2024-10-05 03:07:25.532809,630,21,Completed
9228,2497,6,2024-04-01 06:14:29.542736,2024-04-01 13:14:29.542736,1680,81,Completed
9229,2960,1,2025-12-28 07:58:11.340244,2025-12-28 13:58:11.340244,2113,35,Completed
9230,4078,1,2024-06-27 07:55:03.524900,2024-06-27 08:55:03.524900,359,3,Completed
9231,860,6,2024-12-18 08:36:52.220382,2024-12-18 09:36:52.220382,247,4,Completed
9232,597,7,2025-07-03 18:12:06.868576,2025-07-03 23:12:06.868576,1669,39,Completed
9233,4047,4,2024-08-05 04:49:43.191312,2024-08-05 05:49:43.191312,438,20,Completed
9234,1701,4,2024-07-08 21:30:57.693674,2024-07-09 08:30:57.693674,4968,67,Completed
9235,1120,10,2024-07-24 07:01:50.488968,2024-07-24 09:01:50.488968,775,11,Completed
9236,1000,7,2024-06-03 11:02:20.514075,2024-06-03 16:02:20.514075,1579,14,Completed
9237,1704,5,2025-06-29 22:02:17.908658,2025-06-30 06:02:17.908658,2439,29,Completed
9238,1868,9,2024-12-18 22:58:42.646673,2024-12-19 04:58:42.646673,1698,54,Completed
9239,2841,10,2025-03-12 01:27:24.904774,2025-03-12 07:27:24.904774,2292,29,Completed
9240,1636,10,2024-03-20 01:08:25.043045,2024-03-20 11:08:25.043045,3213,130,Completed
9241,4039,1,2024-03-19 13:55:00.058031,2024-03-19 23:55:00.058031,3408,3,Completed
9242,4621,6,2025-12-28 00:21:07.845181,2025-12-28 07:21:07.845181,1710,55,Completed
9243,811,6,2025-05-06 01:18:26.329877,2025-05-06 12:18:26.329877,2765,39,Completed
9244,147,1,2024-05-10 14:00:03.853996,2024-05-10 18:00:03.853996,1472,28,Completed
9245,3369,6,2025-01-30 00:10:22.561286,2025-01-30 05:10:22.561286,1138,7,Completed
9246,3603,1,2025-12-20 12:32:54.657032,2025-12-20 14:32:54.657032,738,14,Completed
9247,2291,6,2024-04-12 14:51:46.284701,2024-04-12 16:51:46.284701,451,3,Completed
9248,2489,7,2024-11-09 11:44:19.601075,2024-11-09 18:44:19.601075,2483,84,Completed
9249,1146,3,2024-12-28 08:30:56.331520,2024-12-28 14:30:56.331520,1899,24,Completed
9250,2755,4,2024-11-15 05:14:18.546046,2024-11-15 08:14:18.546046,1216,42,Completed
9251,3564,8,2024-05-02 07:12:09.653656,2024-05-02 10:12:09.653656,232,4,Completed
9252,1275,9,2024-10-19 07:38:10.409997,2024-10-19 09:38:10.409997,544,12,Completed
9253,2281,10,2025-06-28 23:12:13.938349,2025-06-29 04:12:13.938349,1955,85,Completed
9254,4953,5,2026-01-18 13:16:06.039321,2026-01-18 14:16:06.039321,270,9,Completed
9255,332,8,2025-06-07 01:03:51.861704,2025-06-07 10:03:51.861704,621,11,Completed
9256,2616,10,2025-06-15 21:39:30.084234,2025-06-16 00:39:30.084234,1127,20,Completed
9257,2202,6,2024-11-06 11:27:25.812135,2024-11-06 12:27:25.812135,228,9,Completed
9258,1140,3,2025-04-03 01:44:04.974140,2025-04-03 09:44:04.974140,3012,84,Completed
9259,2627,5,2024-07-05 07:52:24.775108,2024-07-05 14:52:24.775108,1867,10,Completed
9260,2317,9,2025-05-13 03:04:26.239516,2025-05-13 05:04:26.239516,521,11,Completed
9261,3689,3,2024-02-26 08:13:05.481621,2024-02-26 17:13:05.481621,2785,98,Completed
9262,2498,10,2025-09-20 03:19:30.416539,2025-09-20 14:19:30.416539,3960,71,Completed
9263,1851,1,2025-06-21 07:19:28.722232,2025-06-21 16:19:28.722232,3523,103,Completed
9264,23,7,2026-01-09 20:53:00.632320,2026-01-10 04:53:00.632320,2651,64,Completed
9265,326,9,2024-11-17 13:27:27.234500,2024-11-17 14:27:27.234500,265,11,Completed
9266,5366,8,2024-05-31 06:26:17.842556,2024-05-31 15:26:17.842556,706,34,Completed
9267,34,6,2025-02-02 19:27:36.592905,2025-02-03 06:27:36.592905,2316,85,Completed
9268,1525,8,2025-09-19 19:14:00.869035,2025-09-20 05:14:00.869035,759,6,Completed
9269,4235,2,2024-11-20 05:58:17.621180,2024-11-20 13:58:17.621180,1716,30,Completed
9270,273,8,2025-08-04 16:10:21.793675,2025-08-05 00:10:21.793675,620,13,Completed
9271,4394,2,2025-07-09 19:31:52.434408,2025-07-10 00:31:52.434408,958,14,Completed
9272,2554,1,2025-07-22 05:37:26.553576,2025-07-22 08:37:26.553576,1049,35,Completed
9273,1365,2,2024-07-07 06:21:22.365788,2024-07-07 10:21:22.365788,778,23,Completed
9274,420,10,2025-09-16 14:12:23.165563,2025-09-16 15:12:23.165563,362,6,Completed
9275,1568,7,2025-06-04 19:09:39.151426,2025-06-05 05:09:39.151426,3526,156,Completed
9276,2524,10,2024-03-16 00:02:17.473590,2024-03-16 10:02:17.473590,3348,42,Completed
9277,1048,5,2025-02-14 09:31:04.569897,2025-02-14 14:31:04.569897,1267,2,Completed
9278,5742,1,2025-06-23 04:45:55.341275,2025-06-23 11:45:55.341275,2504,93,Completed
9279,2668,4,2024-10-01 06:33:58.151396,2024-10-01 07:33:58.151396,487,14,Completed
9280,5623,4,2025-06-04 00:28:46.661490,2025-06-04 07:28:46.661490,2824,89,Completed
9281,2414,6,2024-05-31 15:08:39.062852,2024-06-01 02:08:39.062852,2413,92,Completed
9282,4558,3,2024-03-30 22:55:03.123316,2024-03-31 02:55:03.123316,1243,26,Completed
9283,4606,5,2024-05-20 12:41:42.883278,2024-05-20 22:41:42.883278,2878,120,Completed
9284,5397,3,2024-05-26 02:21:02.150539,2024-05-26 09:21:02.150539,2301,49,Completed
9285,4736,6,2024-10-26 09:20:08.747024,2024-10-26 16:20:08.747024,1768,56,Completed
9286,2462,1,2024-12-13 15:07:49.427135,2024-12-14 01:07:49.427135,3818,132,Completed
9287,2629,2,2024-11-23 09:44:03.540643,2024-11-23 14:44:03.540643,916,5,Completed
9288,2758,2,2025-08-22 06:40:37.520971,2025-08-22 14:40:37.520971,1450,35,Completed
9289,1822,3,2025-01-31 08:14:16.727225,2025-01-31 18:14:16.727225,3127,88,Completed
9290,5763,4,2025-03-06 19:33:59.752554,2025-03-07 01:33:59.752554,2719,119,Completed
9291,1801,8,2024-04-17 00:06:35.011871,2024-04-17 10:06:35.011871,658,29,Completed
9292,3741,7,2024-12-26 12:37:07.044686,2024-12-26 18:37:07.044686,2067,43,Completed
9293,2686,6,2025-06-21 10:33:58.672115,2025-06-21 16:33:58.672115,1376,49,Completed
9294,4270,9,2025-04-19 00:07:47.781101,2025-04-19 03:07:47.781101,782,9,Completed
9295,2777,2,2025-09-29 02:04:34.120736,2025-09-29 13:04:34.120736,2219,19,Completed
9296,310,5,2025-10-15 23:07:12.311011,2025-10-16 05:07:12.311011,1542,41,Completed
9297,1080,8,2024-08-28 23:14:42.090872,2024-08-29 00:14:42.090872,67,2,Completed
9298,1380,10,2024-06-09 01:08:10.617833,2024-06-09 09:08:10.617833,3168,67,Completed
9299,575,1,2025-05-10 00:22:24.219928,2025-05-10 07:22:24.219928,2712,26,Completed
9300,4809,1,2025-06-21 22:19:33.794200,2025-06-22 04:19:33.794200,2339,38,Completed
9301,1551,8,2025-11-30 00:48:58.505188,2025-11-30 02:48:58.505188,157,0,Completed
