store_id,product_id,quantity_on_hand,reorder_level
173,4036,39,32
20,3279,74,38
2,2701,72,37
64,3660,199,29
30,98,32,23
150,1353,38,41
106,4063,187,38
119,936,59,29
34,2148,173,39
125,3137,81,28
163,4308,192,18
197,2129,197,22
57,2683,103,27
15,4357,76,28
39,2298,153,41
28,5300,171,22
12,3536,132,18
195,3612,50,49
100,1934,103,33
7,3018,71,11
171,406,96,25
81,2131,138,37
20,2816,185,18
47,3589,127,15
28,4999,48,23
18,454,126,41
57,640,122,37
109,5079,176,38
179,3958,35,36
37,3699,185,33
104,1819,168,28
105,1802,30,11
100,5200,178,45
198,5617,6,48
44,1011,191,41
65,367,142,11
178,5356,143,45
147,1041,55,27
49,1601,112,26
67,2494,110,28
91,4563,35,41
46,1370,56,29
70,1973,157,25
158,1576,174,22
165,1156,81,14
91,3276,7,12
109,1749,89,28
47,3254,75,20
125,2654,142,22
83,3559,170,40
30,5507,17,43
104,4546,110,25
123,3173,183,25
162,4214,10,26
90,4531,101,16
110,4220,121,33
101,2357,124,24
61,1355,48,49
128,1996,110,17
163,3714,137,39
66,4454,104,32
13,3249,138,26
60,3759,98,16
107,3628,138,12
107,4859,47,48
9,1976,64,25
169,4813,102,43
65,1438,91,49
177,862,106,36
69,1174,192,34
149,4405,127,22
61,5187,60,30
112,527,119,15
39,2448,142,35
200,2911,37,20
22,2465,156,22
90,3662,41,17
83,5460,76,18
57,4797,58,40
165,2250,45,35
41,3329,39,40
115,4715,124,19
135,3901,33,13
89,512,114,41
33,3903,145,43
3,4554,44,25
39,4644,147,40
96,2801,183,49
164,149,73,44
168,1085,1,25
23,4057,47,15
194,1208,153,25
46,1745,115,27
6,4651,77,26
71,1126,170,31
56,3235,86,34
21,4681,97,27
80,5164,180,17
195,3814,183,33
26,5135,197,19
153,4644,167,19
79,3825,196,35
107,524,134,44
101,5301,79,16
113,1867,173,29
112,4918,24,16
192,173,174,31
181,1954,5,19
50,5643,45,13
29,4239,11,10
101,2645,195,35
147,2905,67,15
104,2040,104,42
95,3672,169,37
58,4573,122,46
142,2913,53,38
125,1051,198,29
143,5374,135,39
63,400,186,42
1,2514,196,21
116,1493,58,23
64,4506,173,17
139,2324,92,30
175,2363,198,44
9,5302,30,17
97,332,150,13
182,3332,57,25
118,1666,155,35
155,576,41,38
129,4698,45,14
10,29,186,29
141,2707,186,14
157,3714,164,26
111,1472,94,17
5,532,69,22
53,5138,150,37
91,2865,107,19
167,1914,196,14
180,3783,29,10
103,4496,147,19
46,1343,10,14
89,4996,85,12
39,2945,58,20
88,3299,198,38
42,5519,178,14
176,4493,199,21
31,1537,49,46
71,3160,185,32
75,1033,57,46
25,4908,169,44
132,2128,43,38
28,4387,157,11
2,3599,14,12
26,4957,79,18
72,1034,139,29
171,554,85,47
166,3087,193,30
21,4653,32,48
50,1571,173,41
17,1162,55,19
30,1934,4,40
43,4052,54,42
38,4572,105,29
125,3576,130,33
59,5270,35,36
59,5202,22,20
44,393,125,12
76,3572,189,18
31,2737,188,10
165,3250,118,40
102,2103,196,25
47,394,31,48
199,17,23,45
199,5402,54,34
163,5707,145,14
154,5581,69,23
184,1613,181,37
127,5601,68,49
43,2578,133,27
147,3211,29,36
150,2349,84,28
185,3074,97,24
65,592,77,21
123,2019,167,19
162,3839,18,18
50,4494,126,31
160,1598,142,40
53,2932,4,23
51,4512,125,34
20,5748,120,35
186,2404,138,32
92,1535,152,16
45,1534,131,27
178,5222,186,13
124,1347,61,43
115,4305,86,29
92,4059,157,14
136,3356,181,48
111,2793,70,16
18,465,64,35
106,5202,187,11
15,1954,72,30
138,1099,190,29
63,2034,20,12
148,4672,144,41
121,543,2,11
97,5257,6,36
180,3831,147,16
158,1309,134,45
131,404,106,21
129,821,108,41
10,192,81,37
49,5692,55,13
65,5704,108,28
161,3426,38,39
123,3691,179,48
93,3935,115,15
163,822,38,35
165,2357,132,10
179,5313,34,14
54,354,136,30
63,5243,190,46
46,3340,133,38
121,1729,185,41
7,2020,83,40
84,3887,187,28
128,4786,155,47
189,1054,10,30
12,3599,108,46
74,3172,44,41
38,53,12,48
95,1126,4,16
167,306,82,48
149,680,181,24
151,930,126,14
172,3144,45,37
172,3406,161,45
21,3668,100,31
105,2461,19,15
92,237,69,16
189,791,48,46
107,1229,64,38
5,2368,191,44
193,5296,170,20
165,4284,117,42
94,998,179,35
32,108,177,19
194,1773,68,41
34,825,46,22
29,3586,18,26
118,2385,14,21
133,5424,80,27
158,2361,199,42
107,5449,130,11
173,5542,44,15
78,677,4,13
165,4067,138,46
11,2974,79,33
4,5301,56,47
113,1157,58,14
46,1556,21,39
124,5156,122,44
131,4062,19,10
53,649,16,20
152,4807,129,11
98,1357,98,24
136,3185,135,34
134,5722,187,40
85,1866,176,38
86,5333,139,48
18,1233,58,17
134,3901,13,47
91,3389,156,14
108,1734,55,34
167,840,45,38
111,1755,4,49
1,5591,97,34
15,4900,135,25
142,2081,53,13
77,4846,186,42
85,2609,20,25
174,877,148,30
111,1476,12,45
117,4849,130,30
114,5166,36,29
20,2171,22,23
68,2679,38,42
40,3511,108,25
147,4028,36,37
104,5222,39,43
127,3985,150,25
74,332,99,23
125,4354,167,46
69,3461,123,41
2,1163,199,45
95,3106,144,12
44,603,59,48
53,5446,189,35
6,3607,47,47
43,5608,168,25
147,4157,140,37
146,2395,167,27
30,3803,83,45
199,3089,105,13
117,2374,163,10
181,2084,85,38
196,4646,87,37
192,2546,136,31
131,4028,84,43
153,1857,189,36
158,2079,6,17
164,3112,187,23
78,2601,74,19
169,1151,180,19
151,3402,45,28
178,4348,156,47
114,3252,134,25
16,5591,25,40
92,4405,51,29
200,278,116,19
158,1201,177,28
60,645,45,17
189,2489,22,44
39,1791,23,23
5,5376,128,41
3,4426,101,37
74,4245,30,39
80,303,21,10
11,4900,38,34
131,3145,123,32
15,1681,42,37
54,4876,170,22
13,4142,87,12
63,4333,90,38
112,4310,174,32
56,3274,151,46
39,2992,93,25
167,1830,144,40
102,4008,89,34
67,3180,85,34
158,115,120,24
108,2100,109,45
169,1262,34,38
90,4696,91,43
139,4900,64,31
198,3286,143,13
76,4726,172,25
118,3550,47,44
86,5572,24,16
22,2499,123,34
12,836,126,48
164,3080,7,41
50,3402,11,21
17,695,78,27
160,605,84,24
173,4001,21,49
165,3934,146,39
195,5782,119,20
25,3000,122,33
83,2204,35,15
101,4340,99,47
114,432,137,25
102,5568,130,40
105,3052,147,35
49,582,58,20
43,3293,104,27
19,579,136,44
80,771,97,28
26,1866,43,40
97,64,196,48
15,5691,58,21
53,3424,23,27
20,1922,85,31
133,55,0,11
176,3542,135,27
168,3190,117,19
24,3967,159,29
70,1466,176,19
140,2752,57,20
128,5355,87,43
112,726,72,11
171,1469,99,40
180,1320,127,33
149,5729,31,21
197,830,199,48
141,3866,146,13
2,4950,67,17
108,1307,77,43
134,2580,21,36
93,2853,45,23
151,1831,68,19
74,4908,88,21
89,250,150,23
164,3471,37,49
10,543,47,44
155,375,109,28
135,4658,32,34
50,3433,19,37
21,4487,144,15
86,551,70,26
46,4461,7,30
1,4090,81,44
89,5063,166,19
183,393,98,38
53,4283,58,13
113,4474,127,29
14,3065,76,30
39,236,48,27
126,3735,147,25
42,436,29,48
25,1402,64,30
157,934,72,47
32,113,128,11
11,5392,85,31
156,1966,42,25
197,1241,112,48
25,5492,50,30
52,4165,87,14
169,606,169,45
135,2859,10,19
161,4024,138,29
42,5593,31,24
108,2046,49,22
111,2756,24,49
57,2003,6,28
11,2688,83,30
70,3916,193,33
67,1223,177,34
30,740,153,42
105,1350,177,27
23,4780,73,43
51,1425,29,38
5,716,159,12
50,1399,15,39
172,121,18,10
120,2379,142,43
15,4208,18,47
110,2401,128,35
2,4156,171,18
152,2008,168,45
182,1232,56,18
10,4983,137,48
35,1923,65,44
126,2344,89,39
41,4991,92,18
47,2472,157,33
126,365,153,21
85,201,47,28
158,3333,116,10
122,2091,136,18
99,4353,55,25
166,4377,140,11
26,1369,34,33
20,4462,52,21
36,3410,174,13
64,219,57,26
43,1909,175,43
168,1673,33,11
18,764,91,35
150,2278,93,12
79,4181,90,46
16,2501,110,20
3,3056,90,47
69,3102,176,43
155,4360,115,30
168,2021,41,46
102,1557,58,49
4,2450,87,10
171,885,23,45
102,1930,150,44
52,4350,128,46
52,2630,79,11
117,869,9,21
66,4823,165,22
190,2681,99,47
83,4461,93,29
63,4282,138,15
179,1845,161,32
192,3028,199,32
124,2742,86,26
184,1253,95,19
11,2693,5,28
139,703,180,12
161,4438,58,13
66,5000,44,44
129,4131,103,26
33,3531,198,13
77,1217,96,27
155,1504,188,16
193,3610,82,25
106,672,164,40
173,4576,67,45
104,3874,186,17
86,5093,176,39
103,3279,47,20
84,1062,118,39
44,195,168,33
40,4560,160,23
45,4068,199,41
130,322,140,23
169,3791,156,20
180,1067,100,31
17,452,62,36
50,141,113,16
112,3472,174,29
169,4465,166,20
133,3657,121,32
180,1792,54,41
176,1270,28,18
90,3632,118,41
13,922,97,20
183,1022,143,16
162,3431,44,12
55,3664,144,31
94,4918,98,24
172,2122,141,48
2,3931,119,48
184,5776,96,27
86,248,175,11
13,3545,182,47
176,3891,27,34
116,1275,70,35
89,234,79,12
168,183,65,17
103,2782,178,18
188,4742,35,37
37,2215,14,21
21,353,149,30
18,5382,148,12
77,3580,65,25
183,2309,74,25
89,426,172,28
109,3165,113,26
63,4178,41,30
188,238,1,13
174,142,9,31
16,3664,25,28
172,3243,65,19
140,5192,193,11
64,1544,119,21
156,3639,193,46
183,1619,55,14
28,4646,13,12
87,2519,185,33
103,5643,188,18
100,3441,51,11
166,4258,198,38
183,1246,33,34
142,3371,64,41
159,4880,156,23
63,2564,58,44
174,1362,122,11
111,109,30,42
107,5405,116,41
89,1062,148,24
108,5065,130,46
20,5243,8,44
200,435,81,23
24,3128,36,49
38,1297,103,17
152,3186,97,21
69,5000,179,42
77,3331,57,30
149,459,68,17
194,3746,138,23
181,1890,62,21
112,3729,96,34
193,5553,170,10
8,4359,189,18
34,3098,27,12
138,1322,11,13
109,731,11,24
129,5370,173,47
163,5263,178,14
105,352,77,37
55,2851,158,25
26,4568,134,13
68,3029,18,15
95,2962,109,24
133,256,179,46
87,2878,35,30
79,1958,65,36
195,5047,117,19
43,2967,98,38
39,1687,119,16
155,3106,14,16
150,1928,156,47
49,4185,92,18
58,1000,149,35
59,4743,96,25
40,627,107,22
106,2495,193,47
15,3217,5,48
32,3056,55,25
58,2902,144,37
95,5211,159,35
56,293,112,49
119,2563,188,39
52,786,146,34
28,777,134,47
96,1913,131,24
152,3848,110,16
126,3524,89,17
165,1842,29,46
190,3964,98,28
5,513,21,33
172,4719,99,21
50,3290,187,48
192,1847,183,45
200,365,4,22
1,1447,129,23
143,2504,146,21
52,811,143,33
101,571,134,13
41,1248,162,43
63,2448,4,46
174,2464,13,45
21,3680,105,15
115,163,73,20
52,1397,39,43
199,4448,173,15
36,5271,197,36
24,1108,21,44
166,3743,115,31
99,967,121,26
68,3447,123,35
2,2352,33,23
99,2524,26,45
82,1140,196,41
194,994,159,18
91,151,36,30
57,2610,69,12
63,5119,4,40
104,872,11,26
71,1132,69,10
95,4478,131,14
105,1780,74,35
7,1398,37,49
57,1290,64,48
173,2455,158,33
126,2487,122,16
93,988,186,48
121,636,69,32
136,4430,90,17
3,4077,160,42
104,3290,65,36
160,3997,199,19
68,386,93,18
138,3432,102,40
18,436,104,37
83,2998,78,44
181,1001,185,32
76,1372,15,43
139,1161,190,15
160,4070,198,16
6,2460,107,21
166,3236,183,14
55,3013,0,49
156,292,4,45
26,1093,64,41
200,4122,17,19
74,3854,173,25
109,1625,24,32
115,5699,193,19
86,5233,31,49
150,128,90,12
6,3310,78,39
36,5204,190,21
127,5451,49,29
11,5708,51,41
82,5796,102,16
120,5612,120,45
34,201,105,40
3,5422,48,21
105,246,91,41
115,3582,58,15
178,477,149,40
102,2624,78,16
36,2898,83,37
94,3137,1,37
183,1004,138,39
30,2592,80,30
62,4068,111,10
181,5636,57,24
107,631,103,44
50,1002,180,24
160,1656,109,26
120,5444,17,13
112,1080,59,42
83,5367,24,47
9,2305,27,35
113,3811,117,19
16,2255,41,23
166,3171,140,43
147,2027,10,37
94,2063,29,33
36,2519,78,12
11,2657,55,42
79,4407,117,14
191,3112,43,25
85,1512,118,42
124,1543,110,13
171,4548,91,20
74,5631,34,26
96,906,186,33
33,5427,185,41
49,4684,178,29
178,4152,31,33
24,1142,86,45
21,4279,178,28
154,5657,198,32
147,1880,173,23
195,2464,188,34
66,5480,137,46
169,2031,94,19
64,5113,8,29
109,340,97,39
161,2234,192,18
32,2291,65,47
106,924,1,23
153,2768,162,16
188,380,177,31
131,3375,50,21
106,2743,197,11
51,1124,35,15
189,1782,123,36
25,5290,117,15
87,2844,145,31
92,1514,2,26
8,411,41,28
25,2,74,23
191,183,55,45
160,4612,40,21
160,5732,111,47
53,480,108,13
25,1446,11,47
26,194,152,11
8,334,102,14
197,819,91,20
130,3086,158,35
147,3329,71,22
198,2342,161,32
8,1038,88,32
187,110,92,34
133,2326,81,46
77,4002,80,20
159,4662,32,37
141,5037,106,33
118,3726,152,18
129,269,195,38
46,5219,133,21
132,1203,99,28
148,1626,2,40
93,1914,89,44
32,4188,145,24
97,5201,119,26
128,2518,144,48
78,5056,13,36
83,3569,36,36
115,5776,114,18
131,4557,79,26
52,5617,155,45
11,5316,38,36
9,2006,182,19
185,628,161,35
190,4972,112,16
184,2115,132,29
126,5303,60,40
51,912,115,28
2,3390,131,37
77,5054,175,44
107,2666,121,20
143,4657,129,11
39,2427,76,22
34,2057,35,19
171,332,199,41
66,5735,83,24
173,951,53,11
97,2276,27,13
127,344,106,46
27,5648,107,39
67,1118,96,10
190,5303,102,20
64,1918,47,33
130,2906,78,46
156,1302,166,38
118,5553,41,18
169,4344,188,24
114,1385,189,19
87,1434,22,26
97,3183,187,49
14,4189,182,33
50,3105,88,34
13,2806,5,19
196,3347,133,26
114,5007,2,31
19,2580,35,33
36,4606,118,14
70,773,115,30
12,3245,91,25
73,3793,51,42
13,2771,161,11
24,1136,174,23
174,4054,52,40
15,3574,149,36
174,1443,55,38
114,5601,138,15
94,1126,109,10
96,5468,162,38
35,1951,190,22
146,5006,5,25
150,4519,125,21
25,1842,21,49
24,3502,138,39
134,1160,1,41
164,1667,19,16
138,1033,15,48
12,4337,195,45
69,5219,114,17
148,1159,73,10
37,2324,5,39
18,617,4,21
111,339,112,34
41,111,65,20
12,652,153,20
97,5589,55,40
197,2097,29,13
73,4713,10,23
97,78,192,49
192,5245,192,12
158,5011,59,26
17,1454,48,37
35,4763,109,14
80,1718,131,10
168,2031,125,39
147,466,194,21
60,2760,64,44
175,112,101,20
126,2918,112,27
130,3514,1,28
198,1541,143,17
170,1279,69,14
117,4103,181,41
188,1686,194,24
11,2474,10,43
73,2756,134,21
27,5404,44,17
14,2317,51,36
99,1577,143,45
126,2636,150,26
187,5621,83,35
122,545,144,32
96,1144,70,10
112,3173,184,28
136,4945,190,44
75,4571,107,25
194,5638,89,34
5,4672,44,49
158,460,85,37
25,2257,158,36
106,5492,133,21
25,1704,186,24
75,3957,74,11
62,2240,62,39
65,765,192,26
1,5622,25,24
120,1747,144,13
116,4006,123,24
175,5255,71,30
73,1304,168,39
27,3620,129,25
38,3949,54,36
147,2968,192,38
40,438,10,42
140,5587,87,29
66,531,174,43
200,3735,99,27
33,3407,11,18
141,1900,135,28
43,3198,160,32
149,4434,73,31
162,3928,166,17
30,3147,37,30
20,907,137,45
82,2540,169,36
120,2758,2,41
164,2524,60,11
7,918,48,32
197,801,199,44
9,4951,41,31
45,1690,78,29
18,1593,116,42
47,1338,71,37
114,1873,199,14
1,1455,108,22
78,581,158,24
72,4662,47,40
53,5213,24,25
37,1379,149,29
20,2505,110,11
95,4107,13,21
199,4703,171,45
186,164,187,35
120,350,186,34
41,4424,192,23
166,3546,22,25
44,2662,70,11
121,3216,83,10
143,1026,173,48
113,2336,159,14
127,958,111,30
163,3455,115,49
81,1455,13,14
21,4164,65,18
40,1245,43,16
44,3741,149,25
109,122,75,47
90,1458,70,15
172,3813,128,11
5,1651,95,27
97,4073,22,32
124,772,162,45
197,732,97,23
149,4731,130,35
8,1683,161,36
66,4266,16,37
119,5772,199,24
165,4685,40,31
142,4528,113,44
162,1211,48,46
117,5308,167,32
108,5749,181,37
60,3125,191,42
189,2788,138,39
174,3285,94,37
149,1172,157,28
18,933,157,19
112,4948,90,19
61,211,110,43
197,2398,99,39
162,1668,63,35
82,5387,159,26
182,1613,9,32
99,5526,162,40
90,83,138,16
157,3851,133,38
169,5305,181,13
92,3837,12,38
198,2868,32,14
90,2505,156,44
58,798,44,24
158,4693,29,41
161,4609,23,29
191,2203,157,18
96,3825,193,15
34,5551,76,46
119,555,93,42
49,1327,55,21
12,4365,173,14
150,3305,102,36
152,3240,83,48
56,5531,113,30
153,938,173,21
194,5280,55,46
129,4618,149,47
118,2935,99,11
162,4389,78,16
17,5387,166,26
129,5232,8,33
149,3897,103,25
6,3663,50,16
75,1921,189,41
39,2939,45,13
187,2370,166,14
148,1524,86,32
84,4864,112,10
192,925,15,38
118,1404,35,33
152,2494,107,45
119,1087,78,22
90,3516,119,10
67,2855,131,34
38,1221,39,45
38,1711,169,31
28,4337,73,46
10,4218,3,35
152,5777,64,48
104,2705,119,24
180,542,156,11
112,3579,150,24
71,2301,19,22
152,5643,145,38
95,3179,41,25
114,2531,4,19
50,3988,7,20
166,2984,88,45
69,1923,111,12
146,1926,16,30
200,4273,127,10
99,3685,109,28
177,5398,154,21
17,5506,82,27
86,3686,94,33
53,3107,97,39
134,4730,180,49
94,188,89,20
194,915,105,33
133,5724,1,29
130,5061,194,11
190,2072,190,31
99,1098,23,35
133,2815,180,48
159,2350,16,33
81,5783,91,15
191,1267,64,10
74,3561,41,35
76,3607,95,15
118,1632,64,41
18,3721,166,43
115,3353,155,13
185,4125,192,21
200,1199,73,40
99,1113,53,36
119,1550,154,26
62,3192,141,24
132,1450,118,13
46,1014,50,48
71,1307,156,46
149,5046,29,17
173,2459,117,16
108,2215,114,14
79,651,99,31
150,2996,127,34
193,5418,174,43
6,3629,114,25
65,2598,124,22
83,5444,169,42
128,4674,146,11
155,2370,94,11
138,1694,136,17
127,1980,171,22
183,352,108,13
162,1569,184,41
41,2934,74,10
160,1591,60,25
195,4285,197,12
51,2051,16,44
110,5550,92,24
80,612,31,29
167,5097,151,19
5,3761,92,25
58,773,127,10
145,194,49,30
151,1437,44,46
174,3821,90,19
112,1128,154,15
135,795,102,48
105,5492,178,38
62,1641,32,38
7,5217,127,19
15,3263,170,28
125,1426,133,25
158,679,42,32
20,4977,4,29
195,4409,46,37
86,2443,8,29
112,404,146,10
54,1201,84,26
178,875,112,16
71,3993,138,26
95,1774,80,46
177,5664,143,31
50,4081,131,20
3,4312,102,30
118,2894,150,43
107,2138,118,39
46,4450,147,16
115,364,193,15
150,2113,12,39
180,618,96,15
37,5633,138,34
125,5380,129,28
60,587,113,46
195,4228,118,12
176,5753,95,22
158,4849,76,48
97,282,133,31
43,968,86,43
138,2223,167,28
71,5169,68,39
96,1798,78,35
2,4356,195,44
72,4979,88,34
67,4890,60,10
174,499,30,19
117,5612,145,45
169,3734,103,18
4,2086,92,14
87,3592,2,24
136,3775,102,37
10,5527,19,29
113,2188,116,34
102,4627,122,44
5,5268,119,17
74,1930,90,46
90,3531,56,41
113,3938,143,26
80,967,58,11
121,5652,10,30
187,3974,73,21
186,1301,8,35
151,3378,112,18
61,540,150,34
145,5772,71,26
28,3770,178,10
146,1622,179,42
52,1590,118,12
58,577,77,37
169,563,77,25
79,4878,37,20
1,2332,195,34
97,4710,76,32
73,775,180,31
108,2079,164,18
145,1395,115,36
4,2522,91,14
101,3611,147,40
46,5498,188,22
6,2072,11,31
83,5590,71,28
151,4225,30,37
94,5228,77,23
120,2616,133,15
129,2548,154,21
189,3403,150,42
150,3004,53,12
193,664,70,19
123,4069,77,26
57,1593,34,22
164,2676,125,40
25,4659,1,25
154,4999,100,32
5,3136,193,40
14,1530,15,29
80,1270,180,11
127,123,0,27
70,762,176,14
17,229,74,25
1,1160,92,41
146,3685,160,38
75,712,133,46
11,2697,147,23
92,3979,77,24
12,2590,12,19
162,5804,58,20
80,3552,113,29
110,4251,172,40
103,4866,113,17
136,4812,109,49
42,2020,50,20
142,2584,63,34
179,415,42,26
137,1589,66,10
83,330,177,46
98,3131,171,24
111,2706,109,30
166,3143,126,38
128,3435,6,29
157,3542,6,18
29,3707,49,17
28,1632,42,17
88,2065,0,24
92,2505,75,37
106,557,0,17
122,1385,149,21
76,2621,197,34
6,4894,78,29
2,3996,15,34
53,2011,163,28
114,5090,76,10
103,3351,120,35
31,5497,179,16
37,3248,11,38
184,2254,157,33
118,622,145,11
140,1588,184,38
55,1570,127,15
185,4032,56,15
111,3109,161,45
173,5455,120,44
25,3767,83,43
170,5422,165,33
146,1054,7,13
158,1772,55,28
18,2697,48,30
135,3571,173,49
79,4615,104,42
30,3931,42,23
133,5693,181,30
197,1907,32,24
161,149,132,37
6,5311,149,25
48,3474,72,42
104,1508,172,17
132,3250,56,13
141,237,98,44
106,3982,115,25
26,574,65,44
177,5142,93,31
20,1292,155,25
114,3413,32,39
108,3769,157,47
193,2559,108,43
181,2835,5,22
65,3808,42,45
131,4675,132,24
103,4142,8,37
149,2042,98,13
43,5338,18,24
25,3428,44,44
85,5155,23,14
111,4252,129,36
163,3946,5,48
86,3534,193,30
151,3030,197,11
13,1047,71,40
63,1861,52,18
99,3283,33,16
83,5549,105,39
117,3438,131,31
103,4191,73,28
195,2363,120,24
81,1482,113,21
94,1465,88,22
61,3185,172,42
156,4542,49,49
144,3203,170,36
171,698,99,36
139,204,185,28
152,3796,149,21
153,3425,65,20
77,1729,133,14
147,5550,39,22
34,4216,112,25
118,5382,175,48
66,5243,188,16
200,3530,101,27
133,525,181,37
75,3978,122,22
66,913,59,46
102,1802,113,33
182,3528,104,29
24,3215,196,43
76,121,64,30
80,4250,0,30
179,1090,154,47
152,1813,11,49
178,250,174,37
105,5064,187,27
182,4497,99,37
17,2928,199,42
163,5464,85,39
30,1596,66,12
175,2152,122,30
42,3304,183,34
22,566,196,49
31,161,137,23
51,5375,59,22
165,4845,88,42
88,206,131,41
141,3626,22,19
89,5149,51,14
124,3902,66,40
159,1976,37,18
100,4611,61,35
142,1432,39,20
117,154,74,12
39,3096,175,19
92,5646,153,46
166,742,114,30
75,3827,83,29
18,487,199,15
39,5121,195,36
83,1230,77,20
67,5590,49,46
41,3992,6,27
46,589,84,26
155,1059,148,16
122,3417,97,18
23,4269,159,16
35,1877,185,22
141,2597,117,47
126,3997,133,14
26,4467,44,21
163,2453,155,25
169,2106,142,11
134,406,144,26
53,3563,186,16
136,2398,166,11
175,2419,20,44
93,739,28,31
64,5150,25,47
34,1588,51,39
29,141,69,48
163,4751,165,20
48,3321,122,18
116,3967,173,40
193,5755,43,19
195,5771,181,22
103,5269,79,32
142,5374,64,42
174,4842,5,26
27,4263,133,32
174,862,122,17
157,1630,75,47
1,5710,55,35
82,3264,31,45
131,5709,118,18
26,945,82,25
149,1591,142,23
118,1102,29,46
24,562,134,25
45,989,155,20
116,5357,0,21
157,5730,43,47
18,3715,57,14
131,5350,11,34
179,5236,65,36
128,206,73,17
111,3555,33,23
128,2222,130,12
114,4137,23,45
165,933,149,42
120,2399,135,38
191,4577,80,29
108,2028,107,49
19,2238,26,31
151,1654,69,18
84,4077,162,34
24,3228,31,46
154,2823,6,44
54,4138,88,18
99,5194,8,40
89,4309,159,12
161,5389,7,34
57,854,184,45
122,2965,111,36
113,1128,75,47
137,4866,39,11
101,1528,44,16
85,4345,160,22
59,4787,182,38
16,1105,74,45
133,2572,180,23
44,2282,95,28
46,3090,7,42
138,3334,82,36
58,3539,173,12
70,2220,85,16
64,3549,55,45
70,1520,12,33
127,3591,196,27
60,2591,82,14
87,3940,23,28
11,1135,147,23
93,4662,43,32
85,2821,198,32
63,2963,96,38
128,5211,194,15
154,2227,77,13
41,5283,19,35
53,4093,182,49
152,4999,94,29
81,1348,83,27
200,1436,188,21
94,3128,138,45
135,3005,39,43
128,464,94,36
73,4160,159,16
83,667,79,32
192,2766,42,12
200,4405,186,30
112,722,119,48
51,443,2,37
99,2770,179,18
199,214,196,19
134,424,149,25
30,2372,91,24
101,2068,195,49
119,2271,130,33
57,4680,63,45
193,908,158,36
106,4116,172,33
61,3754,20,38
17,2319,25,48
191,732,177,33
7,5171,152,24
163,3473,149,21
121,4176,65,49
197,840,167,11
91,3285,117,12
30,2367,67,35
106,5298,110,18
134,3776,100,14
56,3236,23,33
136,681,113,16
125,4908,159,17
20,1147,191,44
30,5555,37,34
190,4556,75,16
77,4600,24,21
26,1626,115,17
66,3332,9,35
61,43,187,29
189,2406,199,18
45,2843,33,37
46,5186,108,33
24,1413,57,29
77,5327,3,15
115,3385,144,31
16,368,73,29
144,870,164,24
66,1699,145,43
129,649,22,38
74,5526,131,24
25,1499,190,19
14,1356,170,47
135,627,74,16
21,3013,125,28
93,646,144,23
91,4528,81,25
132,1300,32,29
12,5782,90,49
22,104,182,41
162,3810,87,32
154,4514,43,44
156,5536,100,28
159,3293,78,34
14,4143,31,19
87,5778,70,12
81,4777,97,41
151,3349,78,29
8,2809,26,27
166,1992,197,46
10,3223,5,15
30,4044,176,24
7,1978,33,11
2,996,32,26
22,2876,107,26
133,2023,50,16
197,4332,152,10
56,1628,9,24
20,2441,173,38
198,2044,48,43
68,3409,55,37
185,1490,103,26
21,846,79,45
17,3884,31,11
79,544,63,45
27,733,48,11
167,4473,73,39
83,2919,125,10
111,4694,30,13
115,1744,46,32
113,4761,135,46
197,1100,27,14
13,2286,46,34
113,1260,79,26
98,5067,117,23
50,577,163,48
138,3846,56,26
56,2117,164,28
104,2387,98,39
172,952,125,42
28,1775,195,20
37,2656,38,43
36,1093,52,36
184,925,21,44
92,2311,74,10
36,1180,155,31
129,3001,43,44
171,4238,1,36
137,1388,42,33
107,1056,65,37
106,429,48,15
195,3032,153,33
115,4043,50,32
32,3737,32,22
119,443,37,17
124,2350,166,14
70,2893,64,24
58,502,193,40
180,326,96,46
198,2977,27,13
89,2256,50,49
193,2275,90,26
168,867,64,11
148,5073,55,20
88,1683,149,27
115,922,10,42
138,2088,47,29
76,3708,14,33
190,5681,48,21
37,2743,86,21
60,1616,164,21
91,1900,143,24
77,975,7,15
94,4513,1,42
67,2198,18,31
180,1698,28,40
163,1211,60,28
112,312,72,14
190,4492,57,26
140,980,140,33
29,3440,189,46
150,4013,172,30
81,1241,28,11
53,2699,128,29
22,2102,150,16
188,2135,11,49
49,1827,31,21
177,2850,26,16
135,4275,160,36
46,737,98,45
11,3705,7,24
16,1693,54,48
182,3036,79,41
185,4941,195,11
36,2341,50,10
51,3428,91,36
150,945,88,24
165,916,163,48
3,2011,158,39
35,1968,146,47
113,165,126,15
38,3172,30,11
106,833,107,18
55,522,143,40
169,1512,172,18
38,2930,110,19
118,4729,126,16
162,2047,190,46
11,5205,192,20
14,1493,33,38
81,3356,142,33
21,1601,83,22
156,1799,55,31
107,3821,128,12
102,2058,102,43
86,4242,153,34
60,2554,64,11
34,252,185,22
65,5517,138,26
4,2923,18,10
105,3611,54,28
56,151,39,12
70,797,78,19
80,2893,49,46
10,1750,54,46
35,3340,52,47
138,1047,127,48
76,5680,180,34
191,1852,160,46
97,3695,164,17
153,4249,10,15
125,300,5,22
32,1861,171,16
106,1740,74,14
56,2669,15,22
154,2593,123,40
68,882,87,31
155,37,194,26
90,5714,158,40
11,2025,80,23
181,1653,199,49
102,5080,23,34
32,5445,195,46
187,280,44,24
158,5059,86,29
137,5304,101,25
11,3203,1,35
87,637,46,49
145,402,25,32
