call_id,customer_id,agent_id,call_start_time,call_duration_seconds,call_reason,status
20537,18007,2039,2025-03-31 13:53:59.400861,519.0,Return/Refund,Pending
9932,20639,1985,2025-08-30 08:51:57.884899,952.0,Product Question,Escalated
4773,40874,2043,2025-03-25 21:29:08.452722,189.0,Return/Refund,Escalated
3441,24579,217,2025-10-16 23:35:00.456041,1717.0,Complaint,Pending
11451,40043,1827,2025-10-02 16:11:59.935898,879.0,Order Inquiry,Resolved
4705,38562,1067,2025-04-29 22:24:31.957018,1003.0,Technical Support,Escalated
1601,5815,315,2025-04-07 07:57:21.687901,452.0,Product Question,Resolved
19352,21796,2449,2025-09-29 12:04:50.189330,958.0,complaint,Escalated
14140,18253,2680,2026-01-18 11:21:46.584216,290.0,Technical Support,Resolved
18213,31648,1597,2025-02-27 17:18:43.731514,1114.0,Complaint,resolved
5238,14988,1640,2025-05-13 05:11:49.602579,1221.0,Product Question,Escalated
12005,46164,2020,2025-04-12 15:43:56.026952,761.0,Account Access,Escalated
5289,4638,59,2025-05-14 21:43:13.913578,1624.0,Return/Refund,Escalated
10295,47055,1372,2025-04-17 17:06:19.729034,644.0,Technical Support,Resolved
7390,31857,212,2025-06-25 09:02:27.506105,1544.0,Product Question,Resolved
18033,17294,2698,2025-06-11 00:43:01.058295,458.0,,Dropped
22415,17826,813,2025-10-04 10:18:03.391171,320.0,Order Inquiry,Pending
19615,4180,212,2025-03-09 16:28:17.444728,972.0,Product Question,Pending
15889,24597,550,2025-10-20 22:20:27.182949,115.0,Product Question,dropped
12679,10703,313,2025-10-11 04:15:23.273188,1107.0,Order Inquiry,Dropped
14507,29443,34,2025-08-01 18:38:11.655895,919.0,Account Access,Dropped
18876,33106,1640,2025-12-03 19:06:39.030926,,Technical Support,Escalated
10930,34900,1677,2025-10-08 18:26:50.039114,471.0,Order Inquiry,Escalated
22186,23291,988,2026-02-08 20:35:40.036846,1737.0,Account Access,Escalated
8749,23042,939,2025-06-18 13:41:10.804797,1036.0,Account Access,Pending
18869,41954,482,2025-06-18 15:22:04.333809,849.0,Technical Support,Escalated
12947,2203,1225,2026-01-25 00:46:29.309838,111.0,ORDER INQUIRY,Resolved
19560,38638,779,2025-05-05 02:27:25.986897,,Order Inquiry,Resolved
3881,42310,529,2025-09-07 20:04:07.171131,1397.0,Return/Refund,Pending
22404,11564,515,2025-07-26 15:14:42.309733,838.0,Account Access,Dropped
10674,21419,217,2026-01-24 06:35:55.745762,541.0,ORDER INQUIRY,Resolved
6858,1262,394,2025-06-03 12:36:05.070347,68.0,,Dropped
14868,29003,881,2025-10-31 03:46:13.836232,451.0,Billing Issue,Pending
5559,29372,1387,2025-08-25 11:18:58.343585,1180.0,Return/Refund,escalated
17670,6653,1372,2025-09-17 20:33:38.863111,1511.0,Return/Refund,Escalated
12131,44775,2211,,295.0,Product Question,Pending
586,23292,1834,2025-05-02 00:38:26.438621,1155.0,Order Inquiry,dropped
20195,29080,1985,2025-12-13 07:38:03.415526,451.0,Technical Support,Resolved
21701,35841,2247,2025-06-03 11:21:16.130473,823.0,Order Inquiry,Resolved
8476,24787,1076,2025-10-14 06:45:17.723640,1127.0,Complaint,Resolved
4678,38114,94,2025-12-26 20:58:01.904912,1178.0,Billing Issue,Escalated
23038,45116,2434,2025-09-12 11:04:24.751626,1557.0,Order Inquiry,Resolved
3197,7786,2043,2025-09-28 15:30:26.641345,885.0,Technical Support,PENDING
10684,2592,1455,2025-10-18 04:40:58.659891,213.0,Product Question,Resolved
19539,18353,2808,2025-06-10 09:16:47.060650,683.0,Account Access,Dropped
10803,26726,1067,2026-02-02 07:14:35.979388,705.0,Order Inquiry,Resolved
11814,12912,550,2025-05-04 19:05:49.086001,1467.0,Complaint,Pending
11551,16886,2625,2025-08-30 03:47:52.030748,1074.0,Complaint,Dropped
17860,11719,1225,2025-05-26 06:45:41.944544,269.0,Order Inquiry,Pending
21992,19062,805,2025-11-29 13:41:22.483968,1208.0,Complaint,Dropped
6757,21179,191,2025-04-01 07:16:50.708593,1272.0,Return/Refund,Escalated
24012,41204,191,2026-01-29 10:08:34.217248,320.0,Return/Refund,Pending
260,6585,813,2025-08-15 13:08:38.756118,1409.0,TECHNICAL SUPPORT,Dropped
2013,22102,779,2025-03-12 03:28:54.575234,1751.0,Technical Support,Escalated
7560,43174,628,2025-09-25 19:46:54.653992,681.0,Complaint,Pending
16225,18252,1737,2025-06-23 19:47:28.801460,564.0,Billing Issue,Dropped
15638,49129,401,2025-04-04 17:53:43.273908,464.0,Product Question,Pending
8613,43459,217,2025-10-13 00:47:47.682641,488.0,Order Inquiry,Resolved
11232,48032,969,2026-02-05 20:07:29.041317,666.0,Account Access,Escalated
21965,44092,273,2025-09-12 23:17:39.079502,371.0,Return/Refund,
9156,265,2757,2025-11-10 04:27:42.909757,1564.0,Complaint,Pending
10234,13290,2465,2025-10-23 17:35:45.369049,97.0,Order Inquiry,Pending
2211,5683,1597,2026-01-15 10:55:43.104588,935.0,Return/Refund,Escalated
12274,5972,2513,2025-03-21 21:17:34.989054,600.0,Product Question,Dropped
17738,29311,1985,2025-11-05 10:07:21.612338,1681.0,Return/Refund,
17835,2916,1676,2025-05-11 13:52:04.412380,1683.0,Account Access,Escalated
11731,48994,59,2025-12-09 00:05:49.138029,790.0,Order Inquiry,Escalated
4464,35528,20,2025-05-24 03:23:27.451980,1617.0,product question,Resolved
23963,48938,529,2025-06-11 17:39:05.326777,1562.0,Order Inquiry,Dropped
5209,46101,233,2026-01-26 03:53:31.541029,1549.0,Product Question,Dropped
2594,41047,1076,2025-09-01 01:59:21.787332,363.0,Complaint,Pending
24307,1717,779,2025-03-10 14:01:48.305482,335.0,Technical Support,Resolved
21070,21480,2465,2025-08-28 09:45:27.299525,1184.0,,
9130,30921,1416,2025-07-03 21:52:13.456705,1136.0,Order Inquiry,Escalated
2904,8916,2434,2026-01-15 20:35:58.933010,759.0,Account Access,Escalated
12244,21171,1103,2025-03-13 01:36:04.512593,1012.0,Return/Refund,Dropped
1534,2934,805,2026-02-14 00:18:29.123891,638.0,Return/Refund,Resolved
3703,36778,2168,2025-10-26 08:44:35.566677,620.0,Technical Support,Pending
21007,18931,2259,2025-07-16 16:39:14.819595,863.0,Order Inquiry,Resolved
13273,36252,371,2025-08-11 03:49:37.259272,998.0,Account Access,Escalated
15842,28802,175,2025-11-30 15:49:31.188998,994.0,Account Access,
2686,21235,1675,2025-08-15 04:26:52.749294,,Return/Refund,Resolved
9084,24216,854,2025-10-28 16:00:59.174244,539.0,ACCOUNT ACCESS,Resolved
21399,7046,1372,2025-09-19 04:09:15.404675,688.0,Technical Support,Dropped
1818,10426,2360,2025-12-22 16:09:59.552698,1375.0,Account Access,Escalated
13962,25097,2303,2025-12-26 09:28:37.082623,322.0,Order Inquiry,Escalated
278,49831,352,2026-02-14 07:15:42.453694,1530.0,Product Question,Pending
16995,17965,800,2025-08-11 16:57:19.235541,248.0,Product Question,Resolved
19548,14904,191,2025-07-12 15:49:26.324439,1465.0,Order Inquiry,Escalated
20487,3053,854,2025-06-09 14:03:51.149417,1652.0,,Escalated
15193,3795,175,2025-04-04 11:12:56.507706,1384.0,Return/Refund,Dropped
21686,31158,2846,2025-04-08 07:05:51.636061,1130.0,,Escalated
8868,32897,1255,2025-12-14 23:29:20.678236,914.0,Return/Refund,Escalated
7511,44970,2572,2025-07-15 10:26:15.242959,968.0,Complaint,Pending
20913,37077,2834,2025-04-10 22:03:47.432800,1404.0,Return/Refund,Dropped
8379,4201,94,2025-03-01 12:46:15.946039,931.0,Technical Support,Resolved
11954,14665,2953,2025-08-11 14:04:42.143617,683.0,,escalated
341,6732,1859,2025-02-22 18:04:53.993336,1134.0,,Pending
20748,17543,1827,2026-01-12 10:36:02.783939,237.0,,Resolved
768,42763,2465,2025-11-27 06:42:48.078875,394.0,Complaint,Resolved
22309,8224,191,2025-11-20 13:37:55.750351,738.0,Technical Support,Escalated
16422,36924,550,2026-01-22 00:03:55.961772,1008.0,,Pending
5092,18140,2939,2025-07-31 06:54:56.347483,452.0,Complaint,Escalated
9928,41628,1305,2025-04-28 16:32:32.201278,724.0,Technical Support,Resolved
19279,32193,1496,2025-07-14 22:54:55.738309,1332.0,Order Inquiry,Pending
5474,5815,245,2025-10-29 07:58:37.271046,243.0,Order Inquiry,Dropped
22747,48837,512,,1079.0,Technical Support,Pending
12995,20413,800,2025-09-07 16:47:36.854403,284.0,Product Question,Escalated
4076,22065,2539,2025-11-09 13:48:18.617871,882.0,Account Access,Pending
18487,11398,800,2025-11-22 08:52:31.466789,394.0,Product Question,
22647,26682,1441,2026-02-02 21:45:48.001460,1771.0,Order Inquiry,Dropped
14487,41600,212,2025-05-30 11:07:41.016395,,,Dropped
20903,21306,2922,2026-01-27 00:30:46.291466,792.0,Billing Issue,Resolved
9143,37272,1737,2025-06-26 01:55:15.745172,1593.0,Order Inquiry,RESOLVED
20580,14018,2691,2025-02-24 05:17:29.623353,1103.0,Billing Issue,Escalated
5069,13629,1595,2025-11-07 08:07:09.055455,1301.0,Order Inquiry,Dropped
8744,38686,2660,2025-07-26 04:11:44.944636,1301.0,Technical Support,Escalated
19780,9479,529,2026-02-03 04:14:11.474328,893.0,Product Question,Resolved
14992,26040,1649,2025-09-15 16:17:31.885170,,Order Inquiry,Escalated
17880,11834,2577,2025-03-26 02:21:29.320283,1668.0,Return/Refund,Pending
12948,2134,2660,2025-06-21 08:28:36.283792,750.0,Return/Refund,PENDING
16089,48898,1024,2025-09-30 08:47:27.843933,526.0,Product Question,Resolved
18777,26757,1811,2025-07-26 04:26:32.068794,997.0,Technical Support,Escalated
24220,12376,1441,2025-07-02 05:01:11.804439,847.0,Order Inquiry,Resolved
34,40602,2922,2025-11-10 15:17:00.325581,1353.0,ACCOUNT ACCESS,Resolved
11483,22414,512,2025-07-11 06:04:31.841544,,Technical Support,Resolved
16502,18313,278,2025-10-20 12:59:43.085077,,Account Access,Pending
9502,44098,2405,2025-10-09 11:05:51.375973,113.0,Account Access,Escalated
7499,35241,2260,2025-03-18 11:03:05.778089,1140.0,Return/Refund,Dropped
17260,12451,1225,2026-01-17 18:24:47.099508,434.0,Return/Refund,Pending
1977,41383,2623,2025-10-26 16:37:52.508398,719.0,Order Inquiry,Escalated
23273,5150,63,2025-03-02 22:36:34.074649,1413.0,Product Question,Dropped
24862,33383,2840,2025-07-30 03:47:37.568204,664.0,Return/Refund,Escalated
7582,13275,413,2025-12-14 19:24:43.394253,213.0,Product Question,Resolved
23788,26881,1637,2025-04-15 06:40:24.199196,1759.0,Return/Refund,Pending
12474,6725,1236,2026-01-23 05:50:35.588841,1049.0,Return/Refund,Pending
21955,22835,394,2025-12-17 18:57:56.169516,1226.0,Billing Issue,Resolved
10409,27747,1455,2025-07-04 11:28:58.762824,527.0,Product Question,Pending
21581,25241,1441,2025-07-26 23:58:54.180364,544.0,Complaint,Resolved
19490,13760,529,2025-04-20 20:46:08.311356,1699.0,Billing Issue,Dropped
10823,25,1676,2025-03-17 08:47:31.570744,1373.0,Return/Refund,Escalated
3366,35852,683,2025-08-31 10:28:56.513172,858.0,Return/Refund,Resolved
5884,19013,881,2025-12-10 14:06:46.465545,,Order Inquiry,Escalated
11037,44028,2334,2025-12-17 09:51:06.041661,370.0,Order Inquiry,Dropped
17775,28523,2629,2026-02-03 19:27:38.599015,1468.0,Complaint,Escalated
18334,27450,245,2025-03-25 16:25:43.871311,773.0,Order Inquiry,
11862,11072,683,2025-09-01 08:05:39.071537,1754.0,Technical Support,Resolved
12370,43668,427,2025-02-21 03:40:04.640280,1790.0,Return/Refund,Escalated
9038,41338,2334,2025-12-24 02:58:23.487503,,Product Question,Dropped
14999,13253,70,2026-02-03 00:50:16.250381,256.0,Product Question,Resolved
19611,30875,2250,2026-01-17 10:56:44.555334,844.0,Billing Issue,Resolved
5610,44937,217,2025-05-05 11:41:19.406862,626.0,Account Access,Dropped
10426,13989,779,2025-06-13 17:05:54.051684,201.0,Billing Issue,Resolved
7939,45557,881,2025-07-25 04:51:27.837961,1689.0,Order Inquiry,Dropped
19675,44486,2785,2025-08-26 13:55:24.990248,930.0,Product Question,Pending
23710,12752,359,2025-07-18 00:00:34.656794,735.0,Complaint,Escalated
15935,25857,2785,2026-01-01 15:23:07.928398,1309.0,Complaint,Dropped
19731,15998,2474,2025-05-06 12:11:53.888782,1143.0,Account Access,Resolved
21145,9281,694,,696.0,Complaint,Dropped
2026,14999,779,2025-11-02 14:18:08.723606,384.0,Complaint,Dropped
9959,8590,302,,1041.0,Return/Refund,Escalated
20669,14689,1562,2025-10-18 11:22:36.991223,1270.0,Product Question,Escalated
10900,20027,2713,2025-07-20 08:48:32.402977,655.0,Return/Refund,Dropped
14587,24822,2239,2025-12-07 16:05:04.643384,1462.0,Technical Support,Pending
4116,20015,480,2025-03-16 12:25:18.563664,908.0,Return/Refund,Escalated
7101,4494,352,2025-04-15 05:26:53.669286,1230.0,Order Inquiry,Resolved
493,20115,2691,2025-09-25 11:55:40.716645,,Return/Refund,
23204,39518,2850,2025-06-17 07:31:15.016230,848.0,Return/Refund,Dropped
4932,35943,1637,2025-08-10 18:17:53.293163,841.0,Complaint,Dropped
14684,7432,2786,2025-04-20 04:33:00.346997,1515.0,Return/Refund,Resolved
1639,43501,2121,2025-03-01 11:46:13.581436,976.0,Return/Refund,Pending
772,32201,482,2025-10-24 20:33:29.026936,1320.0,Technical Support,Dropped
15025,49983,895,,794.0,Account Access,Pending
23392,40233,2984,2025-11-28 07:09:54.752810,484.0,order inquiry,Dropped
20223,37929,2788,2025-02-19 00:15:40.465758,1448.0,Account Access,Pending
10293,28375,2786,2025-09-09 03:20:55.595493,519.0,Order Inquiry,Resolved
19535,30573,34,2025-10-13 17:10:33.000480,536.0,Complaint,DROPPED
23615,25478,234,2026-01-23 20:32:21.770724,1035.0,RETURN/REFUND,Escalated
15488,32638,2723,2025-12-21 12:48:18.637741,726.0,Product Question,Dropped
3724,10144,2882,2025-10-24 11:30:26.333164,737.0,Return/Refund,Resolved
1947,40448,59,,1068.0,Return/Refund,Dropped
19431,40457,2284,2025-05-29 16:29:11.764203,505.0,Complaint,Resolved
5860,47972,884,2025-02-19 00:38:44.297153,443.0,Return/Refund,Escalated
799,48278,2190,2025-05-26 00:52:28.628983,1112.0,Complaint,Dropped
18700,43158,2770,2026-01-19 12:20:33.467021,982.0,Technical Support,Dropped
23678,35045,2239,2025-08-04 14:49:19.282543,768.0,Account Access,Pending
3203,1031,1758,2025-08-13 00:18:02.739376,823.0,Order Inquiry,Dropped
15742,4240,2121,2025-06-04 09:53:13.260279,653.0,Account Access,Escalated
20777,48165,988,2026-01-07 23:14:44.416391,172.0,Billing Issue,Pending
428,15909,94,2025-05-09 20:10:29.911897,381.0,,Pending
8126,45618,1270,2025-04-13 08:07:37.267208,777.0,Return/Refund,Pending
24686,27824,2284,2026-01-29 22:06:01.856127,1238.0,Order Inquiry,Resolved
2391,211,2953,2025-10-10 18:06:28.905325,203.0,Order Inquiry,Escalated
20695,29064,1225,2025-02-28 17:17:14.292250,717.0,Order Inquiry,Dropped
17159,25268,2039,2025-05-19 18:34:38.915228,587.0,Order Inquiry,Dropped
11597,12577,2785,2025-10-11 06:51:01.658056,529.0,Product Question,Dropped
20003,30877,2474,2025-06-20 22:21:33.224905,645.0,Billing Issue,Escalated
7591,11800,2786,2025-05-18 10:26:39.551162,1375.0,Order Inquiry,Escalated
14325,7589,1225,,1163.0,Product Question,Resolved
11109,1569,1372,2025-11-22 06:13:35.953063,1200.0,Order Inquiry,escalated
16716,13021,515,2026-01-28 21:22:51.123606,1737.0,Technical Support,Escalated
4275,790,1455,2025-06-13 19:57:46.317962,396.0,Order Inquiry,Resolved
22972,37042,2101,2025-08-19 14:48:38.485526,104.0,Product Question,
24143,23160,2465,2025-08-19 16:54:01.114886,639.0,Billing Issue,Dropped
13834,5387,1640,2025-08-17 16:25:26.527030,763.0,account access,dropped
2060,30819,779,2025-04-11 16:22:25.437308,160.0,Return/Refund,Resolved
16811,20095,401,2025-07-20 13:21:43.959157,393.0,Order Inquiry,Resolved
24566,38912,512,2026-01-11 03:08:25.601931,302.0,Return/Refund,Escalated
17104,11918,34,2025-02-27 02:51:41.836713,1617.0,Account Access,Pending
5550,33524,79,2025-04-14 15:08:19.829570,1112.0,Return/Refund,Pending
15560,40202,175,2026-02-15 12:11:44.896439,1672.0,Order Inquiry,Dropped
13830,5813,529,2025-05-13 06:32:05.932859,268.0,Order Inquiry,Resolved
8540,45076,2178,2025-12-02 02:54:23.408901,954.0,Technical Support,Escalated
3890,34213,1267,2025-06-17 01:22:31.040589,801.0,Return/Refund,Pending
24738,13908,1455,2025-12-21 21:50:06.715657,248.0,Order Inquiry,escalated
2596,37905,2190,2025-08-13 15:10:46.415345,,Complaint,Resolved
11577,23689,494,2025-07-11 23:46:06.843753,1018.0,Complaint,
3370,12935,427,2025-06-11 07:48:28.891153,214.0,Billing Issue,Pending
4588,3717,2623,2025-05-17 21:54:24.149875,155.0,Order Inquiry,Escalated
732,22878,34,2025-03-03 03:28:09.838727,1341.0,Account Access,Pending
24157,47596,2239,2025-10-02 10:41:59.283495,1786.0,Return/Refund,Resolved
9854,28695,1985,2025-04-18 15:50:03.074126,1145.0,Technical Support,PENDING
2909,41894,1572,,1684.0,,Escalated
6174,23755,79,2025-12-11 09:17:11.448739,1535.0,Order Inquiry,Escalated
6104,25184,315,2025-07-25 08:35:58.361753,,Order Inquiry,Escalated
21279,8264,394,2025-09-02 20:04:56.492701,588.0,Return/Refund,escalated
15094,45590,2757,2025-05-19 01:04:58.297935,670.0,Order Inquiry,Escalated
18516,46706,1214,2026-01-30 15:30:41.283616,949.0,Product Question,Escalated
20503,19223,2334,2025-10-14 01:19:39.879527,894.0,Order Inquiry,Escalated
13723,4499,2788,2025-08-27 08:50:12.713965,225.0,Product Question,Pending
18238,21764,2840,2025-12-22 19:18:43.527057,595.0,Order Inquiry,Resolved
9185,41481,1103,2026-01-17 11:26:01.527691,663.0,Order Inquiry,Pending
24595,45963,2625,2025-08-11 05:15:31.323983,591.0,Product Question,Escalated
12227,10661,2059,2025-07-13 16:59:49.407051,873.0,Return/Refund,Dropped
229,3853,401,2025-07-01 23:30:19.418834,297.0,Return/Refund,Resolved
1907,22251,2148,2025-04-20 04:40:17.105069,1725.0,,Escalated
17144,6431,2334,,1261.0,Order Inquiry,Escalated
20812,37717,1024,2025-10-13 04:03:30.510684,,,Dropped
16953,31093,779,2025-11-16 21:40:29.835641,,Billing Issue,Pending
22449,1755,2260,2026-02-04 12:17:52.340618,446.0,Billing Issue,Resolved
9305,37827,315,2025-11-13 16:30:17.984878,1483.0,Order Inquiry,
4423,36053,1827,,758.0,Return/Refund,Resolved
18275,17031,1758,2025-07-30 13:29:58.210447,1727.0,Order Inquiry,Dropped
1630,4359,1597,2025-09-07 17:39:22.078621,360.0,Order Inquiry,Resolved
21366,40146,427,2025-03-11 11:26:59.465364,441.0,Account Access,Pending
2069,43827,2577,2025-07-22 17:54:14.854416,1134.0,Order Inquiry,Resolved
16001,33057,494,2025-04-22 00:25:42.768552,1637.0,Return/Refund,Dropped
24839,13758,146,2025-07-22 16:09:38.133952,1527.0,Complaint,Resolved
15049,22343,290,,1012.0,Order Inquiry,Dropped
13125,29809,1067,2025-07-20 03:43:00.667500,172.0,Billing Issue,Escalated
7043,43126,805,2025-08-20 06:30:09.155987,,Product Question,Resolved
14004,7767,2121,2025-05-02 03:38:58.553703,1278.0,Product Question,Dropped
15675,39556,313,2025-12-10 07:17:18.890512,555.0,Return/Refund,Escalated
2738,14258,1387,2025-11-01 10:29:25.349544,598.0,Complaint,Dropped
19118,7120,869,2025-12-17 18:56:20.143334,1291.0,Return/Refund,Dropped
18829,15919,2680,2025-03-27 16:23:12.866988,438.0,Product Question,Dropped
6870,11702,969,2025-05-13 04:35:20.289646,340.0,Order Inquiry,Dropped
19505,23347,2284,2025-02-20 19:42:16.598397,1164.0,Order Inquiry,Escalated
24740,12574,800,2026-02-08 07:12:56.539573,1629.0,Return/Refund,Escalated
4698,31906,2284,2025-03-21 11:43:26.974288,967.0,Return/Refund,Resolved
18458,46400,1067,2026-01-04 22:43:29.503760,697.0,Complaint,Dropped
24639,10545,62,2025-09-27 12:31:54.746870,161.0,Technical Support,
14299,13198,290,2025-11-19 15:33:07.059506,667.0,Return/Refund,Pending
152,49059,2713,2025-06-01 01:30:21.384957,,,Escalated
16868,38853,401,2025-08-19 20:41:55.805436,211.0,RETURN/REFUND,Escalated
11008,39786,2922,2025-10-14 14:49:43.149075,581.0,Account Access,Pending
3541,10301,2284,,1684.0,Account Access,Dropped
11634,44191,1572,2025-06-28 02:45:26.016359,582.0,Billing Issue,Pending
22016,13197,1267,,1295.0,TECHNICAL SUPPORT,Dropped
4050,23587,1562,2025-09-25 03:50:53.226971,85.0,Account Access,Pending
12112,45786,939,2025-05-01 14:49:06.607538,978.0,Account Access,ESCALATED
15360,46072,229,2025-10-10 12:56:44.157724,632.0,Return/Refund,resolved
17487,3775,1758,2025-03-09 18:27:36.271919,946.0,Return/Refund,Escalated
2265,47513,1251,2025-08-09 08:49:40.655948,,Return/Refund,Resolved
3643,4605,1255,2025-07-14 15:54:25.089715,212.0,Order Inquiry,Resolved
45,49751,20,2025-07-13 10:51:11.794624,1051.0,Account Access,Pending
10827,29964,1661,2025-12-21 02:54:31.058474,1317.0,,Resolved
4393,49531,530,2025-09-25 09:04:28.427842,1644.0,Order Inquiry,Pending
24575,47029,1447,,538.0,Product Question,Resolved
10163,5434,1024,2026-02-03 02:02:00.311456,200.0,Complaint,
3503,46407,512,2025-06-06 04:09:08.543376,1781.0,Account Access,Pending
6859,17316,529,2025-04-13 13:46:02.219068,735.0,,Pending
10119,26051,1267,2025-04-11 03:38:34.005608,1264.0,Return/Refund,Resolved
2460,30130,1822,2026-01-13 23:02:47.464283,,Return/Refund,Resolved
19996,38586,2168,2025-08-05 00:16:36.796297,1720.0,Order Inquiry,Pending
2326,26349,969,2026-01-29 16:24:44.145114,1641.0,Product Question,
19452,23453,2449,2026-01-18 10:15:53.558057,377.0,Product Question,Pending
20140,34088,1403,2025-09-18 23:25:47.606247,1198.0,Return/Refund,Pending
22321,37881,2623,2025-06-24 10:39:08.118023,1343.0,Product Question,Dropped
23835,22967,2641,2025-07-06 01:23:32.431415,555.0,Order Inquiry,
19931,12370,273,2025-08-27 03:45:52.852998,66.0,Return/Refund,Escalated
3461,30564,1255,2026-02-14 19:19:54.410582,1195.0,Order Inquiry,Pending
10217,28245,2404,2026-01-15 15:39:00.469193,1264.0,Return/Refund,Escalated
1792,41662,1387,2025-03-18 02:02:27.027838,1492.0,Order Inquiry,Resolved
20060,16403,79,2025-09-27 06:26:04.476884,1543.0,Technical Support,Dropped
11936,32912,2259,2025-10-13 12:35:42.560880,153.0,Return/Refund,Dropped
18363,21494,315,2025-10-29 04:09:45.395836,533.0,Return/Refund,Dropped
3239,9035,2168,2025-08-15 15:42:37.065651,344.0,Product Question,PENDING
23933,30708,290,,,Return/Refund,Dropped
21749,35484,757,2026-02-01 11:02:20.807496,1114.0,Billing Issue,Escalated
4081,1005,1675,2025-07-26 03:25:37.279270,1542.0,Return/Refund,Escalated
11820,15035,969,2025-12-04 12:52:25.172745,1459.0,,
8628,9455,2148,2025-10-01 12:18:41.030405,1405.0,Complaint,Dropped
17251,41385,988,2025-06-24 06:04:52.829961,1730.0,ACCOUNT ACCESS,Resolved
12674,44759,939,2025-10-18 21:30:04.539016,901.0,Order Inquiry,Escalated
9161,43987,313,2025-04-09 16:54:30.724640,1631.0,Return/Refund,Resolved
21994,21477,1985,2025-05-20 14:18:55.274889,431.0,Order Inquiry,Resolved
12162,44002,2834,,350.0,Complaint,Dropped
21844,33379,1675,2025-06-06 01:15:29.143683,114.0,Order Inquiry,Resolved
23916,39460,1441,2025-10-23 01:20:17.050359,1428.0,Return/Refund,Escalated
21191,33325,413,2025-08-05 15:25:53.856047,1160.0,Product Question,Resolved
12506,928,1758,2026-01-04 20:13:28.518783,868.0,Product Question,Pending
12906,3952,2020,2025-10-15 13:15:05.956556,,Return/Refund,Escalated
3828,33846,480,2025-10-19 09:47:30.565860,617.0,Return/Refund,resolved
19989,42744,884,2025-06-20 08:44:09.394432,461.0,Return/Refund,Pending
8465,8429,2568,2025-09-01 23:38:25.321111,360.0,Order Inquiry,Resolved
11761,42006,278,2025-06-26 05:21:21.004799,656.0,Product Question,dropped
21079,32524,2834,2025-09-02 19:33:08.692447,125.0,Order Inquiry,Resolved
2305,23886,212,2025-07-16 21:15:18.929935,359.0,Complaint,Pending
23785,35849,727,2025-12-18 12:20:12.872854,417.0,Order Inquiry,Resolved
14412,37899,2874,2025-03-25 11:14:44.051112,333.0,Product Question,Dropped
10096,26147,234,2025-02-26 16:25:36.664323,1311.0,account access,Resolved
18953,25078,70,2025-07-21 19:35:45.125841,858.0,Account Access,Pending
2601,7000,1868,2025-10-08 13:02:20.926344,1673.0,Return/Refund,Pending
20466,43203,2965,,1481.0,Account Access,Pending
23069,40128,2874,2025-10-31 16:58:28.460733,564.0,Technical Support,Pending
22453,48196,191,2025-11-21 11:27:59.152210,534.0,,
5379,23509,212,,1656.0,,Pending
3471,22472,229,2025-09-30 10:03:30.903240,1722.0,Return/Refund,Escalated
3268,41136,394,2025-04-03 23:12:06.666290,1080.0,Return/Refund,Escalated
6291,19389,1195,,656.0,Order Inquiry,Resolved
23665,2956,939,2025-09-19 16:39:08.175639,1031.0,Complaint,Resolved
20671,35024,2121,2025-07-01 13:10:12.668585,433.0,Billing Issue,Dropped
7789,28396,2239,2026-01-01 11:14:23.148042,1709.0,Return/Refund,Escalated
16425,38941,1496,2026-01-16 11:35:54.016093,1577.0,Technical Support,Dropped
6676,14657,1811,2025-03-08 21:42:56.543116,,Account Access,Pending
4073,26271,2137,2025-04-04 23:17:12.141331,1787.0,product question,Pending
1789,39976,1317,2025-10-01 06:38:37.715419,1759.0,,Escalated
24879,19079,2770,2026-01-15 02:28:50.424592,1288.0,Product Question,Escalated
18962,24931,2178,2025-05-08 16:27:49.549160,1719.0,Order Inquiry,Pending
16742,40716,1386,2025-12-19 12:56:24.196493,1534.0,Account Access,Pending
23559,37743,394,2025-04-20 02:56:33.012102,540.0,Return/Refund,Pending
21511,27676,2168,2025-09-24 17:19:28.959427,298.0,Billing Issue,Dropped
11686,27381,315,2025-05-27 19:35:45.104221,1073.0,Billing Issue,Dropped
14680,14834,1868,2025-03-09 12:38:08.010589,1318.0,Order Inquiry,Resolved
1640,30048,1503,,1093.0,Complaint,
15755,19605,175,2025-11-23 02:07:38.610277,1024.0,Order Inquiry,Pending
11840,12628,969,2025-12-31 17:50:59.634873,,Complaint,Resolved
22423,16040,2874,2026-01-27 05:03:54.480641,1762.0,Return/Refund,ESCALATED
6938,15052,2646,2025-06-12 21:44:14.415422,,Billing Issue,Pending
23723,38621,2260,2025-12-25 20:29:10.767750,228.0,complaint,Escalated
4084,39492,1024,2026-01-16 07:25:31.456987,183.0,Complaint,Escalated
22541,26022,2513,2025-05-03 02:52:33.809375,1727.0,Product Question,Pending
8373,32349,2434,2026-01-21 09:21:33.737880,401.0,Return/Refund,Dropped
7167,42149,1661,2025-10-01 08:55:34.145859,1164.0,Account Access,Escalated
7762,17679,1677,2025-08-15 09:01:10.895176,1070.0,,Dropped
13227,25207,2360,2025-05-22 05:57:50.082927,1044.0,Billing Issue,Pending
24991,33273,2465,2026-01-27 06:46:29.124128,110.0,Return/Refund,Dropped
22479,7772,884,2025-07-09 18:45:47.407702,1540.0,Complaint,Escalated
16604,48938,2360,2025-03-05 06:11:38.964711,1022.0,Technical Support,Pending
