spend_id,campaign_id,spend_date,amount,platform
1305,20,2025-03-07,3998.86,google
2309,111,2025-11-14,3085.36,Instagram
3403,36,2025-11-07,4070.83,Google
2076,179,2024-05-17,2109.17,Facebook
2163,22,2025-02-24,1584.41,Twitter
1760,154,2025-03-20,4138.79,Instagram
2505,165,2026-01-21,581.08,Twitter
1257,240,2026-01-26,1155.46,Twitter
1063,211,2025-02-18,1441.39,LinkedIn
464,170,2025-12-26,2543.6,LinkedIn
1511,229,2025-06-03,1990.26,Twitter
2828,121,2025-04-22,1612.38,Google
1512,198,,131.86,LinkedIn
183,206,2024-12-07,410.63,Instagram
3676,102,2024-09-09,2051.33,LinkedIn
3127,175,2024-06-14,4785.04,Instagram
719,85,2025-03-13,2064.54,Facebook
1474,36,2024-12-04,3329.41,LinkedIn
1657,110,2024-03-02,3724.03,Google
1345,243,2025-02-05,3113.06,INSTAGRAM
1195,213,2025-01-18,2996.27,LinkedIn
3116,178,2024-08-13,2880.14,LinkedIn
3980,190,2025-09-11,,Google
2982,100,2025-07-11,4451.54,Instagram
3238,154,2025-04-04,4259.9,LinkedIn
464,170,2025-12-26,2543.6,LinkedIn
1492,137,2024-10-05,4887.36,Google
59,132,2025-04-02,3515.01,
3093,162,2025-06-19,2347.43,
3948,137,2025-02-19,4922.68,Facebook
3309,142,2024-12-30,3579.11,Twitter
403,162,,,Facebook
1773,131,,4351.42,LinkedIn
3009,2,2025-03-12,1224.6,Facebook
2348,26,2024-11-29,4320.82,LinkedIn
3790,91,,213.1,LINKEDIN
3385,89,2024-08-11,4072.97,Google
1055,55,2024-04-27,4630.83,
489,45,2026-01-29,1093.74,Twitter
3380,73,2025-01-15,2369.78,Facebook
2673,16,2024-03-23,3500.05,Twitter
3175,34,2024-11-19,2878.18,LinkedIn
1837,194,2024-02-05,1694.25,TWITTER
435,198,,2200.67,Google
819,131,2024-10-03,1558.09,LinkedIn
2147,75,2024-05-18,4455.68,Google
1914,36,2025-07-10,2986.87,Twitter
2007,140,2024-10-28,655.69,Instagram
2871,87,,3575.3,Facebook
1335,55,2025-08-09,3365.09,LINKEDIN
2427,39,2024-05-16,4651.56,Twitter
1380,250,2024-01-30,680.42,Instagram
2321,169,2025-07-03,3212.93,Twitter
1436,220,2024-04-06,2231.95,Facebook
87,56,2024-08-10,2972.08,Twitter
3873,59,2025-09-02,532.88,Twitter
806,15,2026-01-17,345.31,Instagram
285,45,2025-09-27,4539.91,LinkedIn
3514,139,2025-05-22,2251.59,Facebook
1302,162,2024-07-13,505.93,Instagram
942,35,2024-06-16,2119.25,Facebook
2442,69,2025-11-11,4189.31,Twitter
1923,178,2024-01-28,462.77,Facebook
180,240,2025-01-25,2769.57,twitter
241,92,2025-05-02,,Instagram
3077,142,2025-12-16,413.66,LinkedIn
1712,22,2025-03-26,2240.95,INSTAGRAM
1513,130,2024-02-15,2515.99,Instagram
3411,4,2026-02-05,292.99,Instagram
1160,147,2024-08-28,4715.67,Facebook
292,243,2024-03-13,2084.97,Facebook
153,172,2024-08-14,1799.32,Instagram
1046,124,2024-03-19,820.29,Google
2754,241,2025-02-03,4497.66,LinkedIn
56,142,2024-09-01,1335.47,twitter
1879,203,2024-11-26,908.77,Instagram
3280,54,2025-02-22,1038.95,Google
3785,233,2025-07-24,,twitter
709,101,2025-07-30,1266.46,Instagram
844,115,2025-02-09,3826.8,Twitter
2869,207,2025-08-31,3456.74,Google
2784,155,2025-09-11,1784.69,Twitter
1751,165,2025-02-24,3401.28,LinkedIn
1321,6,2026-01-06,1768.96,instagram
1381,134,2025-10-07,1327.71,LinkedIn
3889,237,2024-10-21,4477.58,Google
3494,43,,1194.64,Google
884,229,2025-04-21,939.83,Twitter
114,18,2024-04-10,1806.86,Instagram
1162,170,2024-02-08,2360.48,Facebook
3764,243,2024-04-04,3252.84,LinkedIn
1252,63,2024-10-20,3297.65,LinkedIn
3921,45,2024-01-29,3472.41,Instagram
3229,182,2025-10-02,,Instagram
659,173,2025-06-21,3022.1,Google
817,108,2025-09-01,3618.16,Google
2560,30,2024-01-05,527.92,Facebook
1479,132,,602.33,LinkedIn
1093,58,2025-12-23,219.21,Google
1318,144,2024-12-25,2506.95,LinkedIn
87,56,2024-08-10,2972.08,Twitter
259,238,2025-05-05,,Google
1519,67,2024-05-31,4551.59,LinkedIn
1951,227,2024-03-18,1147.7,LinkedIn
1744,95,2026-01-02,447.73,Twitter
1183,250,2024-12-07,3789.39,Instagram
2946,149,2025-04-26,250.84,LinkedIn
2162,171,2025-07-05,1775.26,LinkedIn
2848,112,2025-10-01,3351.16,LinkedIn
836,136,2024-10-19,4122.82,Instagram
1008,246,2024-10-25,821.19,LinkedIn
2861,158,2025-11-01,635.63,LinkedIn
3720,237,2024-09-10,4745.94,LinkedIn
181,16,2024-03-03,2123.68,Google
3318,158,2025-10-10,4636.11,LINKEDIN
3652,201,2026-01-23,1193.39,LinkedIn
2171,187,2025-02-27,823.26,Facebook
2741,55,,2198.85,Instagram
174,152,2024-06-24,1077.33,
337,235,2025-03-19,119.4,Facebook
2479,17,2025-01-14,4536.93,TWITTER
443,33,2024-06-12,1357.95,
985,96,2024-02-16,4257.24,LinkedIn
865,130,2025-06-25,4152.45,Facebook
220,51,2024-04-24,3928.39,Twitter
3123,7,2024-09-07,4769.85,LinkedIn
2554,246,2024-11-03,3583.22,Google
2099,235,2025-03-09,922.46,
212,118,,3636.29,Twitter
1651,16,2024-08-13,4991.62,LinkedIn
2791,101,2024-02-01,712.8,Facebook
746,156,2024-07-20,1903.23,Google
667,76,2024-09-09,2677.75,facebook
1145,231,2024-12-22,4559.65,Instagram
559,178,2024-01-25,3126.26,Instagram
607,195,2024-04-11,4550.79,Google
855,114,2024-07-28,854.52,
3044,32,2024-09-02,2546.2,LinkedIn
3117,137,2026-02-26,2928.18,Google
635,146,2024-12-02,1407.53,Instagram
364,180,2024-12-02,3779.06,Google
1484,15,2025-10-22,1886.04,Google
1706,133,2025-05-24,4838.02,Facebook
2143,194,2025-12-24,2515.12,INSTAGRAM
2137,137,2025-03-01,931.94,Facebook
423,27,2024-07-01,4489.65,Google
179,138,2024-09-29,2672.21,Facebook
3934,215,2024-08-02,3053.43,Facebook
3078,98,2024-12-26,1665.8,LinkedIn
789,35,2025-01-06,2120.82,Facebook
2905,140,2026-02-24,2819.99,LinkedIn
2471,47,2025-10-15,2559.52,LinkedIn
3271,244,2024-05-24,4695.13,
1834,242,2024-10-19,2907.96,Facebook
3703,190,2025-04-24,699.31,Google
2842,186,2025-10-30,795.6,Twitter
1060,123,2024-07-09,1243.49,Twitter
2374,76,2024-08-21,3300.8,Twitter
811,196,2024-07-05,115.22,Twitter
151,15,2024-12-30,952.39,Instagram
3882,140,2025-11-24,2458.09,Google
956,99,2024-08-16,2530.11,Google
1617,77,2025-11-21,3758.33,Twitter
3260,50,2024-03-22,2139.67,Instagram
69,210,2025-12-21,4416.15,Google
1111,83,2025-11-21,1477.57,Facebook
1666,189,,872.72,
939,21,2024-12-12,326.45,Facebook
2876,238,2025-01-17,1329.63,Instagram
1463,137,2025-09-12,3297.0,Facebook
1038,248,2024-12-30,2447.04,Twitter
1943,4,,2609.77,LinkedIn
2116,36,2024-08-01,,
3829,6,2024-02-26,1569.42,Instagram
1446,241,2026-01-26,1570.35,Facebook
572,199,2024-10-07,2670.84,Google
150,100,2025-10-04,509.39,Instagram
2131,201,2024-03-01,3625.72,LinkedIn
3400,53,2024-07-10,2567.98,Instagram
28,139,2024-01-08,534.0,Twitter
155,250,2024-04-29,4741.6,Twitter
1901,234,2024-11-17,2738.39,LinkedIn
1829,136,2024-02-27,4319.17,LinkedIn
1057,171,2024-04-22,4075.95,Facebook
3604,65,2024-11-19,2713.66,Facebook
88,188,2025-07-17,4898.86,Facebook
558,207,2025-06-09,,LinkedIn
3305,70,,4223.19,Instagram
3121,225,2025-04-27,1329.73,LinkedIn
691,139,2024-09-21,3001.48,Facebook
2038,153,2024-02-03,1702.76,LinkedIn
282,154,2026-02-24,4502.53,Google
1609,203,,1993.04,Google
316,124,2024-11-17,2077.97,Google
1768,1,2025-09-29,448.63,Facebook
842,159,2024-01-08,4024.21,Instagram
1182,81,2025-12-07,3604.08,GOOGLE
139,187,2026-01-09,4957.69,Instagram
3644,88,2025-08-31,3276.79,google
2495,62,2024-03-24,4768.4,Google
3254,144,2024-02-09,3212.38,Twitter
1814,173,2024-10-18,2836.52,Twitter
1271,160,2025-06-14,2412.86,
3465,104,2025-01-15,4849.81,Facebook
977,116,2024-04-01,4938.19,
2079,86,2024-05-25,1723.25,google
1718,137,2024-06-11,3770.0,Facebook
848,217,2024-04-20,1707.95,Google
1599,92,2025-12-23,1515.73,Instagram
2631,84,2025-05-26,308.68,Google
881,137,2024-08-08,2154.89,Instagram
3255,29,2025-06-19,185.75,Twitter
1487,216,2025-03-20,2802.7,Facebook
2243,250,2024-12-13,2293.82,Facebook
1986,213,2025-08-26,2738.9,Instagram
469,122,2025-12-07,1509.92,Facebook
3793,11,2024-07-31,2615.78,LinkedIn
2890,94,2024-04-25,2777.51,Facebook
3296,192,2025-06-18,3118.03,LinkedIn
3654,192,2024-06-15,2748.8,Google
169,122,2024-12-23,2878.45,Facebook
3858,199,2025-01-02,4427.95,Twitter
2026,158,2024-01-04,2145.88,Google
1566,157,2026-02-17,2561.87,Google
1200,55,2025-10-18,401.2,Facebook
643,130,2025-07-22,1182.14,Facebook
2707,69,2025-11-26,4832.36,linkedin
2732,212,2025-08-30,631.27,Google
3568,192,2026-01-16,2633.01,LinkedIn
786,74,,3198.87,Twitter
1873,7,2024-08-06,4474.92,Instagram
398,130,2024-12-25,2074.97,Twitter
3708,77,2025-07-20,3302.15,Facebook
363,142,2024-01-06,3267.29,FACEBOOK
508,91,2025-04-29,4727.75,Google
1219,228,,3786.26,Facebook
2957,78,2025-11-11,4544.58,LINKEDIN
2433,31,2025-12-29,3067.63,
1308,88,2024-07-15,3119.27,Instagram
303,99,2025-02-16,3904.11,Instagram
3059,202,2024-09-11,584.94,LinkedIn
1929,153,2026-01-24,3600.79,LinkedIn
238,175,2024-09-20,4082.26,LinkedIn
1788,163,2025-08-06,2560.41,Facebook
3061,163,2024-03-17,2543.77,Google
2925,116,2024-05-29,,Google
1741,137,2024-12-20,4674.21,
1010,202,2024-04-18,627.51,Instagram
2557,27,2025-03-27,,Facebook
2227,196,2025-11-01,1313.49,LinkedIn
3704,249,2025-01-26,1577.57,Instagram
1830,126,2025-03-22,3466.72,Instagram
3263,83,2024-08-22,4957.52,Google
2761,250,,1817.66,Twitter
778,173,2025-01-24,2072.22,google
1715,228,2024-01-11,238.69,Facebook
3467,223,2024-03-03,1021.63,Twitter
1913,240,2025-02-21,,Instagram
2687,31,2024-08-06,295.8,Instagram
1198,59,2024-10-19,965.08,Twitter
122,36,2025-10-29,1126.03,Instagram
2177,102,2025-04-12,532.16,Instagram
4,103,2024-02-08,2320.03,
3838,151,2025-07-23,2312.96,Facebook
1134,7,2025-02-23,2389.6,LinkedIn
1261,76,2025-08-19,2665.38,INSTAGRAM
628,100,2026-02-20,1797.53,LinkedIn
1695,219,2025-10-14,3343.63,Instagram
3039,179,2025-04-02,4402.9,Twitter
577,244,2025-05-28,2180.93,LinkedIn
919,236,2024-08-01,3884.9,FACEBOOK
2525,58,,4993.76,Google
32,212,2024-12-15,749.38,Twitter
110,179,2026-01-20,3133.55,Facebook
1403,60,2025-08-07,4166.14,INSTAGRAM
3398,59,,2983.93,LinkedIn
3095,28,2024-05-02,4826.68,LinkedIn
2088,122,2024-09-26,1958.84,Google
2019,212,2024-09-09,1334.79,LinkedIn
13,22,2025-02-10,,Facebook
1863,188,2025-05-30,655.19,Google
1607,144,2024-01-12,,INSTAGRAM
1040,216,2024-02-10,3955.34,Google
297,99,2025-01-29,2547.08,Twitter
1643,66,2025-08-16,3729.3,Facebook
931,34,2024-08-01,3218.57,Twitter
1003,30,2024-05-31,3119.25,LinkedIn
2270,20,2025-12-15,2436.11,Instagram
1555,4,2025-12-14,571.88,Google
2294,24,2024-11-03,941.04,LinkedIn
3931,51,2024-02-23,4697.63,Twitter
1314,51,,3398.46,Twitter
471,158,2025-07-17,3510.96,Facebook
3440,37,2025-09-20,2576.25,LINKEDIN
2428,172,2025-04-23,1117.71,
1861,187,2024-07-10,3422.46,Google
2286,201,2025-03-20,1161.92,Facebook
3068,173,2025-10-08,666.42,LINKEDIN
825,68,2024-03-28,2399.91,Instagram
2461,142,2025-02-02,1270.53,Instagram
186,20,2024-02-17,1895.86,Instagram
3585,42,2024-10-09,1760.3,INSTAGRAM
112,16,2024-02-14,1953.98,LinkedIn
3099,50,2025-06-09,4857.01,Google
1420,87,2024-09-27,798.29,Facebook
2644,85,2024-05-01,4266.5,Instagram
3855,235,2025-03-23,1339.6,
1852,144,2025-01-07,3744.91,Linkedin
1892,49,2024-03-18,4904.57,Twitter
1368,30,2025-06-15,380.49,Instagram
1791,74,2024-02-23,2064.95,Google
1535,129,2025-02-09,2914.16,Twitter
2983,51,2024-03-14,1986.8,
1887,174,2025-12-29,1953.19,Facebook
1486,49,2025-11-05,1036.18,Instagram
548,135,2025-05-11,914.38,Facebook
2454,142,2024-04-08,337.05,Instagram
1724,172,2025-08-12,570.98,
3160,94,2024-08-29,1771.33,LinkedIn
1204,145,2024-12-22,722.48,Twitter
2960,78,2024-06-20,1925.2,Instagram
2898,152,2025-06-01,4579.22,Google
3867,46,2025-10-08,4601.53,Twitter
2877,105,2025-03-02,656.49,LinkedIn
3659,65,2024-08-13,4696.39,LinkedIn
1210,20,,1637.49,Google
1992,197,2025-02-05,1527.92,LinkedIn
3513,161,2025-08-01,2627.84,Twitter
2950,159,2026-02-11,,Instagram
3268,217,2024-03-08,1919.55,LinkedIn
2962,5,2024-12-01,332.44,Instagram
3090,180,2024-05-02,4687.98,Google
1102,102,2024-02-09,1647.34,
3618,161,2025-09-26,2334.0,Google
3781,57,2025-03-11,,FACEBOOK
1661,102,2024-07-19,1231.88,Google
1694,154,2024-11-02,4110.98,Twitter
1435,113,,4927.15,Twitter
3872,110,2026-01-05,3156.98,Twitter
2746,81,2024-05-23,600.11,Twitter
993,95,,,Instagram
1722,40,2024-08-31,756.55,Facebook
2788,62,2024-04-22,2581.14,Twitter
2963,124,2024-07-06,3323.91,Google
3580,118,2025-12-27,1780.58,LinkedIn
698,99,2024-12-01,401.04,LinkedIn
2800,44,2024-09-30,3514.62,Instagram
2330,18,2025-05-23,4765.87,Facebook
3248,51,2026-01-29,3817.25,LinkedIn
125,122,2024-10-23,662.83,Facebook
268,174,2024-03-31,3422.17,Instagram
3789,79,2025-09-14,1736.8,Google
2475,1,2026-02-04,2521.93,Google
2413,47,2024-08-24,1913.81,
1589,1,2024-02-01,126.01,LinkedIn
45,14,2025-12-07,3180.62,LinkedIn
3158,36,2025-04-17,,instagram
3144,143,2025-03-22,,LinkedIn
1386,224,2024-10-05,3957.75,
2069,233,2024-01-01,4126.6,Facebook
1876,36,2025-05-15,4578.37,Instagram
3180,60,,4168.18,LinkedIn
1624,49,,601.3,Facebook
306,139,2025-05-02,603.89,INSTAGRAM
3210,11,2025-02-16,3464.13,Twitter
1235,141,2024-02-18,1660.06,Twitter
2651,95,2024-11-26,579.04,Facebook
3136,136,2025-07-23,4607.37,
1248,147,2024-06-25,1065.62,LinkedIn
3046,35,2025-06-30,2451.74,LinkedIn
3502,107,2025-01-23,3145.4,Facebook
3317,52,2024-11-13,3100.59,Twitter
3046,35,2025-06-30,2451.74,LinkedIn
203,237,2025-04-26,1741.26,LinkedIn
3758,68,2024-01-21,3176.59,Instagram
3417,27,2025-04-06,1859.8,
3430,93,2024-07-13,643.8,LinkedIn
1344,18,2024-09-19,1570.54,Facebook
1246,46,2025-03-16,263.67,LinkedIn
1570,62,2026-02-04,550.64,google
1707,71,2024-01-01,4866.0,Instagram
3397,237,2024-12-01,2730.04,Google
2275,155,2024-08-11,1145.35,LinkedIn
2411,86,2025-05-02,3513.99,Twitter
3681,120,2024-10-19,3982.29,Facebook
322,211,2024-12-25,4316.35,Facebook
687,211,2025-08-22,170.58,LinkedIn
2498,68,2026-01-03,4035.43,Twitter
3860,140,2025-11-21,752.47,Instagram
982,22,,,Twitter
1591,204,2024-11-14,2617.66,Twitter
678,135,2025-09-22,1266.41,Twitter
3290,236,2025-06-30,2571.51,Instagram
2985,212,,2395.64,LinkedIn
1698,48,2024-02-27,486.08,Twitter
3098,99,2025-09-04,1923.07,Facebook
3179,28,2024-09-02,3908.02,Facebook
209,122,2025-11-23,2996.16,LinkedIn
876,6,2025-08-02,2846.25,Twitter
2150,36,2025-10-24,2992.69,LinkedIn
1153,33,,3216.71,Instagram
3936,14,2025-08-13,4886.29,LinkedIn
3943,43,2024-03-23,809.13,Facebook
1411,230,2024-03-21,4772.41,Instagram
1416,12,2024-06-01,806.61,LinkedIn
1053,144,,4901.44,LinkedIn
3127,175,2024-06-14,4785.04,Instagram
493,230,2025-06-17,3928.13,Facebook
3875,224,2025-09-28,966.1,Instagram
2372,248,2025-05-02,4717.87,Google
1021,77,2024-10-23,194.33,Google
286,198,2025-09-26,2023.28,LinkedIn
2025,128,2024-06-10,1131.0,Google
2872,32,2026-02-05,520.7,Facebook
2919,94,2025-01-13,4280.6,Facebook
1432,169,2024-02-20,4307.13,Facebook
2276,229,,3372.47,Twitter
3925,7,2024-05-02,3637.35,LinkedIn
2997,49,2025-05-15,,Facebook
1397,180,2024-04-14,3461.47,Twitter
2837,59,,468.27,Instagram
254,11,2024-09-20,4083.39,Instagram
561,198,2024-03-16,785.29,Google
245,15,2025-08-26,2869.63,LinkedIn
1933,245,2025-05-04,4867.52,LinkedIn
2170,224,2024-12-20,4918.37,Instagram
3119,214,2025-10-06,4973.84,Twitter
1461,40,2026-01-06,1167.5,Twitter
1,4,2025-03-15,360.28,Facebook
1135,11,2024-02-09,4749.64,Facebook
2943,211,2024-09-20,3774.65,LinkedIn
2680,62,2024-07-21,620.52,LinkedIn
1865,225,2024-05-27,191.94,facebook
921,23,2026-01-11,290.01,Instagram
3552,110,2024-04-20,1563.06,Google
1997,173,2025-10-11,2084.53,Instagram
1120,25,,1583.01,Facebook
1106,128,2025-09-17,451.67,linkedin
3586,181,2026-01-15,1228.62,Instagram
1647,238,2025-01-12,738.97,Facebook
1682,245,2025-12-06,4515.34,
3680,227,2024-06-25,4612.15,LINKEDIN
2549,116,2024-04-03,555.87,Facebook
2591,61,2024-06-04,1781.51,Instagram
1279,6,2025-07-13,286.49,Twitter
2384,10,2025-12-28,1690.39,Instagram
2378,236,2024-02-02,4553.29,
2819,95,2026-02-11,3390.49,Instagram
890,219,2025-03-16,1125.97,Google
2159,10,2024-03-27,1095.52,Instagram
918,112,2024-08-14,117.67,Facebook
1662,107,2025-08-05,4186.35,Facebook
2496,136,2024-11-09,2953.1,LinkedIn
3072,172,2025-09-27,4725.77,Instagram
3861,3,2024-01-11,3449.66,Twitter
1338,112,2025-05-13,1103.11,Google
3272,138,2024-06-02,3824.56,Twitter
1382,12,2025-05-04,2667.44,Facebook
528,31,2024-11-26,2853.97,linkedin
1227,142,2026-02-24,4513.16,LinkedIn
617,214,2025-04-09,1555.83,
1004,199,2025-01-22,2497.59,Facebook
2347,69,2025-04-15,4853.65,LINKEDIN
772,120,2024-07-31,654.56,LinkedIn
3041,172,2025-02-12,1836.85,Facebook
2456,165,2025-05-01,100.64,Google
2403,35,2025-06-29,,Facebook
1772,167,2025-06-24,4541.42,Instagram
626,5,2024-07-26,3582.56,Instagram
3525,92,2024-07-12,495.38,
1677,62,2024-03-16,662.68,Twitter
2642,206,2024-02-18,3151.24,linkedin
973,15,2025-03-07,2695.14,LinkedIn
3962,67,2025-03-15,4199.1,LinkedIn
386,249,,4011.72,
3753,153,2025-11-10,458.74,Facebook
3723,207,2024-07-06,2923.64,Google
2625,140,2024-09-10,4460.3,Instagram
763,231,2024-03-19,1697.63,Facebook
3457,5,2025-01-24,2381.37,Facebook
3602,110,2024-06-18,582.58,Google
1808,202,2024-08-31,3104.65,Google
1485,77,2025-08-17,1104.69,Google
1477,89,2024-10-02,4754.1,LinkedIn
214,17,,1219.06,LinkedIn
415,116,2025-12-21,1931.49,Google
1218,36,2025-06-08,3867.7,Instagram
2299,60,2024-10-31,803.23,LinkedIn
1574,104,2025-10-23,1753.6,Instagram
3504,159,2025-10-25,3015.92,Facebook
3596,155,2026-01-18,2162.47,Twitter
2536,187,2025-11-25,3603.67,Twitter
2200,129,2024-12-16,1328.37,LinkedIn
3597,56,2024-02-04,2361.05,LinkedIn
1774,164,2024-11-22,3985.69,Google
1603,37,2025-09-15,4728.06,Google
650,142,2025-10-22,2610.76,Facebook
2570,11,2024-02-28,1127.82,Instagram
2896,137,2024-06-04,4841.7,Facebook
3530,166,2026-01-05,1451.6,Facebook
2141,44,2024-11-20,3773.34,Facebook
1948,133,2024-06-20,490.84,LinkedIn
277,34,2024-08-19,1411.67,linkedin
1470,158,2024-12-27,3510.66,Google
1391,131,2025-10-27,4995.52,Twitter
3613,61,2024-05-13,4281.97,Twitter
1551,124,2024-01-27,2773.37,Facebook
365,219,2025-12-28,2878.5,Facebook
452,220,2025-10-15,3512.32,Instagram
1635,92,2025-05-07,4924.65,Facebook
2240,221,2025-12-25,3071.49,Facebook
1214,177,2025-04-04,4020.78,Instagram
1907,116,2024-11-11,3140.7,LinkedIn
2218,51,2024-11-13,176.38,Google
3651,22,2026-01-23,1414.39,LINKEDIN
1100,134,2024-08-02,901.64,
2391,80,2025-04-05,679.8,Instagram
2075,103,2024-02-05,684.04,Facebook
2976,225,2025-04-07,2345.14,Facebook
99,235,2025-09-21,348.55,Google
14,138,2025-11-27,3197.94,Facebook
1489,104,2025-05-21,2726.77,Instagram
1743,148,2025-12-26,567.88,Twitter
1558,198,,962.8,Twitter
3190,63,2024-12-22,565.19,Google
1766,47,2025-04-20,1461.86,Google
2681,127,2024-02-01,4702.49,LinkedIn
1660,81,2024-07-15,1972.18,LinkedIn
3431,135,2024-02-24,,LinkedIn
2780,146,2025-08-14,661.58,Instagram
1324,60,2024-06-24,2540.11,LinkedIn
53,24,2026-02-02,801.9,LinkedIn
2226,17,2025-03-29,390.5,Instagram
2510,118,2025-04-23,2563.68,Facebook
1476,149,2025-09-15,3191.14,Google
2183,216,2025-05-24,2531.18,
1993,143,2025-12-17,1327.49,Facebook
1964,136,2024-01-04,,LinkedIn
2152,148,2025-01-10,2827.67,LinkedIn
2009,214,2025-05-10,538.78,Facebook
3968,131,2024-04-09,3185.79,Twitter
3315,180,2025-11-27,4193.39,Twitter
2444,170,2025-02-10,4170.16,LinkedIn
243,203,2025-12-21,212.97,Instagram
3846,241,,4371.44,Google
3051,210,2024-01-27,4763.66,LINKEDIN
72,203,2024-10-23,500.26,LinkedIn
3393,122,2024-01-15,1854.49,FACEBOOK
3536,98,2025-12-18,1768.0,Google
3023,140,2024-06-14,4257.76,Facebook
869,125,2024-04-15,3539.22,Facebook
1101,7,2025-06-21,3912.99,Facebook
3712,129,2026-01-06,4328.81,Facebook
3298,219,2024-05-18,4336.92,Facebook
2195,229,2024-06-24,1364.97,TWITTER
2282,131,,4800.92,
3933,20,2024-10-24,2041.05,Twitter
310,56,2024-06-17,4582.7,INSTAGRAM
2488,216,2024-11-30,4170.7,Facebook
970,117,,1637.66,LinkedIn
2162,171,2025-07-05,1775.26,LinkedIn
1771,132,2024-09-10,2620.15,Google
1152,37,2025-08-03,1984.02,Facebook
8,113,2025-12-16,2379.86,Instagram
1283,113,2024-11-27,,Twitter
1714,135,2024-04-21,1718.62,Twitter
2288,76,2024-03-19,940.42,Facebook
1245,85,2025-09-14,1697.96,Twitter
2474,220,2025-01-19,2799.28,Instagram
3227,139,2024-03-21,1322.85,Instagram
327,15,2024-01-09,4475.78,Instagram
1585,122,2024-12-06,4409.47,Twitter
3794,194,2024-01-06,4708.19,Facebook
527,150,2025-08-06,,Facebook
2635,49,2025-02-26,3028.66,Twitter
3919,32,2025-02-08,1156.8,Google
2752,99,2025-09-06,4350.31,Instagram
2246,62,2025-10-18,3624.14,Facebook
674,167,2024-05-07,4137.16,Facebook
1959,107,2024-09-20,4588.37,Twitter
2537,112,2025-05-23,1744.49,LinkedIn
1604,164,2025-04-06,4304.0,Instagram
2627,13,2025-11-29,4340.99,LinkedIn
2813,109,2026-01-26,4156.25,Google
1459,16,2024-01-22,4706.86,LinkedIn
1512,198,,131.86,LinkedIn
156,147,2025-11-13,235.37,LinkedIn
2775,67,2025-05-25,401.49,Instagram
1383,120,2024-06-17,1807.91,Instagram
1681,158,2024-04-08,441.49,Facebook
2220,14,2025-08-02,3916.71,Twitter
2230,153,2026-02-15,2674.83,Facebook
3574,75,2024-12-16,4437.4,Google
1567,174,2025-06-30,262.79,Instagram
265,79,2024-01-29,2301.11,Twitter
1359,32,2025-03-13,1226.18,linkedin
3981,186,2024-09-15,147.46,LinkedIn
1206,64,2024-03-23,4504.67,Facebook
3961,151,,4434.03,
3002,176,2025-03-22,3454.29,Twitter
2070,196,2024-09-03,2856.73,facebook
2884,106,2025-02-23,973.17,Google
2130,20,2024-01-10,1327.34,Google
2101,121,2024-09-18,1453.6,Twitter
462,80,2024-03-20,718.1,Twitter
3371,58,2025-01-14,586.02,Twitter
3647,211,2024-03-11,4518.1,Facebook
1952,154,2024-07-18,3786.11,Twitter
3314,40,2025-08-25,4689.76,FACEBOOK
3446,204,2024-01-22,2926.17,Facebook
3850,90,2025-01-13,1985.88,Twitter
2297,155,2024-06-02,3371.15,LinkedIn
2420,146,2024-11-07,1536.69,LinkedIn
1136,120,2025-01-02,3966.23,LinkedIn
3220,151,2024-05-25,3586.4,
2018,80,2024-02-16,4439.64,LinkedIn
748,126,2025-07-26,1694.5,Twitter
1779,112,2024-05-28,2882.0,Instagram
3402,14,2024-10-07,3863.08,Facebook
1059,194,2024-03-10,3668.11,Google
3404,217,2024-12-14,721.77,Facebook
3813,7,2024-04-18,2496.24,Google
416,232,2024-09-25,4948.46,Facebook
2305,215,2024-05-14,1935.48,
3884,163,2024-08-15,2359.65,Twitter
2777,94,2024-10-13,4147.54,Twitter
2016,75,2024-08-08,2459.62,Facebook
376,242,2024-01-22,3526.33,Facebook
1994,19,2024-07-30,,Facebook
3876,106,2025-07-12,4878.95,Google
2327,7,2025-01-04,110.42,TWITTER
2529,227,2026-02-21,,Twitter
1537,174,2024-08-05,126.78,Facebook
2460,170,2025-05-10,3510.6,Instagram
533,199,2024-11-23,4431.73,LINKEDIN
509,165,2025-08-09,4507.13,Google
3634,144,2025-08-02,1092.3,Instagram
1070,89,2026-01-28,564.84,Twitter
2194,107,2025-10-16,2084.09,
392,38,,3505.36,Twitter
2085,72,2025-02-03,1280.54,Instagram
3916,146,2024-09-24,1909.14,Twitter
1142,158,2025-04-19,1219.56,Google
326,2,2024-11-23,2750.4,Facebook
1638,105,2026-01-30,4631.91,Facebook
3595,164,2024-11-03,4274.91,Twitter
456,30,2024-09-18,1817.99,Facebook
2894,182,2026-02-04,836.68,Facebook
132,109,2024-01-15,2656.07,LinkedIn
2314,59,2024-03-08,2205.82,Google
2632,22,2025-05-07,2187.71,Facebook
1765,208,2025-05-28,1552.59,Twitter
218,88,2024-11-19,3663.4,Instagram
1414,175,2025-06-19,705.68,Instagram
210,103,2025-08-13,2417.57,Instagram
649,114,2024-01-06,321.82,twitter
1495,164,2025-04-01,865.66,Facebook
1292,54,2024-08-17,4430.75,Twitter
2241,130,2024-12-06,3950.12,TWITTER
3717,110,2024-03-11,3199.56,LINKEDIN
330,167,2026-01-22,3134.15,Twitter
1619,95,2024-02-17,4289.38,Instagram
2630,51,2024-09-17,3972.01,Twitter
1211,193,2025-08-07,130.08,Facebook
