call_id,customer_id,agent_id,call_start_time,call_duration_seconds,call_reason,status
9643,15738,229,2025-05-08 14:58:40.719921,390,Complaint,Pending
9644,35650,2577,2025-03-07 05:44:20.835515,866,Complaint,Pending
9645,5449,2808,2025-11-10 17:22:16.908125,566,Order Inquiry,Pending
9646,44092,800,2025-06-12 11:57:38.694504,1476,Technical Support,Pending
9647,12368,1251,2025-06-27 12:13:32.198394,557,Billing Issue,Dropped
9648,6382,2874,2025-11-24 04:57:07.010831,956,Complaint,Resolved
9649,5284,1455,2025-08-23 13:25:24.870388,1302,Account Access,Escalated
9650,20655,1910,2025-09-29 17:32:44.662930,543,Billing Issue,Pending
9651,25178,2259,2025-09-27 18:55:31.737183,1208,Return/Refund,Pending
9652,21246,1615,2025-11-23 06:04:10.200970,1647,Technical Support,Resolved
9653,42909,1677,2025-05-05 09:12:59.437729,853,Technical Support,Dropped
9654,40300,352,2025-09-18 15:49:12.267090,1285,Order Inquiry,Resolved
9655,34198,1676,2025-07-13 00:43:51.692631,939,Account Access,Resolved
9656,38341,869,2025-11-11 16:50:56.101419,217,Complaint,Dropped
9657,43801,2646,2025-07-07 09:05:30.126049,138,Order Inquiry,Dropped
9658,6223,2513,2025-09-08 09:51:42.953742,1260,Return/Refund,Escalated
9659,3732,1985,2025-04-13 12:16:28.279390,1690,Complaint,Escalated
9660,37210,512,2025-07-13 08:34:40.789177,1400,Product Question,Pending
9661,22291,1447,2025-10-22 13:58:57.588664,674,Order Inquiry,Dropped
9662,25114,494,2025-08-09 12:45:39.044732,1029,Product Question,Dropped
9663,16250,1503,2026-01-12 18:46:19.715787,193,Technical Support,Pending
9664,32046,2846,2026-01-11 12:11:00.752539,1470,Billing Issue,Dropped
9665,15257,1255,2025-05-16 03:36:21.694446,831,Complaint,Resolved
9666,49471,2840,2025-03-13 22:32:08.863688,1292,Technical Support,Dropped
9667,14772,1305,2026-01-13 15:25:53.016274,1284,Billing Issue,Resolved
9668,30161,357,2025-07-06 10:49:48.448391,380,Return/Refund,Pending
9669,18965,2239,2025-09-13 23:06:44.332181,289,Return/Refund,Pending
9670,43271,988,2025-04-23 04:37:12.597645,1097,Return/Refund,Escalated
9671,25284,884,2025-07-13 00:00:11.432944,629,Billing Issue,Dropped
9672,5503,302,2025-11-14 02:18:49.051469,101,Product Question,Escalated
9673,15062,62,2025-05-23 15:03:10.597902,1138,Return/Refund,Resolved
9674,387,2717,2025-08-09 06:04:02.891972,1614,Order Inquiry,Resolved
9675,29611,1562,2025-02-20 03:57:57.558608,1735,Billing Issue,Dropped
9676,19808,1985,2025-04-28 23:08:43.184716,276,Order Inquiry,Pending
9677,46323,1696,2026-01-08 22:41:19.291121,1658,Technical Support,Resolved
9678,23834,1416,2025-11-04 23:16:00.647643,454,Complaint,Escalated
9679,36345,1528,2025-09-24 04:36:45.162297,203,Complaint,Resolved
9680,154,779,2025-03-07 00:59:34.341591,1422,Return/Refund,Resolved
9681,7292,480,2025-04-02 17:47:48.734275,375,Account Access,Resolved
9682,9674,2717,2025-12-15 21:24:30.705459,1683,Technical Support,Escalated
9683,17795,939,2025-03-03 16:58:01.573146,785,Order Inquiry,Pending
9684,28079,1822,2025-03-09 08:39:58.524966,327,Product Question,Pending
9685,24253,70,2026-02-10 06:44:11.998784,927,Account Access,Dropped
9686,28372,2691,2025-05-21 21:53:10.055382,1773,Technical Support,Pending
9687,13698,2629,2025-11-20 17:48:09.128876,126,Billing Issue,Pending
9688,39099,302,2025-08-11 09:01:32.389960,1371,Return/Refund,Escalated
9689,20847,2284,2025-12-23 03:48:11.691078,1762,Order Inquiry,Pending
9690,14867,427,2025-07-17 16:15:22.714728,263,Product Question,Escalated
9691,47363,969,2025-07-26 23:09:55.527845,1083,Order Inquiry,Escalated
9692,37826,2405,2025-07-23 11:49:37.670156,377,Billing Issue,Pending
9693,40477,2808,2025-07-08 14:29:56.353168,248,Complaint,Pending
9694,27975,2691,2025-05-06 21:36:45.856318,956,Complaint,Dropped
9695,4889,2121,2025-07-06 04:13:57.542266,493,Billing Issue,Dropped
9696,28312,1661,2025-06-08 13:28:06.791636,1116,Product Question,Dropped
9697,4824,2474,2025-04-11 08:06:23.080414,465,Order Inquiry,Pending
9698,17554,800,2025-09-15 06:19:39.159495,635,Complaint,Dropped
9699,26200,371,2025-04-15 15:18:40.095534,1003,Order Inquiry,Escalated
9700,17388,2723,2025-06-29 10:05:48.801224,690,Return/Refund,Pending
9701,21913,1859,2025-07-28 06:42:06.163082,924,Order Inquiry,Escalated
9702,11615,988,2025-08-31 04:22:08.225044,274,Order Inquiry,Pending
9703,49269,1386,2025-09-04 13:31:59.491957,1261,Technical Support,Resolved
9704,26635,2965,2025-12-15 07:53:04.816161,684,Technical Support,Resolved
9705,2752,313,2025-09-21 00:31:00.553625,671,Order Inquiry,Dropped
9706,467,683,2025-11-22 09:11:39.157050,1116,Return/Refund,Pending
9707,16785,1661,2025-07-18 17:30:18.451197,1362,Billing Issue,Resolved
9708,27194,1305,2025-07-19 21:58:34.467715,1029,Return/Refund,Escalated
9709,49742,2660,2025-10-12 13:19:54.732980,1693,Return/Refund,Escalated
9710,355,245,2025-06-13 14:43:28.885165,1216,Order Inquiry,Pending
9711,49380,2641,2025-12-21 18:35:05.828968,320,Technical Support,Pending
9712,14624,2698,2025-11-27 22:36:06.773557,340,Product Question,Dropped
9713,30270,482,2025-12-14 18:18:55.283024,1541,Complaint,Escalated
9714,35981,2786,2025-09-28 08:03:07.344153,235,Billing Issue,Dropped
9715,48241,359,2025-03-07 10:43:08.884395,1723,Order Inquiry,Resolved
9716,44047,2405,2025-11-10 09:14:08.427023,387,Product Question,Escalated
9717,42191,1676,2025-08-09 11:56:56.779165,1323,Return/Refund,Resolved
9718,29101,1640,2025-10-07 18:28:52.716476,84,Order Inquiry,Resolved
9719,37058,939,2025-04-06 14:13:22.093372,1123,Complaint,Escalated
9720,41026,512,2026-01-21 11:15:45.462794,437,Order Inquiry,Dropped
9721,17251,146,2025-11-01 07:14:26.759964,1296,Technical Support,Dropped
9722,45386,401,2025-07-12 01:30:19.702003,1796,Billing Issue,Pending
9723,35552,2808,2026-01-31 16:07:20.591110,1736,Billing Issue,Escalated
9724,18098,1822,2026-01-27 11:01:36.801264,245,Return/Refund,Pending
9725,38336,2434,2026-01-30 08:28:50.624736,1723,Return/Refund,Pending
9726,40601,2846,2026-01-16 17:41:50.265832,1794,Order Inquiry,Pending
9727,47286,2922,2025-07-16 05:27:51.991313,864,Product Question,Pending
9728,14372,939,2025-08-05 20:20:31.993238,390,Billing Issue,Dropped
9729,43952,70,2025-12-26 20:52:40.426531,980,Return/Refund,Escalated
9730,42804,1827,2025-12-01 20:13:39.654104,439,Complaint,Dropped
9731,45370,884,2025-04-14 00:11:04.934639,561,Order Inquiry,Escalated
9732,39109,2284,2025-11-02 08:57:47.293600,178,Order Inquiry,Resolved
9733,19182,34,2025-04-22 21:07:43.906630,778,Account Access,Pending
9734,7855,62,2025-09-10 03:45:19.691330,1469,Billing Issue,Pending
9735,48014,2846,2025-06-15 10:09:49.967043,895,Return/Refund,Pending
9736,8912,353,2025-11-21 01:01:22.642687,1140,Account Access,Dropped
9737,4266,427,2025-07-10 03:41:33.540484,1149,Complaint,Dropped
9738,20834,1447,2025-03-12 05:35:29.665482,740,Return/Refund,Dropped
9739,42280,2190,2025-05-15 01:11:33.442233,1106,Complaint,Escalated
9740,36631,494,2025-05-18 00:24:11.651988,1207,Billing Issue,Escalated
9741,14264,2770,2025-10-11 11:36:54.029347,1115,Billing Issue,Dropped
9742,31696,2259,2025-08-31 18:45:59.251225,823,Order Inquiry,Pending
9743,245,290,2026-02-14 23:14:55.890196,1345,Technical Support,Escalated
9744,7325,630,2025-11-15 05:54:44.704637,293,Account Access,Pending
9745,26846,2642,2025-09-06 10:23:22.863719,655,Technical Support,Escalated
9746,47369,2874,2025-09-08 21:40:41.828976,1698,Technical Support,Dropped
9747,16509,2630,2025-11-27 02:51:07.141511,1432,Billing Issue,Escalated
9748,36580,969,2026-02-14 18:13:05.920030,1632,Complaint,Pending
9749,16697,2148,2026-01-13 16:37:28.397697,1080,Complaint,Resolved
9750,17618,2786,2025-09-18 21:22:48.816631,830,Return/Refund,Dropped
9751,15091,628,2026-01-03 17:01:35.796710,1209,Product Question,Resolved
9752,25782,512,2025-06-12 07:40:35.024218,253,Product Question,Escalated
9753,22767,2646,2026-01-15 23:28:21.554800,213,Order Inquiry,Escalated
9754,21166,1267,2026-01-05 09:01:58.728342,1001,Complaint,Pending
9755,35618,2059,2025-08-17 00:10:30.088879,441,Product Question,Escalated
9756,18318,2043,2025-03-14 16:04:24.043519,533,Order Inquiry,Escalated
9757,13125,2874,2026-01-16 18:23:49.396064,938,Account Access,Pending
9758,7831,2360,2025-12-03 17:21:37.433356,88,Technical Support,Pending
9759,17473,2020,2026-02-01 04:57:11.282126,646,Return/Refund,Dropped
9760,30476,2513,2025-12-27 05:23:37.905548,1078,Return/Refund,Escalated
9761,35851,1372,2025-11-28 16:14:21.888479,730,Billing Issue,Escalated
9762,15021,869,2025-05-08 23:46:15.937663,643,Technical Support,Dropped
9763,44670,1985,2025-03-09 21:31:28.804295,1227,Return/Refund,Escalated
9764,47522,2303,2025-11-21 06:19:29.957061,1177,Technical Support,Escalated
9765,48910,2723,2025-12-24 20:10:45.404212,144,Technical Support,Dropped
9766,37364,2539,2025-12-30 22:48:27.196493,188,Technical Support,Dropped
9767,29536,2284,2025-12-07 12:19:58.456932,1533,Order Inquiry,Dropped
9768,3283,2834,2026-01-01 14:06:12.774947,748,Order Inquiry,Dropped
9769,15316,1834,2025-12-20 02:00:25.140175,1699,Technical Support,Dropped
9770,39719,2691,2025-10-31 22:12:01.920601,1627,Technical Support,Resolved
9771,15103,2723,2025-06-17 04:49:47.452617,1561,Return/Refund,Resolved
9772,23301,2059,2026-01-12 05:34:30.985835,468,Order Inquiry,Pending
9773,30622,175,2025-05-07 17:11:01.165376,1014,Return/Refund,Resolved
9774,5896,854,2025-12-06 18:00:37.149776,1226,Order Inquiry,Resolved
9775,22554,401,2025-05-09 21:10:25.020024,1663,Billing Issue,Pending
9776,37794,245,2026-01-16 21:37:38.405285,283,Order Inquiry,Escalated
9777,44304,2922,2025-08-09 15:46:23.517027,460,Product Question,Resolved
9778,7008,2629,2025-03-12 07:15:48.117322,1218,Billing Issue,Dropped
9779,38293,2474,2026-01-14 18:42:06.342867,391,Account Access,Pending
9780,32035,2641,2025-04-01 03:19:26.033672,170,Billing Issue,Pending
9781,3070,315,2025-09-23 02:33:41.322727,488,Technical Support,Dropped
9782,21484,530,2025-03-01 05:59:58.826907,805,Complaint,Resolved
9783,34437,1270,2025-08-04 06:40:20.766438,1515,Order Inquiry,Resolved
9784,49721,38,2025-09-26 20:05:30.201188,1440,Order Inquiry,Resolved
9785,7341,278,2025-05-22 05:49:58.215046,759,Order Inquiry,Escalated
9786,37895,462,2025-11-26 11:53:24.958773,608,Billing Issue,Resolved
9787,15455,290,2025-07-02 14:11:40.623393,523,Billing Issue,Dropped
9788,12322,2360,2025-11-23 00:57:22.414184,1766,Technical Support,Pending
9789,17032,530,2025-08-13 18:07:08.593541,376,Account Access,Escalated
9790,11465,62,2025-10-24 05:30:25.999725,340,Complaint,Pending
9791,37072,2846,2025-02-21 10:27:37.055453,1103,Return/Refund,Escalated
9792,30930,1572,2025-04-08 06:19:28.059747,387,Order Inquiry,Pending
9793,28019,278,2025-04-27 17:12:11.643208,1288,Billing Issue,Escalated
9794,22341,2513,2025-08-29 00:46:50.526331,1051,Order Inquiry,Pending
9795,23278,234,2025-06-29 18:39:41.886908,1433,Account Access,Dropped
9796,25059,1640,2025-07-31 13:49:46.288953,995,Technical Support,Escalated
9797,24891,70,2025-11-20 01:28:31.089536,443,Order Inquiry,Resolved
9798,31720,1195,2025-12-08 16:29:12.322850,878,Order Inquiry,Dropped
9799,32222,482,2025-11-21 00:04:51.116484,1135,Complaint,Pending
9800,25330,401,2025-11-21 22:55:22.392606,683,Product Question,Escalated
9801,47873,1572,2025-06-19 12:29:40.634633,134,Return/Refund,Resolved
9802,21002,1985,2026-02-13 07:04:20.936538,104,Billing Issue,Escalated
9803,27154,2641,2025-08-21 06:05:15.117178,385,Product Question,Escalated
9804,4656,1675,2025-06-15 01:13:44.952536,606,Complaint,Pending
9805,11287,1317,2025-12-06 11:58:24.976430,1436,Order Inquiry,Pending
9806,33895,2141,2025-02-18 00:13:08.218357,722,Product Question,Resolved
9807,49986,2846,2025-08-25 12:16:57.998817,502,Return/Refund,Dropped
9808,17531,2646,2025-06-20 23:09:27.947323,617,Order Inquiry,Pending
9809,29722,1441,2025-11-21 22:34:24.632709,150,Billing Issue,Pending
9810,22866,2770,2025-06-20 18:45:06.593585,521,Order Inquiry,Escalated
9811,1812,1305,2025-12-28 12:17:33.017569,1238,Complaint,Resolved
9812,42086,217,2025-06-23 07:32:12.123859,173,Account Access,Resolved
9813,28774,2434,2026-01-05 08:37:49.548885,1370,Return/Refund,Dropped
9814,36733,2568,2026-02-12 17:33:52.439673,1455,Return/Refund,Dropped
9815,47152,2646,2025-09-04 16:11:49.617758,1276,Complaint,Resolved
9816,23414,2168,2025-03-20 00:53:43.150055,877,Technical Support,Dropped
9817,41041,1811,2025-06-16 16:31:22.032130,300,Return/Refund,Escalated
9818,1344,313,2025-03-03 22:39:07.181603,1402,Account Access,Pending
9819,7882,1455,2025-07-17 05:21:41.619943,1511,Complaint,Dropped
9820,11507,38,2025-11-14 23:25:13.293001,789,Product Question,Pending
9821,18602,1811,2025-10-24 19:28:39.654212,1003,Account Access,Pending
9822,47801,2577,2025-08-16 09:38:21.265181,552,Account Access,Pending
9823,37606,302,2025-02-27 14:33:02.491063,910,Technical Support,Pending
9824,6893,813,2025-05-11 15:52:19.669754,446,Order Inquiry,Escalated
9825,44277,1317,2025-05-28 08:29:33.624732,638,Return/Refund,Dropped
9826,19686,2922,2025-09-18 04:06:26.819418,1546,Order Inquiry,Dropped
9827,36096,1305,2025-02-28 21:27:38.002955,178,Order Inquiry,Resolved
9828,17457,1696,2025-06-17 22:21:20.353179,457,Product Question,Escalated
9829,41096,1811,2025-03-31 15:07:25.511880,753,Product Question,Resolved
9830,12031,2465,2025-09-20 17:16:02.907350,979,Technical Support,Pending
9831,27942,1591,2025-12-23 03:19:11.162277,147,Order Inquiry,Escalated
9832,37894,2260,2025-06-26 07:06:19.653462,1193,Order Inquiry,Dropped
9833,46446,2148,2025-12-11 22:09:15.138975,808,Complaint,Escalated
9834,13678,352,2025-09-07 15:00:06.794768,594,Complaint,Pending
9835,30754,245,2025-02-18 05:55:23.704500,284,Complaint,Dropped
9836,890,1225,2025-07-12 19:36:28.379535,584,Product Question,Escalated
9837,20664,1403,2025-10-02 04:16:04.153633,1660,Return/Refund,Dropped
9838,4194,550,2026-01-21 22:45:06.851840,1676,Return/Refund,Pending
9839,10821,2850,2025-10-30 08:18:11.285221,1509,Product Question,Escalated
9840,10717,2641,2025-12-15 20:56:10.269279,1269,Billing Issue,Pending
9841,1655,2629,2025-10-25 12:53:26.979856,268,Account Access,Resolved
9842,34172,1386,2025-06-19 02:17:23.453283,933,Account Access,Escalated
9843,45214,1394,2026-01-11 05:35:53.051605,680,Product Question,Pending
9844,37082,1677,2025-06-07 14:02:17.440778,267,Product Question,Resolved
9845,44659,2757,2025-06-30 18:56:54.196244,969,Product Question,Resolved
9846,12844,2239,2025-04-22 08:48:39.276266,1057,Return/Refund,Pending
9847,20862,2808,2025-04-01 15:38:21.858462,696,Account Access,Dropped
9848,29253,394,2025-08-18 14:48:41.655457,379,Return/Refund,Resolved
9849,25416,413,2025-04-29 15:59:42.410196,156,Order Inquiry,Dropped
9850,16787,63,2025-05-22 05:57:31.515186,1617,Product Question,Pending
9851,9436,1020,2026-01-24 14:39:33.543015,918,Complaint,Resolved
9852,15046,2141,2025-05-11 08:45:24.841113,1371,Return/Refund,Dropped
9853,2974,2449,2025-05-10 11:32:08.433266,786,Return/Refund,Dropped
9854,28695,1985,2025-04-18 15:52:34.074126,1145,Technical Support,Pending
9855,21819,1737,2025-03-31 02:30:43.006936,842,Return/Refund,Resolved
9856,49717,1225,2025-03-22 09:24:21.292510,579,Account Access,Escalated
9857,20396,550,2025-12-11 14:01:11.598622,1011,Complaint,Escalated
9858,6182,1076,2025-07-26 08:04:57.524993,1707,Order Inquiry,Dropped
9859,28974,1597,2025-10-10 23:26:32.629375,1406,Complaint,Escalated
9860,46506,530,2025-06-01 16:29:32.814417,106,Product Question,Resolved
9861,34893,1640,2025-03-19 20:16:29.339524,875,Order Inquiry,Dropped
9862,48660,1562,2025-09-04 09:08:02.871791,877,Billing Issue,Pending
9863,43865,1317,2025-08-12 13:05:51.744240,214,Billing Issue,Dropped
9864,34322,2190,2025-05-25 12:00:46.268614,208,Complaint,Resolved
9865,30247,1859,2025-11-14 22:10:46.436711,672,Technical Support,Resolved
9866,22168,2178,2025-02-18 10:26:15.713447,67,Return/Refund,Resolved
9867,32098,2101,2026-01-20 16:17:12.121656,1027,Order Inquiry,Pending
9868,13268,1386,2025-09-07 11:53:14.846657,282,Complaint,Pending
9869,2462,462,2025-05-02 07:27:29.631396,125,Product Question,Dropped
9870,46416,988,2025-06-16 11:31:25.096798,145,Product Question,Resolved
9871,30974,94,2026-02-12 11:19:03.752176,1574,Return/Refund,Dropped
9872,34798,2168,2025-10-20 15:04:22.997284,1459,Return/Refund,Resolved
9873,30423,1591,2025-09-02 19:53:40.570250,1664,Return/Refund,Pending
9874,11010,2178,2025-09-21 07:10:05.492278,600,Return/Refund,Escalated
9875,30579,683,2025-09-15 11:42:08.214293,628,Product Question,Pending
9876,19816,494,2025-03-04 19:11:46.068786,1314,Return/Refund,Pending
9877,41793,2713,2025-05-10 18:35:31.405896,1730,Account Access,Escalated
9878,48248,2625,2025-04-11 03:57:13.115527,212,Return/Refund,Dropped
9879,30740,20,2025-11-30 07:23:23.260283,1047,Complaint,Dropped
9880,9473,727,2025-08-30 08:14:15.012980,1034,Return/Refund,Dropped
9881,4472,881,2025-07-14 19:06:49.993232,1511,Order Inquiry,Escalated
9882,47624,530,2025-08-15 04:03:27.422721,860,Return/Refund,Dropped
9883,46000,2211,2026-02-01 06:49:51.697147,1554,Complaint,Escalated
9884,18002,988,2025-12-28 18:50:57.507086,900,Return/Refund,Dropped
9885,41342,1305,2025-08-17 06:48:38.584551,1304,Billing Issue,Dropped
9886,5952,79,2025-07-26 06:25:40.057809,395,Order Inquiry,Escalated
9887,42280,2059,2025-03-07 22:47:54.340989,102,Return/Refund,Dropped
9888,46151,2039,2025-09-10 17:13:52.218676,206,Complaint,Resolved
9889,20442,2680,2025-09-12 00:14:25.000412,470,Billing Issue,Escalated
9890,11137,462,2025-08-21 05:01:56.154042,607,Technical Support,Pending
9891,28962,313,2025-06-19 06:54:37.601611,734,Return/Refund,Dropped
9892,34192,38,2026-02-13 22:45:52.339337,1778,Return/Refund,Escalated
9893,3060,2568,2025-10-26 13:47:06.298440,1784,Billing Issue,Escalated
9894,13397,1503,2025-08-23 18:53:36.588512,786,Order Inquiry,Escalated
9895,36802,273,2025-07-07 22:10:17.225613,952,Order Inquiry,Pending
9896,32391,2874,2026-01-02 11:36:08.548164,859,Order Inquiry,Dropped
9897,4240,1372,2025-10-24 11:20:04.484891,1596,Product Question,Escalated
9898,3671,353,2025-09-30 17:31:44.685523,1519,Order Inquiry,Resolved
9899,38319,1251,2025-03-29 16:48:02.091389,1500,Order Inquiry,Pending
9900,48911,1455,2025-11-16 08:25:46.514814,1755,Product Question,Dropped
9901,34625,529,2025-05-11 12:49:25.747283,988,Order Inquiry,Pending
9902,12382,1649,2025-09-17 01:32:24.324364,1578,Billing Issue,Escalated
9903,30900,2568,2025-08-28 00:08:01.029023,1037,Return/Refund,Escalated
9904,39693,2850,2026-02-10 05:18:15.039855,1639,Complaint,Resolved
9905,46983,2250,2025-08-13 03:18:27.829032,457,Billing Issue,Resolved
9906,25923,34,2026-02-04 04:50:37.964518,1723,Technical Support,Dropped
9907,22707,2642,2025-06-22 18:09:45.388797,1079,Order Inquiry,Resolved
9908,26078,494,2025-09-03 20:55:39.021105,1602,Product Question,Escalated
9909,46919,191,2025-10-14 02:37:32.653259,455,Complaint,Escalated
9910,46704,2190,2025-11-29 05:52:44.266052,700,Order Inquiry,Pending
9911,46469,2691,2025-12-29 16:59:10.573479,425,Billing Issue,Resolved
9912,6873,2953,2025-06-26 09:04:59.504619,1794,Technical Support,Pending
9913,5375,2141,2026-02-07 04:27:34.249107,1213,Order Inquiry,Dropped
9914,7617,988,2025-12-01 12:21:15.684171,1505,Return/Refund,Resolved
9915,44141,229,2025-07-09 17:57:55.684144,1631,Billing Issue,Dropped
9916,1689,139,2025-12-23 06:05:55.441792,1624,Order Inquiry,Escalated
9917,27263,2785,2025-03-31 05:37:20.732070,157,Return/Refund,Pending
9918,42759,2623,2025-08-14 12:32:21.403511,1046,Billing Issue,Escalated
9919,1409,2630,2025-03-13 06:00:35.876565,1691,Return/Refund,Escalated
9920,31965,273,2025-08-31 21:16:32.100616,1639,Return/Refund,Dropped
9921,25854,779,2025-07-18 05:32:08.487198,434,Product Question,Pending
9922,43386,1822,2025-10-08 17:14:49.583256,1559,Account Access,Resolved
9923,46191,146,2025-06-02 01:43:53.230578,455,Account Access,Escalated
9924,6038,805,2025-03-18 05:32:56.797375,623,Return/Refund,Pending
9925,22111,1868,2026-01-19 12:59:59.095567,1338,Complaint,Pending
9926,4251,371,2026-01-11 18:47:24.837247,433,Account Access,Escalated
9927,42849,727,2025-10-21 01:07:11.379191,283,Return/Refund,Escalated
9928,41628,1305,2025-04-28 16:35:03.201278,724,Technical Support,Resolved
9929,9563,779,2025-09-03 19:16:27.015342,1265,Complaint,Escalated
9930,30647,427,2025-07-18 18:07:29.740303,155,Return/Refund,Escalated
9931,44666,462,2025-05-30 06:55:54.660207,713,Product Question,Resolved
9932,20639,1985,2025-08-30 08:54:28.884899,952,Product Question,Escalated
9933,7425,371,2025-06-03 10:43:51.951893,1149,Technical Support,Resolved
9934,48528,630,2025-12-12 21:47:28.250495,523,Account Access,Escalated
9935,5236,2882,2026-01-18 14:59:44.725783,1097,Return/Refund,Pending
9936,32602,2141,2025-07-13 07:08:47.756262,1545,Return/Refund,Pending
9937,15521,462,2025-07-24 20:18:40.920212,1137,Technical Support,Pending
9938,14003,1387,2025-05-31 01:22:56.151637,1754,Technical Support,Dropped
9939,11674,1455,2025-08-15 04:11:50.632124,674,Account Access,Pending
9940,37358,529,2025-07-21 14:38:32.413111,433,Product Question,Pending
9941,46816,2691,2025-12-10 14:52:23.159791,1391,Technical Support,Escalated
9942,40600,1067,2025-10-29 08:39:13.353441,711,Return/Refund,Pending
9943,6658,2020,2025-09-21 16:05:47.245395,1261,Complaint,Resolved
9944,13493,2303,2025-07-15 16:47:48.252474,1545,Complaint,Escalated
9945,30477,869,2025-06-07 04:07:41.026167,538,Account Access,Pending
9946,23202,278,2025-03-11 02:21:18.095941,228,Return/Refund,Dropped
9947,24263,1868,2025-11-16 15:59:32.742195,368,Technical Support,Escalated
9948,40951,2984,2025-04-22 12:30:41.345833,224,Complaint,Resolved
9949,43826,234,2025-11-10 00:40:25.035322,1776,Account Access,Pending
9950,33239,2434,2025-03-26 01:18:43.423047,1397,Account Access,Dropped
9951,9989,2568,2026-01-23 15:32:15.392879,938,Technical Support,Resolved
9952,7211,2137,2025-05-16 23:33:05.117110,810,Order Inquiry,Dropped
9953,31385,2834,2025-04-30 07:17:04.174491,335,Billing Issue,Resolved
9954,31560,1811,2025-03-29 06:21:20.642567,1028,Return/Refund,Dropped
9955,4330,1676,2025-07-20 06:57:25.563581,892,Order Inquiry,Resolved
9956,45029,2334,2025-05-02 18:08:24.912290,1183,Complaint,Resolved
9957,40748,683,2025-07-26 13:16:30.621358,989,Order Inquiry,Escalated
9958,39607,1496,2025-05-13 01:00:43.260940,806,Complaint,Resolved
9959,8590,302,2026-01-26 11:33:58.033981,1041,Return/Refund,Escalated
9960,26678,1317,2025-12-17 19:04:08.781600,893,Complaint,Escalated
9961,40580,757,2025-09-05 11:57:56.608123,1058,Billing Issue,Pending
9962,4447,229,2025-06-01 02:22:22.359602,112,Product Question,Escalated
9963,23884,2834,2025-09-29 06:17:02.767775,873,Return/Refund,Escalated
9964,39197,1528,2025-11-29 04:19:00.734489,941,Return/Refund,Dropped
9965,45041,1076,2025-09-29 03:50:12.525884,1708,Technical Support,Escalated
9966,11179,800,2026-01-02 03:06:09.648463,1327,Order Inquiry,Resolved
9967,23280,2434,2025-09-25 15:48:24.093884,1423,Complaint,Dropped
9968,29005,2465,2025-11-08 18:50:23.333132,390,Order Inquiry,Pending
9969,35836,1984,2025-05-13 01:56:36.044644,814,Complaint,Escalated
9970,47877,1503,2025-09-29 16:28:33.537435,1470,Product Question,Dropped
9971,40707,683,2025-05-13 05:17:33.032835,435,Billing Issue,Resolved
9972,4170,1649,2025-05-01 03:27:32.999382,1209,Account Access,Resolved
9973,45504,1822,2025-11-28 04:29:39.364050,482,Order Inquiry,Resolved
9974,47519,1131,2026-01-22 22:00:37.878049,1330,Billing Issue,Resolved
9975,18521,2121,2025-07-23 10:23:12.441496,1474,Technical Support,Escalated
9976,3492,1131,2025-06-07 05:59:44.989263,1499,Complaint,Pending
9977,34531,1225,2025-07-23 23:34:51.959619,521,Return/Refund,Pending
9978,45742,2642,2025-11-07 15:57:18.625622,782,Technical Support,Resolved
9979,38709,1214,2025-09-24 01:35:21.688114,1619,Order Inquiry,Dropped
9980,22423,20,2025-05-27 10:52:23.710621,224,Product Question,Escalated
9981,37427,1455,2025-10-06 05:51:51.518987,152,Order Inquiry,Pending
9982,1082,2039,2025-12-29 12:36:33.715846,1622,Order Inquiry,Pending
9983,42574,2259,2025-04-24 18:34:46.859947,1092,Order Inquiry,Dropped
9984,44303,353,2025-09-11 07:49:22.899433,899,Technical Support,Escalated
9985,37801,757,2026-02-08 18:28:07.595428,1793,Account Access,Dropped
9986,36333,2788,2025-11-14 13:52:59.910637,1544,Technical Support,Dropped
9987,35379,630,2025-04-25 06:30:02.750639,1099,Billing Issue,Dropped
9988,20863,2434,2025-02-25 00:18:25.745949,832,Account Access,Resolved
9989,48190,79,2025-08-27 23:53:44.120191,261,Technical Support,Dropped
9990,28333,394,2025-06-05 04:04:40.215600,999,Complaint,Dropped
9991,34108,1822,2025-08-26 17:13:12.360429,1674,Technical Support,Pending
9992,40260,290,2025-11-05 12:21:35.173894,1218,Account Access,Resolved
9993,49112,2834,2025-09-09 03:14:26.145246,589,Complaint,Escalated
9994,48573,1595,2025-06-03 09:13:21.849218,332,Product Question,Dropped
9995,171,315,2025-10-09 18:47:33.773990,678,Product Question,Resolved
9996,35733,480,2025-03-25 01:28:24.066047,254,Product Question,Pending
9997,30779,494,2025-12-13 15:52:36.914029,831,Technical Support,Pending
9998,42818,394,2025-07-22 06:51:27.356095,832,Technical Support,Resolved
9999,26839,1615,2025-09-08 07:43:24.880504,1297,Return/Refund,Resolved
10000,46305,1195,2025-04-27 14:20:36.671448,239,Account Access,Dropped
10001,33980,2334,2025-08-18 18:35:32.744405,1679,Complaint,Escalated
10002,47326,2259,2025-10-07 09:57:52.428702,1325,Billing Issue,Resolved
10003,28017,529,2025-04-27 21:08:06.125760,1162,Billing Issue,Escalated
10004,2528,371,2025-04-29 01:29:24.566077,1377,Return/Refund,Resolved
10005,34555,530,2025-06-24 23:19:50.051454,694,Return/Refund,Escalated
10006,26402,233,2025-12-28 22:56:52.862927,1768,Order Inquiry,Pending
10007,354,2834,2025-03-15 00:52:54.489515,767,Account Access,Dropped
10008,28078,1024,2025-04-16 08:57:22.545004,103,Return/Refund,Resolved
