customer_id,tier_id,points_balance,join_date
29983,4,10386.0,2022-01-18
45217,3,,2025-10-18
37585,3,9856.0,2024-08-07
48319,2,,2025-07-05
4672,3,6540.0,2024-04-06
14134,3,,2023-11-06
16383,4,11025.0,2023-08-27
22670,3,7130.0,2025-02-12
22749,3,9750.0,2022-11-04
9961,4,10880.0,2022-08-19
5538,4,11341.0,2022-06-11
2835,4,13976.0,2024-04-09
28504,2,1180.0,2022-03-06
15185,4,10388.0,2023-05-28
39050,3,5176.0,2024-09-02
41431,2,3069.0,2024-04-22
2933,3,5244.0,2024-06-03
49264,4,12580.0,2024-04-19
28175,4,14717.0,2025-11-26
15389,3,6553.0,2022-10-22
29112,2,4793.0,2021-09-19
40674,4,13796.0,2022-05-27
24412,2,2156.0,2021-09-02
15143,3,,2021-09-19
7805,2,4958.0,2022-08-27
31019,4,13259.0,
22415,2,4006.0,2022-10-18
22218,4,14695.0,2023-11-16
11054,4,14216.0,2023-04-21
25350,4,10729.0,2023-03-03
42836,2,2899.0,2022-11-12
27088,3,6342.0,2025-05-09
28477,4,12736.0,2022-09-13
16738,3,5654.0,2022-10-29
10,4,13283.0,2022-10-07
2032,2,1237.0,2026-01-23
25430,2,2580.0,2022-04-18
49591,3,8631.0,2021-06-02
28550,4,14686.0,2025-02-13
37273,2,4656.0,2021-07-13
237,4,14921.0,2023-07-29
19612,3,7678.0,2023-04-26
20906,2,2457.0,2023-12-05
39039,3,8666.0,2024-08-26
13297,3,7671.0,2023-11-21
28896,3,5273.0,2021-03-15
24315,2,4072.0,2021-11-10
13461,3,7345.0,2023-05-12
22072,3,9489.0,2023-06-12
32200,4,10228.0,2021-04-14
29328,1,47.0,2023-01-06
6239,4,10376.0,2026-02-24
17006,4,10979.0,2024-05-12
11148,4,14513.0,2021-03-19
11307,3,8467.0,2024-10-28
41364,2,4355.0,2022-02-13
9065,3,8671.0,2025-01-02
39628,3,6867.0,2024-01-27
45551,3,5801.0,2024-01-11
46970,4,10846.0,2025-12-12
6869,1,260.0,2025-01-05
37095,4,14691.0,2021-08-21
40630,3,9789.0,2021-10-27
30840,3,5570.0,2022-06-28
44987,3,7196.0,2023-01-22
28282,2,3483.0,2024-02-26
43350,3,5806.0,2021-07-17
20353,3,9751.0,2022-06-23
31049,1,530.0,2021-07-24
344,2,3400.0,2023-06-07
36430,2,1256.0,2023-01-11
36182,3,5122.0,2023-11-21
46057,3,7290.0,2022-04-17
43275,1,642.0,2025-03-18
32576,3,5648.0,2024-08-09
39539,3,5045.0,2024-04-27
7497,4,14003.0,2022-06-28
22227,2,4086.0,2024-02-23
13188,3,8970.0,2025-11-05
24373,4,11374.0,2023-09-18
29838,3,6810.0,2021-04-14
16251,3,7890.0,2024-07-01
17239,4,13962.0,2022-09-09
48626,4,12818.0,
13229,2,1748.0,2021-08-14
24990,3,9635.0,2023-01-06
2671,4,11917.0,2025-01-31
39108,3,8227.0,2024-06-25
26761,2,1723.0,2025-07-21
43459,1,327.0,2026-02-23
24732,4,12508.0,2024-04-22
47994,3,8282.0,2023-05-07
25317,1,218.0,2025-06-07
24444,2,2045.0,2022-11-26
26886,2,1851.0,2023-09-23
13626,3,8874.0,2021-08-14
40482,3,6827.0,
32676,4,13452.0,2025-02-22
37975,1,851.0,2023-09-17
34301,3,5796.0,2022-07-17
1611,2,4166.0,2024-12-02
31585,3,7079.0,2023-06-04
24651,3,5838.0,2024-10-08
10664,4,11549.0,2023-10-26
36360,3,6992.0,2021-11-07
46753,3,9947.0,2023-04-07
41605,3,7007.0,2023-02-07
43225,4,12828.0,2025-08-25
49775,2,3326.0,2023-09-15
17281,2,2930.0,2025-08-24
28263,4,12973.0,2022-01-31
4693,2,4920.0,2024-04-05
36463,1,241.0,2022-05-04
29950,4,11109.0,2024-02-19
28993,3,6714.0,2025-05-20
3203,4,10435.0,2022-05-04
33524,2,3268.0,2025-07-26
35976,3,7236.0,
16651,4,10697.0,2024-07-12
6300,2,,2022-02-05
3406,2,4772.0,2023-02-11
5578,3,5997.0,2024-11-24
28753,4,14335.0,2022-04-02
21838,3,6251.0,2025-02-27
15619,3,,2021-12-23
13509,3,9542.0,2021-11-11
32687,3,7627.0,2024-03-06
9549,2,1721.0,2025-06-19
31986,2,,2021-10-11
37403,4,10049.0,2022-11-12
6786,4,11863.0,
27730,2,4078.0,2021-08-06
9499,3,7658.0,2023-02-16
46734,4,12785.0,2023-08-06
5447,4,12817.0,2024-06-28
31698,4,,2025-02-04
25074,4,10862.0,2023-04-29
11147,3,6731.0,2025-07-31
46543,4,12712.0,2021-02-26
25592,4,11101.0,2024-05-26
32343,3,7376.0,2025-12-11
48815,3,8306.0,2025-11-22
25263,4,12875.0,2022-11-26
8477,4,12404.0,2025-11-11
128,2,1107.0,2025-04-10
21463,3,8704.0,2025-11-03
37776,4,14977.0,2021-12-05
4236,3,5631.0,2023-11-03
9114,2,3422.0,2021-05-19
20103,3,5048.0,2025-02-06
27987,2,4647.0,2021-07-26
47858,3,8604.0,2021-10-31
48892,4,12330.0,2021-06-12
36095,4,14870.0,2021-09-17
17333,4,10506.0,2021-10-02
13161,1,428.0,2021-05-26
47656,3,9150.0,2021-10-28
6677,4,14291.0,2023-09-19
10943,4,13605.0,2022-11-13
44774,2,1722.0,2025-11-26
252,4,10473.0,2024-03-10
10860,1,157.0,2022-08-08
18516,2,3677.0,2021-03-18
8325,4,14742.0,2025-03-05
23988,4,14283.0,2025-01-22
19118,4,10621.0,2025-12-26
27432,4,13320.0,2022-03-15
25255,3,8666.0,2023-07-12
34103,1,791.0,2025-02-13
40095,2,4746.0,2025-02-04
26309,4,12190.0,
14780,1,67.0,2021-05-18
25973,2,1886.0,2025-03-30
49781,3,8646.0,2023-01-24
11390,4,14810.0,2022-11-02
39217,3,,2024-04-17
46267,3,8243.0,2025-05-10
22788,3,7132.0,2023-07-19
16045,4,14160.0,2022-02-13
48349,2,,2022-12-05
15637,2,1395.0,2024-02-06
11931,2,1110.0,2024-12-29
24836,3,9688.0,
11476,3,5946.0,2022-12-10
14338,3,7743.0,2022-07-11
28254,3,8674.0,2021-08-08
48807,2,3518.0,2025-10-25
10258,2,2910.0,2025-12-29
47904,2,2108.0,2021-03-04
24622,3,9353.0,2024-03-18
20377,2,3014.0,2021-09-29
47445,2,4191.0,2025-05-08
42334,3,8473.0,2023-12-11
28121,3,9623.0,2024-02-15
38324,4,11464.0,2024-12-06
10825,3,9176.0,2021-05-02
12062,4,11150.0,2023-07-04
31163,4,12273.0,2025-07-17
47386,3,9149.0,
36358,1,240.0,2024-04-13
37925,4,12481.0,2022-08-09
45216,2,3892.0,2022-11-08
24962,2,2530.0,
3059,1,380.0,2023-03-24
32759,4,11687.0,2024-03-29
31422,3,7867.0,2022-04-23
20726,2,4853.0,2024-07-11
15992,3,7685.0,2025-02-24
43490,3,5992.0,2021-09-02
33883,3,7254.0,2025-09-26
49951,4,11781.0,2024-07-05
14775,2,3669.0,2021-03-31
7728,2,4606.0,2023-08-10
28008,4,13680.0,2025-02-13
37015,2,4825.0,2023-05-05
39250,2,3199.0,2024-01-15
18184,4,13109.0,2025-09-17
31975,4,10475.0,2021-12-25
24798,1,605.0,2025-06-10
24701,4,10322.0,2025-07-06
44249,3,,2025-03-16
28660,1,793.0,2021-11-22
17730,4,12658.0,2023-04-20
44634,4,12966.0,2023-05-15
44221,2,2780.0,2021-12-06
20056,2,1349.0,2023-02-24
43268,4,10796.0,2024-07-10
7089,2,2581.0,2021-08-21
35118,1,356.0,2023-08-30
28816,2,4430.0,2023-03-21
25651,2,3611.0,2022-12-06
24804,3,8808.0,2022-05-19
32016,4,12980.0,2022-11-09
2995,1,927.0,2021-05-31
42243,4,13064.0,2024-09-25
21451,4,13902.0,
47193,2,4927.0,2024-07-01
48040,2,1867.0,2025-07-09
23078,3,9538.0,2021-11-05
9527,2,3956.0,2025-11-17
22107,4,10498.0,2023-05-25
44439,2,1089.0,2021-03-04
40600,3,7489.0,2023-04-23
2310,4,13614.0,2025-08-21
4396,3,8549.0,2025-08-25
3374,4,14923.0,2021-05-14
6451,4,10103.0,
5645,3,9203.0,2025-09-02
30124,1,602.0,2022-07-17
40998,1,365.0,
3400,4,14103.0,2021-11-02
12177,3,7886.0,2022-12-23
11524,3,8056.0,2024-11-14
7254,2,1301.0,2025-07-08
38573,2,4838.0,2021-04-26
1686,1,567.0,2021-06-21
30150,4,12789.0,2022-08-18
16478,4,11341.0,2023-02-20
17350,3,8595.0,2025-01-04
36158,4,11073.0,2026-01-28
28777,3,,2023-01-01
49618,3,5444.0,2021-08-02
34037,3,6632.0,2025-02-18
48601,2,3345.0,2021-04-15
29034,3,9756.0,2021-08-04
12423,2,3142.0,2025-06-19
9047,3,5649.0,2024-08-15
29657,4,11642.0,
46324,2,4904.0,2021-12-28
42127,4,,2022-11-08
5156,3,8142.0,2025-03-04
39787,2,2911.0,2025-05-16
31311,2,2436.0,2022-04-30
237,4,14921.0,2023-07-29
36751,3,,2024-08-30
30250,4,11307.0,2022-01-15
11414,3,7395.0,2023-11-14
9004,3,5253.0,2023-01-26
36597,3,7451.0,2024-11-15
5006,3,8674.0,2022-07-14
42296,4,12005.0,2023-09-12
39652,4,12604.0,2023-11-08
48901,3,8961.0,2024-06-29
10622,4,13853.0,2022-10-28
6738,4,13797.0,2021-04-22
19289,2,1547.0,2022-12-09
21382,3,6942.0,2025-02-14
3439,4,13140.0,2024-05-09
3530,2,1598.0,2023-07-24
35110,2,4623.0,2024-01-01
6479,2,1825.0,
43897,1,29.0,2022-05-18
4223,4,13257.0,2023-03-10
14943,2,3932.0,2024-07-15
1069,4,13113.0,2021-05-15
46667,2,2972.0,2021-06-29
9422,4,12113.0,2023-03-05
7332,4,13672.0,2023-11-22
46293,2,1066.0,2022-03-24
42030,4,13317.0,2022-03-24
4484,2,4575.0,2024-08-21
27464,3,9583.0,2025-03-07
18780,1,868.0,2022-04-08
46981,2,4404.0,2021-09-21
49820,4,12337.0,2022-07-15
32330,4,14504.0,2021-10-20
42197,3,5722.0,2022-08-03
18629,3,8239.0,2024-02-15
19532,4,14575.0,2024-03-03
40297,3,7654.0,2025-10-21
28869,2,2244.0,2023-08-18
7657,3,9406.0,2021-11-16
12421,2,3546.0,2022-01-29
7176,3,7570.0,2025-07-17
15791,4,12835.0,2021-05-04
38843,2,2722.0,2021-06-16
37562,3,5357.0,2024-11-12
19932,1,201.0,2021-03-24
14525,1,435.0,2022-05-01
17340,4,14294.0,
41830,2,3196.0,2021-05-28
2537,3,9967.0,2023-10-21
33556,4,12094.0,2024-11-02
6130,3,5274.0,2023-10-26
290,4,11259.0,2025-09-13
7984,3,5044.0,2025-07-16
4105,2,4223.0,2026-02-02
37849,2,1149.0,2025-01-15
1586,4,12853.0,2023-12-04
1585,2,3338.0,2024-07-03
21530,3,6623.0,2023-04-07
10801,4,14060.0,
33050,2,4712.0,2025-06-28
25059,4,13812.0,2023-06-25
25426,2,1718.0,2026-02-08
28679,2,4052.0,2024-07-06
46084,3,7762.0,2024-10-03
25787,3,6040.0,2021-08-27
45363,2,3984.0,
14702,2,3169.0,2021-07-18
18918,3,9855.0,2025-08-11
14255,2,2282.0,2024-12-22
37141,4,11435.0,2024-09-28
25089,2,1629.0,2023-09-24
31340,3,8547.0,2024-10-16
30577,4,11761.0,2024-08-10
47421,1,648.0,2024-01-09
33733,3,6024.0,2021-05-20
33270,3,7591.0,
3896,2,2013.0,2025-01-09
49284,2,3860.0,2024-06-26
35752,4,11013.0,2023-07-16
24661,3,7366.0,2022-12-02
36254,3,8587.0,2022-04-05
23014,4,11592.0,2024-07-15
14247,1,519.0,2025-09-30
40926,4,13543.0,2023-01-27
9666,2,2572.0,2024-09-16
2839,4,12713.0,2025-04-29
9148,4,12720.0,2022-10-09
15313,2,1122.0,2024-11-24
19105,2,2351.0,2025-11-23
26812,4,13654.0,2023-04-06
38568,4,13490.0,2023-10-29
3938,4,10866.0,2023-11-13
25928,3,9199.0,2026-01-01
3685,1,374.0,2023-03-26
32639,3,6334.0,2024-01-12
30243,2,2737.0,
18216,4,14873.0,2025-02-07
30113,2,1629.0,2025-04-16
618,1,965.0,2021-04-06
13835,3,5577.0,2021-11-26
9294,4,14558.0,2025-03-26
3365,4,13637.0,2024-06-15
29914,4,13789.0,2022-06-27
49487,4,13448.0,2022-11-08
13788,1,398.0,2022-12-09
21072,3,5166.0,2022-03-31
32832,3,5292.0,2022-03-03
28226,3,5356.0,2025-02-03
23900,1,391.0,2024-05-03
14162,3,,
40956,4,12492.0,2025-10-15
43051,4,,2021-11-20
46300,3,9706.0,2025-07-28
10150,2,2361.0,2021-04-08
45520,3,8036.0,2025-08-15
14985,3,5153.0,2023-07-21
22576,2,3143.0,2024-01-19
45497,4,,2023-11-01
38975,3,9815.0,2021-10-12
28815,4,13278.0,2023-07-12
22194,2,4223.0,2025-06-08
23650,4,13083.0,2023-07-02
42698,4,,2022-11-26
19033,1,719.0,2022-04-07
42032,3,7123.0,2024-03-28
26403,2,1567.0,2026-01-13
1845,3,9416.0,2022-08-11
11416,4,12180.0,2025-06-18
38628,3,6871.0,2024-02-07
43786,2,,2025-12-05
19963,2,1314.0,2021-03-05
21790,4,11892.0,2024-06-22
48011,2,1676.0,2023-08-14
16309,2,4224.0,2024-12-17
48345,2,2266.0,2024-07-10
42673,2,3607.0,2022-06-18
376,3,5754.0,2022-02-08
17723,4,11659.0,2023-10-17
1327,4,14917.0,2025-09-04
10339,2,2956.0,2022-04-20
40158,4,12576.0,2022-01-05
4471,3,6602.0,
33838,4,14567.0,2021-05-11
10757,2,3302.0,2023-10-03
18450,3,8395.0,2022-11-27
37633,4,14358.0,2024-11-21
11029,2,,2023-11-22
24245,2,3099.0,2024-06-13
12578,3,6262.0,2024-07-10
48661,2,,2025-11-15
14075,4,13707.0,2026-02-03
47669,2,,2025-02-17
40493,2,4353.0,2022-07-13
26122,2,4780.0,2024-08-27
42415,4,13419.0,2023-04-02
49170,2,4329.0,2024-04-27
18085,3,5194.0,2021-08-05
12868,4,11022.0,2021-03-25
47537,4,13098.0,
9139,2,1365.0,2026-01-03
8775,1,581.0,2024-12-11
10600,4,13686.0,2022-12-05
19038,4,13642.0,2021-12-01
27438,2,3045.0,2021-07-30
35276,2,3148.0,2024-05-25
5486,2,2529.0,2024-02-27
40822,4,12242.0,2021-03-07
26940,4,10178.0,2024-04-04
9616,2,2243.0,2025-06-10
28726,3,6352.0,2024-03-02
3909,2,3369.0,2022-07-05
35791,2,3227.0,2024-12-29
24854,2,4451.0,2022-08-31
49032,4,12355.0,2023-07-07
4970,4,10943.0,2024-12-11
19914,4,14489.0,
27791,2,3182.0,2023-10-12
14843,2,1216.0,2021-09-30
41461,2,1326.0,2024-10-23
18680,4,11534.0,2022-12-10
35315,3,7088.0,2026-01-13
5686,3,9072.0,2023-09-17
39379,3,8642.0,2025-10-21
899,2,3598.0,2023-02-06
1247,4,12417.0,2026-02-02
35808,4,13464.0,2021-09-12
47168,3,6664.0,2026-01-24
12369,2,3212.0,2023-09-16
41842,3,7003.0,2021-08-08
10895,2,2629.0,2021-12-19
27751,3,5572.0,2023-01-07
45340,2,3273.0,2024-12-12
7426,3,8275.0,2022-11-15
11417,2,4824.0,2021-03-06
25585,4,14571.0,2022-09-09
16030,2,1317.0,2022-06-16
11238,4,11381.0,2022-05-29
9351,2,4960.0,2023-03-21
41607,3,7818.0,2023-07-31
13533,3,5501.0,2024-01-08
10688,4,14633.0,2022-05-20
20809,4,11767.0,2021-06-20
10323,3,9783.0,2023-12-07
6183,1,,2023-09-13
45336,3,5580.0,2023-08-08
5631,4,10454.0,2022-01-24
2008,3,8699.0,2024-08-02
21636,4,12354.0,2024-05-30
35191,4,12595.0,2021-04-09
21164,2,2330.0,2025-05-21
20865,3,8514.0,2021-11-26
35684,2,4529.0,2021-10-24
7605,3,8869.0,
25415,4,12329.0,2023-01-09
37334,3,5906.0,2024-05-04
41222,3,5515.0,2024-04-01
34861,2,2089.0,2024-11-20
16724,2,1810.0,2022-10-08
39135,4,12002.0,2024-08-15
6477,2,,2021-04-25
13785,4,11646.0,2026-02-06
14019,2,4040.0,2025-07-16
37716,3,9515.0,2026-01-09
17619,4,11026.0,2026-02-13
1284,3,5849.0,2023-06-14
23818,2,3793.0,2022-02-25
38540,2,3197.0,2025-01-08
33053,1,993.0,2024-10-28
33790,3,7480.0,2025-07-29
7087,3,6380.0,2021-10-03
34694,4,10868.0,2025-03-17
5795,4,,2022-11-14
30019,2,1709.0,2025-05-15
22524,4,11041.0,2024-09-09
7130,4,,2023-06-26
45423,3,8932.0,2024-04-15
21346,3,9365.0,2025-09-28
12850,4,11335.0,2022-11-09
25470,3,6519.0,2023-03-26
47672,1,912.0,2021-09-07
22453,3,6891.0,2024-07-15
30437,4,14151.0,2025-12-04
27929,2,,2022-12-08
43105,4,13667.0,2024-03-16
40010,2,1989.0,2025-10-28
19066,4,12556.0,2021-11-16
42433,2,4968.0,
10695,4,13486.0,2022-10-19
14700,4,10828.0,2022-04-09
34611,4,12406.0,2021-04-05
25,2,4895.0,2025-01-03
15853,4,11147.0,2023-05-12
39407,3,6354.0,2023-11-06
37134,4,14040.0,2025-06-13
36961,2,2737.0,2022-03-29
31267,4,,2023-12-17
1445,3,5846.0,
8840,3,,2023-12-03
16692,3,9866.0,2021-02-28
49944,2,4990.0,2024-08-18
19389,3,7014.0,2022-12-14
43660,4,,
22808,3,9596.0,2024-02-28
22554,3,6450.0,2025-06-01
6008,2,2431.0,2023-01-31
19523,3,7015.0,2025-12-09
10397,2,4294.0,2021-09-26
4938,2,3904.0,2021-09-15
18119,4,12667.0,2021-11-23
49421,3,5953.0,2021-08-16
17072,4,14584.0,2024-04-21
25192,3,8832.0,2021-03-31
7670,2,2093.0,2024-02-14
20804,3,8217.0,2022-06-10
24331,2,2891.0,2021-03-28
10228,3,6928.0,2023-10-02
24314,3,5458.0,2025-09-18
35233,3,,2025-12-06
4997,4,11615.0,2022-08-16
3926,2,3442.0,2022-05-24
4325,2,4203.0,2021-09-29
43920,1,804.0,2023-12-10
49737,3,6025.0,2021-09-21
39758,3,6684.0,2021-08-13
9848,4,12030.0,2023-01-28
9901,4,10773.0,2024-06-13
21798,3,9048.0,
45234,3,6339.0,2021-11-11
9218,4,12255.0,2025-02-13
4796,2,3495.0,2022-12-05
20052,3,5426.0,2022-04-04
41858,2,1301.0,2022-01-05
42284,3,9438.0,2024-07-12
116,1,426.0,2022-03-05
34333,3,7620.0,2023-06-06
2639,2,4389.0,2025-08-18
9337,4,14372.0,2025-09-18
21341,3,5942.0,2025-09-11
17930,4,13010.0,2022-02-28
16869,4,13838.0,2023-11-24
46764,3,9883.0,2022-05-08
42108,4,11542.0,2025-12-24
30593,3,5435.0,2025-05-18
43504,2,3217.0,2022-07-09
10998,3,5087.0,2024-01-02
30447,4,13412.0,2022-07-18
7619,3,5925.0,2025-01-12
35996,3,9849.0,2021-07-28
31525,4,12397.0,2021-12-20
40698,4,11325.0,2025-05-24
36765,4,10580.0,2023-06-24
15342,2,4730.0,2025-10-29
38909,3,7546.0,2025-12-22
39279,1,27.0,2025-05-24
22379,4,13245.0,2026-01-09
35512,4,10210.0,2021-04-06
39306,3,8909.0,2021-06-17
8680,2,4721.0,
8391,1,,2023-03-16
48658,3,7118.0,2023-08-25
7995,2,1613.0,2023-02-02
39987,1,565.0,2025-04-10
14496,4,11649.0,2025-07-29
33169,2,2229.0,
49065,2,4283.0,2023-03-11
23183,3,8166.0,2021-05-27
48314,4,14694.0,2022-02-02
32162,4,10649.0,2023-11-30
47980,2,1230.0,2025-12-01
11862,4,13787.0,2024-08-20
16560,2,3127.0,2021-06-25
45740,2,4836.0,2025-10-16
7816,3,7545.0,2025-03-05
4579,4,11068.0,2023-02-16
44601,2,1506.0,2024-06-09
13047,2,2228.0,2022-06-19
21175,4,12248.0,2024-04-09
1859,3,6998.0,2025-07-17
33039,4,14784.0,2025-04-02
24663,4,11475.0,
27709,3,8779.0,2021-02-26
24901,4,14895.0,2022-05-26
48795,4,13825.0,2024-07-17
39886,4,10086.0,2021-04-26
40348,2,1179.0,2023-07-17
38944,1,405.0,2024-09-14
38418,4,10150.0,
5870,4,14537.0,2026-02-06
10994,3,5681.0,
29048,4,13896.0,2025-02-02
33180,4,10904.0,2021-10-27
32747,4,13385.0,2024-07-07
14732,4,14861.0,2024-03-27
29544,2,4237.0,2024-10-23
754,1,971.0,2021-03-08
10952,2,2248.0,
41882,3,8559.0,
19090,3,7851.0,2025-04-02
43990,3,6973.0,2024-08-23
42960,4,11417.0,2022-08-16
32627,3,6070.0,2023-08-15
32888,3,5932.0,2023-10-31
22057,3,7011.0,2022-08-19
14102,1,884.0,2023-10-13
11734,2,3056.0,2024-02-11
36050,4,11036.0,2024-11-25
1880,4,10123.0,2025-06-28
18619,2,4172.0,2025-03-06
49639,1,959.0,2024-05-22
2389,3,5393.0,2021-06-26
5335,2,2379.0,2025-07-28
18158,2,2545.0,2025-07-25
20396,1,939.0,
16096,2,1231.0,2024-01-07
15598,4,10744.0,2024-09-24
45548,3,6354.0,2023-10-23
44684,3,8716.0,2022-07-23
5910,3,9860.0,2022-04-02
25280,4,13318.0,2021-05-27
48242,2,3109.0,2025-06-17
30709,4,12630.0,2021-05-28
44825,4,11191.0,2026-02-23
3262,4,,2023-07-26
22499,3,8423.0,2021-06-22
11678,3,6715.0,2025-06-01
236,2,,2025-09-17
22928,4,14402.0,2023-08-26
16154,2,4161.0,2021-07-05
41334,1,831.0,2025-12-10
41046,2,4548.0,2024-04-04
2648,2,2599.0,
30339,3,7785.0,2025-06-02
14411,4,14232.0,2022-03-26
45795,4,12459.0,2025-02-09
41771,3,8682.0,2022-03-28
382,4,11361.0,2022-04-11
1840,4,12726.0,2024-08-16
12284,4,13627.0,2022-06-25
49531,3,,2022-05-11
39171,2,1067.0,2023-10-15
6350,3,7091.0,2026-01-05
37125,3,6622.0,2021-09-18
24164,2,3427.0,
17622,2,3260.0,2025-07-04
22215,3,6994.0,
19664,2,4365.0,2024-04-28
8537,2,1195.0,2024-05-14
26912,2,3509.0,2025-05-16
31959,3,7455.0,2025-06-16
10330,4,10413.0,2025-10-15
17704,3,9925.0,2022-10-03
36120,2,4184.0,2023-12-02
21726,4,10318.0,2021-05-22
22137,3,6471.0,2022-05-21
4864,4,10343.0,2022-07-23
28007,3,8054.0,2022-01-03
41033,4,14115.0,2023-06-24
1440,4,14516.0,2022-07-29
17724,3,5914.0,2022-09-08
38930,3,8508.0,
35849,4,13051.0,2022-09-23
19615,3,,2022-06-04
2311,4,12612.0,2023-08-30
35579,4,10614.0,
33384,4,12125.0,2026-02-10
37915,3,9940.0,
14358,3,5476.0,2025-10-12
38656,3,6631.0,2024-01-21
49336,3,,2024-04-06
48533,4,14294.0,2021-10-10
17378,3,9389.0,
31870,1,,2021-06-29
26560,4,11541.0,2022-06-09
32284,4,,2024-11-07
34795,4,12103.0,2021-12-19
20898,3,5757.0,2024-07-13
42352,2,3410.0,2025-09-25
48618,3,5027.0,2022-05-30
39794,4,11746.0,2021-07-07
7791,2,3378.0,2026-01-25
2909,3,8495.0,2024-10-20
45721,3,6181.0,2023-05-13
46940,4,12916.0,2021-09-06
12883,4,13172.0,2025-06-09
26443,2,2262.0,2021-06-24
1850,2,1027.0,2021-03-07
30071,4,10584.0,2021-12-01
48426,3,5333.0,2025-05-02
47362,4,12396.0,2021-10-27
5180,4,10521.0,2025-09-27
47305,3,6296.0,2025-05-16
47141,4,11321.0,2021-05-30
25739,3,8932.0,2022-04-30
47797,2,1083.0,2023-01-04
19017,3,5552.0,2022-11-21
30713,2,3978.0,2024-06-10
16808,4,14734.0,2026-01-06
5224,2,1580.0,2023-10-08
40068,4,14701.0,2023-10-17
12952,4,12959.0,2024-02-16
40216,4,12129.0,2022-01-31
4131,3,6552.0,2025-06-20
48351,2,4263.0,2025-06-06
31849,2,3799.0,2022-07-13
32333,3,5303.0,
3285,3,7567.0,2023-08-25
20155,4,,2024-11-26
41425,4,13338.0,2022-05-26
10373,3,7889.0,2024-01-13
10537,3,9125.0,2025-09-06
15019,2,3995.0,2025-06-11
4341,3,5332.0,2021-11-18
23607,3,9055.0,2022-04-02
1131,2,2946.0,2021-09-11
32225,2,2685.0,2022-02-02
10161,4,13170.0,2024-11-21
47005,4,14047.0,2021-10-10
21973,4,11671.0,2024-10-20
29313,3,5840.0,2025-04-17
16620,4,12034.0,2024-09-05
23068,4,12120.0,2025-03-20
33605,2,4635.0,2024-08-02
43631,3,5018.0,2023-02-03
36563,3,6203.0,2025-09-03
40620,4,11192.0,2023-06-13
45486,4,13927.0,2025-10-10
7533,3,7784.0,2023-09-22
5424,1,683.0,2025-09-07
8227,3,5270.0,2023-12-05
17194,3,6271.0,2022-08-18
35006,4,10411.0,2025-09-17
44841,2,4984.0,2021-05-11
44400,2,2164.0,
13703,4,14669.0,2021-03-25
23148,3,8453.0,2022-12-16
8526,3,9613.0,2022-01-31
37224,2,1889.0,2022-03-01
45320,2,4916.0,2025-03-16
26437,4,11926.0,2025-05-09
35701,4,13835.0,2024-01-01
47210,3,5660.0,
39720,4,14649.0,2022-01-03
9300,4,11754.0,2026-02-24
48598,4,,2023-10-20
36620,1,377.0,2023-08-21
32903,4,12671.0,2024-01-08
16246,4,10477.0,2024-05-04
30961,2,1578.0,2022-02-07
19241,2,2483.0,2025-01-28
44941,4,,2025-08-13
12486,2,1010.0,2025-01-27
38561,1,856.0,
45279,2,1595.0,2024-05-23
12657,2,2082.0,2022-08-11
49653,3,8786.0,2024-05-21
16157,4,13339.0,2024-09-13
8464,1,382.0,2022-04-26
8718,3,7538.0,2023-12-13
8253,4,13525.0,2024-10-23
29740,3,7989.0,2022-11-09
6259,2,3047.0,2021-03-21
5030,2,4366.0,2022-03-24
39928,3,9837.0,2024-04-30
935,3,5561.0,2025-12-09
42687,1,570.0,2023-11-24
38487,3,5250.0,2021-04-10
34779,3,9514.0,2024-06-23
4253,2,3491.0,2023-06-23
36288,4,14988.0,2024-09-13
37028,4,12349.0,2025-12-16
3107,4,13377.0,2021-06-05
10500,2,3004.0,2025-03-26
33059,2,3035.0,2021-04-25
46428,3,5417.0,
48937,2,1820.0,2024-10-21
8443,3,6576.0,2024-04-03
7828,2,2207.0,2021-12-23
12240,4,10437.0,2023-10-28
208,2,3478.0,2025-12-17
22097,3,8222.0,2022-05-21
7221,3,7609.0,2024-01-28
45961,4,,2022-07-04
43560,3,9754.0,2023-07-26
1008,4,10391.0,2024-11-17
5081,1,806.0,2023-04-07
18250,2,2471.0,2022-04-09
20516,4,10599.0,
34762,3,8838.0,2022-10-14
33292,2,1332.0,2021-09-03
17419,2,3869.0,2021-06-05
16360,4,14181.0,2022-05-10
8069,4,10194.0,2022-02-02
7033,3,9838.0,2022-07-24
11712,1,675.0,2022-01-09
14655,2,1467.0,2022-07-25
36104,3,6157.0,2025-11-26
20413,2,4002.0,2023-08-11
23425,3,5065.0,2022-08-15
14122,4,14191.0,2024-10-05
28241,2,2012.0,2021-12-22
536,2,3716.0,2023-01-10
46638,4,14955.0,2022-07-15
33672,3,9281.0,2021-03-26
20952,4,12398.0,2022-06-23
27356,4,14088.0,2023-03-20
48443,4,14163.0,2025-06-20
18664,4,14095.0,2025-04-27
47509,4,10657.0,2025-12-29
35516,4,11941.0,2022-03-10
13213,2,4152.0,2024-05-12
37817,2,2798.0,2023-02-07
6120,4,13850.0,2024-03-11
44507,3,6556.0,
483,3,7629.0,2022-02-03
25896,3,8147.0,2024-10-28
32283,4,14949.0,2024-03-04
16264,4,11066.0,2025-05-03
22794,2,2596.0,2023-08-03
33943,3,5794.0,2023-05-08
44987,3,7196.0,2023-01-22
35998,2,3292.0,2025-09-16
