ticket_id,customer_id,agent_id,category,priority,status,created_date,resolved_date,subject
3229,36411,1414,Product Defect,Critical,,2024-07-13,,Product Defect - Inventore quas.
7838,13859,2805,Account Update,Critical,Closed,2025-11-24,2025-11-30 13:00:00,Account Update - Tempore officia quia quod.
9123,35045,1660,Login Issue,High,Resolved,2024-09-15,2024-09-21 04:00:00,Login Issue - Placeat aut eaque nihil.
505,7694,1854,Payment Failure,CRITICAL,Closed,2024-04-04,,Payment Failure - Consequatur ab ducimus consequatur.
5963,34565,1987,Payment Failure,Critical,Open,2024-07-21,2024-07-25 03:00:00,Payment Failure - Soluta recusandae.
5962,33048,2038,Order Status,High,Open,2025-06-14,2025-06-14 22:00:00,Order Status - Rerum dolore officia iste modi.
3565,4866,437,Return Request,Low,In Progress,2025-07-26,2025-07-28 06:00:00,Return Request - Quae maiores cum.
1194,22494,910,Login Issue,Low,Closed,2025-10-05,,Login Issue - Culpa itaque ducimus quis quisquam.
8939,8610,2820,Account Update,Critical,Closed,2024-06-05,2024-06-10 01:00:00,Account Update - Commodi qui illo voluptatum.
2894,19271,197,product defect,High,In Progress,,2024-09-22 05:00:00,Product Defect - Quos voluptatibus impedit laboriosam.
1765,4811,2137,,Medium,In Progress,2024-10-23,2024-10-24 21:00:00,Return Request - Earum reprehenderit aliquid natus soluta.
6911,12001,2240,Return Request,High,Closed,2026-02-07,,Return Request - Unde laboriosam voluptatum quos voluptate.
5415,26127,743,Order Status,Low,In Progress,2024-08-29,,Order Status - Sint voluptates necessitatibus.
4342,24331,583,Product Defect,Critical,Resolved,2025-05-02,,Product Defect - Vitae inventore impedit.
3540,48087,433,Order Status,Low,Resolved,2024-10-10,2024-10-10 20:00:00,Order Status - Ullam enim corporis voluptatum.
5541,47592,2130,Account Update,Medium,Resolved,2024-10-17,2024-10-21 04:00:00,Account Update - Aut perferendis explicabo.
6046,42139,2647,Login Issue,Low,Resolved,2024-10-13,2024-10-19 23:00:00,Login Issue - Vitae debitis fugiat temporibus enim.
320,25557,2882,Login Issue,Low,Open,2024-01-23,,Login Issue - Harum recusandae iusto dolore sed.
9628,48419,1408,Return Request,High,Closed,2025-10-24,2025-10-26 05:00:00,Return Request - Voluptatem doloribus.
5554,4693,1343,order status,Low,In Progress,2024-01-07,,Order Status - Repudiandae quod quasi praesentium.
880,38649,1433,,low,In Progress,2025-01-13,2025-01-14 03:00:00,Return Request - Occaecati reiciendis alias eos.
1133,25852,165,Payment Failure,High,Open,,2024-09-26 04:00:00,Payment Failure - Earum quidem autem sint.
3727,41931,879,Payment Failure,High,Open,2025-05-20,2025-05-22 11:00:00,PAYMENT FAILURE - HIC CONSECTETUR ERROR PORRO VOLUPTATIBUS.
3797,18281,1723,Login Issue,Critical,resolved,2024-10-12,2024-10-15 17:00:00,Login Issue - Similique ducimus numquam quam odio.
3304,37106,965,Login Issue,Medium,Resolved,,2024-04-12 04:00:00,Login Issue - Provident ab dignissimos tenetur suscipit.
7453,30816,1656,Payment Failure,Medium,RESOLVED,2024-01-16,2024-01-17 01:00:00,Payment Failure - Corporis cupiditate asperiores.
9642,46072,32,Product Defect,,Closed,2024-03-29,2024-04-04 21:00:00,Product Defect - Quam nam odio ducimus sit.
9880,6475,2699,Payment Failure,High,,2024-06-25,2024-06-29 16:00:00,payment failure - ut a quia a molestias.
2644,32808,2280,Order Status,Low,Open,2025-05-24,2025-05-24 15:00:00,Order Status - Mollitia est rem.
4832,35997,1859,Account Update,High,Resolved,2025-01-26,2025-01-26 20:00:00,Account Update - Eius natus.
1849,47702,1645,order status,High,Open,2024-05-02,,Order Status - Est eligendi dolore sunt.
5791,24889,133,Payment Failure,Low,Resolved,2025-01-27,2025-01-31 06:00:00,Payment Failure - Veniam enim qui culpa.
2363,28569,1108,Product Defect,Medium,Resolved,2025-06-30,2025-07-01 20:00:00,Product Defect - Nam minus.
5433,39993,1091,Account Update,Medium,Closed,2024-03-13,,Account Update - Occaecati iusto molestiae.
6335,846,2925,Payment Failure,High,Closed,2024-03-21,,Payment Failure - Eius numquam dolorum exercitationem esse.
897,4984,626,Login Issue,,Open,2024-07-05,2024-07-09 17:00:00,Login Issue - Placeat aspernatur repellat accusamus qui.
9308,25001,752,Payment Failure,Low,In Progress,2025-03-25,2025-03-30 23:00:00,Payment Failure - Natus ullam id beatae sequi.
4912,34708,1796,Account Update,High,Closed,2025-08-14,2025-08-17 12:00:00,Account Update - Nemo dolor quo sapiente explicabo.
1453,39255,604,Account Update,High,Open,2025-12-26,2025-12-31 02:00:00,Account Update - Eligendi velit facilis.
2169,6318,1562,Account Update,High,Open,2025-06-06,2025-06-11 23:00:00,Account Update - Fugit fugiat deleniti animi temporibus.
7878,21017,2232,Return Request,Low,In Progress,2025-06-07,2025-06-13 10:00:00,Return Request - Magnam delectus quam tenetur.
3175,14807,2175,Product Defect,High,Open,2024-02-02,2024-02-06 05:00:00,Product Defect - Nam ipsa dolorem.
4095,24793,274,Account Update,High,In Progress,2025-08-14,,Account Update - Aperiam repudiandae repellendus assumenda.
1787,11407,2363,Login Issue,Medium,Resolved,2025-12-06,2025-12-09 13:00:00,Login Issue - Perferendis repellat dolores.
1942,45528,2475,Order Status,Medium,Closed,2024-06-30,2024-07-06 23:00:00,Order Status - Doloribus nulla ut labore.
50,1187,2246,Account Update,High,In Progress,2025-01-23,,Account Update - Exercitationem expedita delectus.
2455,26872,2930,Product Defect,High,Open,2024-12-14,2024-12-20 13:00:00,PRODUCT DEFECT - APERIAM OMNIS.
2456,1710,1179,Order Status,Low,Resolved,2024-12-22,2024-12-28 20:00:00,Order Status - Omnis Recusandae Quibusdam Nihil.
1733,48229,777,Payment Failure,CRITICAL,In Progress,2024-07-05,2024-07-11 12:00:00,Payment Failure - Esse voluptatum illo.
3603,47732,1968,Product Defect,Medium,Closed,2024-08-29,,Product Defect - Qui numquam repellendus.
2257,13345,2693,Return Request,Low,Closed,2026-02-03,2026-02-07 00:00:00,Return Request - Numquam temporibus ipsa.
8899,28670,1644,Order Status,Critical,Resolved,2025-09-13,2025-09-15 01:00:00,ORDER STATUS - NECESSITATIBUS CONSECTETUR MODI.
6439,12738,2639,Login Issue,Low,Closed,2025-02-21,,LOGIN ISSUE - PROVIDENT NESCIUNT.
3294,10397,1530,Order Status,Critical,Open,2024-10-14,2024-10-18 03:00:00,Order Status - Laudantium earum eos.
7249,49467,390,Order Status,,Closed,2025-03-12,2025-03-18 01:00:00,order status - beatae id atque iure dolores.
1089,17779,2773,Login Issue,,In Progress,2024-11-16,2024-11-17 05:00:00,Login Issue - Aperiam fugit ducimus.
8946,41453,1081,Login Issue,Critical,Open,2025-06-28,2025-06-30 16:00:00,Login Issue - Saepe consectetur occaecati.
2283,42405,2318,Payment Failure,High,Open,2024-01-25,2024-01-30 01:00:00,payment failure - error veniam voluptates.
146,25097,156,Order Status,medium,Closed,2024-09-21,,
7251,659,398,Login Issue,Low,Closed,2025-10-25,2025-10-30 09:00:00,Login Issue - Fugiat similique tenetur suscipit optio.
3621,48766,1657,Order Status,Critical,In Progress,2024-03-08,2024-03-14 15:00:00,Order Status - Mollitia officia inventore id.
6379,39852,1550,Order Status,LOW,Closed,2025-08-12,2025-08-16 15:00:00,Order Status - Cum quidem nobis.
5540,24203,1254,Product Defect,,Resolved,2025-04-17,,Product Defect - Velit Amet Molestiae Commodi Nam.
2943,75,1627,Product Defect,High,Open,,2024-11-25 16:00:00,Product Defect - Eveniet Odio Unde Explicabo Odio.
9333,21320,2597,Payment Failure,High,Closed,2025-11-18,2025-11-21 10:00:00,Payment Failure - Ipsam labore.
7403,14312,1361,Payment Failure,High,Open,2025-10-23,2025-10-26 11:00:00,
7246,14857,1404,Payment Failure,Critical,Closed,2024-05-24,,Payment Failure - Unde odit.
9140,44962,112,Return Request,Low,Closed,2025-05-25,,Return Request - Consectetur molestiae.
7947,39330,2712,Payment Failure,,Resolved,2024-07-08,2024-07-14 06:00:00,Payment Failure - Magni debitis.
9066,43065,2670,Login Issue,Low,Closed,2024-09-07,2024-09-12 02:00:00,Login Issue - Possimus esse debitis.
8923,15256,556,Return Request,High,OPEN,2025-03-29,,Return Request - Ratione consequuntur nesciunt iste.
5021,20213,1271,,High,Open,2024-10-02,,Account Update - In Perspiciatis Repellat Suscipit.
7081,21802,2983,Payment Failure,Medium,,2025-07-01,2025-07-05 23:00:00,Payment Failure - Quia veritatis esse nemo.
7460,38129,2332,Payment Failure,Medium,Closed,2025-09-14,2025-09-17 21:00:00,Payment Failure - Quia veritatis eaque.
6498,303,2231,Return Request,Low,Resolved,2025-05-07,2025-05-11 20:00:00,Return Request - Aspernatur adipisci expedita illum.
4018,12174,1260,Order Status,Medium,Open,2024-02-20,,Order Status - Similique quaerat harum optio.
1814,3235,411,Return Request,,Closed,2024-04-01,2024-04-03 21:00:00,Return Request - Delectus rerum odit.
8044,5100,597,Order Status,Medium,Open,2024-07-10,2024-07-13 08:00:00,ORDER STATUS - AT EXPLICABO UNDE.
9189,47810,2710,Account Update,Low,Open,,2025-02-24 05:00:00,Account Update - Quas culpa laborum soluta.
4187,39279,2780,Login Issue,CRITICAL,Resolved,,,Login Issue - Ducimus laborum dolorem.
1347,7583,2829,Payment Failure,Critical,Open,2025-12-29,2026-01-02 08:00:00,PAYMENT FAILURE - ITAQUE HARUM TEMPORE TEMPORE.
7803,45473,1406,Login Issue,Medium,Closed,2024-06-09,2024-06-12 09:00:00,LOGIN ISSUE - MAGNI OMNIS LABORUM REPREHENDERIT REICIENDIS.
2597,17803,1932,Payment Failure,Low,Resolved,2025-09-11,2025-09-14 19:00:00,Payment Failure - Similique cupiditate iste fugiat reprehenderit.
1494,26857,2687,Product Defect,Medium,Open,2024-10-23,,Product Defect - Eligendi animi suscipit.
2435,5761,2661,Return Request,HIGH,Resolved,2024-07-18,,Return Request - Accusantium adipisci velit quisquam delectus.
3893,19536,1716,login issue,High,Closed,2025-06-10,2025-06-12 04:00:00,Login Issue - Iusto ipsum.
9753,4246,978,Login Issue,High,,2025-11-26,,Login Issue - Consequatur quisquam molestiae impedit.
5222,31576,1793,Order Status,Medium,Resolved,2025-12-21,2025-12-21 08:00:00,Order Status - Consectetur iure.
1811,5890,1519,Return Request,Critical,Resolved,2024-07-17,2024-07-17 20:00:00,Return Request - Provident accusantium tempore.
560,29918,544,Login Issue,Medium,Closed,2026-01-07,,Login Issue - Numquam aliquid provident illo.
5177,9950,323,Order Status,Medium,resolved,2024-06-07,,Order Status - Repellendus asperiores fuga cumque harum.
3591,25327,68,Order Status,High,In Progress,2024-09-02,,Order Status - Numquam officiis.
3758,6040,1280,Product Defect,critical,Closed,2025-09-24,2025-09-25 20:00:00,Product Defect - Voluptates officia ullam.
5981,40640,2901,,Medium,Open,2024-05-13,,Return Request - Quaerat vero saepe vero.
5588,27674,1987,Payment Failure,Medium,Resolved,2025-08-22,,Payment Failure - Excepturi at aliquam.
1725,47370,2191,Payment Failure,,Closed,2024-12-01,2024-12-02 11:00:00,Payment Failure - Quasi consectetur odit veniam harum.
5809,14223,1001,Order Status,High,Open,2024-06-19,2024-06-21 17:00:00,Order Status - Numquam Nobis Quasi Beatae Iure.
6926,2664,1072,Login Issue,Critical,Resolved,2024-08-21,2024-08-27 11:00:00,Login Issue - Accusantium ducimus quisquam.
4728,47303,1721,Return Request,Low,Resolved,2025-09-22,2025-09-23 02:00:00,Return Request - Laudantium architecto fugit.
6915,12575,594,Login Issue,Medium,Resolved,2024-01-28,2024-01-31 19:00:00,Login Issue - Ipsam voluptatibus porro laboriosam quia.
6943,43734,1420,Login Issue,High,Resolved,2025-06-10,2025-06-11 07:00:00,Login Issue - Placeat nisi aliquid nemo.
2876,38681,340,Product Defect,Low,In Progress,2024-11-16,,
4772,14963,1607,Account Update,High,In Progress,2025-04-28,,Account Update - Autem qui odit labore impedit.
7660,35744,250,Payment Failure,Low,Closed,2024-06-25,,Payment Failure - Aperiam quos aut.
3397,42079,2355,Account Update,Medium,Resolved,2024-04-20,,Account Update - Consequuntur adipisci eligendi enim.
3900,18979,405,Account Update,Critical,Resolved,2024-06-01,2024-06-07 18:00:00,account update - aut sapiente cumque nostrum.
6698,9741,2468,Login Issue,Critical,In Progress,2024-01-22,2024-01-25 14:00:00,Login Issue - Doloribus similique.
5601,47597,2307,Account Update,Critical,Closed,2024-04-02,2024-04-04 11:00:00,Account Update - Tempora doloribus explicabo veritatis.
107,35359,2411,Order Status,High,Closed,2025-08-12,,Order Status - Aliquid cumque reiciendis.
161,35079,1433,Return Request,High,In Progress,2025-02-27,2025-03-04 03:00:00,
2655,14254,1589,Account Update,Medium,Resolved,2025-08-06,,Account Update - Optio debitis in cupiditate.
6242,6372,2196,Order Status,Medium,In Progress,,,Order Status - Deserunt cum non suscipit tempore.
6031,24138,1851,Login Issue,Critical,Closed,2024-06-11,2024-06-16 16:00:00,Login Issue - Omnis nihil corporis minima.
6151,18160,1201,Login Issue,High,In Progress,2025-12-08,,Login Issue - Earum Maxime Suscipit Minus Numquam.
1794,18251,445,Payment Failure,Critical,Open,2024-05-05,2024-05-11 14:00:00,Payment Failure - Odio dicta sint.
5286,19656,595,Return Request,High,In Progress,2024-07-09,2024-07-14 18:00:00,Return Request - Tempore iure alias provident laborum.
4369,33393,2779,Return Request,,OPEN,2024-07-12,,Return Request - Quia iusto.
1698,1849,2637,Product Defect,,Open,2025-01-30,2025-02-03 21:00:00,Product Defect - Amet commodi.
35,47722,1524,Return Request,Critical,In Progress,2024-12-24,2024-12-24 06:00:00,Return Request - Occaecati quibusdam id explicabo.
4744,11028,42,Payment Failure,High,Closed,2025-12-24,2025-12-26 22:00:00,Payment Failure - Illo suscipit culpa.
8614,14636,2605,Account Update,Low,Closed,2024-06-17,2024-06-21 06:00:00,Account Update - Non eveniet vitae.
593,31954,1186,return request,High,OPEN,2025-05-03,2025-05-05 02:00:00,Return Request - Quae quibusdam.
1382,40087,315,Product Defect,Low,Open,2025-07-20,2025-07-26 07:00:00,Product Defect - Laboriosam quae odit.
3265,43527,1406,payment failure,Critical,Open,2024-07-20,2024-07-27 00:00:00,Payment Failure - Cum sed officiis.
3964,3081,1641,Order Status,Critical,Open,2024-11-24,2024-11-29 07:00:00,Order Status - Commodi voluptatem quae.
121,2433,303,Return Request,High,Open,2024-03-15,2024-03-17 07:00:00,RETURN REQUEST - ENIM IPSUM ASPERIORES DOLORUM.
2348,10215,1230,Payment Failure,Medium,Open,2025-12-10,2025-12-10 22:00:00,Payment Failure - Itaque accusantium.
3649,9263,615,Payment Failure,HIGH,In Progress,2025-08-16,2025-08-20 15:00:00,Payment Failure - Minima harum deserunt.
2485,1675,1600,Payment Failure,Medium,In Progress,,,Payment Failure - Architecto eos magnam sint.
5487,30947,2888,Payment Failure,Critical,Resolved,2024-09-09,,Payment Failure - Accusamus nostrum.
1368,38771,2757,Login Issue,High,Resolved,2025-06-07,2025-06-08 04:00:00,Login Issue - Quo necessitatibus maiores numquam.
7225,24803,1182,account update,Medium,Closed,2025-12-10,2025-12-14 01:00:00,Account Update - Voluptas praesentium nemo.
3943,6337,1367,Order Status,Low,OPEN,2025-02-19,2025-02-24 01:00:00,Order Status - Accusantium ex rerum.
2342,46692,401,Product Defect,Medium,Open,2024-10-10,2024-10-10 09:00:00,Product Defect - Unde in eligendi.
8289,44456,1892,Account Update,Medium,Resolved,,2024-08-10 05:00:00,Account Update - Est autem.
1519,41979,1075,Account Update,Critical,in progress,2025-09-09,2025-09-10 15:00:00,Account Update - Necessitatibus laudantium et.
1273,22329,2128,Product Defect,Low,Resolved,2024-07-23,2024-07-24 20:00:00,Product Defect - Nulla pariatur.
6369,25826,1307,Order Status,Medium,Closed,2025-06-05,2025-06-09 13:00:00,Order Status - Odio maiores.
4239,14964,2317,Login Issue,,,2024-07-28,2024-07-31 14:00:00,Login Issue - Sint facilis labore.
9076,4872,1349,Return Request,Critical,Closed,2024-08-26,,Return Request - Sapiente consequuntur.
7287,21035,1637,Return Request,Medium,Open,2025-07-18,2025-07-20 16:00:00,
1621,6956,1965,Login Issue,Critical,Closed,2026-01-22,,Login Issue - Saepe incidunt fugiat.
8363,14431,2770,Account Update,Low,,2025-07-09,2025-07-13 08:00:00,Account Update - Molestiae qui rerum.
816,40483,372,Login Issue,low,Open,2025-03-29,2025-04-04 07:00:00,Login Issue - Quia quos.
1477,21146,1058,Product Defect,medium,Open,2026-02-10,,Product Defect - Laboriosam eveniet autem recusandae.
1762,11984,2250,Return Request,Medium,Resolved,2024-08-24,2024-08-30 00:00:00,Return Request - Aliquam veritatis ad.
3723,45117,1003,Account Update,Medium,Resolved,2024-10-26,2024-10-29 10:00:00,ACCOUNT UPDATE - ID NAM EX.
942,14166,2555,Product Defect,Low,RESOLVED,2025-11-25,,Product Defect - Praesentium Perspiciatis Quasi Laboriosam.
8960,44469,1546,,high,In Progress,2025-12-21,2025-12-23 04:00:00,Login Issue - Reprehenderit pariatur.
2432,4091,2321,Order Status,Critical,Closed,2025-10-03,,Order Status - Ad cum modi.
3030,25020,1755,Product Defect,,IN PROGRESS,2025-10-30,2025-10-30 07:00:00,Product Defect - Nihil voluptatem nemo.
7236,8597,1723,Login Issue,High,Closed,2025-08-18,,Login Issue - Nisi ea saepe.
4224,36408,1926,Payment Failure,Medium,In Progress,2024-08-04,2024-08-10 16:00:00,Payment Failure - Cum eum.
4007,13707,1114,Payment Failure,High,Resolved,2024-02-04,,Payment Failure - Eius temporibus.
9069,34333,1321,Payment Failure,High,Closed,2024-04-27,,PAYMENT FAILURE - RATIONE VEL VOLUPTATUM.
6414,23254,1118,Product Defect,Critical,Open,2025-03-24,,Product Defect - Soluta itaque deleniti.
5146,1462,690,Return Request,Medium,Resolved,2024-10-06,2024-10-09 10:00:00,RETURN REQUEST - MOLESTIAS ASSUMENDA SUNT.
7555,14540,2370,Login Issue,Low,Closed,2025-10-16,,Login Issue - Aut in unde voluptates saepe.
7230,13173,1442,Product Defect,High,RESOLVED,2025-02-15,2025-02-21 04:00:00,PRODUCT DEFECT - VERO ALIQUAM COMMODI VOLUPTATES OCCAECATI.
4603,11542,2796,Order Status,Medium,Open,2025-06-27,2025-06-27 20:00:00,Order Status - Voluptas adipisci eius deleniti eveniet.
9464,11675,751,Return Request,,In Progress,2025-12-27,2026-01-02 11:00:00,Return Request - Veniam vel deserunt.
4167,619,1061,Login Issue,Critical,Closed,2025-03-06,2025-03-09 14:00:00,Login Issue - Inventore quia consequatur.
1344,27554,20,Login Issue,critical,Closed,2024-11-17,2024-11-20 18:00:00,Login Issue - Dignissimos facere.
8003,41950,837,Return Request,Low,Resolved,2025-07-12,2025-07-15 12:00:00,Return Request - Laborum ipsa dolore.
3232,36705,185,Product Defect,Critical,Resolved,2025-03-07,2025-03-07 23:00:00,Product Defect - Delectus Rem Temporibus Recusandae.
1214,30309,1692,ACCOUNT UPDATE,Low,In Progress,2025-03-23,,account update - doloribus molestiae rem.
7975,24179,504,Login Issue,Critical,In Progress,2024-10-12,2024-10-16 05:00:00,Login Issue - Tempore impedit.
9770,14328,1858,Account Update,High,Open,2025-06-04,2025-06-10 14:00:00,Account Update - Quis Autem Quisquam Officia.
3288,28619,138,LOGIN ISSUE,Critical,In Progress,2025-01-26,,Login Issue - Minus magni dignissimos.
8570,24933,510,Return Request,Low,,2025-05-31,2025-06-05 00:00:00,
8351,9148,265,Payment Failure,Critical,Closed,2025-09-22,2025-09-28 07:00:00,Payment Failure - Cum voluptatibus non qui.
4174,3922,2662,Account Update,Medium,In Progress,2024-05-22,2024-05-26 08:00:00,ACCOUNT UPDATE - DELENITI IMPEDIT ACCUSANTIUM REICIENDIS ERROR.
1797,46829,547,Payment Failure,Medium,Closed,2025-05-11,2025-05-12 05:00:00,Payment Failure - Sapiente beatae sequi dolorem.
962,17983,2839,,Medium,Resolved,2024-05-27,2024-06-02 22:00:00,Account Update - Provident impedit cumque.
3950,32167,2870,Product Defect,Medium,Closed,2024-04-29,2024-05-04 19:00:00,Product Defect - Distinctio Neque Quod.
8274,19996,2208,Account Update,High,In Progress,2025-11-07,2025-11-08 08:00:00,Account Update - Fugit nostrum labore ipsam.
631,1440,1893,Return Request,High,In Progress,2025-01-16,2025-01-17 05:00:00,Return Request - Blanditiis sint tempora debitis molestiae.
8765,36451,152,Return Request,Medium,RESOLVED,2025-03-24,,return request - doloremque animi.
5766,21070,2617,Account Update,Low,Closed,2024-05-10,2024-05-11 02:00:00,Account Update - Asperiores eveniet animi totam.
7409,21538,2813,Product Defect,Critical,Closed,2025-11-17,2025-11-17 10:00:00,Product Defect - Voluptas ut.
3402,9064,2736,Login Issue,Critical,Closed,2024-01-09,2024-01-14 08:00:00,Login Issue - Cupiditate accusamus corrupti.
8248,4119,595,,Low,,2024-11-02,2024-11-08 03:00:00,Login Issue - Eaque dolorem totam.
6643,28588,2291,Order Status,Critical,In Progress,2024-07-30,2024-08-02 17:00:00,Order Status - Commodi laboriosam sed.
6497,36108,1948,Order Status,Critical,in progress,2024-06-30,,Order Status - Beatae veritatis at.
6829,8932,2591,Account Update,Critical,Open,2025-12-09,,Account Update - Corrupti praesentium neque repellat.
9125,4518,1342,Order Status,High,Resolved,,2025-12-19 16:00:00,ORDER STATUS - CUPIDITATE ASPERNATUR ASPERNATUR LAUDANTIUM.
1879,2002,1839,Order Status,High,Resolved,2024-05-04,,Order Status - Sint Nemo Non.
3691,18881,509,Account Update,Medium,Closed,2024-12-24,,Account Update - Sunt dolorem deleniti ipsa itaque.
2152,24540,735,Payment Failure,Critical,Closed,2025-10-27,2025-10-29 00:00:00,Payment Failure - Quod quasi itaque hic.
9588,26273,1039,Account Update,Critical,In Progress,2025-03-17,2025-03-22 14:00:00,Account Update - Dignissimos Molestias Repudiandae.
8972,19654,2972,Payment Failure,Critical,Resolved,2025-11-10,,Payment Failure - Quisquam rem sapiente animi.
7246,14857,1404,Payment Failure,Critical,Closed,2024-05-24,,Payment Failure - Unde odit.
5651,41728,654,Return Request,Medium,RESOLVED,2024-01-07,2024-01-10 22:00:00,Return Request - Dolores sunt eaque eos.
6327,34397,611,Account Update,High,closed,2025-03-30,,Account Update - Repudiandae fugit sint.
806,49403,662,Product Defect,Critical,In Progress,2025-07-10,2025-07-13 13:00:00,Product Defect - Perspiciatis voluptate.
7630,2470,1070,Account Update,Critical,Open,2025-08-17,,Account Update - Possimus debitis voluptates.
2175,8867,1449,Return Request,Medium,Closed,2025-10-26,2025-11-01 22:00:00,Return Request - Nostrum eaque deserunt ex.
8800,44993,2893,Return Request,Medium,Open,2025-03-26,2025-03-30 09:00:00,Return Request - Provident temporibus.
4065,4754,2809,Return Request,Critical,,2025-05-31,2025-05-31 17:00:00,Return Request - Quo quos quaerat dolores facilis.
5013,31455,2237,Login Issue,Low,In Progress,2024-10-01,2024-10-04 17:00:00,Login Issue - Exercitationem eveniet magni natus.
438,40540,610,Login Issue,High,Closed,2025-06-12,2025-06-17 17:00:00,login issue - iusto mollitia at.
466,35418,1077,Account Update,High,IN PROGRESS,2024-04-21,2024-04-27 16:00:00,Account Update - A adipisci quo dignissimos recusandae.
2863,3990,1903,Return Request,High,Closed,2024-10-13,,Return Request - Maxime qui tenetur beatae harum.
2905,1261,2583,Account Update,Low,Closed,2025-01-21,2025-01-22 22:00:00,Account Update - Cumque ipsum vitae.
1050,3485,93,,Medium,closed,2025-11-25,2025-11-30 00:00:00,Account Update - Nulla eligendi officia nisi.
74,19464,240,Payment Failure,High,Closed,2024-09-09,2024-09-14 01:00:00,Payment Failure - Cum id.
520,38676,219,Payment Failure,Medium,Open,2025-03-18,2025-03-21 10:00:00,Payment Failure - Quos minus.
7226,26330,979,Account Update,Critical,open,,,Account Update - Molestiae fugiat.
3469,37567,1197,PAYMENT FAILURE,Critical,In Progress,2025-04-19,2025-04-21 05:00:00,Payment Failure - Maxime ex molestiae rerum animi.
5969,44967,2323,Login Issue,High,Open,2024-02-07,2024-02-13 09:00:00,Login Issue - Omnis Modi.
288,40245,289,Order Status,Critical,Closed,2025-03-20,2025-03-20 09:00:00,Order Status - Consequuntur perspiciatis.
7726,45052,143,Return Request,high,Resolved,2024-06-24,2024-06-29 20:00:00,Return Request - Possimus placeat dolorum.
5732,6684,1641,login issue,Low,In Progress,2025-01-01,2025-01-03 04:00:00,Login Issue - Corrupti Asperiores.
9512,18405,699,Payment Failure,Critical,Closed,2024-02-28,,Payment Failure - Quaerat veniam.
4527,38427,1226,Order Status,,In Progress,2025-01-28,2025-02-03 13:00:00,Order Status - Exercitationem maxime praesentium quis rem.
4391,32763,1471,Payment Failure,low,Resolved,2025-08-24,2025-08-24 06:00:00,Payment Failure - Quaerat modi similique asperiores incidunt.
4062,10374,1664,Return Request,Low,In Progress,2024-05-29,2024-05-30 12:00:00,Return Request - Illo tenetur.
9219,38181,2311,Login Issue,low,open,2025-08-06,2025-08-10 08:00:00,Login Issue - Dolore saepe.
3545,14761,2238,Order Status,Low,in progress,2025-07-30,2025-07-30 10:00:00,Order Status - Corporis maxime architecto.
8773,6032,849,Product Defect,Critical,In Progress,2025-12-16,2025-12-17 16:00:00,Product Defect - Doloremque nesciunt temporibus.
6195,14520,1724,Account Update,Medium,In Progress,2025-10-12,2025-10-17 18:00:00,Account Update - Quaerat ex iure.
1527,4758,620,Login Issue,High,Open,2025-01-09,2025-01-14 03:00:00,Login Issue - Necessitatibus debitis natus.
5660,6648,1202,Account Update,Critical,Closed,2025-10-08,2025-10-12 08:00:00,Account Update - Nesciunt ullam fugit vero.
1635,20247,914,Account Update,High,Resolved,2024-03-27,2024-03-28 05:00:00,Account Update - Illo eaque.
6674,48700,1935,Order Status,,Resolved,2024-04-01,,Order Status - Maiores dolore illum eius quae.
1988,8463,928,Product Defect,Critical,,2024-08-17,2024-08-21 08:00:00,product defect - perferendis vero praesentium.
5468,40846,765,Login Issue,Critical,Resolved,,,Login Issue - Debitis laudantium recusandae nesciunt.
669,25169,2193,,Medium,Closed,2024-12-19,,Account Update - Reprehenderit Eos Molestias Tenetur Sapiente.
8343,7845,2374,Product Defect,Medium,Resolved,2024-03-09,2024-03-15 07:00:00,
4851,27810,272,Login Issue,High,Open,2024-11-04,,Login Issue - Deleniti voluptates dolor nisi libero.
6056,27414,1855,Account Update,Critical,IN PROGRESS,,,Account Update - Impedit culpa deserunt culpa.
5462,5883,2126,Login Issue,HIGH,Open,2025-01-18,2025-01-18 06:00:00,
5377,21647,1440,Payment Failure,Low,,2025-10-11,,Payment Failure - Eveniet deleniti error culpa culpa.
7653,18078,1213,Login Issue,Critical,Closed,2025-09-02,2025-09-05 20:00:00,
4451,45687,2241,Return Request,High,Resolved,2026-01-05,2026-01-10 09:00:00,Return Request - Quis alias cupiditate eaque.
7769,15158,995,Login Issue,Medium,In Progress,,2025-11-12 12:00:00,LOGIN ISSUE - DOLOREMQUE QUAM EARUM QUAERAT CUM.
6713,18185,2333,Product Defect,Medium,Open,2025-04-24,2025-04-25 14:00:00,Product Defect - Molestiae asperiores voluptates.
9544,11603,1259,Product Defect,Critical,Closed,2024-02-05,2024-02-07 00:00:00,Product Defect - Doloribus optio quo.
2846,34716,1219,Product Defect,Critical,Resolved,2024-06-28,2024-06-28 18:00:00,Product Defect - Corrupti harum asperiores.
1261,16520,114,Account Update,Low,Resolved,2024-09-17,2024-09-21 07:00:00,Account Update - Nostrum fuga.
2979,13963,557,Payment Failure,HIGH,Closed,2024-07-03,,Payment Failure - Sapiente est necessitatibus.
5817,39390,1475,Account Update,High,In Progress,2024-05-24,2024-05-24 18:00:00,Account Update - Vero vel magni reiciendis.
172,8081,709,Account Update,High,,2026-01-19,2026-01-22 16:00:00,Account Update - Beatae fuga doloremque excepturi ab.
2183,40419,716,Login Issue,Low,Resolved,2026-01-12,,Login Issue - Ex voluptatem.
