redemption_id,customer_id,reward_name,points_redeemed,redemption_date
4905,12960,Free Shipping Voucher,200,2024-04-08
4906,39077,Gift Card $50,5000,2024-05-30
4907,14063,Product Discount,500,2024-11-03
4908,6577,Gift Card $10,1000,2025-01-19
4909,19011,Product Discount,500,2025-01-08
4910,28095,Free Shipping Voucher,200,2024-07-11
4911,35767,Product Discount,500,2025-03-04
4912,39521,Gift Card $50,5000,2025-02-11
4913,43223,Product Discount,500,2025-11-01
4914,43473,Free Shipping Voucher,200,2026-02-03
4915,4826,Product Discount,500,2025-02-04
4916,19392,Gift Card $10,1000,2025-07-18
4917,37078,Product Discount,500,2025-03-01
4918,35983,Gift Card $50,5000,2025-12-19
4919,5501,Free Shipping Voucher,200,2025-11-21
4920,43401,Free Shipping Voucher,200,2025-07-10
4921,25306,Gift Card $10,1000,2025-01-16
4922,10038,Free Shipping Voucher,200,2024-09-27
4923,37663,Gift Card $50,5000,2024-04-20
4924,6951,Gift Card $10,1000,2026-01-20
4925,24164,Free Shipping Voucher,200,2024-07-28
4926,49190,Gift Card $50,5000,2024-05-14
4927,35379,Gift Card $10,1000,2024-08-16
4928,38425,Product Discount,500,2025-02-28
4929,31451,Gift Card $50,5000,2025-02-18
4930,45610,Gift Card $10,1000,2024-12-02
4931,49874,Product Discount,500,2024-05-12
4932,6179,Product Discount,500,2025-11-23
4933,37783,Gift Card $50,5000,2024-07-28
4934,10016,Gift Card $50,5000,2024-09-08
4935,2269,Gift Card $10,1000,2024-07-26
4936,14557,Product Discount,500,2025-04-23
4937,2815,Gift Card $50,5000,2025-10-01
4938,10983,Gift Card $50,5000,2024-05-24
4939,40815,Gift Card $10,1000,2024-07-09
4940,1782,Gift Card $50,5000,2025-09-01
4941,47621,Product Discount,500,2026-02-07
4942,27335,Gift Card $50,5000,2025-02-14
4943,489,Gift Card $50,5000,2025-10-09
4944,22091,Gift Card $50,5000,2024-02-19
4945,11667,Free Shipping Voucher,200,2025-04-24
4946,47051,Gift Card $50,5000,2025-02-20
4947,31489,Gift Card $10,1000,2025-01-28
4948,489,Gift Card $10,1000,2025-01-24
4949,12300,Product Discount,500,2024-08-28
4950,6540,Free Shipping Voucher,200,2025-06-27
4951,30514,Free Shipping Voucher,200,2024-03-01
4952,15036,Gift Card $10,1000,2025-04-17
4953,27939,Gift Card $10,1000,2024-04-18
4954,2889,Gift Card $50,5000,2024-10-18
4955,49170,Product Discount,500,2024-08-29
4956,49120,Gift Card $10,1000,2024-03-03
4957,30157,Product Discount,500,2024-07-15
4958,16015,Gift Card $10,1000,2025-12-08
4959,17175,Free Shipping Voucher,200,2025-01-29
4960,41633,Free Shipping Voucher,200,2025-09-18
4961,6000,Gift Card $10,1000,2024-09-28
4962,11144,Gift Card $10,1000,2025-09-16
4963,41661,Gift Card $50,5000,2026-01-22
4964,40572,Gift Card $50,5000,2026-01-15
4965,49444,Gift Card $50,5000,2025-12-13
4966,24046,Gift Card $10,1000,2025-12-16
4967,37118,Free Shipping Voucher,200,2025-12-15
4968,31886,Gift Card $50,5000,2024-05-31
4969,24702,Product Discount,500,2025-10-11
4970,23206,Gift Card $50,5000,2025-06-29
4971,48002,Free Shipping Voucher,200,2025-10-04
4972,7373,Gift Card $10,1000,2024-03-09
4973,44919,Product Discount,500,2024-04-12
4974,16835,Free Shipping Voucher,200,2025-01-24
4975,14284,Product Discount,500,2025-07-10
4976,31927,Product Discount,500,2025-01-10
4977,45759,Free Shipping Voucher,200,2024-09-18
4978,19629,Gift Card $50,5000,2024-06-01
4979,18127,Gift Card $50,5000,2025-08-22
4980,30009,Gift Card $50,5000,2024-05-04
4981,29689,Free Shipping Voucher,200,2025-04-18
4982,19189,Gift Card $10,1000,2025-04-16
4983,26812,Gift Card $50,5000,2026-02-05
4984,6913,Gift Card $50,5000,2024-11-18
4985,36995,Gift Card $10,1000,2025-01-06
4986,25068,Product Discount,500,2024-05-31
4987,30781,Gift Card $10,1000,2024-04-13
4988,35431,Product Discount,500,2024-05-13
4989,17290,Gift Card $10,1000,2025-03-18
4990,20568,Free Shipping Voucher,200,2024-04-28
4991,24968,Product Discount,500,2024-10-10
4992,8010,Free Shipping Voucher,200,2025-03-09
4993,32818,Product Discount,500,2025-11-02
4994,9420,Free Shipping Voucher,200,2025-01-22
4995,28232,Gift Card $50,5000,2024-11-04
4996,32188,Gift Card $10,1000,2025-12-25
4997,1551,Gift Card $50,5000,2024-11-16
4998,37704,Product Discount,500,2025-12-07
4999,2705,Free Shipping Voucher,200,2025-10-13
5000,20158,Gift Card $10,1000,2025-05-07
5001,6622,Product Discount,500,2026-01-04
5002,8133,Free Shipping Voucher,200,2025-04-10
5003,45448,Product Discount,500,2025-07-06
5004,43441,Gift Card $10,1000,2025-10-19
5005,14198,Product Discount,500,2024-10-25
5006,11757,Gift Card $10,1000,2025-04-30
5007,23131,Gift Card $50,5000,2025-10-04
5008,49902,Gift Card $10,1000,2025-12-10
5009,19651,Free Shipping Voucher,200,2024-08-28
5010,28157,Gift Card $50,5000,2024-03-28
5011,23145,Gift Card $50,5000,2025-09-30
5012,24698,Product Discount,500,2024-09-20
5013,16597,Gift Card $50,5000,2025-01-21
5014,39866,Product Discount,500,2025-01-25
5015,49368,Product Discount,500,2025-03-06
5016,37737,Gift Card $50,5000,2024-11-24
5017,37269,Gift Card $50,5000,2024-11-13
5018,14660,Gift Card $10,1000,2025-08-26
5019,6728,Gift Card $50,5000,2024-07-05
5020,15555,Free Shipping Voucher,200,2025-09-06
5021,10870,Product Discount,500,2024-03-30
5022,16272,Gift Card $50,5000,2024-12-28
5023,49094,Product Discount,500,2025-12-15
5024,18376,Product Discount,500,2025-01-26
5025,9621,Product Discount,500,2024-10-20
5026,258,Gift Card $10,1000,2025-02-25
5027,13443,Gift Card $50,5000,2024-12-01
5028,10502,Product Discount,500,2024-03-11
5029,6602,Gift Card $10,1000,2024-03-23
5030,36375,Product Discount,500,2026-02-06
5031,34284,Gift Card $50,5000,2024-04-10
5032,47195,Gift Card $50,5000,2024-05-10
5033,40223,Product Discount,500,2024-06-02
5034,36559,Gift Card $50,5000,2024-09-14
5035,23215,Gift Card $10,1000,2024-09-29
5036,47998,Gift Card $10,1000,2024-05-29
5037,14330,Free Shipping Voucher,200,2025-10-14
5038,46559,Product Discount,500,2024-06-27
5039,10233,Gift Card $10,1000,2025-02-27
5040,9538,Gift Card $50,5000,2025-09-30
5041,19310,Product Discount,500,2024-04-12
5042,39955,Product Discount,500,2024-08-28
5043,47419,Free Shipping Voucher,200,2026-01-30
5044,14448,Gift Card $50,5000,2024-04-01
5045,36760,Gift Card $10,1000,2024-03-04
5046,12103,Product Discount,500,2024-12-05
5047,28012,Gift Card $10,1000,2024-05-16
5048,34845,Product Discount,500,2024-09-19
5049,49589,Gift Card $50,5000,2025-08-16
5050,39694,Gift Card $50,5000,2024-04-27
5051,38339,Gift Card $50,5000,2024-08-31
5052,29836,Product Discount,500,2024-10-23
5053,17801,Gift Card $10,1000,2025-03-27
5054,9950,Gift Card $50,5000,2025-09-02
5055,32783,Gift Card $10,1000,2025-05-07
5056,17382,Product Discount,500,2024-11-06
5057,30535,Product Discount,500,2025-07-08
5058,34839,Free Shipping Voucher,200,2025-10-04
5059,10494,Gift Card $10,1000,2024-06-18
5060,6213,Gift Card $10,1000,2025-03-08
5061,10636,Gift Card $10,1000,2025-09-11
5062,23197,Gift Card $10,1000,2025-09-28
5063,33444,Gift Card $50,5000,2024-08-02
5064,6817,Free Shipping Voucher,200,2024-05-16
5065,1067,Gift Card $50,5000,2024-11-22
5066,12999,Free Shipping Voucher,200,2024-02-28
5067,8614,Product Discount,500,2024-09-16
5068,48133,Gift Card $50,5000,2025-10-20
5069,41254,Gift Card $50,5000,2025-03-02
5070,45934,Free Shipping Voucher,200,2025-12-10
5071,1300,Gift Card $50,5000,2025-01-14
5072,17686,Gift Card $10,1000,2025-03-17
5073,20722,Free Shipping Voucher,200,2025-11-07
5074,25267,Product Discount,500,2024-04-16
5075,3556,Free Shipping Voucher,200,2024-08-10
5076,17272,Product Discount,500,2025-05-19
5077,25671,Gift Card $50,5000,2025-05-15
5078,27455,Gift Card $10,1000,2024-04-23
5079,26474,Free Shipping Voucher,200,2024-08-04
5080,15397,Product Discount,500,2025-07-17
5081,17180,Free Shipping Voucher,200,2025-09-16
5082,811,Gift Card $10,1000,2024-04-26
5083,20808,Gift Card $50,5000,2025-02-20
5084,36699,Gift Card $50,5000,2024-10-01
5085,20126,Gift Card $50,5000,2025-03-19
5086,7009,Gift Card $50,5000,2025-09-28
5087,10803,Gift Card $10,1000,2025-06-25
5088,24873,Product Discount,500,2024-07-06
5089,26364,Product Discount,500,2025-02-27
5090,17955,Gift Card $10,1000,2024-04-10
5091,35413,Gift Card $50,5000,2024-11-13
5092,34392,Product Discount,500,2024-04-18
5093,44378,Gift Card $50,5000,2024-10-13
5094,1998,Gift Card $10,1000,2025-10-15
5095,22374,Product Discount,500,2025-02-07
5096,38734,Free Shipping Voucher,200,2024-07-20
5097,42550,Product Discount,500,2024-02-19
5098,19631,Gift Card $10,1000,2024-03-04
5099,35297,Product Discount,500,2024-08-25
5100,2593,Free Shipping Voucher,200,2024-06-02
5101,6062,Gift Card $10,1000,2025-09-12
5102,48761,Product Discount,500,2025-09-18
5103,34397,Gift Card $10,1000,2025-09-28
5104,35257,Gift Card $50,5000,2025-01-18
5105,39742,Gift Card $10,1000,2025-05-05
5106,13828,Free Shipping Voucher,200,2024-04-24
5107,10916,Gift Card $10,1000,2025-08-29
5108,8378,Gift Card $10,1000,2024-09-07
5109,21757,Product Discount,500,2024-05-15
5110,30275,Gift Card $50,5000,2025-06-24
5111,24897,Gift Card $50,5000,2024-11-18
5112,29946,Product Discount,500,2025-03-07
5113,24683,Gift Card $50,5000,2025-06-21
5114,17198,Gift Card $10,1000,2025-07-28
5115,42245,Free Shipping Voucher,200,2025-02-25
5116,40795,Gift Card $10,1000,2024-07-17
5117,4411,Free Shipping Voucher,200,2025-01-15
5118,9646,Free Shipping Voucher,200,2024-02-26
5119,17931,Gift Card $10,1000,2024-06-17
5120,49650,Free Shipping Voucher,200,2024-08-16
5121,3405,Free Shipping Voucher,200,2024-08-20
5122,25854,Gift Card $50,5000,2024-07-17
5123,14438,Product Discount,500,2025-04-19
5124,25308,Product Discount,500,2025-03-16
5125,47993,Gift Card $10,1000,2024-07-22
5126,39899,Free Shipping Voucher,200,2025-10-08
5127,26679,Free Shipping Voucher,200,2025-10-26
5128,34179,Gift Card $10,1000,2024-05-22
5129,46554,Product Discount,500,2025-05-17
5130,26944,Gift Card $50,5000,2024-04-17
5131,5975,Gift Card $10,1000,2024-08-01
5132,13898,Gift Card $50,5000,2025-04-01
5133,7456,Free Shipping Voucher,200,2025-11-21
5134,14624,Gift Card $10,1000,2025-07-06
5135,33973,Gift Card $10,1000,2025-07-29
5136,27900,Free Shipping Voucher,200,2024-11-06
5137,23215,Free Shipping Voucher,200,2025-03-07
5138,25124,Gift Card $50,5000,2025-10-20
5139,29875,Gift Card $10,1000,2024-10-18
5140,16255,Free Shipping Voucher,200,2025-01-06
5141,4153,Product Discount,500,2024-06-09
5142,13527,Gift Card $50,5000,2025-01-03
5143,48896,Gift Card $50,5000,2025-04-04
5144,11021,Gift Card $50,5000,2024-03-02
5145,3381,Product Discount,500,2024-10-25
5146,4092,Free Shipping Voucher,200,2026-01-14
5147,23279,Free Shipping Voucher,200,2024-12-26
5148,6414,Product Discount,500,2025-05-25
5149,45893,Free Shipping Voucher,200,2024-10-07
5150,19583,Gift Card $50,5000,2025-07-20
5151,20999,Gift Card $10,1000,2025-09-08
5152,19766,Free Shipping Voucher,200,2024-12-14
5153,10518,Gift Card $10,1000,2025-08-10
5154,33734,Gift Card $50,5000,2025-10-01
5155,22134,Gift Card $10,1000,2024-08-02
5156,29782,Gift Card $50,5000,2024-09-11
5157,32465,Product Discount,500,2025-07-13
5158,4050,Product Discount,500,2025-03-03
5159,8056,Gift Card $50,5000,2024-08-27
5160,42179,Product Discount,500,2024-11-30
5161,23364,Free Shipping Voucher,200,2025-01-23
5162,47366,Gift Card $10,1000,2025-02-04
5163,4281,Gift Card $10,1000,2025-07-08
5164,42119,Product Discount,500,2025-11-28
5165,32669,Gift Card $10,1000,2024-03-17
5166,41554,Gift Card $50,5000,2024-06-23
5167,20092,Free Shipping Voucher,200,2024-04-25
5168,40869,Gift Card $10,1000,2025-01-27
5169,13705,Product Discount,500,2026-02-06
5170,35041,Gift Card $50,5000,2025-11-03
5171,2129,Free Shipping Voucher,200,2024-05-27
5172,49700,Product Discount,500,2025-10-02
5173,3196,Gift Card $50,5000,2025-05-26
5174,16134,Product Discount,500,2024-03-05
5175,25755,Gift Card $50,5000,2025-02-27
5176,3395,Free Shipping Voucher,200,2025-01-26
5177,38170,Product Discount,500,2024-04-11
5178,21718,Gift Card $10,1000,2025-07-17
5179,43231,Product Discount,500,2025-09-22
5180,45318,Gift Card $50,5000,2024-05-22
5181,5805,Gift Card $10,1000,2025-04-29
5182,20358,Free Shipping Voucher,200,2025-12-22
5183,28149,Product Discount,500,2024-06-26
5184,26475,Gift Card $10,1000,2024-11-04
5185,21581,Product Discount,500,2024-05-28
5186,34863,Gift Card $10,1000,2024-07-31
5187,9510,Product Discount,500,2025-09-12
5188,40226,Gift Card $50,5000,2025-08-05
5189,47199,Gift Card $50,5000,2024-05-06
5190,29969,Free Shipping Voucher,200,2025-09-09
5191,21107,Gift Card $10,1000,2024-03-06
5192,1998,Product Discount,500,2024-07-24
5193,23035,Free Shipping Voucher,200,2024-12-04
5194,45584,Free Shipping Voucher,200,2024-03-27
5195,543,Product Discount,500,2025-07-17
5196,21438,Product Discount,500,2024-05-13
5197,30709,Free Shipping Voucher,200,2024-03-18
5198,21128,Gift Card $10,1000,2024-11-19
5199,26370,Product Discount,500,2025-06-27
5200,23589,Gift Card $10,1000,2024-10-31
5201,46369,Gift Card $50,5000,2025-08-26
5202,21101,Gift Card $50,5000,2025-05-21
5203,8677,Gift Card $10,1000,2025-06-26
5204,30344,Gift Card $50,5000,2024-06-15
5205,41559,Free Shipping Voucher,200,2025-04-06
5206,45001,Free Shipping Voucher,200,2024-08-21
5207,24745,Free Shipping Voucher,200,2026-01-13
5208,17471,Gift Card $50,5000,2025-10-14
5209,3488,Gift Card $50,5000,2026-01-17
5210,24740,Free Shipping Voucher,200,2024-09-26
5211,29032,Gift Card $10,1000,2025-12-30
5212,9273,Free Shipping Voucher,200,2024-05-02
5213,3996,Gift Card $10,1000,2026-02-01
5214,33862,Product Discount,500,2025-09-14
5215,9344,Free Shipping Voucher,200,2024-10-16
5216,4912,Product Discount,500,2024-12-09
5217,27870,Gift Card $50,5000,2025-02-17
5218,26981,Gift Card $50,5000,2025-02-24
5219,3407,Free Shipping Voucher,200,2025-04-05
5220,41158,Gift Card $50,5000,2025-06-25
5221,26042,Gift Card $50,5000,2024-11-30
5222,22944,Gift Card $50,5000,2025-05-22
5223,20953,Product Discount,500,2026-01-03
5224,11441,Gift Card $10,1000,2024-11-14
5225,49282,Gift Card $50,5000,2025-08-17
5226,40823,Gift Card $10,1000,2025-08-17
5227,20259,Free Shipping Voucher,200,2025-04-07
5228,4173,Gift Card $10,1000,2026-01-11
5229,31326,Gift Card $10,1000,2024-11-01
5230,4590,Free Shipping Voucher,200,2025-09-05
5231,27350,Product Discount,500,2025-09-12
5232,47872,Product Discount,500,2025-05-20
5233,43495,Product Discount,500,2025-12-03
5234,42898,Gift Card $50,5000,2024-10-27
5235,37119,Product Discount,500,2025-10-02
5236,44913,Gift Card $10,1000,2025-06-28
5237,6552,Gift Card $10,1000,2024-08-25
5238,3405,Free Shipping Voucher,200,2025-05-28
5239,40075,Free Shipping Voucher,200,2024-02-28
5240,15779,Gift Card $50,5000,2024-07-21
5241,26036,Free Shipping Voucher,200,2025-01-18
5242,17705,Gift Card $10,1000,2025-07-24
5243,8411,Gift Card $50,5000,2025-10-28
5244,2843,Product Discount,500,2025-12-17
5245,15929,Gift Card $50,5000,2025-10-05
5246,34658,Gift Card $50,5000,2024-08-19
5247,32911,Gift Card $50,5000,2025-12-25
5248,33215,Gift Card $10,1000,2024-12-10
5249,907,Product Discount,500,2024-12-15
5250,26115,Free Shipping Voucher,200,2024-03-02
5251,39954,Gift Card $10,1000,2025-06-21
5252,20369,Gift Card $50,5000,2025-04-24
5253,30959,Gift Card $50,5000,2025-06-08
5254,7382,Gift Card $10,1000,2025-08-31
5255,35591,Product Discount,500,2024-02-21
5256,11441,Free Shipping Voucher,200,2025-10-16
5257,11719,Gift Card $50,5000,2024-11-05
5258,15145,Product Discount,500,2024-10-24
5259,32738,Free Shipping Voucher,200,2025-01-23
5260,23543,Product Discount,500,2026-01-08
5261,26808,Gift Card $50,5000,2024-10-21
5262,11790,Free Shipping Voucher,200,2025-12-24
5263,1175,Gift Card $10,1000,2026-01-14
5264,33333,Gift Card $10,1000,2025-08-11
5265,4306,Product Discount,500,2025-10-06
5266,47025,Gift Card $50,5000,2025-10-10
5267,33927,Product Discount,500,2025-11-04
5268,4900,Gift Card $50,5000,2024-12-23
5269,36865,Product Discount,500,2025-05-26
5270,41211,Free Shipping Voucher,200,2025-11-15
5271,4771,Gift Card $50,5000,2025-05-30
5272,19758,Product Discount,500,2025-07-18
5273,49547,Product Discount,500,2025-10-06
5274,31608,Product Discount,500,2025-10-06
5275,44178,Gift Card $10,1000,2025-11-14
5276,15458,Free Shipping Voucher,200,2025-04-28
5277,41502,Gift Card $10,1000,2024-07-10
5278,41829,Product Discount,500,2024-03-14
5279,47151,Gift Card $50,5000,2025-11-27
5280,21645,Product Discount,500,2025-01-07
5281,31235,Gift Card $50,5000,2024-11-19
5282,39201,Gift Card $10,1000,2025-07-05
5283,15484,Product Discount,500,2026-01-20
5284,434,Free Shipping Voucher,200,2024-09-17
5285,32504,Product Discount,500,2025-10-04
5286,32229,Gift Card $10,1000,2024-07-06
5287,41826,Gift Card $10,1000,2024-11-26
5288,14994,Product Discount,500,2025-08-07
5289,33300,Free Shipping Voucher,200,2025-05-24
5290,20707,Free Shipping Voucher,200,2024-12-31
5291,26850,Free Shipping Voucher,200,2024-11-04
5292,31701,Gift Card $50,5000,2025-09-23
5293,44928,Free Shipping Voucher,200,2025-02-05
5294,19566,Free Shipping Voucher,200,2025-08-23
5295,13265,Product Discount,500,2026-02-08
5296,42779,Product Discount,500,2025-03-06
5297,980,Free Shipping Voucher,200,2025-08-27
5298,49566,Gift Card $50,5000,2024-07-04
5299,14722,Gift Card $10,1000,2024-04-26
5300,9350,Product Discount,500,2024-11-20
5301,18612,Gift Card $10,1000,2025-12-17
5302,2489,Product Discount,500,2025-12-01
5303,25285,Gift Card $10,1000,2026-01-03
5304,10657,Product Discount,500,2025-04-09
5305,14814,Product Discount,500,2026-01-04
5306,49617,Free Shipping Voucher,200,2026-01-20
5307,49808,Gift Card $10,1000,2025-11-17
5308,37805,Product Discount,500,2024-11-30
5309,9544,Gift Card $50,5000,2025-09-27
5310,10879,Product Discount,500,2024-03-09
5311,3951,Gift Card $50,5000,2025-01-05
5312,49755,Gift Card $10,1000,2025-06-26
5313,22712,Free Shipping Voucher,200,2024-08-07
5314,41,Free Shipping Voucher,200,2025-05-13
5315,49946,Gift Card $50,5000,2025-03-15
5316,18685,Gift Card $10,1000,2024-12-13
5317,18113,Product Discount,500,2025-11-10
5318,23783,Product Discount,500,2025-07-06
5319,39899,Gift Card $50,5000,2024-08-12
5320,49784,Free Shipping Voucher,200,2024-06-29
5321,34319,Free Shipping Voucher,200,2025-09-04
5322,19140,Product Discount,500,2026-02-08
5323,36664,Product Discount,500,2025-07-29
5324,37064,Product Discount,500,2025-03-11
5325,715,Free Shipping Voucher,200,2025-09-09
5326,24653,Gift Card $50,5000,2024-09-14
5327,36220,Gift Card $50,5000,2026-01-13
5328,10701,Gift Card $50,5000,2024-04-18
5329,30893,Free Shipping Voucher,200,2024-09-16
5330,12235,Gift Card $50,5000,2025-02-28
5331,14805,Gift Card $50,5000,2024-12-20
5332,1522,Product Discount,500,2026-01-29
5333,31061,Gift Card $50,5000,2026-02-05
5334,2225,Product Discount,500,2025-01-23
5335,29472,Gift Card $50,5000,2024-05-30
5336,23112,Free Shipping Voucher,200,2024-12-03
5337,14283,Product Discount,500,2025-02-10
5338,49834,Gift Card $10,1000,2024-08-01
5339,39144,Free Shipping Voucher,200,2025-07-21
5340,28357,Gift Card $10,1000,2024-04-11
5341,30132,Gift Card $50,5000,2024-05-03
5342,23622,Gift Card $10,1000,2024-05-29
5343,41643,Free Shipping Voucher,200,2025-07-29
5344,36713,Gift Card $50,5000,2024-09-01
5345,21866,Gift Card $50,5000,2024-09-05
5346,6609,Product Discount,500,2024-04-18
5347,23127,Free Shipping Voucher,200,2024-06-17
5348,1963,Gift Card $10,1000,2024-07-10
5349,38669,Gift Card $10,1000,2025-10-20
5350,45715,Gift Card $50,5000,2025-06-14
5351,26445,Product Discount,500,2024-10-02
5352,10034,Gift Card $10,1000,2025-02-04
5353,22573,Free Shipping Voucher,200,2025-05-30
5354,33892,Gift Card $10,1000,2025-02-09
5355,11186,Gift Card $10,1000,2024-12-31
5356,12345,Gift Card $50,5000,2026-01-06
5357,18828,Gift Card $50,5000,2025-10-16
5358,2920,Free Shipping Voucher,200,2025-08-06
5359,46037,Gift Card $50,5000,2025-07-02
5360,26109,Product Discount,500,2024-03-10
5361,9771,Gift Card $50,5000,2025-06-03
5362,27555,Free Shipping Voucher,200,2025-10-01
5363,37352,Free Shipping Voucher,200,2026-01-02
5364,49507,Gift Card $10,1000,2024-05-27
5365,5360,Gift Card $50,5000,2025-03-24
5366,14118,Gift Card $10,1000,2025-10-15
5367,28090,Gift Card $50,5000,2025-01-27
5368,29619,Free Shipping Voucher,200,2024-10-05
5369,17090,Gift Card $50,5000,2025-02-23
5370,43339,Gift Card $50,5000,2025-09-06
5371,2730,Gift Card $10,1000,2024-11-21
5372,21772,Gift Card $10,1000,2024-11-26
5373,16236,Gift Card $50,5000,2025-08-02
5374,47947,Gift Card $10,1000,2024-06-20
5375,15820,Gift Card $10,1000,2024-08-11
5376,36600,Gift Card $10,1000,2026-02-07
5377,43746,Gift Card $50,5000,2025-04-20
5378,8881,Gift Card $10,1000,2024-06-19
5379,8557,Gift Card $10,1000,2025-11-24
5380,22736,Gift Card $10,1000,2025-09-24
5381,36964,Gift Card $50,5000,2025-10-29
5382,13484,Gift Card $10,1000,2025-07-20
5383,35056,Product Discount,500,2025-10-23
5384,24031,Product Discount,500,2025-05-20
5385,45257,Free Shipping Voucher,200,2024-12-24
5386,23376,Product Discount,500,2026-02-07
5387,21183,Gift Card $10,1000,2024-06-26
5388,33566,Gift Card $50,5000,2025-01-07
5389,18275,Free Shipping Voucher,200,2024-04-24
5390,34111,Free Shipping Voucher,200,2024-06-24
5391,24597,Gift Card $10,1000,2025-08-13
5392,13851,Gift Card $50,5000,2024-06-10
5393,1124,Free Shipping Voucher,200,2025-01-06
5394,3723,Product Discount,500,2024-10-04
5395,31472,Free Shipping Voucher,200,2025-08-20
5396,33508,Gift Card $50,5000,2025-10-06
5397,23896,Free Shipping Voucher,200,2025-07-16
5398,6986,Product Discount,500,2024-07-14
5399,8620,Free Shipping Voucher,200,2024-06-18
5400,12376,Product Discount,500,2024-03-29
5401,43659,Free Shipping Voucher,200,2024-07-29
5402,15786,Product Discount,500,2025-03-30
5403,33510,Gift Card $10,1000,2025-01-13
5404,30546,Gift Card $10,1000,2024-03-14
5405,30199,Gift Card $50,5000,2025-02-06
5406,14798,Free Shipping Voucher,200,2025-04-03
5407,42749,Gift Card $10,1000,2025-10-26
5408,45968,Product Discount,500,2024-05-26
5409,11747,Gift Card $50,5000,2025-10-13
5410,37495,Product Discount,500,2025-11-19
5411,25144,Gift Card $50,5000,2024-12-22
5412,26716,Product Discount,500,2024-03-23
5413,40054,Gift Card $50,5000,2025-02-13
5414,37415,Gift Card $10,1000,2025-10-06
5415,45123,Gift Card $10,1000,2026-01-09
5416,44082,Product Discount,500,2025-12-28
5417,13383,Gift Card $50,5000,2025-01-08
5418,34691,Product Discount,500,2025-05-12
5419,25063,Free Shipping Voucher,200,2026-01-11
5420,30934,Gift Card $50,5000,2025-10-28
5421,46439,Gift Card $50,5000,2025-01-13
5422,34044,Gift Card $50,5000,2025-10-10
5423,10012,Product Discount,500,2024-10-20
5424,38322,Gift Card $10,1000,2024-06-05
5425,25811,Product Discount,500,2025-08-27
5426,19454,Gift Card $50,5000,2025-01-06
5427,49910,Free Shipping Voucher,200,2025-10-01
5428,37909,Product Discount,500,2024-05-22
5429,34162,Product Discount,500,2026-01-12
5430,1679,Product Discount,500,2025-09-26
5431,48532,Gift Card $10,1000,2024-07-02
5432,34728,Free Shipping Voucher,200,2025-02-19
5433,37903,Gift Card $50,5000,2025-02-28
5434,31289,Free Shipping Voucher,200,2024-04-13
5435,19215,Gift Card $10,1000,2025-07-14
5436,43462,Gift Card $50,5000,2024-05-10
5437,13185,Product Discount,500,2025-08-23
5438,42404,Free Shipping Voucher,200,2025-02-21
5439,35908,Gift Card $10,1000,2025-06-29
5440,1586,Gift Card $10,1000,2024-08-01
5441,35890,Gift Card $10,1000,2025-03-09
5442,10985,Free Shipping Voucher,200,2025-08-24
5443,34505,Product Discount,500,2024-09-28
5444,49811,Gift Card $10,1000,2025-04-14
5445,1937,Gift Card $50,5000,2025-06-22
5446,33549,Gift Card $10,1000,2025-02-09
5447,30172,Gift Card $50,5000,2024-06-10
5448,3458,Gift Card $50,5000,2025-08-01
5449,10546,Gift Card $50,5000,2025-08-31
5450,30500,Gift Card $10,1000,2024-11-09
5451,22110,Product Discount,500,2024-02-22
5452,27814,Free Shipping Voucher,200,2025-03-26
5453,48468,Gift Card $50,5000,2024-03-11
5454,6356,Free Shipping Voucher,200,2025-01-15
5455,43367,Free Shipping Voucher,200,2026-02-12
5456,31104,Gift Card $50,5000,2025-05-20
5457,18307,Product Discount,500,2024-07-18
5458,48156,Product Discount,500,2025-09-13
5459,43205,Free Shipping Voucher,200,2024-07-23
5460,26932,Gift Card $50,5000,2025-03-27
5461,43342,Gift Card $50,5000,2024-04-10
5462,1506,Product Discount,500,2024-05-27
5463,9414,Product Discount,500,2024-11-01
5464,26242,Gift Card $50,5000,2024-12-15
5465,43258,Product Discount,500,2024-05-23
5466,4534,Free Shipping Voucher,200,2024-05-18
5467,40591,Product Discount,500,2025-12-02
5468,17886,Product Discount,500,2024-10-31
5469,5668,Free Shipping Voucher,200,2025-08-19
5470,9098,Gift Card $50,5000,2024-10-01
5471,42009,Product Discount,500,2024-05-01
5472,14432,Gift Card $10,1000,2024-06-22
5473,18503,Gift Card $50,5000,2026-02-10
5474,40876,Gift Card $10,1000,2025-01-08
5475,18578,Gift Card $10,1000,2025-08-21
5476,25714,Free Shipping Voucher,200,2025-12-09
5477,42409,Product Discount,500,2024-03-20
5478,19519,Gift Card $50,5000,2025-05-05
5479,23948,Free Shipping Voucher,200,2025-07-20
5480,26983,Gift Card $50,5000,2025-12-10
5481,34635,Product Discount,500,2025-02-02
5482,14137,Free Shipping Voucher,200,2024-06-05
5483,37099,Gift Card $10,1000,2025-12-19
5484,17686,Product Discount,500,2025-02-26
5485,15985,Free Shipping Voucher,200,2024-11-29
5486,32599,Product Discount,500,2025-08-31
5487,41799,Product Discount,500,2025-05-21
5488,45035,Free Shipping Voucher,200,2025-03-28
5489,25759,Gift Card $50,5000,2025-07-17
5490,46605,Free Shipping Voucher,200,2025-12-01
5491,18728,Gift Card $50,5000,2024-10-05
5492,12766,Gift Card $10,1000,2026-02-07
5493,2924,Gift Card $10,1000,2025-04-13
5494,39767,Gift Card $50,5000,2024-12-29
5495,37252,Gift Card $50,5000,2025-07-25
