loyalty_id,customer_id,points_earned,source,date_earned
20551,15692,176.0,Purchase,2025-06-20
12751,11035,33.0,Referral,2025-07-19
18358,25629,263.0,Purchase,2025-10-09
16634,37369,206.0,Purchase,2025-10-25
5108,41819,274.0,Purchase,2025-10-05
11898,29494,30.0,Referral,2026-02-01
1759,22037,452.0,Referral,2025-09-15
11115,35573,342.0,Purchase,2025-03-23
8413,22993,296.0,Referral,2025-04-11
17875,36147,24.0,,2025-11-26
23240,35061,301.0,Referral,2025-02-26
4958,49206,249.0,Purchase,2025-06-15
13935,36910,350.0,Bonus,2025-12-14
20232,12571,214.0,Referral,2025-05-28
17127,31856,194.0,Purchase,2025-11-29
18807,19586,296.0,Purchase,2025-12-13
22580,24351,373.0,Bonus,2025-08-23
17222,8864,321.0,Bonus,
23866,28314,460.0,Bonus,2025-03-19
1509,47345,54.0,Purchase,2025-10-19
14336,6798,81.0,Bonus,2025-08-19
5478,30870,450.0,Purchase,2026-02-07
14934,31804,375.0,Bonus,2025-06-06
10597,18117,143.0,Bonus,2026-01-07
11132,14878,24.0,Purchase,2025-03-09
1178,34466,472.0,Bonus,2025-11-20
16303,8468,345.0,purchase,2026-02-18
17752,3134,,bonus,2025-09-12
8452,47126,368.0,Referral,2025-09-16
9505,13635,243.0,Purchase,2025-06-30
8732,1486,134.0,Referral,2026-02-05
10496,17382,448.0,Referral,2025-05-20
9562,13616,68.0,Referral,2025-09-12
9778,13416,268.0,Referral,2026-01-05
14275,43469,261.0,Bonus,2025-09-07
9055,10352,380.0,Referral,2025-12-30
4070,19684,233.0,Bonus,2025-11-21
12646,12257,140.0,Bonus,2026-01-23
24307,16643,97.0,Referral,2025-07-05
17442,34918,421.0,Referral,2025-02-27
1089,33567,267.0,Referral,2025-07-05
14849,40362,311.0,Referral,2026-01-10
16085,49121,418.0,Purchase,2025-04-10
20479,7964,273.0,Purchase,2025-06-12
19759,23374,389.0,,2025-09-27
14696,1660,277.0,Referral,2025-03-16
19786,26953,339.0,Bonus,2026-01-03
18548,31401,485.0,Purchase,
22578,44144,138.0,Purchase,2025-10-04
21965,12239,471.0,,2025-03-20
23086,7382,386.0,Purchase,2025-09-05
7319,608,473.0,Bonus,2026-02-25
1193,16106,471.0,Purchase,2026-02-05
4697,1128,360.0,Purchase,2026-02-25
10547,39627,425.0,Purchase,2025-08-02
15368,30200,290.0,Referral,2026-02-15
1756,38185,353.0,Bonus,2025-11-02
24891,29742,219.0,Referral,2025-10-04
12463,14392,223.0,Purchase,2025-07-13
511,19917,45.0,Bonus,2025-06-23
3846,4505,225.0,Bonus,2025-07-27
3856,13607,344.0,Bonus,2025-05-06
14461,1702,236.0,Bonus,2025-11-15
22139,28750,220.0,Bonus,2025-08-16
12633,29625,296.0,Purchase,2025-10-31
14704,44781,192.0,Purchase,2025-11-09
10019,20069,304.0,Referral,2025-07-13
2622,4931,136.0,Purchase,2025-12-23
8431,32433,280.0,,2025-09-25
5065,47893,231.0,PURCHASE,2025-11-28
10310,22340,446.0,Purchase,2026-01-29
15347,1315,247.0,Bonus,2025-03-27
18303,13389,61.0,REFERRAL,2025-06-11
19719,17516,161.0,Bonus,2025-10-01
12023,33799,422.0,Bonus,2025-08-30
9381,29469,404.0,Purchase,2026-01-15
1221,26883,266.0,bonus,2025-09-08
23864,37140,94.0,Referral,2025-03-18
8015,18886,34.0,,2025-04-27
20436,10072,99.0,Purchase,2026-02-02
20577,8004,189.0,Bonus,2025-11-15
2617,40747,380.0,Purchase,2025-05-25
16327,40268,480.0,Purchase,2025-07-13
10369,10640,74.0,Purchase,2025-12-10
5179,17160,285.0,Referral,2025-05-22
13578,591,118.0,Referral,2025-04-25
2562,48764,75.0,Purchase,2025-08-15
17189,3778,20.0,Bonus,2025-05-29
4148,14209,353.0,Purchase,2025-06-01
10748,19432,,Purchase,2025-05-25
13904,34479,17.0,Purchase,2025-07-28
9788,879,207.0,Bonus,2025-08-02
4738,39991,288.0,Referral,2025-10-23
11618,46920,105.0,Purchase,2025-09-29
12232,28441,291.0,Referral,2026-02-18
9669,46489,75.0,Referral,2025-10-23
13415,37528,439.0,bonus,2025-07-23
1713,29509,312.0,Referral,2025-08-03
5224,44784,308.0,Referral,2025-08-10
12801,9535,444.0,referral,2025-10-26
12233,4726,307.0,Bonus,2025-08-03
20556,6015,221.0,Purchase,2025-11-13
1747,12313,54.0,Referral,2025-05-22
20293,24772,393.0,Bonus,2026-02-01
21806,15562,118.0,Bonus,2025-09-08
21405,29598,498.0,Purchase,2026-02-11
15527,2960,70.0,REFERRAL,2026-02-18
6868,12751,125.0,Referral,2025-06-01
15166,35250,52.0,Purchase,
20775,30927,225.0,Purchase,2025-11-18
9988,39840,107.0,Bonus,2026-01-04
18689,7253,272.0,Bonus,2025-12-18
11458,23651,163.0,Bonus,
2870,2251,148.0,Referral,2025-07-20
14646,43219,477.0,Purchase,2025-09-01
22217,18339,155.0,Bonus,2025-10-29
16987,11791,190.0,Purchase,2026-02-21
8628,35014,234.0,Referral,2026-01-10
16513,14902,250.0,Bonus,2026-01-09
21114,38533,477.0,Bonus,2025-02-28
898,38820,282.0,REFERRAL,2025-05-06
17197,37285,407.0,Bonus,2025-08-18
11637,8363,284.0,bonus,2026-02-15
16091,8622,390.0,Bonus,2025-05-19
13411,28704,212.0,Referral,2025-04-13
6793,33404,17.0,Purchase,2025-11-17
21197,17065,346.0,Bonus,2025-05-07
11318,35490,,Bonus,2025-05-10
19004,37790,179.0,Bonus,2025-03-27
2514,19349,399.0,Referral,2026-01-17
16851,32131,487.0,Purchase,2025-12-22
9259,40643,212.0,Referral,2025-07-05
9602,11202,145.0,Bonus,2025-12-22
4745,10430,292.0,Bonus,2026-01-05
4082,35092,386.0,Referral,2025-04-26
22322,22838,406.0,Bonus,2025-09-23
9834,40771,220.0,bonus,2026-02-08
2181,237,346.0,Purchase,2025-03-12
22461,18918,403.0,Referral,2025-04-22
15551,45719,187.0,Purchase,2026-02-09
12040,20231,96.0,Bonus,2026-02-06
1420,48394,487.0,Referral,2025-05-01
20583,38785,492.0,Bonus,2025-04-21
21281,49179,210.0,Purchase,2026-01-19
17358,2154,43.0,Purchase,2025-07-06
19328,10995,425.0,Referral,2025-09-10
11669,34206,322.0,Purchase,2025-12-24
13727,29366,302.0,Referral,2025-06-08
13690,26189,453.0,,2026-02-24
15089,21066,176.0,Bonus,2025-10-19
14168,40054,25.0,Purchase,2026-02-15
11037,21152,40.0,Bonus,
3284,22546,456.0,Purchase,2025-08-31
14017,17424,203.0,Bonus,2025-11-14
14424,3415,469.0,Purchase,2025-11-07
16196,13847,333.0,,2026-01-21
8612,43174,461.0,Bonus,2025-12-29
13265,8763,196.0,Purchase,2025-09-21
19731,32923,453.0,Bonus,2026-01-10
5722,38346,241.0,bonus,2025-08-02
1726,11006,114.0,Purchase,2026-01-15
21884,20217,160.0,Bonus,2025-11-16
9452,44989,329.0,Referral,2025-06-04
21002,42440,127.0,Bonus,2025-03-01
4883,19691,152.0,,2025-05-30
22629,45593,186.0,Purchase,2025-04-10
23546,49087,410.0,Purchase,2025-03-28
13537,48589,448.0,Bonus,2025-04-02
3783,11334,100.0,Purchase,2025-09-14
19991,31787,427.0,bonus,2026-01-16
13278,37226,100.0,Purchase,2026-02-03
10968,4263,101.0,bonus,2025-11-15
24023,15391,291.0,Bonus,2025-07-16
7281,8896,457.0,Bonus,2025-09-28
19863,34906,88.0,Purchase,2025-08-21
5427,39843,24.0,Purchase,2025-05-18
23578,2260,116.0,Referral,2025-06-21
17283,40383,88.0,Referral,2025-10-02
10064,21903,56.0,Bonus,2025-12-23
22030,24974,49.0,Referral,2025-06-18
1821,37873,324.0,Purchase,2025-09-04
802,979,497.0,referral,2025-08-15
12471,19294,125.0,Bonus,2025-05-24
22275,38605,315.0,Referral,2025-07-03
10405,10284,232.0,Purchase,2026-02-11
7829,12855,36.0,,2025-09-10
8748,13860,49.0,Referral,2025-04-23
21752,12246,250.0,,2025-11-22
18956,17639,418.0,Bonus,2025-08-03
2593,23285,104.0,REFERRAL,
23852,2139,356.0,Purchase,2025-07-09
17008,18053,477.0,Bonus,2025-11-04
20355,16490,351.0,,2025-07-26
8119,15151,211.0,Referral,2026-01-14
2316,27993,423.0,Bonus,2025-03-03
23799,22683,500.0,,2025-03-25
21009,10484,492.0,Purchase,2025-07-19
18693,30947,382.0,Purchase,2025-05-10
21568,32188,450.0,referral,2025-09-15
5026,21952,146.0,Bonus,2025-08-20
9719,680,137.0,Referral,2025-12-16
15927,6605,196.0,Bonus,2026-02-15
21198,13784,13.0,Referral,2026-02-22
6148,5665,314.0,Bonus,2026-01-06
1578,13498,269.0,Purchase,2026-01-06
11000,35077,409.0,Referral,2025-12-16
24650,35761,331.0,Referral,2025-11-09
4159,7225,241.0,Purchase,2025-06-14
5853,10554,,Bonus,2026-01-21
3021,35535,71.0,Referral,2025-05-01
5316,36430,238.0,Purchase,2025-10-30
1937,3848,317.0,Bonus,2025-06-22
6154,31198,22.0,Bonus,2025-10-27
7436,36256,395.0,Referral,2025-03-28
21466,42860,364.0,Referral,2025-10-25
19779,32019,278.0,Referral,2025-07-13
3848,1666,363.0,Purchase,2025-08-02
18893,14953,51.0,Purchase,2025-03-07
11650,14885,57.0,Referral,2026-02-14
7190,326,262.0,Referral,
20027,24536,309.0,Referral,2025-11-29
19023,28312,179.0,Referral,2026-02-17
17090,39668,35.0,Purchase,2026-02-11
20517,27890,469.0,Bonus,2025-09-15
3816,5710,57.0,BONUS,2025-12-27
19882,21671,148.0,Referral,2025-09-07
20134,35564,492.0,referral,2025-03-25
20320,45189,407.0,Referral,2025-11-08
2257,26518,496.0,Purchase,2025-03-26
5360,35863,121.0,Purchase,2025-08-25
13469,32689,70.0,Bonus,2025-04-11
1860,30564,426.0,Referral,2025-11-24
21764,10629,399.0,Bonus,2025-11-30
9447,43354,137.0,Referral,2025-10-04
18981,25219,331.0,Purchase,2025-11-15
24124,21679,340.0,Purchase,2026-02-08
14535,10358,348.0,Referral,2025-05-15
18769,39796,,Purchase,2026-02-10
16505,4663,173.0,Bonus,2025-05-02
6119,5316,247.0,Referral,2025-05-23
10895,42054,375.0,Referral,2025-07-01
12839,5779,103.0,Bonus,2026-01-03
14081,29623,242.0,Purchase,2025-10-31
24848,23913,336.0,Referral,2025-10-27
280,43869,137.0,Referral,2025-11-14
8022,13393,349.0,,2025-11-23
10916,36718,152.0,Referral,2025-07-15
19227,22482,240.0,Purchase,2026-01-26
22108,21074,217.0,Bonus,2025-11-14
15701,5224,337.0,Referral,2025-05-09
17461,21305,253.0,Purchase,2026-02-03
15074,34603,348.0,Purchase,2025-10-07
19984,508,358.0,Purchase,2025-10-30
9885,44126,343.0,Purchase,2025-10-02
1776,37914,389.0,purchase,2025-09-28
2225,25994,233.0,Bonus,2026-02-18
812,21323,281.0,Purchase,2025-03-26
13178,19988,73.0,Referral,2025-10-07
22172,24658,334.0,Bonus,2025-03-20
12322,21057,296.0,Referral,2025-10-16
21234,21503,122.0,Bonus,2025-12-02
3900,26702,387.0,Purchase,2025-10-24
10703,620,366.0,Purchase,2025-07-20
7859,38593,162.0,PURCHASE,2026-01-18
6139,47585,170.0,Referral,2025-04-29
2533,17931,203.0,Purchase,2025-10-04
940,43542,115.0,,2025-05-17
11560,1807,215.0,Referral,2025-03-19
6208,49640,194.0,Referral,2025-08-17
20188,38435,13.0,Referral,2025-03-27
11889,44278,445.0,Bonus,2025-03-23
20674,7183,258.0,purchase,2025-04-12
16384,34703,112.0,Bonus,2025-06-13
19902,5463,348.0,Bonus,2026-01-29
22764,25981,486.0,Bonus,2025-03-03
4217,42172,130.0,Purchase,2026-02-14
9487,39300,454.0,Referral,2025-07-01
8097,46462,,Purchase,2025-09-02
6156,25711,333.0,Bonus,2025-04-02
23313,18013,20.0,Purchase,2025-08-18
13884,27575,188.0,Referral,2025-12-25
702,4024,486.0,Bonus,2025-12-18
24557,31595,178.0,Referral,2025-09-02
20944,1412,407.0,Referral,2025-06-22
12777,16782,127.0,Purchase,2025-10-14
8083,46784,183.0,Purchase,2026-01-04
1424,43646,91.0,Referral,2025-07-30
5870,29476,498.0,Bonus,2025-12-28
12370,26478,328.0,Referral,2025-06-14
1707,41856,494.0,Bonus,2025-08-22
4639,40912,444.0,Bonus,2025-10-09
11811,45265,267.0,Purchase,2025-10-08
23615,36166,444.0,Bonus,2025-05-29
5563,34544,360.0,Purchase,2025-12-02
15768,23823,274.0,Purchase,2025-09-02
10509,21154,12.0,Purchase,2025-05-31
16816,18977,320.0,Referral,2025-06-06
13096,7344,149.0,Purchase,2025-02-28
8504,19307,139.0,BONUS,2025-07-24
6168,3003,410.0,Referral,2026-01-28
18805,705,67.0,Referral,2026-01-24
22173,14075,176.0,Purchase,2025-11-30
19985,22951,255.0,Referral,2025-06-02
3116,32331,95.0,Referral,2025-04-06
20307,10227,356.0,Bonus,2025-03-25
5352,1368,68.0,Purchase,2025-09-26
1736,28700,,Purchase,2025-09-04
15034,16510,412.0,Bonus,2025-07-14
24203,20762,140.0,Purchase,2025-09-24
10172,1942,426.0,Referral,2025-03-07
12436,19188,281.0,Purchase,
12684,46451,31.0,Referral,2025-07-02
24200,11220,44.0,Bonus,2025-12-13
250,11272,477.0,Bonus,2025-02-26
21094,11295,319.0,Bonus,2025-04-18
18953,38459,354.0,,2025-10-12
5566,42613,,,2025-04-20
21511,43780,299.0,Purchase,2026-01-16
5118,6589,268.0,Bonus,2026-02-08
12349,4704,463.0,Referral,2025-09-26
5882,18095,344.0,Bonus,2025-08-26
5476,13198,33.0,Purchase,2025-05-19
8071,5917,41.0,Referral,2025-09-04
8902,46914,106.0,Bonus,2025-04-27
854,38972,318.0,Purchase,2025-03-19
20394,47028,424.0,Bonus,2025-11-26
11606,20301,67.0,Purchase,2025-06-02
12962,24166,134.0,Purchase,2025-03-09
6016,19253,395.0,Referral,2025-08-20
16176,32558,73.0,Purchase,2025-12-09
16445,32160,380.0,Bonus,2025-07-04
13730,17002,267.0,Referral,2025-06-02
13740,5350,275.0,BONUS,2025-05-28
2825,33783,281.0,Bonus,2025-10-03
19991,31787,427.0,bonus,2026-01-16
6553,838,321.0,BONUS,2026-01-26
22405,39836,409.0,Bonus,2025-06-15
13814,46883,,Purchase,2025-04-17
24214,27415,453.0,,2026-01-07
20029,29832,75.0,Purchase,2025-05-17
18357,24085,460.0,Referral,2025-06-06
22794,20943,80.0,Bonus,2025-06-15
13184,5944,240.0,Referral,2025-04-09
14468,30479,414.0,Bonus,
17078,5015,39.0,Referral,2025-09-02
7118,15677,256.0,Purchase,2025-08-23
12471,19294,125.0,Bonus,2025-05-24
2113,25728,127.0,Bonus,2025-10-22
241,5528,414.0,Referral,2025-08-11
4358,31443,57.0,BONUS,2026-02-24
19602,11857,59.0,Referral,2025-08-26
2898,41565,489.0,Bonus,2026-02-16
12052,19538,153.0,Purchase,
4464,37802,428.0,Bonus,2025-04-23
4961,21885,274.0,Referral,2026-01-18
11525,45014,40.0,Bonus,2025-09-02
12076,15616,489.0,Referral,2025-08-08
13836,3787,447.0,,2025-09-25
8008,17626,442.0,Bonus,2025-12-26
4804,32730,465.0,Referral,2025-09-22
21936,27158,21.0,Purchase,2025-07-19
7324,49389,86.0,Referral,2025-09-05
785,33874,320.0,Purchase,2025-11-16
12617,4239,479.0,Bonus,2025-11-27
23345,7991,,Purchase,2025-06-11
11545,24002,337.0,Bonus,2025-02-28
12897,31698,126.0,Purchase,2025-10-03
10557,42520,414.0,Purchase,2025-11-18
848,36461,359.0,Bonus,2025-03-31
3936,26607,46.0,Referral,2025-12-26
21963,24865,461.0,Referral,
10660,23486,111.0,,2025-11-18
18720,2899,173.0,Bonus,2025-10-15
19480,8107,396.0,Purchase,2025-03-03
6578,18294,485.0,Purchase,2025-10-22
10373,6604,186.0,Referral,2025-05-22
21759,3971,395.0,Referral,2025-03-08
5801,39009,110.0,Bonus,2025-12-27
10618,49422,493.0,,2026-01-16
16879,42419,173.0,Bonus,2025-10-15
14162,44325,455.0,Bonus,2025-08-29
14811,44950,398.0,Bonus,2025-08-26
13893,36151,147.0,Bonus,2025-07-02
20287,19912,,Referral,2025-08-16
8152,31564,174.0,Bonus,2025-04-10
13670,22652,276.0,Bonus,2026-01-20
15233,43331,405.0,Referral,2025-06-15
22956,20676,454.0,purchase,2026-01-26
6601,18664,,purchase,2025-06-19
23446,9241,31.0,Bonus,2025-03-27
15353,4943,306.0,Referral,2025-09-24
12595,29113,,Referral,2025-03-30
16522,45884,232.0,,2026-01-25
3912,38334,471.0,Bonus,2026-02-23
24076,4648,414.0,Referral,2025-04-17
23880,26223,401.0,Referral,2025-06-01
12889,5799,93.0,Bonus,2026-01-31
20611,36489,144.0,Purchase,2025-08-13
353,26741,165.0,Referral,2025-08-06
5705,41760,257.0,Referral,2026-02-05
1309,22027,,Purchase,2025-12-17
13571,44255,331.0,Referral,2025-12-31
4030,15433,212.0,Referral,2025-09-04
336,30286,425.0,Purchase,2025-03-06
7928,17793,174.0,Bonus,
1827,27541,143.0,Referral,2026-02-03
3842,40828,115.0,Referral,2025-05-14
14390,25278,95.0,Purchase,2025-06-13
20279,10381,,Bonus,2025-10-07
9292,14031,234.0,Referral,2025-07-05
634,25121,161.0,Referral,2025-05-11
21891,23752,117.0,Referral,2025-12-21
22563,7797,175.0,Bonus,2025-12-28
1767,37327,411.0,Referral,2025-11-19
8180,24067,66.0,Purchase,2025-08-27
24762,27201,408.0,Referral,2026-01-28
13007,10012,241.0,Referral,2025-03-20
7588,20834,401.0,Purchase,2025-03-30
16468,39595,54.0,Referral,2026-01-20
23807,8654,22.0,Bonus,
14036,31229,130.0,Referral,2025-09-13
10423,29762,431.0,Purchase,2025-03-04
4743,43331,454.0,Referral,
2628,46247,427.0,Purchase,2025-11-10
11279,5274,402.0,Purchase,2025-07-03
11184,20351,87.0,Bonus,2025-09-10
15521,1103,254.0,Purchase,2025-05-22
8551,35184,250.0,Bonus,2025-12-13
6895,44102,332.0,PURCHASE,2025-03-01
20680,17604,155.0,Purchase,2025-12-24
8973,23695,476.0,Purchase,
7988,47566,413.0,Bonus,2025-06-05
2901,44639,189.0,Purchase,2026-02-18
108,20035,431.0,bonus,2025-11-04
11180,35763,138.0,Bonus,2025-07-10
23281,31481,482.0,Bonus,2025-06-29
7225,2399,249.0,Bonus,2025-09-18
3827,8032,81.0,Purchase,2026-01-12
11750,32609,323.0,Referral,2025-06-19
10601,37682,139.0,Referral,2025-11-20
13363,40484,17.0,Bonus,2025-10-19
18783,35354,426.0,Purchase,2025-02-25
13944,38435,430.0,Bonus,2025-12-18
13673,29998,120.0,Bonus,2025-10-14
15440,4226,117.0,Referral,2026-01-23
15130,31590,155.0,Purchase,2025-05-05
4211,10934,279.0,Referral,2026-02-01
1887,36645,117.0,Referral,2025-11-24
10425,7289,290.0,Referral,2026-01-23
19248,23658,434.0,,2025-08-29
23957,7874,455.0,Bonus,2025-10-27
24754,33839,130.0,Referral,2025-04-16
6484,16425,166.0,Referral,2025-11-16
20406,41935,473.0,Purchase,2025-11-08
13138,31814,346.0,Referral,2025-10-03
10634,31835,58.0,Referral,2025-11-01
489,18371,165.0,Purchase,2025-08-21
2474,13977,465.0,Referral,2025-11-30
16075,43595,134.0,Bonus,2025-11-28
18139,49575,416.0,Referral,2025-05-12
10446,20935,305.0,Referral,2025-05-18
12303,13648,231.0,Referral,2026-01-23
3292,21112,124.0,Bonus,2025-11-28
18466,15187,447.0,PURCHASE,2025-06-24
13058,30624,461.0,Purchase,2026-01-19
9256,33813,334.0,Bonus,2025-03-12
11983,1516,328.0,Bonus,2025-10-14
23400,45492,266.0,Purchase,2025-05-08
14561,35000,436.0,Purchase,2025-11-20
310,25724,357.0,Referral,2025-11-24
23840,31501,448.0,Referral,2025-11-19
20594,41328,378.0,Bonus,
1546,18892,221.0,Bonus,2026-02-13
6443,28067,293.0,Referral,2025-08-19
8876,17906,57.0,Referral,2025-04-21
9211,18263,236.0,Bonus,2026-01-28
1364,25443,419.0,Purchase,2025-10-27
734,11854,70.0,Bonus,2025-11-29
21387,49920,200.0,Purchase,2025-10-18
18174,46521,172.0,Bonus,
4199,19718,229.0,Purchase,2025-05-15
10662,39514,451.0,Purchase,2025-06-14
9739,30692,449.0,Purchase,2025-04-28
7276,13306,120.0,Referral,2025-07-24
18752,11642,390.0,Purchase,2025-12-09
24576,8235,276.0,Bonus,2026-01-17
1850,12444,488.0,Purchase,2025-05-02
4571,22910,166.0,Referral,2026-01-30
8502,12660,123.0,Referral,2025-05-08
10129,33609,401.0,Referral,2025-03-25
8664,4634,44.0,Referral,2025-11-08
11790,49888,86.0,Referral,
13040,14664,412.0,Purchase,2025-10-23
1122,31807,478.0,Bonus,2025-03-25
19608,45370,209.0,Bonus,2025-08-31
24470,11,230.0,Bonus,2025-04-01
9673,4681,421.0,Purchase,2025-07-30
11709,6982,187.0,Referral,2026-02-19
18886,48241,361.0,Referral,2025-03-14
7368,27413,111.0,Bonus,2025-11-06
8438,5065,402.0,Bonus,2025-09-19
3168,34517,350.0,Bonus,2026-01-24
17533,24181,262.0,Bonus,
22979,32142,395.0,Referral,2025-11-20
18763,21233,166.0,Purchase,2025-07-06
15162,1234,21.0,Bonus,2025-08-01
22076,11079,193.0,Referral,2025-11-30
8256,49507,95.0,,2025-12-23
9512,5309,352.0,Purchase,2025-12-31
22897,41142,142.0,bonus,2025-03-18
7872,39652,283.0,Bonus,2025-08-06
13536,39732,228.0,Bonus,2026-01-26
6685,42953,277.0,Purchase,2025-09-22
19574,19077,,Referral,2025-10-14
3338,28708,73.0,purchase,2026-02-01
17524,44352,498.0,Bonus,2026-01-22
12536,1323,435.0,,2025-04-12
6943,3706,111.0,Referral,2026-01-20
2443,36191,236.0,Purchase,2026-02-01
18016,27929,84.0,Referral,2025-04-12
11250,6999,277.0,Bonus,2025-11-27
15826,43105,10.0,Purchase,2025-03-25
9357,8061,255.0,Purchase,
9826,49334,425.0,Bonus,2025-07-20
7453,34583,322.0,Referral,2025-10-04
17116,11228,279.0,Referral,2026-01-04
3421,38200,381.0,Bonus,2025-09-13
8312,22298,,Referral,2026-01-27
19881,21407,256.0,Bonus,2026-02-09
13031,11751,19.0,,2025-06-12
20773,12045,352.0,Referral,2025-03-29
23866,28314,460.0,Bonus,2025-03-19
11384,38220,97.0,Purchase,2025-08-28
6586,34940,435.0,Purchase,2025-06-02
17145,18758,367.0,Bonus,2025-08-05
24909,12417,261.0,Purchase,2025-10-29
7739,23689,89.0,Bonus,2026-01-13
5915,48391,358.0,Bonus,2025-05-21
2046,6966,,Bonus,2026-02-19
7612,14821,361.0,Bonus,
8734,4961,438.0,Purchase,2025-09-08
20856,27627,200.0,referral,2026-01-27
514,31272,103.0,Purchase,2025-04-21
552,36377,242.0,Referral,2026-01-12
20596,1374,98.0,Bonus,2025-05-02
21376,40293,379.0,,2025-10-10
20833,48412,57.0,Bonus,2025-06-28
7343,32324,,Referral,2026-02-06
16376,36728,171.0,Referral,2025-09-22
15955,2553,54.0,Purchase,2025-12-29
21796,28861,233.0,Referral,2025-09-21
12373,17818,404.0,Purchase,2025-03-06
2577,2204,123.0,Bonus,2025-06-12
15683,37640,139.0,Referral,2025-12-06
6809,35572,107.0,Bonus,2026-01-20
20044,7441,336.0,Purchase,2025-08-17
21668,39078,,Purchase,2025-10-15
3963,12776,173.0,BONUS,2025-12-13
21262,38581,460.0,Referral,2025-09-14
12412,31836,473.0,Referral,2026-02-12
11042,42771,127.0,Purchase,2025-09-23
7496,43026,235.0,Referral,2025-04-17
15008,44651,336.0,Purchase,2025-08-16
10031,19574,263.0,Referral,2025-09-09
23979,36042,34.0,Purchase,2025-07-04
671,18573,373.0,Bonus,2025-02-26
9109,19222,196.0,Referral,
7470,7764,437.0,Purchase,2025-07-31
16044,35085,51.0,Bonus,2025-10-10
15386,34012,329.0,Referral,2025-05-07
7487,24187,175.0,Bonus,2025-10-06
16806,17912,60.0,Bonus,2025-07-12
22905,36023,,Bonus,2025-11-18
21409,39330,51.0,Referral,2025-07-09
11771,48328,449.0,Purchase,2025-03-12
6382,22473,105.0,Bonus,2025-08-18
15320,48187,355.0,Purchase,2026-02-06
15538,8654,321.0,Purchase,2025-10-16
2506,44790,342.0,PURCHASE,2025-07-23
10499,21063,,Referral,2025-09-28
17277,46513,214.0,Purchase,2025-05-04
1032,44594,275.0,Referral,2025-12-07
2709,40122,127.0,Bonus,2025-08-05
17628,14970,294.0,Bonus,2026-01-12
14473,15030,360.0,Purchase,2025-03-20
1010,47757,132.0,Bonus,2025-06-15
318,21987,178.0,Bonus,2025-11-01
12521,15066,36.0,Purchase,2025-04-06
22475,23606,40.0,purchase,2025-07-07
1464,30983,281.0,Referral,2025-06-22
23111,38446,167.0,Bonus,2025-05-05
1766,244,12.0,Referral,2025-07-08
11879,39971,56.0,PURCHASE,2025-12-27
4105,18871,81.0,purchase,2025-12-18
21363,19567,,Referral,2025-09-11
5417,17433,185.0,Purchase,2026-01-22
17614,34838,206.0,PURCHASE,2025-03-23
9164,41442,467.0,Referral,2025-10-06
15958,32844,430.0,Purchase,2025-06-27
15767,33836,198.0,Purchase,2025-10-04
13168,24115,292.0,,2025-11-29
20842,34037,,Bonus,2025-09-09
15524,27511,71.0,Referral,2025-05-03
7198,18905,279.0,REFERRAL,2025-03-11
8627,16291,32.0,Purchase,2026-01-05
5757,18723,,Purchase,2025-09-07
22669,44393,103.0,Purchase,2025-11-19
11464,16109,184.0,Purchase,2025-11-26
12084,36355,314.0,Referral,2025-06-07
21688,39175,278.0,Referral,2025-11-13
14676,40247,496.0,Referral,2025-12-18
21001,31511,379.0,Referral,2025-10-03
6803,47113,,Referral,2026-01-14
16166,30247,251.0,Purchase,2025-10-15
20940,48757,64.0,Referral,2025-10-16
9697,24749,270.0,Purchase,2025-08-09
24711,29647,165.0,Bonus,2025-03-11
20506,4017,247.0,Referral,2025-10-13
15553,1897,452.0,Purchase,2025-07-14
12252,24575,39.0,Purchase,2025-06-26
17601,14064,14.0,Purchase,2025-09-14
9613,17278,254.0,Bonus,2025-09-11
4587,38022,450.0,Bonus,2025-05-10
3662,34659,325.0,Referral,2025-09-09
22170,38375,278.0,Referral,
5734,1208,492.0,Referral,2025-02-28
8414,38275,303.0,Bonus,2025-06-12
22878,7899,172.0,Purchase,2025-05-02
8756,3484,205.0,referral,2025-09-27
7630,18329,139.0,Referral,2025-11-28
8309,41129,225.0,Referral,2026-02-23
18072,33215,298.0,referral,2025-07-22
391,6837,382.0,Bonus,2025-08-17
15312,24421,111.0,Bonus,2025-04-08
7842,10045,309.0,Referral,2026-01-10
2546,49515,344.0,Referral,2025-03-17
10131,12557,363.0,Bonus,2025-12-01
3638,31,187.0,Purchase,2025-08-25
1140,16170,313.0,Bonus,2025-11-24
10395,48649,359.0,Purchase,2025-09-21
4006,4551,304.0,Purchase,2025-05-17
12660,11399,333.0,Purchase,2025-09-04
18383,15254,358.0,Referral,2025-03-02
12435,47770,314.0,Purchase,2025-06-27
23176,7842,247.0,Purchase,2025-06-28
7965,2934,424.0,,2025-07-18
6136,17358,333.0,Bonus,2025-09-18
15556,49760,101.0,,2025-06-24
9985,10830,176.0,Bonus,2025-05-31
9483,11950,165.0,Purchase,2026-02-13
4671,46524,,Bonus,2025-10-22
11991,28898,300.0,Referral,2025-12-27
1555,25152,252.0,,2025-06-21
8773,22730,446.0,Bonus,2026-01-23
21186,31528,,Referral,2025-11-13
17617,42281,434.0,Referral,2025-06-23
23711,8615,35.0,Bonus,2025-11-06
18232,30186,19.0,Bonus,2026-01-02
8936,21851,28.0,Referral,2025-08-24
14034,20780,451.0,Bonus,2025-11-05
4042,4351,149.0,Purchase,2025-11-26
20069,4289,464.0,Bonus,2025-07-08
