ticket_id,customer_id,agent_id,category,priority,status,created_date,resolved_date,subject
5129,24930,1946,Account Update,Medium,In Progress,2025-03-28,,Account Update - Doloribus officia eaque excepturi.
5130,7408,1421,Product Defect,Medium,Closed,2025-04-26,,Product Defect - Cum sed asperiores.
5131,16382,2502,Account Update,High,Resolved,2025-01-20,2025-01-21 16:00:00,Account Update - Praesentium autem deleniti vitae.
5132,29151,2791,Return Request,Critical,Resolved,2024-05-16,2024-05-21 10:00:00,Return Request - Fugit voluptas laborum consectetur dolorum.
5133,46444,1288,Login Issue,Critical,Resolved,2025-05-31,,Login Issue - Consequuntur voluptas laudantium ipsa.
5134,33610,1094,Return Request,Low,Closed,2024-04-24,2024-04-26 02:00:00,Return Request - Libero autem perferendis.
5135,21157,2236,Order Status,Low,Resolved,2025-04-28,2025-04-29 11:00:00,Order Status - Distinctio quos.
5136,37315,2014,Product Defect,Low,Resolved,2025-04-14,2025-04-14 07:00:00,Product Defect - Explicabo debitis.
5137,8577,2915,Return Request,Low,Closed,2025-12-16,2025-12-21 10:00:00,Return Request - Tempora suscipit excepturi voluptatibus enim.
5138,26259,2338,Account Update,Low,Closed,2024-03-22,2024-03-23 12:00:00,Account Update - Illum reprehenderit.
5139,21067,2207,Account Update,Low,In Progress,2025-05-01,,Account Update - Assumenda quibusdam quis.
5140,24497,1521,Order Status,Medium,Closed,2025-12-20,2025-12-23 04:00:00,Order Status - Similique et porro magni.
5141,28450,1028,Account Update,Medium,Open,2024-10-31,2024-11-05 08:00:00,Account Update - Perspiciatis numquam facere.
5142,48813,2991,Order Status,Low,In Progress,2025-05-15,2025-05-21 14:00:00,Order Status - Exercitationem ea ut animi.
5143,1037,2907,Payment Failure,High,Open,2024-01-21,,Payment Failure - At temporibus adipisci pariatur laboriosam.
5144,26661,1870,Product Defect,Medium,Resolved,2024-12-07,2024-12-07 12:00:00,Product Defect - Eaque laborum.
5145,45974,1923,Order Status,Low,Open,2024-12-26,2024-12-31 03:00:00,Order Status - Ullam placeat mollitia.
5146,1462,690,Return Request,Medium,Resolved,2024-10-06,2024-10-09 10:00:00,Return Request - Molestias assumenda sunt.
5147,25798,2561,Account Update,Critical,Open,2024-01-25,2024-01-30 14:00:00,Account Update - Culpa inventore possimus atque.
5148,11929,608,Payment Failure,Low,In Progress,2025-11-23,2025-11-28 09:00:00,Payment Failure - Adipisci quod ex error.
5149,13358,884,Return Request,High,In Progress,2025-09-26,2025-10-01 19:00:00,Return Request - Neque odit dicta.
5150,44557,232,Payment Failure,Low,Resolved,2025-11-08,2025-11-14 17:00:00,Payment Failure - Voluptas eius molestiae repellendus.
5151,11165,2829,Return Request,Critical,In Progress,2025-12-17,,Return Request - Facilis beatae harum.
5152,39564,1220,Login Issue,High,Open,2024-05-08,2024-05-12 15:00:00,Login Issue - Error eius adipisci consequatur.
5153,35371,2980,Product Defect,Critical,Resolved,2024-11-06,,Product Defect - Dicta explicabo.
5154,13433,2769,Product Defect,Medium,Resolved,2025-10-13,2025-10-17 01:00:00,Product Defect - Excepturi amet nihil maxime earum.
5155,42689,2326,Login Issue,Low,Closed,2024-09-25,2024-09-29 07:00:00,Login Issue - Accusantium optio accusamus necessitatibus.
5156,22090,69,Return Request,Low,Open,2024-03-30,,Return Request - Distinctio voluptatibus ex ullam.
5157,45468,2505,Account Update,Critical,Closed,2024-01-29,2024-02-04 16:00:00,Account Update - Rerum dolores porro provident.
5158,37009,689,Account Update,High,Open,2025-03-28,2025-03-31 19:00:00,Account Update - Minima magnam.
5159,48704,1325,Return Request,Critical,Open,2025-07-25,2025-07-28 11:00:00,Return Request - Praesentium optio possimus totam temporibus.
5160,31426,2041,Product Defect,Critical,Closed,2025-03-24,2025-03-25 00:00:00,Product Defect - Dolor sed velit optio.
5161,38298,2839,Account Update,Low,In Progress,2025-03-29,,Account Update - Ut ducimus ad esse nulla.
5162,36715,1996,Order Status,Medium,Open,2024-10-22,2024-10-26 17:00:00,Order Status - Sequi optio voluptates hic.
5163,38263,1528,Account Update,Low,Closed,2024-02-12,,Account Update - Itaque magni.
5164,10495,953,Return Request,Medium,Open,2025-09-07,2025-09-07 04:00:00,Return Request - Voluptatem saepe iusto.
5165,17307,30,Product Defect,Low,Closed,2026-01-26,2026-01-29 14:00:00,Product Defect - Corporis laudantium voluptates mollitia.
5166,29731,2813,Payment Failure,Low,Closed,2024-02-03,2024-02-07 19:00:00,Payment Failure - Quis iure.
5167,3990,1488,Login Issue,High,Resolved,2026-02-05,,Login Issue - Cumque veniam nobis asperiores.
5168,35937,1541,Account Update,Medium,Resolved,2026-01-24,2026-01-26 22:00:00,Account Update - Consectetur quasi.
5169,6508,2423,Return Request,Critical,Resolved,2024-06-14,2024-06-17 09:00:00,Return Request - Tempora corrupti.
5170,14489,2965,Payment Failure,High,Open,2025-12-26,2025-12-30 15:00:00,Payment Failure - Magni praesentium fugiat quis.
5171,48983,699,Order Status,High,In Progress,2024-02-05,2024-02-09 20:00:00,Order Status - Reiciendis quibusdam illum.
5172,40757,1920,Account Update,Critical,In Progress,2026-01-18,2026-01-23 05:00:00,Account Update - Nulla voluptate mollitia.
5173,635,731,Order Status,Medium,Open,2024-09-12,2024-09-18 12:00:00,Order Status - Quaerat aliquid error.
5174,30035,1129,Order Status,Medium,Closed,2025-03-23,2025-03-24 13:00:00,Order Status - Ipsa provident earum vero numquam.
5175,37889,968,Login Issue,Critical,Resolved,2025-12-29,2026-01-04 17:00:00,Login Issue - Architecto optio dolorum.
5176,21541,240,Login Issue,Critical,Resolved,2024-11-10,2024-11-11 02:00:00,Login Issue - Natus delectus repudiandae a.
5177,9950,323,Order Status,Medium,Resolved,2024-06-07,,Order Status - Repellendus asperiores fuga cumque harum.
5178,31590,2040,Product Defect,Medium,Resolved,2024-05-21,,Product Defect - Repellendus consectetur nisi debitis nemo.
5179,27864,1834,Product Defect,Medium,Resolved,2025-04-06,2025-04-09 07:00:00,Product Defect - Modi quas accusantium nesciunt.
5180,21721,1438,Return Request,Medium,Resolved,2026-01-09,,Return Request - Dolores omnis minus vel consectetur.
5181,13490,1587,Account Update,High,Open,2025-06-24,2025-06-25 11:00:00,Account Update - Ad quis laudantium suscipit.
5182,42907,1105,Return Request,Medium,Resolved,2024-10-10,2024-10-10 11:00:00,Return Request - Praesentium provident magnam fugiat.
5183,24740,1408,Payment Failure,High,Closed,2025-11-12,2025-11-14 11:00:00,Payment Failure - Ab molestias quos.
5184,31055,1515,Order Status,High,In Progress,2024-07-03,2024-07-03 23:00:00,Order Status - Provident a.
5185,35919,898,Product Defect,Medium,Resolved,2025-08-31,2025-09-03 03:00:00,Product Defect - Voluptas ipsam.
5186,38263,1457,Product Defect,Critical,Open,2024-03-30,2024-04-04 13:00:00,Product Defect - Odit magni occaecati omnis.
5187,24188,1229,Login Issue,High,Closed,2025-02-18,2025-02-22 20:00:00,Login Issue - Explicabo est voluptatem.
5188,6108,518,Payment Failure,High,In Progress,2025-06-22,2025-06-27 17:00:00,Payment Failure - Quae soluta.
5189,23311,811,Payment Failure,High,Resolved,2025-08-09,2025-08-12 17:00:00,Payment Failure - Vitae alias ipsam.
5190,18939,695,Return Request,Medium,Resolved,2025-02-05,2025-02-07 21:00:00,Return Request - Alias eveniet corrupti.
5191,38474,2984,Order Status,Critical,In Progress,2025-07-19,2025-07-24 16:00:00,Order Status - Sapiente voluptate laudantium maxime eveniet.
5192,40663,2752,Account Update,Medium,Open,2025-10-07,2025-10-12 09:00:00,Account Update - Accusantium atque iure autem.
5193,20979,2001,Login Issue,Low,Open,2026-02-07,,Login Issue - Beatae nulla sapiente ad.
5194,49633,1146,Order Status,High,Resolved,2025-05-26,2025-05-27 20:00:00,Order Status - Animi aliquid esse.
5195,11138,853,Product Defect,High,Resolved,2024-02-29,2024-03-04 01:00:00,Product Defect - Pariatur quidem.
5196,11973,1409,Login Issue,High,Resolved,2025-03-20,2025-03-26 04:00:00,Login Issue - Facere dolorem expedita.
5197,12164,2780,Login Issue,Medium,Resolved,2024-11-21,2024-11-22 18:00:00,Login Issue - Placeat veniam quidem.
5198,11724,383,Order Status,High,Resolved,2025-04-23,,Order Status - Facere fugit nihil eligendi eos.
5199,12611,2882,Order Status,Medium,Closed,2025-02-15,2025-02-20 16:00:00,Order Status - Omnis debitis maxime nostrum.
5200,30870,224,Return Request,Low,Resolved,2024-01-23,,Return Request - Reiciendis unde consequatur.
5201,34867,2724,Login Issue,Low,Closed,2025-02-18,2025-02-19 01:00:00,Login Issue - Ullam error.
5202,16435,493,Product Defect,Low,Resolved,2024-12-24,,Product Defect - Aliquam nihil recusandae nihil.
5203,42153,1643,Payment Failure,Low,Closed,2025-11-16,2025-11-17 19:00:00,Payment Failure - Minus dignissimos itaque fugiat.
5204,14615,2772,Order Status,Critical,Resolved,2025-08-27,2025-08-30 09:00:00,Order Status - Vero corrupti eveniet aperiam.
5205,42119,2338,Payment Failure,Medium,Resolved,2024-09-16,2024-09-21 17:00:00,Payment Failure - Quo magni impedit iure.
5206,38802,1717,Order Status,Medium,Resolved,2025-01-31,,Order Status - Veritatis voluptate eaque similique.
5207,5378,2720,Login Issue,High,In Progress,2025-06-08,,Login Issue - Iste voluptas odio quisquam.
5208,17197,170,Account Update,High,Closed,2024-07-24,2024-07-25 09:00:00,Account Update - Rem dignissimos perferendis.
5209,12076,2695,Order Status,Low,In Progress,2025-01-25,2025-01-30 15:00:00,Order Status - Quis ut beatae distinctio voluptate.
5210,31403,1209,Order Status,Medium,Resolved,2024-04-14,2024-04-14 14:00:00,Order Status - Commodi blanditiis rerum maiores.
5211,11061,1337,Product Defect,Low,Open,2024-12-09,,Product Defect - Nulla ipsam voluptates voluptatem.
5212,35845,520,Product Defect,Critical,Resolved,2024-07-20,,Product Defect - Sequi eius earum.
5213,35028,626,Login Issue,Low,In Progress,2025-04-02,,Login Issue - Optio esse exercitationem.
5214,35240,2978,Product Defect,Low,Closed,2026-01-12,2026-01-18 11:00:00,Product Defect - Temporibus explicabo.
5215,23528,1515,Login Issue,Low,In Progress,2024-04-15,2024-04-19 03:00:00,Login Issue - Asperiores quae placeat nobis quisquam.
5216,3720,2500,Product Defect,Critical,Closed,2024-01-09,2024-01-14 18:00:00,Product Defect - Nam exercitationem nihil ea.
5217,4337,101,Login Issue,Low,Open,2025-05-08,,Login Issue - Saepe ad.
5218,12407,2270,Return Request,Low,Closed,2025-12-09,2025-12-12 19:00:00,Return Request - Modi quo.
5219,2209,936,Account Update,Critical,In Progress,2025-12-24,,Account Update - Vel voluptate tenetur dolorem.
5220,47523,2638,Payment Failure,Medium,Resolved,2025-06-21,2025-06-27 02:00:00,Payment Failure - Deserunt consequatur corrupti.
5221,15069,161,Return Request,Low,In Progress,2024-06-21,,Return Request - Id accusantium quasi.
5222,31576,1793,Order Status,Medium,Resolved,2025-12-21,2025-12-21 08:00:00,Order Status - Consectetur iure.
5223,47789,2984,Payment Failure,Critical,In Progress,2024-03-10,2024-03-15 03:00:00,Payment Failure - Occaecati excepturi sunt cumque.
5224,11164,2929,Payment Failure,Low,In Progress,2025-09-11,2025-09-12 12:00:00,Payment Failure - Voluptates alias illum mollitia.
5225,21940,1211,Payment Failure,Critical,Closed,2025-12-19,2025-12-20 11:00:00,Payment Failure - Repudiandae at porro saepe.
5226,19769,1911,Order Status,Critical,Closed,2024-04-20,,Order Status - Maxime impedit eaque.
5227,33627,486,Return Request,High,Open,2024-05-01,2024-05-06 12:00:00,Return Request - Error expedita similique.
5228,11002,717,Login Issue,Low,Resolved,2025-03-15,2025-03-20 19:00:00,Login Issue - Eos molestiae culpa sint.
5229,23801,2927,Account Update,Critical,Closed,2024-08-03,2024-08-10 00:00:00,Account Update - Vero explicabo blanditiis maiores.
5230,6299,1841,Order Status,High,Open,2025-03-10,,Order Status - Suscipit perferendis cumque aliquid distinctio.
5231,11337,2419,Order Status,Low,Open,2025-09-21,,Order Status - Nulla facilis earum eum quos.
5232,14587,1373,Product Defect,Low,Closed,2024-03-17,2024-03-21 09:00:00,Product Defect - Accusamus recusandae eaque.
5233,9100,961,Payment Failure,Medium,Open,2025-07-11,2025-07-13 14:00:00,Payment Failure - Neque culpa.
5234,47636,1478,Account Update,Low,In Progress,2024-03-10,,Account Update - Quis repellat.
5235,13381,2927,Payment Failure,Medium,Resolved,2024-09-23,2024-09-28 16:00:00,Payment Failure - Ut architecto.
5236,30460,1352,Account Update,Critical,Resolved,2025-12-30,2026-01-03 15:00:00,Account Update - Sed soluta esse.
5237,34789,683,Login Issue,Critical,Open,2025-12-16,2025-12-19 05:00:00,Login Issue - Expedita ipsa.
5238,30608,2463,Product Defect,Low,Open,2025-03-06,2025-03-11 10:00:00,Product Defect - Eveniet maxime dolor.
5239,31108,905,Login Issue,Critical,Closed,2025-04-12,,Login Issue - Temporibus corporis modi.
5240,37006,923,Account Update,Low,Open,2024-12-07,2024-12-12 16:00:00,Account Update - Corporis non.
5241,5184,2973,Payment Failure,High,Open,2024-02-18,,Payment Failure - Alias repudiandae nostrum aliquid.
5242,47441,339,Login Issue,Critical,In Progress,2024-10-09,,Login Issue - Minus molestiae quo fuga eius.
5243,8184,2499,Order Status,Critical,Resolved,2024-04-20,2024-04-22 19:00:00,Order Status - Unde quis qui nobis mollitia.
5244,4088,113,Payment Failure,High,Open,2025-06-12,2025-06-13 01:00:00,Payment Failure - Repellendus ducimus voluptates repudiandae.
5245,28996,2343,Account Update,Low,In Progress,2024-10-07,2024-10-11 01:00:00,Account Update - Dolores nam quod.
5246,33238,1029,Product Defect,Low,Open,2024-01-24,2024-01-25 06:00:00,Product Defect - Ullam soluta esse quia.
5247,5832,2639,Product Defect,Critical,In Progress,2024-10-02,2024-10-03 04:00:00,Product Defect - Molestias aspernatur beatae.
5248,23060,224,Payment Failure,High,Closed,2025-09-02,2025-09-06 08:00:00,Payment Failure - Eveniet dolores maxime.
5249,45743,1619,Account Update,Medium,Open,2025-02-03,2025-02-07 11:00:00,Account Update - Fugiat nobis iusto asperiores.
5250,26110,734,Order Status,Low,In Progress,2025-01-16,2025-01-21 16:00:00,Order Status - Libero tenetur aspernatur ipsa.
5251,15725,2442,Order Status,Critical,In Progress,2024-09-06,,Order Status - Nemo consequuntur totam nostrum tempora.
5252,25053,707,Account Update,Critical,In Progress,2025-04-05,2025-04-09 14:00:00,Account Update - Vel quam quidem natus.
5253,28378,489,Payment Failure,Low,Resolved,2025-06-29,2025-07-05 03:00:00,Payment Failure - Odio numquam sit sed molestiae.
5254,12851,53,Login Issue,Critical,Resolved,2025-01-03,2025-01-06 21:00:00,Login Issue - Magnam sequi hic.
5255,5111,1553,Payment Failure,Low,Open,2024-05-07,2024-05-13 08:00:00,Payment Failure - Doloremque id quos sapiente.
5256,22937,217,Order Status,Low,Closed,2024-01-13,2024-01-17 20:00:00,Order Status - Mollitia cum sapiente eius cumque.
5257,12737,2916,Payment Failure,Critical,Resolved,2024-09-26,2024-10-02 18:00:00,Payment Failure - Consequatur quam iure reprehenderit.
5258,35627,2847,Product Defect,Medium,In Progress,2024-07-16,2024-07-20 23:00:00,Product Defect - Repellendus error.
5259,19773,2759,Product Defect,Critical,Closed,2024-09-24,,Product Defect - Excepturi ex quaerat adipisci.
5260,11615,1047,Return Request,Medium,Resolved,2025-05-22,,Return Request - Minima blanditiis nobis.
5261,19392,846,Payment Failure,High,Open,2024-11-14,2024-11-19 22:00:00,Payment Failure - Ad eligendi quis.
5262,21172,2835,Return Request,Low,Resolved,2025-06-25,2025-06-29 07:00:00,Return Request - Fugiat necessitatibus.
5263,31525,1975,Account Update,Low,In Progress,2024-05-21,2024-05-26 18:00:00,Account Update - Neque saepe possimus.
5264,28195,2231,Payment Failure,Low,Open,2026-01-03,2026-01-03 10:00:00,Payment Failure - Natus veniam dicta.
5265,26187,992,Account Update,Medium,Resolved,2025-06-11,2025-06-15 17:00:00,Account Update - A quaerat molestias.
5266,7914,2206,Product Defect,Low,Resolved,2024-10-08,2024-10-13 03:00:00,Product Defect - Reprehenderit excepturi.
5267,44463,626,Payment Failure,Low,Resolved,2025-09-09,2025-09-09 10:00:00,Payment Failure - Labore dolores similique maiores.
5268,34908,467,Login Issue,Medium,In Progress,2024-03-15,2024-03-15 01:00:00,Login Issue - Perferendis vel sed quisquam.
5269,9171,710,Payment Failure,Medium,Resolved,2024-09-17,2024-09-21 21:00:00,Payment Failure - Sit rem ipsum ipsum.
5270,49025,1356,Login Issue,High,Open,2024-11-16,2024-11-19 19:00:00,Login Issue - Amet totam.
5271,17356,1897,Product Defect,Critical,Open,2024-01-17,,Product Defect - Nihil nemo fuga vel.
5272,2129,310,Order Status,Medium,Resolved,2025-01-02,2025-01-08 22:00:00,Order Status - Nostrum quibusdam facilis.
5273,20504,2371,Payment Failure,Low,Open,2024-07-21,2024-07-21 22:00:00,Payment Failure - Culpa reprehenderit odit dolore.
5274,25809,1224,Product Defect,High,Closed,2024-07-14,2024-07-17 03:00:00,Product Defect - Repellat sed sapiente autem eum.
5275,14882,359,Account Update,Low,Resolved,2026-01-21,,Account Update - Dolore exercitationem.
5276,15989,2621,Account Update,Low,Open,2024-09-05,2024-09-05 15:00:00,Account Update - Perspiciatis esse pariatur maiores assumenda.
5277,15256,2939,Account Update,Medium,In Progress,2025-12-18,2025-12-23 18:00:00,Account Update - Quos cum numquam provident illo.
5278,35462,2252,Login Issue,Medium,In Progress,2025-11-12,2025-11-17 07:00:00,Login Issue - Voluptate mollitia blanditiis.
5279,48012,615,Return Request,High,Open,2025-05-07,2025-05-10 11:00:00,Return Request - Suscipit consequatur omnis rem.
5280,9663,1852,Account Update,Low,Closed,2024-10-10,2024-10-10 13:00:00,Account Update - Sapiente eaque dolore repellat.
5281,31390,1262,Product Defect,Low,Resolved,2024-07-05,2024-07-07 00:00:00,Product Defect - Ipsam reiciendis repellat dolore minus.
5282,16784,95,Account Update,High,Closed,2025-01-05,,Account Update - Velit quae maiores quis.
5283,21927,1866,Login Issue,Critical,Open,2025-02-27,2025-03-01 13:00:00,Login Issue - Reprehenderit cum temporibus.
5284,48068,2482,Order Status,Critical,Resolved,2025-07-31,2025-08-05 09:00:00,Order Status - Cum inventore a aperiam.
5285,17421,2959,Payment Failure,Low,In Progress,2024-06-01,2024-06-05 21:00:00,Payment Failure - Saepe eveniet.
5286,19656,595,Return Request,High,In Progress,2024-07-09,2024-07-14 18:00:00,Return Request - Tempore iure alias provident laborum.
5287,20837,2638,Order Status,Low,Closed,2024-07-03,2024-07-07 16:00:00,Order Status - Eius ducimus vel voluptates.
5288,42031,1893,Account Update,Low,Open,2025-06-10,2025-06-16 05:00:00,Account Update - Perferendis voluptatum vel.
5289,23352,833,Account Update,Low,Open,2024-08-17,,Account Update - Esse rem.
5290,7701,1556,Account Update,High,Resolved,2024-05-07,,Account Update - Qui accusantium.
5291,35652,126,Product Defect,High,Open,2024-03-17,2024-03-21 02:00:00,Product Defect - Rerum ea quisquam.
5292,42196,732,Account Update,Low,Resolved,2024-05-25,2024-05-26 18:00:00,Account Update - Doloribus accusamus quos rerum.
5293,16242,729,Product Defect,High,Open,2025-09-16,2025-09-22 03:00:00,Product Defect - Eius nulla nulla voluptas.
5294,23743,2061,Return Request,Critical,In Progress,2025-06-24,2025-06-29 22:00:00,Return Request - Eos perspiciatis ullam unde vero.
5295,26396,1093,Return Request,High,Open,2025-08-10,,Return Request - Quasi rem explicabo.
5296,43886,1372,Product Defect,Critical,In Progress,2025-01-23,2025-01-27 02:00:00,Product Defect - Voluptate nobis doloribus perspiciatis laudantium.
5297,10516,1147,Account Update,Medium,Open,2025-10-30,,Account Update - Sunt mollitia praesentium nesciunt.
5298,39878,689,Login Issue,Medium,Open,2024-04-22,2024-04-25 21:00:00,Login Issue - Modi reiciendis.
5299,10477,1126,Order Status,Medium,Closed,2024-06-10,2024-06-16 09:00:00,Order Status - Officia excepturi.
5300,21114,2971,Payment Failure,Medium,Closed,2025-12-16,2025-12-21 11:00:00,Payment Failure - Distinctio tempora explicabo at.
5301,11408,2016,Return Request,Medium,Resolved,2025-04-22,2025-04-26 15:00:00,Return Request - Deserunt et excepturi eveniet.
5302,40263,747,Product Defect,Low,Open,2025-08-16,2025-08-21 21:00:00,Product Defect - Occaecati voluptates quod.
5303,12840,716,Login Issue,Medium,Open,2026-01-29,,Login Issue - Consequuntur tenetur delectus atque.
5304,9621,689,Product Defect,Medium,Open,2025-03-17,2025-03-18 01:00:00,Product Defect - Fugiat aliquam commodi alias.
5305,27207,1232,Login Issue,Low,Open,2024-04-07,2024-04-10 16:00:00,Login Issue - Voluptates quam.
5306,40342,1223,Payment Failure,High,Closed,2024-09-13,2024-09-15 09:00:00,Payment Failure - Necessitatibus alias deserunt.
5307,28144,684,Payment Failure,Low,Closed,2025-04-07,2025-04-12 21:00:00,Payment Failure - Minus doloribus a ratione.
5308,23928,2244,Login Issue,Medium,Resolved,2025-10-15,2025-10-15 09:00:00,Login Issue - Tempore odio tenetur maxime.
5309,19973,2419,Return Request,Low,Closed,2024-04-06,2024-04-11 08:00:00,Return Request - Aperiam voluptate sequi.
5310,29245,1257,Return Request,Low,Resolved,2025-08-18,2025-08-20 12:00:00,Return Request - Eligendi quo.
5311,8223,2781,Order Status,Medium,Resolved,2025-05-27,2025-05-31 08:00:00,Order Status - Sit occaecati necessitatibus deleniti minus.
5312,27743,1099,Return Request,Low,Closed,2024-12-14,2024-12-17 21:00:00,Return Request - Incidunt deserunt.
5313,37336,483,Account Update,Critical,Open,2024-12-06,2024-12-12 09:00:00,Account Update - Quos voluptatum excepturi vitae.
5314,32568,1686,Product Defect,Medium,Resolved,2024-10-09,2024-10-10 08:00:00,Product Defect - Aliquam labore expedita.
5315,16412,2126,Return Request,Low,Closed,2024-01-29,2024-02-01 03:00:00,Return Request - Vel aliquid necessitatibus pariatur.
5316,40976,2668,Login Issue,Critical,Open,2024-05-14,2024-05-14 18:00:00,Login Issue - Recusandae repudiandae.
5317,4636,1824,Return Request,High,Closed,2025-01-17,2025-01-23 05:00:00,Return Request - Fugiat quos.
5318,45557,1649,Order Status,Low,Open,2025-02-26,,Order Status - Excepturi eveniet magni.
5319,5542,2180,Order Status,Medium,Closed,2025-03-19,,Order Status - Unde officiis ipsam necessitatibus reprehenderit.
5320,9385,444,Order Status,Critical,In Progress,2025-01-07,2025-01-09 11:00:00,Order Status - Itaque ipsam ad.
5321,8265,2662,Order Status,High,Resolved,2025-08-03,2025-08-06 05:00:00,Order Status - Soluta nobis quidem illum harum.
5322,19309,1795,Payment Failure,High,Closed,2025-04-15,,Payment Failure - Ad animi vel voluptas.
5323,5463,985,Login Issue,High,In Progress,2024-09-13,2024-09-13 14:00:00,Login Issue - Neque deserunt.
5324,44187,1862,Order Status,Critical,In Progress,2024-11-12,2024-11-17 17:00:00,Order Status - Quos molestias.
5325,16988,647,Order Status,High,Open,2024-03-06,,Order Status - Placeat corporis amet similique.
5326,9820,165,Product Defect,Medium,In Progress,2025-03-12,2025-03-13 03:00:00,Product Defect - Iure occaecati quae fuga magnam.
5327,26047,1937,Login Issue,High,Resolved,2024-07-09,2024-07-10 17:00:00,Login Issue - Pariatur tempora tempore.
5328,4837,1338,Return Request,Low,Open,2025-06-29,2025-07-02 17:00:00,Return Request - Ipsum at molestiae nobis hic.
5329,13469,2462,Login Issue,Critical,Resolved,2025-01-31,2025-02-04 16:00:00,Login Issue - Explicabo aspernatur aperiam vero a.
5330,10530,2333,Product Defect,High,In Progress,2024-07-20,2024-07-23 08:00:00,Product Defect - Non consequuntur praesentium earum.
5331,29030,1129,Product Defect,Medium,Resolved,2025-01-07,2025-01-10 17:00:00,Product Defect - Iusto inventore velit eos.
5332,39479,1314,Login Issue,High,Resolved,2025-02-22,,Login Issue - Reprehenderit nisi nemo.
5333,2157,1357,Account Update,Critical,Open,2024-04-30,2024-05-02 08:00:00,Account Update - Deleniti commodi impedit.
5334,1814,2600,Product Defect,High,Closed,2025-12-05,2025-12-06 22:00:00,Product Defect - Occaecati temporibus.
5335,14794,120,Login Issue,Low,In Progress,2024-04-10,2024-04-10 16:00:00,Login Issue - Nostrum ratione iusto nesciunt.
5336,19860,2935,Login Issue,High,Closed,2025-12-25,2025-12-27 11:00:00,Login Issue - Amet suscipit ipsam corrupti debitis.
5337,23684,468,Return Request,Medium,Open,2025-08-13,2025-08-16 07:00:00,Return Request - Rem id nulla aliquam illo.
5338,11467,2040,Return Request,Critical,In Progress,2024-01-01,2024-01-02 05:00:00,Return Request - Nostrum dolorum enim provident consequuntur.
5339,10368,2505,Product Defect,High,Closed,2025-03-04,2025-03-07 10:00:00,Product Defect - Nesciunt at ipsum nisi eos.
5340,24459,545,Product Defect,Medium,Resolved,2025-09-09,2025-09-11 10:00:00,Product Defect - Quae distinctio maxime praesentium.
5341,34705,1934,Account Update,Low,Open,2025-01-01,2025-01-07 16:00:00,Account Update - Sed accusantium iure laborum.
5342,39513,2486,Login Issue,Critical,Closed,2025-04-05,2025-04-09 10:00:00,Login Issue - Itaque recusandae atque earum.
5343,7219,1263,Order Status,High,In Progress,2024-06-14,,Order Status - Aspernatur porro ipsum fugiat impedit.
5344,45668,2104,Login Issue,High,Closed,2024-10-17,2024-10-20 06:00:00,Login Issue - Fugiat iste reiciendis autem aliquid.
5345,34124,1879,Product Defect,Critical,In Progress,2025-07-28,2025-08-01 18:00:00,Product Defect - Saepe eveniet impedit.
5346,16102,666,Login Issue,Medium,Closed,2025-09-15,2025-09-18 17:00:00,Login Issue - Consectetur omnis.
5347,40700,1015,Return Request,Low,Closed,2025-05-04,,Return Request - Quo corporis deleniti vero animi.
5348,11994,2669,Login Issue,High,Open,2025-11-17,2025-11-22 20:00:00,Login Issue - Est id occaecati velit doloremque.
5349,18123,1371,Order Status,Low,Resolved,2025-10-09,2025-10-12 15:00:00,Order Status - Dolorum reiciendis neque.
5350,42562,1930,Account Update,Low,Open,2024-07-13,2024-07-13 02:00:00,Account Update - Quo laboriosam possimus ipsa.
5351,45113,1477,Payment Failure,Critical,In Progress,2024-03-21,2024-03-22 17:00:00,Payment Failure - Quaerat sapiente officia voluptates a.
5352,451,1476,Product Defect,Critical,Open,2025-09-14,2025-09-15 13:00:00,Product Defect - Amet labore atque in.
5353,8205,2436,Login Issue,Medium,In Progress,2024-06-29,2024-07-05 21:00:00,Login Issue - Adipisci ex ipsam minima sapiente.
5354,46488,2947,Account Update,Medium,Open,2025-03-28,2025-03-31 15:00:00,Account Update - Doloribus neque dignissimos.
5355,13114,2611,Return Request,High,Open,2025-02-11,,Return Request - Soluta hic facilis dolores.
5356,34733,121,Payment Failure,High,Closed,2024-03-23,2024-03-29 21:00:00,Payment Failure - Adipisci commodi quibusdam.
5357,42632,2863,Return Request,Medium,Open,2024-01-16,2024-01-18 16:00:00,Return Request - Asperiores quaerat similique.
5358,48254,777,Order Status,Medium,Resolved,2025-12-22,2025-12-26 08:00:00,Order Status - Adipisci molestias vitae.
5359,39022,189,Account Update,Critical,In Progress,2024-10-01,2024-10-03 06:00:00,Account Update - Corrupti quis suscipit facere.
5360,9392,719,Order Status,High,Resolved,2024-10-16,2024-10-22 05:00:00,Order Status - Molestiae quas recusandae.
5361,45566,1965,Order Status,High,Closed,2024-05-20,,Order Status - Voluptates culpa.
5362,1979,2904,Order Status,Critical,In Progress,2025-08-09,2025-08-10 14:00:00,Order Status - Porro nobis cupiditate molestiae nemo.
5363,13302,2179,Login Issue,Low,Resolved,2025-09-25,2025-10-01 18:00:00,Login Issue - Libero sed placeat perspiciatis.
5364,33632,1860,Account Update,Critical,Resolved,2024-09-24,2024-09-29 15:00:00,Account Update - Dolorum modi rem optio.
5365,25028,765,Product Defect,Medium,Resolved,2024-03-24,2024-03-27 05:00:00,Product Defect - Accusantium hic voluptates.
